,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,KC%,CH%,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFC,vSI,vSL,vKC,FC_ba,SI_ba,ST_ba,CU_ba,CH_ba,Stf+ FA,Loc+ FA,Pit+ FA,FA%,wFA/C,vFA,FF_ba,SL_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-05-03,718324,Single,single,False,680757,657376,Steven Kwan,Clarke Schmidt,1,0,0,2bafffee-9413-4a31-bded-73e9e7f8dc87,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,,
1,2023-05-03,718324,Forceout,force_out,True,642708,657376,Amed Rosario,Clarke Schmidt,0,0,1,a6821d4d-0797-44c9-9da4-fd43061511b1,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,,
2,2023-05-03,718324,Field Error,field_error,False,608070,657376,José Ramírez,Clarke Schmidt,0,0,1,3af0a1f9-a971-4dd9-af98-0b4faf35e8a9,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,,
3,2023-05-03,718324,Strikeout,strikeout,True,647304,657376,Josh Naylor,Clarke Schmidt,0,0,0,83063e71-ae67-4396-9019-cd355cf74e41,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,,
4,2023-05-03,718324,Single,single,False,605137,657376,Josh Bell,Clarke Schmidt,1,1,1,d848fc98-5d88-4161-b8dc-52208e45b323,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,,
5,2023-05-03,718324,Single,single,False,665926,657376,Andrés Giménez,Clarke Schmidt,1,1,1,abdd483b-cd80-41f4-9a53-f33531c2d5b2,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,,
6,2023-05-03,718324,Groundout,field_out,True,686823,657376,Will Brennan,Clarke Schmidt,0,0,0,48503750-f37d-46be-94d9-32224efe6f74,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,,
7,2023-05-03,718324,Lineout,field_out,True,683011,669456,Anthony Volpe,Shane Bieber,0,0,0,5f49d88b-5a7c-4ae4-8a02-f36808821323,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,,,,111.0,107.0,109.0,155.0,104.0,109.0,95.0,94.0,93.0,,0.26899999999999996,0.207,0.13699999999999998,0.035,0.43,,0.84,-1.29,-4.04,86.5,,84.6,82.5,0.316,,,0.237,0.5,81.0,103.0,96.0,0.35200000000000004,0.87,91.3,0.257,0.18,,,,,,,
8,2023-05-03,718324,Strikeout,strikeout,True,650402,669456,Gleyber Torres,Shane Bieber,0,0,0,2cd187c2-35af-4170-aedf-df8bf592bf00,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,,,,111.0,107.0,109.0,155.0,104.0,109.0,95.0,94.0,93.0,,0.26899999999999996,0.207,0.13699999999999998,0.035,0.43,,0.84,-1.29,-4.04,86.5,,84.6,82.5,0.316,,,0.237,0.5,81.0,103.0,96.0,0.35200000000000004,0.87,91.3,0.257,0.18,,,,,,,
9,2023-05-03,718324,Flyout,field_out,True,519203,669456,Anthony Rizzo,Shane Bieber,0,0,0,f8184715-1ae8-43e3-aa66-5beef0f7f0bb,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,,,,111.0,107.0,109.0,155.0,104.0,109.0,95.0,94.0,93.0,,0.26899999999999996,0.207,0.13699999999999998,0.035,0.43,,0.84,-1.29,-4.04,86.5,,84.6,82.5,0.316,,,0.237,0.5,81.0,103.0,96.0,0.35200000000000004,0.87,91.3,0.257,0.18,,,,,,,
