,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,SI_ba,FF_ba,SL_ba,CU_ba,CH_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,Stf+ KC,Loc+ KC,Pit+ KC
10,2023-05-13,718183,Walk,walk,False,681987,605288,Nate Eaton,Adrian Houser,1,0,1,a27a3146-41a9-4d85-b00d-8f0933bb7592,605288.0,adrianhouser,Houser,Right,Adrian Houser,4.12,4.21,111.1,103.0,83.0,97.0,0.8390000000000001,7.76,2.75,9.78,1.05,1.32,0.19399999999999998,0.409,0.134,0.36,0.424,84.3,88.0,92.0,93.0,67.0,100.0,95.0,80.0,103.0,92.0,86.0,104.0,100.0,83.0,102.0,99.0,0.47100000000000003,0.23800000000000002,0.166,0.085,0.04,0.29,0.46,-0.89,-1.08,-2.07,93.4,92.1,82.3,79.4,0.296,0.227,0.258,0.269,0.294,,,,,,,,,,,,,,,,,,,,,
11,2023-05-13,718183,Forceout,force_out,True,598265,605288,Jackie Bradley Jr.,Adrian Houser,0,0,1,a23ee6c2-2e98-49b2-8e25-f9639dd6607d,605288.0,adrianhouser,Houser,Right,Adrian Houser,4.12,4.21,111.1,103.0,83.0,97.0,0.8390000000000001,7.76,2.75,9.78,1.05,1.32,0.19399999999999998,0.409,0.134,0.36,0.424,84.3,88.0,92.0,93.0,67.0,100.0,95.0,80.0,103.0,92.0,86.0,104.0,100.0,83.0,102.0,99.0,0.47100000000000003,0.23800000000000002,0.166,0.085,0.04,0.29,0.46,-0.89,-1.08,-2.07,93.4,92.1,82.3,79.4,0.296,0.227,0.258,0.269,0.294,,,,,,,,,,,,,,,,,,,,,
12,2023-05-13,718183,Forceout,force_out,True,677951,605288,Bobby Witt Jr.,Adrian Houser,1,0,1,1fa40bc7-e283-4f6e-9e47-3932a07edf97,605288.0,adrianhouser,Houser,Right,Adrian Houser,4.12,4.21,111.1,103.0,83.0,97.0,0.8390000000000001,7.76,2.75,9.78,1.05,1.32,0.19399999999999998,0.409,0.134,0.36,0.424,84.3,88.0,92.0,93.0,67.0,100.0,95.0,80.0,103.0,92.0,86.0,104.0,100.0,83.0,102.0,99.0,0.47100000000000003,0.23800000000000002,0.166,0.085,0.04,0.29,0.46,-0.89,-1.08,-2.07,93.4,92.1,82.3,79.4,0.296,0.227,0.258,0.269,0.294,,,,,,,,,,,,,,,,,,,,,
13,2023-05-13,718183,Strikeout,strikeout,True,642133,425844,Rowdy Tellez,Zack Greinke,0,0,0,51f0ef0f-ee79-415a-80c6-d19be9d3642b,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,0.157,0.265,0.2,0.141,0.166,0.25,-0.92,1.12,-2.99,0.06,89.5,89.8,79.2,72.5,0.333,0.276,0.214,0.386,0.241,100.0,113.0,103.0,0.07,0.0,-0.94,-3.64,85.2,57.9,0.32,,,,,,,,,,,
14,2023-05-13,718183,Groundout,field_out,True,661388,425844,William Contreras,Zack Greinke,0,0,0,f877a2a1-ab21-4224-b531-a93aa83cb279,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,0.157,0.265,0.2,0.141,0.166,0.25,-0.92,1.12,-2.99,0.06,89.5,89.8,79.2,72.5,0.333,0.276,0.214,0.386,0.241,100.0,113.0,103.0,0.07,0.0,-0.94,-3.64,85.2,57.9,0.32,,,,,,,,,,,
15,2023-05-13,718183,Groundout,field_out,True,605119,425844,Brian Anderson,Zack Greinke,1,0,0,ced15e27-4e29-4877-a486-e74397990d89,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,0.157,0.265,0.2,0.141,0.166,0.25,-0.92,1.12,-2.99,0.06,89.5,89.8,79.2,72.5,0.333,0.276,0.214,0.386,0.241,100.0,113.0,103.0,0.07,0.0,-0.94,-3.64,85.2,57.9,0.32,,,,,,,,,,,
16,2023-05-13,718183,Groundout,field_out,True,686469,605288,Vinnie Pasquantino,Adrian Houser,1,0,0,29ae3105-1502-46b5-98b8-5bce77870ebe,605288.0,adrianhouser,Houser,Right,Adrian Houser,4.12,4.21,111.1,103.0,83.0,97.0,0.8390000000000001,7.76,2.75,9.78,1.05,1.32,0.19399999999999998,0.409,0.134,0.36,0.424,84.3,88.0,92.0,93.0,67.0,100.0,95.0,80.0,103.0,92.0,86.0,104.0,100.0,83.0,102.0,99.0,0.47100000000000003,0.23800000000000002,0.166,0.085,0.04,0.29,0.46,-0.89,-1.08,-2.07,93.4,92.1,82.3,79.4,0.296,0.227,0.258,0.269,0.294,,,,,,,,,,,,,,,,,,,,,
17,2023-05-13,718183,Groundout,field_out,True,521692,605288,Salvador Perez,Adrian Houser,0,0,0,2ef4493b-9196-4acd-a699-107b1b0c3adb,605288.0,adrianhouser,Houser,Right,Adrian Houser,4.12,4.21,111.1,103.0,83.0,97.0,0.8390000000000001,7.76,2.75,9.78,1.05,1.32,0.19399999999999998,0.409,0.134,0.36,0.424,84.3,88.0,92.0,93.0,67.0,100.0,95.0,80.0,103.0,92.0,86.0,104.0,100.0,83.0,102.0,99.0,0.47100000000000003,0.23800000000000002,0.166,0.085,0.04,0.29,0.46,-0.89,-1.08,-2.07,93.4,92.1,82.3,79.4,0.296,0.227,0.258,0.269,0.294,,,,,,,,,,,,,,,,,,,,,
18,2023-05-13,718183,Double,double,False,669004,605288,MJ Melendez,Adrian Houser,1,0,0,5c5e6065-22c4-4317-8a22-c53be7e881eb,605288.0,adrianhouser,Houser,Right,Adrian Houser,4.12,4.21,111.1,103.0,83.0,97.0,0.8390000000000001,7.76,2.75,9.78,1.05,1.32,0.19399999999999998,0.409,0.134,0.36,0.424,84.3,88.0,92.0,93.0,67.0,100.0,95.0,80.0,103.0,92.0,86.0,104.0,100.0,83.0,102.0,99.0,0.47100000000000003,0.23800000000000002,0.166,0.085,0.04,0.29,0.46,-0.89,-1.08,-2.07,93.4,92.1,82.3,79.4,0.296,0.227,0.258,0.269,0.294,,,,,,,,,,,,,,,,,,,,,
19,2023-05-13,718183,Double,double,False,668472,605288,Nick Pratto,Adrian Houser,0,0,1,a6ac1d0d-441e-4d55-8b79-cd01a461d4a8,605288.0,adrianhouser,Houser,Right,Adrian Houser,4.12,4.21,111.1,103.0,83.0,97.0,0.8390000000000001,7.76,2.75,9.78,1.05,1.32,0.19399999999999998,0.409,0.134,0.36,0.424,84.3,88.0,92.0,93.0,67.0,100.0,95.0,80.0,103.0,92.0,86.0,104.0,100.0,83.0,102.0,99.0,0.47100000000000003,0.23800000000000002,0.166,0.085,0.04,0.29,0.46,-0.89,-1.08,-2.07,93.4,92.1,82.3,79.4,0.296,0.227,0.258,0.269,0.294,,,,,,,,,,,,,,,,,,,,,
20,2023-05-13,718183,Strikeout,strikeout,True,622110,605288,Matt Duffy,Adrian Houser,0,0,0,972e54c9-3c58-457b-a454-14fc5fab60ad,605288.0,adrianhouser,Houser,Right,Adrian Houser,4.12,4.21,111.1,103.0,83.0,97.0,0.8390000000000001,7.76,2.75,9.78,1.05,1.32,0.19399999999999998,0.409,0.134,0.36,0.424,84.3,88.0,92.0,93.0,67.0,100.0,95.0,80.0,103.0,92.0,86.0,104.0,100.0,83.0,102.0,99.0,0.47100000000000003,0.23800000000000002,0.166,0.085,0.04,0.29,0.46,-0.89,-1.08,-2.07,93.4,92.1,82.3,79.4,0.296,0.227,0.258,0.269,0.294,,,,,,,,,,,,,,,,,,,,,
21,2023-05-13,718183,Single,single,False,668930,425844,Brice Turang,Zack Greinke,1,0,0,4a71b03a-4731-4a68-bb2d-cab761f73ee0,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,0.157,0.265,0.2,0.141,0.166,0.25,-0.92,1.12,-2.99,0.06,89.5,89.8,79.2,72.5,0.333,0.276,0.214,0.386,0.241,100.0,113.0,103.0,0.07,0.0,-0.94,-3.64,85.2,57.9,0.32,,,,,,,,,,,
22,2023-05-13,718183,Flyout,field_out,True,680911,425844,Owen Miller,Zack Greinke,1,0,0,d9931251-c344-4a8c-af9c-e850259886e2,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,0.157,0.265,0.2,0.141,0.166,0.25,-0.92,1.12,-2.99,0.06,89.5,89.8,79.2,72.5,0.333,0.276,0.214,0.386,0.241,100.0,113.0,103.0,0.07,0.0,-0.94,-3.64,85.2,57.9,0.32,,,,,,,,,,,
23,2023-05-13,718183,Flyout,field_out,True,686894,425844,Joey Wiemer,Zack Greinke,0,0,0,97a5f897-579a-4011-bf6c-dfe37ae15dd8,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,0.157,0.265,0.2,0.141,0.166,0.25,-0.92,1.12,-2.99,0.06,89.5,89.8,79.2,72.5,0.333,0.276,0.214,0.386,0.241,100.0,113.0,103.0,0.07,0.0,-0.94,-3.64,85.2,57.9,0.32,,,,,,,,,,,
24,2023-05-13,718183,Home Run,home_run,False,592885,425844,Christian Yelich,Zack Greinke,0,0,1,19f6eaa3-6455-4feb-a422-07bd4e3281cb,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,0.157,0.265,0.2,0.141,0.166,0.25,-0.92,1.12,-2.99,0.06,89.5,89.8,79.2,72.5,0.333,0.276,0.214,0.386,0.241,100.0,113.0,103.0,0.07,0.0,-0.94,-3.64,85.2,57.9,0.32,,,,,,,,,,,
25,2023-05-13,718183,Pop Out,field_out,True,608385,425844,Jesse Winker,Zack Greinke,0,0,0,6a7a6df3-f428-447c-a34b-dca040e9d99b,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,0.157,0.265,0.2,0.141,0.166,0.25,-0.92,1.12,-2.99,0.06,89.5,89.8,79.2,72.5,0.333,0.276,0.214,0.386,0.241,100.0,113.0,103.0,0.07,0.0,-0.94,-3.64,85.2,57.9,0.32,,,,,,,,,,,
26,2023-05-13,718183,Flyout,field_out,True,686681,605288,Michael Massey,Adrian Houser,1,0,0,d5e7920d-7034-41bb-9667-88ab71cc0f77,605288.0,adrianhouser,Houser,Right,Adrian Houser,4.12,4.21,111.1,103.0,83.0,97.0,0.8390000000000001,7.76,2.75,9.78,1.05,1.32,0.19399999999999998,0.409,0.134,0.36,0.424,84.3,88.0,92.0,93.0,67.0,100.0,95.0,80.0,103.0,92.0,86.0,104.0,100.0,83.0,102.0,99.0,0.47100000000000003,0.23800000000000002,0.166,0.085,0.04,0.29,0.46,-0.89,-1.08,-2.07,93.4,92.1,82.3,79.4,0.296,0.227,0.258,0.269,0.294,,,,,,,,,,,,,,,,,,,,,
27,2023-05-13,718183,Single,single,False,681987,605288,Nate Eaton,Adrian Houser,0,0,0,e24b4679-bcc6-4c20-b00a-3a7664a34742,605288.0,adrianhouser,Houser,Right,Adrian Houser,4.12,4.21,111.1,103.0,83.0,97.0,0.8390000000000001,7.76,2.75,9.78,1.05,1.32,0.19399999999999998,0.409,0.134,0.36,0.424,84.3,88.0,92.0,93.0,67.0,100.0,95.0,80.0,103.0,92.0,86.0,104.0,100.0,83.0,102.0,99.0,0.47100000000000003,0.23800000000000002,0.166,0.085,0.04,0.29,0.46,-0.89,-1.08,-2.07,93.4,92.1,82.3,79.4,0.296,0.227,0.258,0.269,0.294,,,,,,,,,,,,,,,,,,,,,
28,2023-05-13,718183,Flyout,field_out,True,598265,605288,Jackie Bradley Jr.,Adrian Houser,0,0,0,8064aac3-b16d-4706-bdca-fb33490898bc,605288.0,adrianhouser,Houser,Right,Adrian Houser,4.12,4.21,111.1,103.0,83.0,97.0,0.8390000000000001,7.76,2.75,9.78,1.05,1.32,0.19399999999999998,0.409,0.134,0.36,0.424,84.3,88.0,92.0,93.0,67.0,100.0,95.0,80.0,103.0,92.0,86.0,104.0,100.0,83.0,102.0,99.0,0.47100000000000003,0.23800000000000002,0.166,0.085,0.04,0.29,0.46,-0.89,-1.08,-2.07,93.4,92.1,82.3,79.4,0.296,0.227,0.258,0.269,0.294,,,,,,,,,,,,,,,,,,,,,
29,2023-05-13,718183,Single,single,False,677951,605288,Bobby Witt Jr.,Adrian Houser,1,1,1,2f1c2808-12a0-43a8-92a1-123e83485cb7,605288.0,adrianhouser,Houser,Right,Adrian Houser,4.12,4.21,111.1,103.0,83.0,97.0,0.8390000000000001,7.76,2.75,9.78,1.05,1.32,0.19399999999999998,0.409,0.134,0.36,0.424,84.3,88.0,92.0,93.0,67.0,100.0,95.0,80.0,103.0,92.0,86.0,104.0,100.0,83.0,102.0,99.0,0.47100000000000003,0.23800000000000002,0.166,0.085,0.04,0.29,0.46,-0.89,-1.08,-2.07,93.4,92.1,82.3,79.4,0.296,0.227,0.258,0.269,0.294,,,,,,,,,,,,,,,,,,,,,
30,2023-05-13,718183,Pop Out,field_out,True,686469,605288,Vinnie Pasquantino,Adrian Houser,0,0,0,3c0782b2-b0e5-4b92-936c-fcff3fa6550c,605288.0,adrianhouser,Houser,Right,Adrian Houser,4.12,4.21,111.1,103.0,83.0,97.0,0.8390000000000001,7.76,2.75,9.78,1.05,1.32,0.19399999999999998,0.409,0.134,0.36,0.424,84.3,88.0,92.0,93.0,67.0,100.0,95.0,80.0,103.0,92.0,86.0,104.0,100.0,83.0,102.0,99.0,0.47100000000000003,0.23800000000000002,0.166,0.085,0.04,0.29,0.46,-0.89,-1.08,-2.07,93.4,92.1,82.3,79.4,0.296,0.227,0.258,0.269,0.294,,,,,,,,,,,,,,,,,,,,,
31,2023-05-13,718183,Single,single,False,642715,425844,Willy Adames,Zack Greinke,0,0,0,a457164f-dd41-41d6-8450-3cef0088ddb0,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,0.157,0.265,0.2,0.141,0.166,0.25,-0.92,1.12,-2.99,0.06,89.5,89.8,79.2,72.5,0.333,0.276,0.214,0.386,0.241,100.0,113.0,103.0,0.07,0.0,-0.94,-3.64,85.2,57.9,0.32,,,,,,,,,,,
32,2023-05-13,718183,Grounded Into DP,grounded_into_double_play,True,642133,425844,Rowdy Tellez,Zack Greinke,1,1,1,5adbe4e5-0a15-4dd3-b17e-0f72184669d7,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,0.157,0.265,0.2,0.141,0.166,0.25,-0.92,1.12,-2.99,0.06,89.5,89.8,79.2,72.5,0.333,0.276,0.214,0.386,0.241,100.0,113.0,103.0,0.07,0.0,-0.94,-3.64,85.2,57.9,0.32,,,,,,,,,,,
33,2023-05-13,718183,Hit By Pitch,hit_by_pitch,False,661388,425844,William Contreras,Zack Greinke,0,0,0,34e461e9-f7ae-4f62-ac76-385876c94112,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,0.157,0.265,0.2,0.141,0.166,0.25,-0.92,1.12,-2.99,0.06,89.5,89.8,79.2,72.5,0.333,0.276,0.214,0.386,0.241,100.0,113.0,103.0,0.07,0.0,-0.94,-3.64,85.2,57.9,0.32,,,,,,,,,,,
34,2023-05-13,718183,Pop Out,field_out,True,605119,425844,Brian Anderson,Zack Greinke,1,0,0,71f6cf0d-e9b4-49a4-90ee-cd2a06f13b23,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,0.157,0.265,0.2,0.141,0.166,0.25,-0.92,1.12,-2.99,0.06,89.5,89.8,79.2,72.5,0.333,0.276,0.214,0.386,0.241,100.0,113.0,103.0,0.07,0.0,-0.94,-3.64,85.2,57.9,0.32,,,,,,,,,,,
