,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CH%,wFA/C,wSL/C,wCH/C,vFA,vSL,FF_ba,SL_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,ST_ba
10,2023-05-25,718031,Single,single,False,663837,608337,Matt Vierling,Lucas Giolito,1,0,0,85089fe8-ec83-4285-9a1d-48ec46c57916,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.28300000000000003,-0.85,-0.25,-0.2,93.1,84.0,0.262,0.236,0.209,81.0,76.0,78.0,0.015,-3.72,77.9,0.5,,,,,,,,,,,,,,,
11,2023-05-25,718031,Single,single,False,668731,608337,Akil Baddoo,Lucas Giolito,1,0,1,d730cf21-de25-46ce-9b62-0511078a5fbd,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.28300000000000003,-0.85,-0.25,-0.2,93.1,84.0,0.262,0.236,0.209,81.0,76.0,78.0,0.015,-3.72,77.9,0.5,,,,,,,,,,,,,,,
12,2023-05-25,718031,Grounded Into DP,grounded_into_double_play,True,408234,608337,Miguel Cabrera,Lucas Giolito,1,0,1,d95955db-1572-4059-bdec-f9a3c43f40b7,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.28300000000000003,-0.85,-0.25,-0.2,93.1,84.0,0.262,0.236,0.209,81.0,76.0,78.0,0.015,-3.72,77.9,0.5,,,,,,,,,,,,,,,
13,2023-05-25,718031,Walk,walk,False,606992,608337,Eric Haase,Lucas Giolito,0,0,0,ff3be79a-eefe-4605-b174-c953354e0f2f,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.28300000000000003,-0.85,-0.25,-0.2,93.1,84.0,0.262,0.236,0.209,81.0,76.0,78.0,0.015,-3.72,77.9,0.5,,,,,,,,,,,,,,,
14,2023-05-25,718031,Groundout,field_out,True,628451,608337,Andy Ibáñez,Lucas Giolito,0,0,0,61711321-f837-46b7-9781-170fe844f2f4,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.28300000000000003,-0.85,-0.25,-0.2,93.1,84.0,0.262,0.236,0.209,81.0,76.0,78.0,0.015,-3.72,77.9,0.5,,,,,,,,,,,,,,,
15,2023-05-25,718031,Single,single,False,669394,656412,Jake Burger,Alex Faedo,1,0,0,0aefebb8-c9d7-48de-a8d3-5e7e483c659a,656412.0,alexfaedo,Faedo,Right,Alex Faedo,4.45,3.82,64.2,104.0,92.0,101.0,0.7809999999999999,8.07,2.78,6.68,1.67,0.79,0.235,0.45899999999999996,0.18,0.33899999999999997,0.436,85.9,84.0,101.0,97.0,87.0,104.0,96.0,103.0,105.0,108.0,0.485,0.381,0.133,0.89,0.65,-0.75,92.9,82.3,0.2,0.192,0.222,,,,,,,,,,,,,,,,,,,,,,
16,2023-05-25,718031,Strikeout,strikeout,True,663853,656412,Romy Gonzalez,Alex Faedo,0,0,0,d00a3a9d-d191-4cbe-a508-f0bca7de5f73,656412.0,alexfaedo,Faedo,Right,Alex Faedo,4.45,3.82,64.2,104.0,92.0,101.0,0.7809999999999999,8.07,2.78,6.68,1.67,0.79,0.235,0.45899999999999996,0.18,0.33899999999999997,0.436,85.9,84.0,101.0,97.0,87.0,104.0,96.0,103.0,105.0,108.0,0.485,0.381,0.133,0.89,0.65,-0.75,92.9,82.3,0.2,0.192,0.222,,,,,,,,,,,,,,,,,,,,,,
17,2023-05-25,718031,Strikeout,strikeout,True,664874,656412,Seby Zavala,Alex Faedo,0,0,0,5628f74a-06e6-4e4f-9476-cc645ef14113,656412.0,alexfaedo,Faedo,Right,Alex Faedo,4.45,3.82,64.2,104.0,92.0,101.0,0.7809999999999999,8.07,2.78,6.68,1.67,0.79,0.235,0.45899999999999996,0.18,0.33899999999999997,0.436,85.9,84.0,101.0,97.0,87.0,104.0,96.0,103.0,105.0,108.0,0.485,0.381,0.133,0.89,0.65,-0.75,92.9,82.3,0.2,0.192,0.222,,,,,,,,,,,,,,,,,,,,,,
18,2023-05-25,718031,Single,single,False,641313,656412,Tim Anderson,Alex Faedo,1,0,1,8b429521-1ae7-4ecb-808e-9fef3a0028f9,656412.0,alexfaedo,Faedo,Right,Alex Faedo,4.45,3.82,64.2,104.0,92.0,101.0,0.7809999999999999,8.07,2.78,6.68,1.67,0.79,0.235,0.45899999999999996,0.18,0.33899999999999997,0.436,85.9,84.0,101.0,97.0,87.0,104.0,96.0,103.0,105.0,108.0,0.485,0.381,0.133,0.89,0.65,-0.75,92.9,82.3,0.2,0.192,0.222,,,,,,,,,,,,,,,,,,,,,,
19,2023-05-25,718031,Lineout,field_out,True,643217,656412,Andrew Benintendi,Alex Faedo,1,1,0,8e91a5f6-9519-4f7d-a66c-ad1a401b8b83,656412.0,alexfaedo,Faedo,Right,Alex Faedo,4.45,3.82,64.2,104.0,92.0,101.0,0.7809999999999999,8.07,2.78,6.68,1.67,0.79,0.235,0.45899999999999996,0.18,0.33899999999999997,0.436,85.9,84.0,101.0,97.0,87.0,104.0,96.0,103.0,105.0,108.0,0.485,0.381,0.133,0.89,0.65,-0.75,92.9,82.3,0.2,0.192,0.222,,,,,,,,,,,,,,,,,,,,,,
20,2023-05-25,718031,Walk,walk,False,656716,608337,Zach McKinstry,Lucas Giolito,0,0,0,bfee90cf-c33b-4db1-bc27-cb0ad0f1b400,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.28300000000000003,-0.85,-0.25,-0.2,93.1,84.0,0.262,0.236,0.209,81.0,76.0,78.0,0.015,-3.72,77.9,0.5,,,,,,,,,,,,,,,
21,2023-05-25,718031,Flyout,field_out,True,595879,608337,Javier Báez,Lucas Giolito,0,0,0,d39dd988-1186-4c08-a9eb-ec3314c7a123,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.28300000000000003,-0.85,-0.25,-0.2,93.1,84.0,0.262,0.236,0.209,81.0,76.0,78.0,0.015,-3.72,77.9,0.5,,,,,,,,,,,,,,,
22,2023-05-25,718031,Walk,walk,False,682985,608337,Riley Greene,Lucas Giolito,1,0,1,224d8515-4861-41e9-a868-a31096054325,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.28300000000000003,-0.85,-0.25,-0.2,93.1,84.0,0.262,0.236,0.209,81.0,76.0,78.0,0.015,-3.72,77.9,0.5,,,,,,,,,,,,,,,
23,2023-05-25,718031,Walk,walk,False,679529,608337,Spencer Torkelson,Lucas Giolito,0,0,1,0e0c0529-851d-4c5e-8c5b-3da5570b348d,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.28300000000000003,-0.85,-0.25,-0.2,93.1,84.0,0.262,0.236,0.209,81.0,76.0,78.0,0.015,-3.72,77.9,0.5,,,,,,,,,,,,,,,
24,2023-05-25,718031,Double Play,double_play,True,663837,608337,Matt Vierling,Lucas Giolito,1,0,1,30986369-c752-455e-9bb7-572c11acc229,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.28300000000000003,-0.85,-0.25,-0.2,93.1,84.0,0.262,0.236,0.209,81.0,76.0,78.0,0.015,-3.72,77.9,0.5,,,,,,,,,,,,,,,
25,2023-05-25,718031,Strikeout,strikeout,True,673357,656412,Luis Robert Jr.,Alex Faedo,0,0,0,bd819e97-a213-492f-9225-2bc8805de6fa,656412.0,alexfaedo,Faedo,Right,Alex Faedo,4.45,3.82,64.2,104.0,92.0,101.0,0.7809999999999999,8.07,2.78,6.68,1.67,0.79,0.235,0.45899999999999996,0.18,0.33899999999999997,0.436,85.9,84.0,101.0,97.0,87.0,104.0,96.0,103.0,105.0,108.0,0.485,0.381,0.133,0.89,0.65,-0.75,92.9,82.3,0.2,0.192,0.222,,,,,,,,,,,,,,,,,,,,,,
26,2023-05-25,718031,Strikeout,strikeout,True,660162,656412,Yoán Moncada,Alex Faedo,0,0,0,9861b549-ea55-462c-a948-fd6fe18f9f56,656412.0,alexfaedo,Faedo,Right,Alex Faedo,4.45,3.82,64.2,104.0,92.0,101.0,0.7809999999999999,8.07,2.78,6.68,1.67,0.79,0.235,0.45899999999999996,0.18,0.33899999999999997,0.436,85.9,84.0,101.0,97.0,87.0,104.0,96.0,103.0,105.0,108.0,0.485,0.381,0.133,0.89,0.65,-0.75,92.9,82.3,0.2,0.192,0.222,,,,,,,,,,,,,,,,,,,,,,
27,2023-05-25,718031,Groundout,field_out,True,683734,656412,Andrew Vaughn,Alex Faedo,0,0,0,f81622a2-7f89-4d5e-a79b-a4d266777a5b,656412.0,alexfaedo,Faedo,Right,Alex Faedo,4.45,3.82,64.2,104.0,92.0,101.0,0.7809999999999999,8.07,2.78,6.68,1.67,0.79,0.235,0.45899999999999996,0.18,0.33899999999999997,0.436,85.9,84.0,101.0,97.0,87.0,104.0,96.0,103.0,105.0,108.0,0.485,0.381,0.133,0.89,0.65,-0.75,92.9,82.3,0.2,0.192,0.222,,,,,,,,,,,,,,,,,,,,,,
28,2023-05-25,718031,Home Run,home_run,False,668731,608337,Akil Baddoo,Lucas Giolito,0,0,0,b5184c1e-75a9-4fef-9f46-3c2b8624b2a1,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.28300000000000003,-0.85,-0.25,-0.2,93.1,84.0,0.262,0.236,0.209,81.0,76.0,78.0,0.015,-3.72,77.9,0.5,,,,,,,,,,,,,,,
29,2023-05-25,718031,Walk,walk,False,408234,608337,Miguel Cabrera,Lucas Giolito,0,0,0,87cdf359-c34b-4d7f-9fbe-410b922f7dc2,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.28300000000000003,-0.85,-0.25,-0.2,93.1,84.0,0.262,0.236,0.209,81.0,76.0,78.0,0.015,-3.72,77.9,0.5,,,,,,,,,,,,,,,
30,2023-05-25,718031,Double,double,False,606992,608337,Eric Haase,Lucas Giolito,0,0,1,69c7cce6-0f4d-4d2c-b5ec-0d14b59ac010,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.28300000000000003,-0.85,-0.25,-0.2,93.1,84.0,0.262,0.236,0.209,81.0,76.0,78.0,0.015,-3.72,77.9,0.5,,,,,,,,,,,,,,,
31,2023-05-25,718031,Groundout,field_out,True,628451,608337,Andy Ibáñez,Lucas Giolito,1,0,0,1af44ed8-dd68-40e5-9c38-743e26d430c6,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.28300000000000003,-0.85,-0.25,-0.2,93.1,84.0,0.262,0.236,0.209,81.0,76.0,78.0,0.015,-3.72,77.9,0.5,,,,,,,,,,,,,,,
32,2023-05-25,718031,Walk,walk,False,656716,608337,Zach McKinstry,Lucas Giolito,0,0,0,085d598b-4f3f-4a46-8597-6be6fb26947a,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.28300000000000003,-0.85,-0.25,-0.2,93.1,84.0,0.262,0.236,0.209,81.0,76.0,78.0,0.015,-3.72,77.9,0.5,,,,,,,,,,,,,,,
33,2023-05-25,718031,Single,single,False,595879,608337,Javier Báez,Lucas Giolito,1,0,1,333e22bf-3d8e-4c3f-ac65-21c8505ba3d3,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.28300000000000003,-0.85,-0.25,-0.2,93.1,84.0,0.262,0.236,0.209,81.0,76.0,78.0,0.015,-3.72,77.9,0.5,,,,,,,,,,,,,,,
34,2023-05-25,718031,Strikeout,strikeout,True,682985,608337,Riley Greene,Lucas Giolito,0,0,0,90ff42ac-d7c0-4477-b746-f0d221373f3f,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.28300000000000003,-0.85,-0.25,-0.2,93.1,84.0,0.262,0.236,0.209,81.0,76.0,78.0,0.015,-3.72,77.9,0.5,,,,,,,,,,,,,,,
35,2023-05-25,718031,Single,single,False,679529,608337,Spencer Torkelson,Lucas Giolito,0,0,1,45450439-4be4-4fed-a199-586959fa756e,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.28300000000000003,-0.85,-0.25,-0.2,93.1,84.0,0.262,0.236,0.209,81.0,76.0,78.0,0.015,-3.72,77.9,0.5,,,,,,,,,,,,,,,
36,2023-05-25,718031,Groundout,field_out,True,663837,666619,Matt Vierling,Gregory Santos,0,0,0,48c27ef1-d3f8-4a67-9fbd-9c8ac0497c68,666619.0,gregorysantos,Santos,Right,Gregory Santos,3.39,3.16,66.1,103.0,124.0,106.0,0.726,8.95,2.31,9.36,0.27,2.5,0.299,0.37799999999999995,0.149,0.23399999999999999,0.43799999999999994,93.2,75.0,69.0,77.0,92.0,102.0,85.0,159.0,107.0,118.0,0.025,0.525,0.013999999999999999,2.99,2.46,-3.8,97.1,91.3,0.25,0.196,0.5,,,,,,,,94.0,101.0,96.0,0.436,-1.58,98.9,0.339,,,,,,,,
37,2023-05-25,718031,Home Run,home_run,False,657757,656412,Gavin Sheets,Alex Faedo,1,1,0,5371821c-419e-4c79-b941-a469f2a444a3,656412.0,alexfaedo,Faedo,Right,Alex Faedo,4.45,3.82,64.2,104.0,92.0,101.0,0.7809999999999999,8.07,2.78,6.68,1.67,0.79,0.235,0.45899999999999996,0.18,0.33899999999999997,0.436,85.9,84.0,101.0,97.0,87.0,104.0,96.0,103.0,105.0,108.0,0.485,0.381,0.133,0.89,0.65,-0.75,92.9,82.3,0.2,0.192,0.222,,,,,,,,,,,,,,,,,,,,,,
38,2023-05-25,718031,Strikeout,strikeout,True,669394,656412,Jake Burger,Alex Faedo,0,0,0,92fa0110-de2c-4ca5-b459-80134357bf34,656412.0,alexfaedo,Faedo,Right,Alex Faedo,4.45,3.82,64.2,104.0,92.0,101.0,0.7809999999999999,8.07,2.78,6.68,1.67,0.79,0.235,0.45899999999999996,0.18,0.33899999999999997,0.436,85.9,84.0,101.0,97.0,87.0,104.0,96.0,103.0,105.0,108.0,0.485,0.381,0.133,0.89,0.65,-0.75,92.9,82.3,0.2,0.192,0.222,,,,,,,,,,,,,,,,,,,,,,
39,2023-05-25,718031,Strikeout,strikeout,True,663853,656412,Romy Gonzalez,Alex Faedo,0,0,0,fb8e2a53-f3c4-4f91-8373-29cab949c593,656412.0,alexfaedo,Faedo,Right,Alex Faedo,4.45,3.82,64.2,104.0,92.0,101.0,0.7809999999999999,8.07,2.78,6.68,1.67,0.79,0.235,0.45899999999999996,0.18,0.33899999999999997,0.436,85.9,84.0,101.0,97.0,87.0,104.0,96.0,103.0,105.0,108.0,0.485,0.381,0.133,0.89,0.65,-0.75,92.9,82.3,0.2,0.192,0.222,,,,,,,,,,,,,,,,,,,,,,
40,2023-05-25,718031,Strikeout,strikeout,True,664874,656412,Seby Zavala,Alex Faedo,0,0,0,f171bec3-9d56-4dd7-a7d8-851cd373fe41,656412.0,alexfaedo,Faedo,Right,Alex Faedo,4.45,3.82,64.2,104.0,92.0,101.0,0.7809999999999999,8.07,2.78,6.68,1.67,0.79,0.235,0.45899999999999996,0.18,0.33899999999999997,0.436,85.9,84.0,101.0,97.0,87.0,104.0,96.0,103.0,105.0,108.0,0.485,0.381,0.133,0.89,0.65,-0.75,92.9,82.3,0.2,0.192,0.222,,,,,,,,,,,,,,,,,,,,,,
41,2023-05-25,718031,Strikeout,strikeout,True,668731,666619,Akil Baddoo,Gregory Santos,0,0,0,48efa67e-8791-4ea9-a9aa-ad003bc4005c,666619.0,gregorysantos,Santos,Right,Gregory Santos,3.39,3.16,66.1,103.0,124.0,106.0,0.726,8.95,2.31,9.36,0.27,2.5,0.299,0.37799999999999995,0.149,0.23399999999999999,0.43799999999999994,93.2,75.0,69.0,77.0,92.0,102.0,85.0,159.0,107.0,118.0,0.025,0.525,0.013999999999999999,2.99,2.46,-3.8,97.1,91.3,0.25,0.196,0.5,,,,,,,,94.0,101.0,96.0,0.436,-1.58,98.9,0.339,,,,,,,,
