,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,SI_ba,SV_ba,FC_ba,FF_ba,FS_ba,SL_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ KC,Loc+ KC,Pit+ KC,KC%,CH%,wKC/C,wCH/C,vKC,CU_ba,CH_ba,ST_ba
11,2023-07-15,717403,Flyout,field_out,True,543228,572020,Yan Gomes,James Paxton,0,0,0,66b9076e-5e10-4116-84c8-5caa8b5a2c72,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,,,,95.0,103.0,98.0,98.0,92.0,90.0,,,,63.0,101.0,91.0,,,,0.006999999999999999,0.5660000000000001,0.165,,,,0.04,-0.15,,-0.01,,,95.2,85.8,,94.9,,,,,0.191,0.269,,,84.4,112.0,88.0,93.0,87.0,93.0,94.0,0.195,0.067,-0.31,-0.96,81.3,0.231,0.316,
12,2023-07-15,717403,Strikeout,strikeout,True,641820,572020,Trey Mancini,James Paxton,0,0,0,fec4c5dc-e1a5-48ea-836b-ada8791dbbc1,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,,,,95.0,103.0,98.0,98.0,92.0,90.0,,,,63.0,101.0,91.0,,,,0.006999999999999999,0.5660000000000001,0.165,,,,0.04,-0.15,,-0.01,,,95.2,85.8,,94.9,,,,,0.191,0.269,,,84.4,112.0,88.0,93.0,87.0,93.0,94.0,0.195,0.067,-0.31,-0.96,81.3,0.231,0.316,
13,2023-07-15,717403,Single,single,False,657136,573186,Connor Wong,Marcus Stroman,1,0,0,09d07944-d274-48ad-a23b-66e16d58b7f5,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,3.95,4.27,136.2,100.0,101.0,99.0,0.7929999999999999,7.84,3.42,7.9,0.59,2.6,0.207,0.434,0.135,0.302,0.382,139.0,103.0,111.0,58.0,106.0,91.0,102.0,97.0,95.0,78.0,111.0,109.0,105.0,96.0,98.0,46.0,95.0,91.0,0.46399999999999997,0.08199999999999999,0.096,0.077,0.051,0.23,0.34,0.96,0.12,1.08,-0.41,0.34,92.0,89.7,86.6,91.4,86.1,84.6,0.245,0.24,0.26,0.154,0.205,0.184,,,,,,,,,,,,,,,
14,2023-07-15,717403,Flyout,field_out,True,571771,573186,Enrique Hernández,Marcus Stroman,0,0,0,b19b02c9-7121-4051-871a-30f7a8d31944,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,3.95,4.27,136.2,100.0,101.0,99.0,0.7929999999999999,7.84,3.42,7.9,0.59,2.6,0.207,0.434,0.135,0.302,0.382,139.0,103.0,111.0,58.0,106.0,91.0,102.0,97.0,95.0,78.0,111.0,109.0,105.0,96.0,98.0,46.0,95.0,91.0,0.46399999999999997,0.08199999999999999,0.096,0.077,0.051,0.23,0.34,0.96,0.12,1.08,-0.41,0.34,92.0,89.7,86.6,91.4,86.1,84.6,0.245,0.24,0.26,0.154,0.205,0.184,,,,,,,,,,,,,,,
15,2023-07-15,717403,Walk,walk,False,680776,573186,Jarren Duran,Marcus Stroman,0,0,1,e0cb7bf2-f58a-4f05-ab3f-d61c7075ce52,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,3.95,4.27,136.2,100.0,101.0,99.0,0.7929999999999999,7.84,3.42,7.9,0.59,2.6,0.207,0.434,0.135,0.302,0.382,139.0,103.0,111.0,58.0,106.0,91.0,102.0,97.0,95.0,78.0,111.0,109.0,105.0,96.0,98.0,46.0,95.0,91.0,0.46399999999999997,0.08199999999999999,0.096,0.077,0.051,0.23,0.34,0.96,0.12,1.08,-0.41,0.34,92.0,89.7,86.6,91.4,86.1,84.6,0.245,0.24,0.26,0.154,0.205,0.184,,,,,,,,,,,,,,,
16,2023-07-15,717403,Grounded Into DP,grounded_into_double_play,True,807799,573186,Masataka Yoshida,Marcus Stroman,1,0,1,8fb4fa04-bf39-4fa7-8a54-afd991ef830e,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,3.95,4.27,136.2,100.0,101.0,99.0,0.7929999999999999,7.84,3.42,7.9,0.59,2.6,0.207,0.434,0.135,0.302,0.382,139.0,103.0,111.0,58.0,106.0,91.0,102.0,97.0,95.0,78.0,111.0,109.0,105.0,96.0,98.0,46.0,95.0,91.0,0.46399999999999997,0.08199999999999999,0.096,0.077,0.051,0.23,0.34,0.96,0.12,1.08,-0.41,0.34,92.0,89.7,86.6,91.4,86.1,84.6,0.245,0.24,0.26,0.154,0.205,0.184,,,,,,,,,,,,,,,
17,2023-07-15,717403,Walk,walk,False,666624,572020,Christopher Morel,James Paxton,1,0,0,d1fb426a-e787-4755-a693-a6c26425572e,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,,,,95.0,103.0,98.0,98.0,92.0,90.0,,,,63.0,101.0,91.0,,,,0.006999999999999999,0.5660000000000001,0.165,,,,0.04,-0.15,,-0.01,,,95.2,85.8,,94.9,,,,,0.191,0.269,,,84.4,112.0,88.0,93.0,87.0,93.0,94.0,0.195,0.067,-0.31,-0.96,81.3,0.231,0.316,
18,2023-07-15,717403,Hit By Pitch,hit_by_pitch,False,665804,572020,Miguel Amaya,James Paxton,0,0,1,5aa71bfd-8554-4a57-bf40-86bd3464161d,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,,,,95.0,103.0,98.0,98.0,92.0,90.0,,,,63.0,101.0,91.0,,,,0.006999999999999999,0.5660000000000001,0.165,,,,0.04,-0.15,,-0.01,,,95.2,85.8,,94.9,,,,,0.191,0.269,,,84.4,112.0,88.0,93.0,87.0,93.0,94.0,0.195,0.067,-0.31,-0.96,81.3,0.231,0.316,
19,2023-07-15,717403,Walk,walk,False,621550,572020,Patrick Wisdom,James Paxton,1,0,1,5514b266-d782-4cf5-9ff9-bced9e090219,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,,,,95.0,103.0,98.0,98.0,92.0,90.0,,,,63.0,101.0,91.0,,,,0.006999999999999999,0.5660000000000001,0.165,,,,0.04,-0.15,,-0.01,,,95.2,85.8,,94.9,,,,,0.191,0.269,,,84.4,112.0,88.0,93.0,87.0,93.0,94.0,0.195,0.067,-0.31,-0.96,81.3,0.231,0.316,
20,2023-07-15,717403,Single,single,False,663538,572020,Nico Hoerner,James Paxton,1,0,1,dce1eb8d-c3d4-4f0d-a98e-705090b519fb,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,,,,95.0,103.0,98.0,98.0,92.0,90.0,,,,63.0,101.0,91.0,,,,0.006999999999999999,0.5660000000000001,0.165,,,,0.04,-0.15,,-0.01,,,95.2,85.8,,94.9,,,,,0.191,0.269,,,84.4,112.0,88.0,93.0,87.0,93.0,94.0,0.195,0.067,-0.31,-0.96,81.3,0.231,0.316,
21,2023-07-15,717403,Forceout,force_out,True,673548,572020,Seiya Suzuki,James Paxton,0,0,1,e44778f9-eb1f-44a1-9802-581a301d2c71,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,,,,95.0,103.0,98.0,98.0,92.0,90.0,,,,63.0,101.0,91.0,,,,0.006999999999999999,0.5660000000000001,0.165,,,,0.04,-0.15,,-0.01,,,95.2,85.8,,94.9,,,,,0.191,0.269,,,84.4,112.0,88.0,93.0,87.0,93.0,94.0,0.195,0.067,-0.31,-0.96,81.3,0.231,0.316,
22,2023-07-15,717403,Walk,walk,False,664023,572020,Ian Happ,James Paxton,0,0,1,946ee6cf-2763-4b02-ad07-f640e135d76c,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,,,,95.0,103.0,98.0,98.0,92.0,90.0,,,,63.0,101.0,91.0,,,,0.006999999999999999,0.5660000000000001,0.165,,,,0.04,-0.15,,-0.01,,,95.2,85.8,,94.9,,,,,0.191,0.269,,,84.4,112.0,88.0,93.0,87.0,93.0,94.0,0.195,0.067,-0.31,-0.96,81.3,0.231,0.316,
23,2023-07-15,717403,Home Run,home_run,False,641355,572020,Cody Bellinger,James Paxton,0,0,1,01dc7837-4c4e-4f05-9ad7-dfa3572db43c,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,,,,95.0,103.0,98.0,98.0,92.0,90.0,,,,63.0,101.0,91.0,,,,0.006999999999999999,0.5660000000000001,0.165,,,,0.04,-0.15,,-0.01,,,95.2,85.8,,94.9,,,,,0.191,0.269,,,84.4,112.0,88.0,93.0,87.0,93.0,94.0,0.195,0.067,-0.31,-0.96,81.3,0.231,0.316,
24,2023-07-15,717403,Single,single,False,543228,572020,Yan Gomes,James Paxton,0,0,0,9f0b2f16-d5b4-44f9-8c1e-c031ff7c4f92,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,,,,95.0,103.0,98.0,98.0,92.0,90.0,,,,63.0,101.0,91.0,,,,0.006999999999999999,0.5660000000000001,0.165,,,,0.04,-0.15,,-0.01,,,95.2,85.8,,94.9,,,,,0.191,0.269,,,84.4,112.0,88.0,93.0,87.0,93.0,94.0,0.195,0.067,-0.31,-0.96,81.3,0.231,0.316,
25,2023-07-15,717403,Forceout,force_out,True,641820,572020,Trey Mancini,James Paxton,1,0,1,ad6ccf0b-5904-43c9-a677-38788e28b378,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,,,,95.0,103.0,98.0,98.0,92.0,90.0,,,,63.0,101.0,91.0,,,,0.006999999999999999,0.5660000000000001,0.165,,,,0.04,-0.15,,-0.01,,,95.2,85.8,,94.9,,,,,0.191,0.269,,,84.4,112.0,88.0,93.0,87.0,93.0,94.0,0.195,0.067,-0.31,-0.96,81.3,0.231,0.316,
26,2023-07-15,717403,Strikeout,strikeout,True,666624,572020,Christopher Morel,James Paxton,0,0,0,bf9a5eff-9c5e-4c7e-b51d-d9584abe0746,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,,,,95.0,103.0,98.0,98.0,92.0,90.0,,,,63.0,101.0,91.0,,,,0.006999999999999999,0.5660000000000001,0.165,,,,0.04,-0.15,,-0.01,,,95.2,85.8,,94.9,,,,,0.191,0.269,,,84.4,112.0,88.0,93.0,87.0,93.0,94.0,0.195,0.067,-0.31,-0.96,81.3,0.231,0.316,
27,2023-07-15,717403,Double,double,False,457759,573186,Justin Turner,Marcus Stroman,1,0,0,11c429a6-5cbc-4765-84a6-a587e3816772,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,3.95,4.27,136.2,100.0,101.0,99.0,0.7929999999999999,7.84,3.42,7.9,0.59,2.6,0.207,0.434,0.135,0.302,0.382,139.0,103.0,111.0,58.0,106.0,91.0,102.0,97.0,95.0,78.0,111.0,109.0,105.0,96.0,98.0,46.0,95.0,91.0,0.46399999999999997,0.08199999999999999,0.096,0.077,0.051,0.23,0.34,0.96,0.12,1.08,-0.41,0.34,92.0,89.7,86.6,91.4,86.1,84.6,0.245,0.24,0.26,0.154,0.205,0.184,,,,,,,,,,,,,,,
28,2023-07-15,717403,Groundout,field_out,True,646240,573186,Rafael Devers,Marcus Stroman,0,0,1,3b76f321-0f7c-4bf8-9341-bd7eac1296ac,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,3.95,4.27,136.2,100.0,101.0,99.0,0.7929999999999999,7.84,3.42,7.9,0.59,2.6,0.207,0.434,0.135,0.302,0.382,139.0,103.0,111.0,58.0,106.0,91.0,102.0,97.0,95.0,78.0,111.0,109.0,105.0,96.0,98.0,46.0,95.0,91.0,0.46399999999999997,0.08199999999999999,0.096,0.077,0.051,0.23,0.34,0.96,0.12,1.08,-0.41,0.34,92.0,89.7,86.6,91.4,86.1,84.6,0.245,0.24,0.26,0.154,0.205,0.184,,,,,,,,,,,,,,,
29,2023-07-15,717403,Groundout,field_out,True,657077,573186,Alex Verdugo,Marcus Stroman,0,0,1,663a0787-7a7a-40c2-8882-73cf8c61d1dc,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,3.95,4.27,136.2,100.0,101.0,99.0,0.7929999999999999,7.84,3.42,7.9,0.59,2.6,0.207,0.434,0.135,0.302,0.382,139.0,103.0,111.0,58.0,106.0,91.0,102.0,97.0,95.0,78.0,111.0,109.0,105.0,96.0,98.0,46.0,95.0,91.0,0.46399999999999997,0.08199999999999999,0.096,0.077,0.051,0.23,0.34,0.96,0.12,1.08,-0.41,0.34,92.0,89.7,86.6,91.4,86.1,84.6,0.245,0.24,0.26,0.154,0.205,0.184,,,,,,,,,,,,,,,
30,2023-07-15,717403,Groundout,field_out,True,671213,573186,Triston Casas,Marcus Stroman,0,0,0,6876d0eb-635f-4b92-b30d-c4ed6639b016,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,3.95,4.27,136.2,100.0,101.0,99.0,0.7929999999999999,7.84,3.42,7.9,0.59,2.6,0.207,0.434,0.135,0.302,0.382,139.0,103.0,111.0,58.0,106.0,91.0,102.0,97.0,95.0,78.0,111.0,109.0,105.0,96.0,98.0,46.0,95.0,91.0,0.46399999999999997,0.08199999999999999,0.096,0.077,0.051,0.23,0.34,0.96,0.12,1.08,-0.41,0.34,92.0,89.7,86.6,91.4,86.1,84.6,0.245,0.24,0.26,0.154,0.205,0.184,,,,,,,,,,,,,,,
31,2023-07-15,717403,Double,double,False,665804,605463,Miguel Amaya,Tayler Scott,0,0,0,80967126-836f-4f50-869e-ab5bc23f4434,605463.0,taylerscott,"Scott, Tay",Right,Tayler Scott,5.6,5.16,17.2,97.0,97.0,101.0,0.7909999999999999,8.66,5.09,11.72,1.53,0.72,0.32799999999999996,0.293,0.10300000000000001,0.44799999999999995,0.391,,,,68.0,88.0,86.0,72.0,99.0,92.0,115.0,101.0,112.0,,,,,,,0.325,0.08900000000000001,,,0.473,,0.01,,,-4.04,-0.15,,94.0,,,93.8,84.1,,0.522,,,0.143,,0.25,87.3,118.0,79.0,89.0,,,,,0.11199999999999999,,-4.09,,,0.125,
32,2023-07-15,717403,Home Run,home_run,False,621550,605463,Patrick Wisdom,Tayler Scott,0,0,1,93069857-0c18-4c47-98bd-b5b7bbde1d0b,605463.0,taylerscott,"Scott, Tay",Right,Tayler Scott,5.6,5.16,17.2,97.0,97.0,101.0,0.7909999999999999,8.66,5.09,11.72,1.53,0.72,0.32799999999999996,0.293,0.10300000000000001,0.44799999999999995,0.391,,,,68.0,88.0,86.0,72.0,99.0,92.0,115.0,101.0,112.0,,,,,,,0.325,0.08900000000000001,,,0.473,,0.01,,,-4.04,-0.15,,94.0,,,93.8,84.1,,0.522,,,0.143,,0.25,87.3,118.0,79.0,89.0,,,,,0.11199999999999999,,-4.09,,,0.125,
33,2023-07-15,717403,Lineout,field_out,True,663538,605463,Nico Hoerner,Tayler Scott,0,0,0,a3c56b28-9e8e-4720-9d87-4de44531561a,605463.0,taylerscott,"Scott, Tay",Right,Tayler Scott,5.6,5.16,17.2,97.0,97.0,101.0,0.7909999999999999,8.66,5.09,11.72,1.53,0.72,0.32799999999999996,0.293,0.10300000000000001,0.44799999999999995,0.391,,,,68.0,88.0,86.0,72.0,99.0,92.0,115.0,101.0,112.0,,,,,,,0.325,0.08900000000000001,,,0.473,,0.01,,,-4.04,-0.15,,94.0,,,93.8,84.1,,0.522,,,0.143,,0.25,87.3,118.0,79.0,89.0,,,,,0.11199999999999999,,-4.09,,,0.125,
34,2023-07-15,717403,Single,single,False,673548,605463,Seiya Suzuki,Tayler Scott,1,0,0,0016a0e9-1341-4926-874a-83960ecf4b72,605463.0,taylerscott,"Scott, Tay",Right,Tayler Scott,5.6,5.16,17.2,97.0,97.0,101.0,0.7909999999999999,8.66,5.09,11.72,1.53,0.72,0.32799999999999996,0.293,0.10300000000000001,0.44799999999999995,0.391,,,,68.0,88.0,86.0,72.0,99.0,92.0,115.0,101.0,112.0,,,,,,,0.325,0.08900000000000001,,,0.473,,0.01,,,-4.04,-0.15,,94.0,,,93.8,84.1,,0.522,,,0.143,,0.25,87.3,118.0,79.0,89.0,,,,,0.11199999999999999,,-4.09,,,0.125,
