,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CH%,wFA/C,wSL/C,wCH/C,vFA,vSL,FF_ba,CH_ba,SL_ba,ST_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,SI%,wSI/C,vSI,SI_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-07-29,717205,Strikeout,strikeout,True,682829,686218,Elly De La Cruz,Emmet Sheehan,0,0,0,62421dca-92d6-432f-becc-7d2941756d18,686218.0,emmetsheehan,Sheehan,Right,Emmet Sheehan,4.92,3.5,60.1,95.0,101.0,97.0,0.732,9.55,3.88,6.86,1.64,0.62,0.21,0.433,0.121,0.287,0.395,82.9,74.0,99.0,100.0,104.0,96.0,95.0,112.0,98.0,103.0,0.6,0.228,0.172,0.04,1.57,0.51,95.4,85.8,0.24,0.178,0.19,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-07-29,717205,Flyout,field_out,True,670770,686218,TJ Friedl,Emmet Sheehan,1,1,0,b499f354-4338-4c94-b31c-ff330430cc02,686218.0,emmetsheehan,Sheehan,Right,Emmet Sheehan,4.92,3.5,60.1,95.0,101.0,97.0,0.732,9.55,3.88,6.86,1.64,0.62,0.21,0.433,0.121,0.287,0.395,82.9,74.0,99.0,100.0,104.0,96.0,95.0,112.0,98.0,103.0,0.6,0.228,0.172,0.04,1.57,0.51,95.4,85.8,0.24,0.178,0.19,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-07-29,717205,Strikeout,strikeout,True,680574,686218,Matt McLain,Emmet Sheehan,0,0,0,9258385e-553c-463a-a5e0-e33a5be8b168,686218.0,emmetsheehan,Sheehan,Right,Emmet Sheehan,4.92,3.5,60.1,95.0,101.0,97.0,0.732,9.55,3.88,6.86,1.64,0.62,0.21,0.433,0.121,0.287,0.395,82.9,74.0,99.0,100.0,104.0,96.0,95.0,112.0,98.0,103.0,0.6,0.228,0.172,0.04,1.57,0.51,95.4,85.8,0.24,0.178,0.19,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-07-29,717205,Field Error,field_error,False,444482,596133,David Peralta,Luke Weaver,0,0,0,ee2a1d50-1f43-43de-82cc-c747cd524e85,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,88.0,102.0,96.0,112.0,101.0,104.0,0.435,0.13699999999999998,0.2,-1.47,-2.22,-2.01,94.0,85.8,0.311,0.316,0.385,0.235,99.0,103.0,102.0,0.11,0.11800000000000001,0.87,-1.56,90.3,81.7,0.218,0.255,,,,,,,,,,,,,,,,,
4,2023-07-29,717205,Forceout,force_out,True,518692,596133,Freddie Freeman,Luke Weaver,1,0,1,90d1f81b-1718-4f54-ba36-51a44187fa62,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,88.0,102.0,96.0,112.0,101.0,104.0,0.435,0.13699999999999998,0.2,-1.47,-2.22,-2.01,94.0,85.8,0.311,0.316,0.385,0.235,99.0,103.0,102.0,0.11,0.11800000000000001,0.87,-1.56,90.3,81.7,0.218,0.255,,,,,,,,,,,,,,,,,
5,2023-07-29,717205,Flyout,field_out,True,669257,596133,Will Smith,Luke Weaver,1,0,0,ce787b21-cf77-402a-9810-229efaba0731,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,88.0,102.0,96.0,112.0,101.0,104.0,0.435,0.13699999999999998,0.2,-1.47,-2.22,-2.01,94.0,85.8,0.311,0.316,0.385,0.235,99.0,103.0,102.0,0.11,0.11800000000000001,0.87,-1.56,90.3,81.7,0.218,0.255,,,,,,,,,,,,,,,,,
6,2023-07-29,717205,Home Run,home_run,False,571970,596133,Max Muncy,Luke Weaver,0,0,1,df393dee-a941-427f-9560-dd5fc07aaaf9,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,88.0,102.0,96.0,112.0,101.0,104.0,0.435,0.13699999999999998,0.2,-1.47,-2.22,-2.01,94.0,85.8,0.311,0.316,0.385,0.235,99.0,103.0,102.0,0.11,0.11800000000000001,0.87,-1.56,90.3,81.7,0.218,0.255,,,,,,,,,,,,,,,,,
7,2023-07-29,717205,Pop Out,field_out,True,502110,596133,J.D. Martinez,Luke Weaver,0,0,0,4f775ce0-c49c-42a9-bb64-6dc5ad61cab3,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,88.0,102.0,96.0,112.0,101.0,104.0,0.435,0.13699999999999998,0.2,-1.47,-2.22,-2.01,94.0,85.8,0.311,0.316,0.385,0.235,99.0,103.0,102.0,0.11,0.11800000000000001,0.87,-1.56,90.3,81.7,0.218,0.255,,,,,,,,,,,,,,,,,
8,2023-07-29,717205,Flyout,field_out,True,641584,686218,Jake Fraley,Emmet Sheehan,0,0,0,a9811a74-61ce-4a33-bbaa-3af1d7e69aad,686218.0,emmetsheehan,Sheehan,Right,Emmet Sheehan,4.92,3.5,60.1,95.0,101.0,97.0,0.732,9.55,3.88,6.86,1.64,0.62,0.21,0.433,0.121,0.287,0.395,82.9,74.0,99.0,100.0,104.0,96.0,95.0,112.0,98.0,103.0,0.6,0.228,0.172,0.04,1.57,0.51,95.4,85.8,0.24,0.178,0.19,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2023-07-29,717205,Strikeout,strikeout,True,668715,686218,Spencer Steer,Emmet Sheehan,0,0,0,b6e644be-6e63-4a95-a4be-5afe764597b2,686218.0,emmetsheehan,Sheehan,Right,Emmet Sheehan,4.92,3.5,60.1,95.0,101.0,97.0,0.732,9.55,3.88,6.86,1.64,0.62,0.21,0.433,0.121,0.287,0.395,82.9,74.0,99.0,100.0,104.0,96.0,95.0,112.0,98.0,103.0,0.6,0.228,0.172,0.04,1.57,0.51,95.4,85.8,0.24,0.178,0.19,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2023-07-29,717205,Walk,walk,False,458015,686218,Joey Votto,Emmet Sheehan,1,0,0,aa33df6f-5f99-4fe2-9780-be37da3e52e7,686218.0,emmetsheehan,Sheehan,Right,Emmet Sheehan,4.92,3.5,60.1,95.0,101.0,97.0,0.732,9.55,3.88,6.86,1.64,0.62,0.21,0.433,0.121,0.287,0.395,82.9,74.0,99.0,100.0,104.0,96.0,95.0,112.0,98.0,103.0,0.6,0.228,0.172,0.04,1.57,0.51,95.4,85.8,0.24,0.178,0.19,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-07-29,717205,Single,single,False,687952,686218,Christian Encarnacion-Strand,Emmet Sheehan,1,0,1,19d5f04e-d18e-4e78-887b-213191432cc0,686218.0,emmetsheehan,Sheehan,Right,Emmet Sheehan,4.92,3.5,60.1,95.0,101.0,97.0,0.732,9.55,3.88,6.86,1.64,0.62,0.21,0.433,0.121,0.287,0.395,82.9,74.0,99.0,100.0,104.0,96.0,95.0,112.0,98.0,103.0,0.6,0.228,0.172,0.04,1.57,0.51,95.4,85.8,0.24,0.178,0.19,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-07-29,717205,Flyout,field_out,True,669222,686218,Nick Senzel,Emmet Sheehan,0,0,0,61355898-6275-43bf-aeb9-f0615a3a92ed,686218.0,emmetsheehan,Sheehan,Right,Emmet Sheehan,4.92,3.5,60.1,95.0,101.0,97.0,0.732,9.55,3.88,6.86,1.64,0.62,0.21,0.433,0.121,0.287,0.395,82.9,74.0,99.0,100.0,104.0,96.0,95.0,112.0,98.0,103.0,0.6,0.228,0.172,0.04,1.57,0.51,95.4,85.8,0.24,0.178,0.19,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2023-07-29,717205,Groundout,field_out,True,518792,596133,Jason Heyward,Luke Weaver,1,0,0,f028efa5-9420-4a39-a372-6b47bf30a835,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,88.0,102.0,96.0,112.0,101.0,104.0,0.435,0.13699999999999998,0.2,-1.47,-2.22,-2.01,94.0,85.8,0.311,0.316,0.385,0.235,99.0,103.0,102.0,0.11,0.11800000000000001,0.87,-1.56,90.3,81.7,0.218,0.255,,,,,,,,,,,,,,,,,
14,2023-07-29,717205,Walk,walk,False,681546,596133,James Outman,Luke Weaver,1,0,0,5f5b6636-fd77-4552-852a-9852326b408e,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,88.0,102.0,96.0,112.0,101.0,104.0,0.435,0.13699999999999998,0.2,-1.47,-2.22,-2.01,94.0,85.8,0.311,0.316,0.385,0.235,99.0,103.0,102.0,0.11,0.11800000000000001,0.87,-1.56,90.3,81.7,0.218,0.255,,,,,,,,,,,,,,,,,
15,2023-07-29,717205,Lineout,field_out,True,621035,596133,Chris Taylor,Luke Weaver,0,0,0,2fe5fe42-e025-403c-9664-9a93ba917c88,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,88.0,102.0,96.0,112.0,101.0,104.0,0.435,0.13699999999999998,0.2,-1.47,-2.22,-2.01,94.0,85.8,0.311,0.316,0.385,0.235,99.0,103.0,102.0,0.11,0.11800000000000001,0.87,-1.56,90.3,81.7,0.218,0.255,,,,,,,,,,,,,,,,,
16,2023-07-29,717205,Flyout,field_out,True,500743,596133,Miguel Rojas,Luke Weaver,0,0,0,cea9b134-40c9-40db-a5d7-11ccf89073e5,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,88.0,102.0,96.0,112.0,101.0,104.0,0.435,0.13699999999999998,0.2,-1.47,-2.22,-2.01,94.0,85.8,0.311,0.316,0.385,0.235,99.0,103.0,102.0,0.11,0.11800000000000001,0.87,-1.56,90.3,81.7,0.218,0.255,,,,,,,,,,,,,,,,,
17,2023-07-29,717205,Double,double,False,571912,686218,Luke Maile,Emmet Sheehan,0,0,0,5bf8b3d7-a507-4013-abf7-0b12a300e8c1,686218.0,emmetsheehan,Sheehan,Right,Emmet Sheehan,4.92,3.5,60.1,95.0,101.0,97.0,0.732,9.55,3.88,6.86,1.64,0.62,0.21,0.433,0.121,0.287,0.395,82.9,74.0,99.0,100.0,104.0,96.0,95.0,112.0,98.0,103.0,0.6,0.228,0.172,0.04,1.57,0.51,95.4,85.8,0.24,0.178,0.19,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,
