,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,FF_ba,SI_ba,FC_ba,CH_ba,ST_ba,CU_ba,SL_ba
0,2023-05-26,718023,Flyout,field_out,True,665487,681190,Fernando Tatis Jr.,Randy Vásquez,0,0,0,10a5bfe6-4bf7-412d-97ed-23cf79ef9c23,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,2.87,5.37,37.2,99.0,100.0,96.0,0.85,7.88,4.3,7.17,1.19,0.87,0.22699999999999998,0.42700000000000005,0.255,0.273,0.405,87.8,83.0,101.0,94.0,84.0,101.0,98.0,100.0,101.0,96.0,89.0,102.0,98.0,133.0,103.0,112.0,107.0,85.0,79.0,0.223,0.262,0.166,0.127,0.105,0.11800000000000001,1.16,-1.61,0.44,-1.01,-1.21,1.32,94.4,87.7,94.2,80.9,79.7,0.176,0.235,0.3,0.1,0.235,0.235,
1,2023-05-26,718023,Walk,walk,False,630105,681190,Jake Cronenworth,Randy Vásquez,1,0,0,abb16ca2-0600-4820-b58d-86a20120ec13,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,2.87,5.37,37.2,99.0,100.0,96.0,0.85,7.88,4.3,7.17,1.19,0.87,0.22699999999999998,0.42700000000000005,0.255,0.273,0.405,87.8,83.0,101.0,94.0,84.0,101.0,98.0,100.0,101.0,96.0,89.0,102.0,98.0,133.0,103.0,112.0,107.0,85.0,79.0,0.223,0.262,0.166,0.127,0.105,0.11800000000000001,1.16,-1.61,0.44,-1.01,-1.21,1.32,94.4,87.7,94.2,80.9,79.7,0.176,0.235,0.3,0.1,0.235,0.235,
2,2023-05-26,718023,Groundout,field_out,True,665742,681190,Juan Soto,Randy Vásquez,1,0,1,e54755bd-d29c-45ed-b7be-4c74fe216153,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,2.87,5.37,37.2,99.0,100.0,96.0,0.85,7.88,4.3,7.17,1.19,0.87,0.22699999999999998,0.42700000000000005,0.255,0.273,0.405,87.8,83.0,101.0,94.0,84.0,101.0,98.0,100.0,101.0,96.0,89.0,102.0,98.0,133.0,103.0,112.0,107.0,85.0,79.0,0.223,0.262,0.166,0.127,0.105,0.11800000000000001,1.16,-1.61,0.44,-1.01,-1.21,1.32,94.4,87.7,94.2,80.9,79.7,0.176,0.235,0.3,0.1,0.235,0.235,
3,2023-05-26,718023,Walk,walk,False,593428,681190,Xander Bogaerts,Randy Vásquez,0,0,0,b1f51bff-4451-403f-957e-43fc710cec3b,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,2.87,5.37,37.2,99.0,100.0,96.0,0.85,7.88,4.3,7.17,1.19,0.87,0.22699999999999998,0.42700000000000005,0.255,0.273,0.405,87.8,83.0,101.0,94.0,84.0,101.0,98.0,100.0,101.0,96.0,89.0,102.0,98.0,133.0,103.0,112.0,107.0,85.0,79.0,0.223,0.262,0.166,0.127,0.105,0.11800000000000001,1.16,-1.61,0.44,-1.01,-1.21,1.32,94.4,87.7,94.2,80.9,79.7,0.176,0.235,0.3,0.1,0.235,0.235,
4,2023-05-26,718023,Strikeout,strikeout,True,596059,681190,Rougned Odor,Randy Vásquez,0,0,0,d5d43a5a-2f59-4d7b-9238-e45c9baf4a62,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,2.87,5.37,37.2,99.0,100.0,96.0,0.85,7.88,4.3,7.17,1.19,0.87,0.22699999999999998,0.42700000000000005,0.255,0.273,0.405,87.8,83.0,101.0,94.0,84.0,101.0,98.0,100.0,101.0,96.0,89.0,102.0,98.0,133.0,103.0,112.0,107.0,85.0,79.0,0.223,0.262,0.166,0.127,0.105,0.11800000000000001,1.16,-1.61,0.44,-1.01,-1.21,1.32,94.4,87.7,94.2,80.9,79.7,0.176,0.235,0.3,0.1,0.235,0.235,
5,2023-05-26,718023,Groundout,field_out,True,650402,605397,Gleyber Torres,Joe Musgrove,1,1,0,5650545c-a06b-4267-b5b8-d1513dcdae54,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,3.05,3.11,97.1,104.0,106.0,102.0,0.768,8.97,1.94,8.32,0.92,1.37,0.221,0.43799999999999994,0.154,0.254,0.414,87.1,101.0,102.0,100.0,134.0,107.0,110.0,80.0,105.0,98.0,109.0,98.0,78.0,117.0,110.0,111.0,102.0,99.0,98.0,0.054000000000000006,0.245,0.204,0.145,0.239,0.114,1.77,1.68,3.35,-2.03,0.77,-0.63,93.1,90.1,92.8,82.2,81.3,0.205,0.261,0.302,0.267,,0.207,0.281
6,2023-05-26,718023,Strikeout,strikeout,True,592450,605397,Aaron Judge,Joe Musgrove,0,0,0,c2ae586e-53e7-4fd6-8ce5-ea3c165c030b,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,3.05,3.11,97.1,104.0,106.0,102.0,0.768,8.97,1.94,8.32,0.92,1.37,0.221,0.43799999999999994,0.154,0.254,0.414,87.1,101.0,102.0,100.0,134.0,107.0,110.0,80.0,105.0,98.0,109.0,98.0,78.0,117.0,110.0,111.0,102.0,99.0,98.0,0.054000000000000006,0.245,0.204,0.145,0.239,0.114,1.77,1.68,3.35,-2.03,0.77,-0.63,93.1,90.1,92.8,82.2,81.3,0.205,0.261,0.302,0.267,,0.207,0.281
7,2023-05-26,718023,Lineout,field_out,True,519203,605397,Anthony Rizzo,Joe Musgrove,0,0,0,8b43a0ba-8a04-4e2a-b4cf-fa1f05ccead9,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,3.05,3.11,97.1,104.0,106.0,102.0,0.768,8.97,1.94,8.32,0.92,1.37,0.221,0.43799999999999994,0.154,0.254,0.414,87.1,101.0,102.0,100.0,134.0,107.0,110.0,80.0,105.0,98.0,109.0,98.0,78.0,117.0,110.0,111.0,102.0,99.0,98.0,0.054000000000000006,0.245,0.204,0.145,0.239,0.114,1.77,1.68,3.35,-2.03,0.77,-0.63,93.1,90.1,92.8,82.2,81.3,0.205,0.261,0.302,0.267,,0.207,0.281
8,2023-05-26,718023,Flyout,field_out,True,572761,681190,Matt Carpenter,Randy Vásquez,0,0,0,4a305083-6cfb-40e0-bc86-a0f596f32b44,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,2.87,5.37,37.2,99.0,100.0,96.0,0.85,7.88,4.3,7.17,1.19,0.87,0.22699999999999998,0.42700000000000005,0.255,0.273,0.405,87.8,83.0,101.0,94.0,84.0,101.0,98.0,100.0,101.0,96.0,89.0,102.0,98.0,133.0,103.0,112.0,107.0,85.0,79.0,0.223,0.262,0.166,0.127,0.105,0.11800000000000001,1.16,-1.61,0.44,-1.01,-1.21,1.32,94.4,87.7,94.2,80.9,79.7,0.176,0.235,0.3,0.1,0.235,0.235,
9,2023-05-26,718023,Single,single,False,641525,681190,Brandon Dixon,Randy Vásquez,0,0,0,c21e565f-5d70-45f0-9637-6a510c18e2bb,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,2.87,5.37,37.2,99.0,100.0,96.0,0.85,7.88,4.3,7.17,1.19,0.87,0.22699999999999998,0.42700000000000005,0.255,0.273,0.405,87.8,83.0,101.0,94.0,84.0,101.0,98.0,100.0,101.0,96.0,89.0,102.0,98.0,133.0,103.0,112.0,107.0,85.0,79.0,0.223,0.262,0.166,0.127,0.105,0.11800000000000001,1.16,-1.61,0.44,-1.01,-1.21,1.32,94.4,87.7,94.2,80.9,79.7,0.176,0.235,0.3,0.1,0.235,0.235,
