,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSL,vCU,FC_ba,FF_ba,SL_ba,CH_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,ST_ba,FS_ba
10,2023-05-01,718350,Groundout,field_out,True,605204,656232,J.D. Davis,Brandon Bielak,1,0,0,d2e21687-49aa-4dfc-90c6-f806710788cc,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.39399999999999996,87.1,90.0,100.0,98.0,101.0,90.0,88.0,73.0,97.0,87.0,99.0,93.0,95.0,,,,0.306,0.004,0.11800000000000001,0.111,0.247,-1.15,-0.48,-3.74,-0.81,0.83,92.1,84.4,82.0,79.5,,0.273,0.333,0.227,0.217,78.0,99.0,88.0,0.214,-0.12,92.1,0.338,,,,,,,,,,,,,,
11,2023-05-01,718350,Strikeout,strikeout,True,666165,656232,Blake Sabol,Brandon Bielak,0,0,0,524337c0-a5c6-48b8-8059-85b7b348c9d0,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.39399999999999996,87.1,90.0,100.0,98.0,101.0,90.0,88.0,73.0,97.0,87.0,99.0,93.0,95.0,,,,0.306,0.004,0.11800000000000001,0.111,0.247,-1.15,-0.48,-3.74,-0.81,0.83,92.1,84.4,82.0,79.5,,0.273,0.333,0.227,0.217,78.0,99.0,88.0,0.214,-0.12,92.1,0.338,,,,,,,,,,,,,,
12,2023-05-01,718350,Lineout,field_out,True,681584,656232,David Villar,Brandon Bielak,0,0,0,25a43228-8275-44b7-a223-65a0e236d623,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.39399999999999996,87.1,90.0,100.0,98.0,101.0,90.0,88.0,73.0,97.0,87.0,99.0,93.0,95.0,,,,0.306,0.004,0.11800000000000001,0.111,0.247,-1.15,-0.48,-3.74,-0.81,0.83,92.1,84.4,82.0,79.5,,0.273,0.333,0.227,0.217,78.0,99.0,88.0,0.214,-0.12,92.1,0.338,,,,,,,,,,,,,,
13,2023-05-01,718350,Groundout,field_out,True,665161,548389,Jeremy Peña,Ross Stripling,1,0,0,cdd763f1-3990-4405-89f6-9e96e0caa8c7,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,,,,59.0,106.0,96.0,97.0,109.0,106.0,,,,0.26,,0.292,,0.248,-0.38,,0.07,,-2.35,92.5,,87.2,,,0.275,0.274,0.305,0.2,47.0,109.0,88.0,0.092,-0.64,90.3,0.325,119.0,95.0,102.0,83.0,107.0,102.0,0.009000000000000001,0.099,-0.82,1.22,85.6,75.9,,
14,2023-05-01,718350,Groundout,field_out,True,667452,548389,Corey Julks,Ross Stripling,0,0,0,7016ed14-4dbf-4aa2-b4a5-be61c11e7abb,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,,,,59.0,106.0,96.0,97.0,109.0,106.0,,,,0.26,,0.292,,0.248,-0.38,,0.07,,-2.35,92.5,,87.2,,,0.275,0.274,0.305,0.2,47.0,109.0,88.0,0.092,-0.64,90.3,0.325,119.0,95.0,102.0,83.0,107.0,102.0,0.009000000000000001,0.099,-0.82,1.22,85.6,75.9,,
15,2023-05-01,718350,Lineout,field_out,True,676694,548389,Jake Meyers,Ross Stripling,0,0,0,b285438d-671a-420c-abff-c4dcb66541a5,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,,,,59.0,106.0,96.0,97.0,109.0,106.0,,,,0.26,,0.292,,0.248,-0.38,,0.07,,-2.35,92.5,,87.2,,,0.275,0.274,0.305,0.2,47.0,109.0,88.0,0.092,-0.64,90.3,0.325,119.0,95.0,102.0,83.0,107.0,102.0,0.009000000000000001,0.099,-0.82,1.22,85.6,75.9,,
16,2023-05-01,718350,Lineout,field_out,True,689172,656232,Brett Wisely,Brandon Bielak,0,0,0,f2cef7a8-a350-489e-9635-913b70249f93,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.39399999999999996,87.1,90.0,100.0,98.0,101.0,90.0,88.0,73.0,97.0,87.0,99.0,93.0,95.0,,,,0.306,0.004,0.11800000000000001,0.111,0.247,-1.15,-0.48,-3.74,-0.81,0.83,92.1,84.4,82.0,79.5,,0.273,0.333,0.227,0.217,78.0,99.0,88.0,0.214,-0.12,92.1,0.338,,,,,,,,,,,,,,
17,2023-05-01,718350,Walk,walk,False,664774,656232,LaMonte Wade Jr.,Brandon Bielak,0,0,0,8f846950-e82e-4e72-b092-cdb621118f8b,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.39399999999999996,87.1,90.0,100.0,98.0,101.0,90.0,88.0,73.0,97.0,87.0,99.0,93.0,95.0,,,,0.306,0.004,0.11800000000000001,0.111,0.247,-1.15,-0.48,-3.74,-0.81,0.83,92.1,84.4,82.0,79.5,,0.273,0.333,0.227,0.217,78.0,99.0,88.0,0.214,-0.12,92.1,0.338,,,,,,,,,,,,,,
18,2023-05-01,718350,Flyout,field_out,True,642731,656232,Thairo Estrada,Brandon Bielak,1,0,0,cc349695-28dc-4d96-a589-6ea195835d7d,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.39399999999999996,87.1,90.0,100.0,98.0,101.0,90.0,88.0,73.0,97.0,87.0,99.0,93.0,95.0,,,,0.306,0.004,0.11800000000000001,0.111,0.247,-1.15,-0.48,-3.74,-0.81,0.83,92.1,84.4,82.0,79.5,,0.273,0.333,0.227,0.217,78.0,99.0,88.0,0.214,-0.12,92.1,0.338,,,,,,,,,,,,,,
19,2023-05-01,718350,Home Run,home_run,False,592626,656232,Joc Pederson,Brandon Bielak,0,0,1,d54d7ea4-953e-4449-a0c5-2ab2a08f630d,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.39399999999999996,87.1,90.0,100.0,98.0,101.0,90.0,88.0,73.0,97.0,87.0,99.0,93.0,95.0,,,,0.306,0.004,0.11800000000000001,0.111,0.247,-1.15,-0.48,-3.74,-0.81,0.83,92.1,84.4,82.0,79.5,,0.273,0.333,0.227,0.217,78.0,99.0,88.0,0.214,-0.12,92.1,0.338,,,,,,,,,,,,,,
20,2023-05-01,718350,Strikeout,strikeout,True,571745,656232,Mitch Haniger,Brandon Bielak,0,0,0,151b9f38-4f08-426b-82c5-9e722c242dc2,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.39399999999999996,87.1,90.0,100.0,98.0,101.0,90.0,88.0,73.0,97.0,87.0,99.0,93.0,95.0,,,,0.306,0.004,0.11800000000000001,0.111,0.247,-1.15,-0.48,-3.74,-0.81,0.83,92.1,84.4,82.0,79.5,,0.273,0.333,0.227,0.217,78.0,99.0,88.0,0.214,-0.12,92.1,0.338,,,,,,,,,,,,,,
21,2023-05-01,718350,Flyout,field_out,True,455117,548389,Martín Maldonado,Ross Stripling,0,0,0,8b179846-af8b-4a33-8b84-81aec7594a11,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,,,,59.0,106.0,96.0,97.0,109.0,106.0,,,,0.26,,0.292,,0.248,-0.38,,0.07,,-2.35,92.5,,87.2,,,0.275,0.274,0.305,0.2,47.0,109.0,88.0,0.092,-0.64,90.3,0.325,119.0,95.0,102.0,83.0,107.0,102.0,0.009000000000000001,0.099,-0.82,1.22,85.6,75.9,,
22,2023-05-01,718350,Strikeout,strikeout,True,643289,548389,Mauricio Dubón,Ross Stripling,0,0,0,b74d5436-a521-4a7b-ad8f-307987760747,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,,,,59.0,106.0,96.0,97.0,109.0,106.0,,,,0.26,,0.292,,0.248,-0.38,,0.07,,-2.35,92.5,,87.2,,,0.275,0.274,0.305,0.2,47.0,109.0,88.0,0.092,-0.64,90.3,0.325,119.0,95.0,102.0,83.0,107.0,102.0,0.009000000000000001,0.099,-0.82,1.22,85.6,75.9,,
23,2023-05-01,718350,Groundout,field_out,True,608324,548389,Alex Bregman,Ross Stripling,0,0,0,dacfa06f-3012-4cc3-9335-027e73d909d3,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,,,,59.0,106.0,96.0,97.0,109.0,106.0,,,,0.26,,0.292,,0.248,-0.38,,0.07,,-2.35,92.5,,87.2,,,0.275,0.274,0.305,0.2,47.0,109.0,88.0,0.092,-0.64,90.3,0.325,119.0,95.0,102.0,83.0,107.0,102.0,0.009000000000000001,0.099,-0.82,1.22,85.6,75.9,,
24,2023-05-01,718350,Lineout,field_out,True,624424,656232,Michael Conforto,Brandon Bielak,1,0,0,1193f93e-ee82-49a8-9797-13df664f9f5f,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.39399999999999996,87.1,90.0,100.0,98.0,101.0,90.0,88.0,73.0,97.0,87.0,99.0,93.0,95.0,,,,0.306,0.004,0.11800000000000001,0.111,0.247,-1.15,-0.48,-3.74,-0.81,0.83,92.1,84.4,82.0,79.5,,0.273,0.333,0.227,0.217,78.0,99.0,88.0,0.214,-0.12,92.1,0.338,,,,,,,,,,,,,,
25,2023-05-01,718350,Walk,walk,False,605204,656232,J.D. Davis,Brandon Bielak,0,0,0,db79e81e-332e-4cdf-becd-c344fce96713,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.39399999999999996,87.1,90.0,100.0,98.0,101.0,90.0,88.0,73.0,97.0,87.0,99.0,93.0,95.0,,,,0.306,0.004,0.11800000000000001,0.111,0.247,-1.15,-0.48,-3.74,-0.81,0.83,92.1,84.4,82.0,79.5,,0.273,0.333,0.227,0.217,78.0,99.0,88.0,0.214,-0.12,92.1,0.338,,,,,,,,,,,,,,
26,2023-05-01,718350,Single,single,False,666165,656232,Blake Sabol,Brandon Bielak,1,0,1,0fae9540-7250-46b8-b0dd-7cb4afd16b5c,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.39399999999999996,87.1,90.0,100.0,98.0,101.0,90.0,88.0,73.0,97.0,87.0,99.0,93.0,95.0,,,,0.306,0.004,0.11800000000000001,0.111,0.247,-1.15,-0.48,-3.74,-0.81,0.83,92.1,84.4,82.0,79.5,,0.273,0.333,0.227,0.217,78.0,99.0,88.0,0.214,-0.12,92.1,0.338,,,,,,,,,,,,,,
27,2023-05-01,718350,Strikeout,strikeout,True,681584,656232,David Villar,Brandon Bielak,0,0,0,1adcb377-75ed-4bbc-99af-b5969de50500,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.39399999999999996,87.1,90.0,100.0,98.0,101.0,90.0,88.0,73.0,97.0,87.0,99.0,93.0,95.0,,,,0.306,0.004,0.11800000000000001,0.111,0.247,-1.15,-0.48,-3.74,-0.81,0.83,92.1,84.4,82.0,79.5,,0.273,0.333,0.227,0.217,78.0,99.0,88.0,0.214,-0.12,92.1,0.338,,,,,,,,,,,,,,
28,2023-05-01,718350,Flyout,field_out,True,689172,656232,Brett Wisely,Brandon Bielak,1,0,0,a15263d0-485d-490d-bb8d-25376910ceeb,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.39399999999999996,87.1,90.0,100.0,98.0,101.0,90.0,88.0,73.0,97.0,87.0,99.0,93.0,95.0,,,,0.306,0.004,0.11800000000000001,0.111,0.247,-1.15,-0.48,-3.74,-0.81,0.83,92.1,84.4,82.0,79.5,,0.273,0.333,0.227,0.217,78.0,99.0,88.0,0.214,-0.12,92.1,0.338,,,,,,,,,,,,,,
29,2023-05-01,718350,Groundout,field_out,True,670541,548389,Yordan Alvarez,Ross Stripling,0,0,0,378bcf90-677a-4398-875d-8db15bb0c221,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,,,,59.0,106.0,96.0,97.0,109.0,106.0,,,,0.26,,0.292,,0.248,-0.38,,0.07,,-2.35,92.5,,87.2,,,0.275,0.274,0.305,0.2,47.0,109.0,88.0,0.092,-0.64,90.3,0.325,119.0,95.0,102.0,83.0,107.0,102.0,0.009000000000000001,0.099,-0.82,1.22,85.6,75.9,,
30,2023-05-01,718350,Lineout,field_out,True,547989,548389,José Abreu,Ross Stripling,1,0,0,47d7f148-4fff-4586-a6fe-75601da6cb71,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,,,,59.0,106.0,96.0,97.0,109.0,106.0,,,,0.26,,0.292,,0.248,-0.38,,0.07,,-2.35,92.5,,87.2,,,0.275,0.274,0.305,0.2,47.0,109.0,88.0,0.092,-0.64,90.3,0.325,119.0,95.0,102.0,83.0,107.0,102.0,0.009000000000000001,0.099,-0.82,1.22,85.6,75.9,,
31,2023-05-01,718350,Strikeout,strikeout,True,663656,548389,Kyle Tucker,Ross Stripling,0,0,0,dfe3af87-8c18-48ee-8d1b-c6e22c227e3e,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,,,,59.0,106.0,96.0,97.0,109.0,106.0,,,,0.26,,0.292,,0.248,-0.38,,0.07,,-2.35,92.5,,87.2,,,0.275,0.274,0.305,0.2,47.0,109.0,88.0,0.092,-0.64,90.3,0.325,119.0,95.0,102.0,83.0,107.0,102.0,0.009000000000000001,0.099,-0.82,1.22,85.6,75.9,,
32,2023-05-01,718350,Groundout,field_out,True,664774,664208,LaMonte Wade Jr.,Phil Maton,0,0,0,e7c64db9-205d-448d-966e-5f1e9b338bd7,664208.0,philmaton,"Maton, P",Right,Phil Maton,3.0,3.14,66.0,98.0,99.0,104.0,0.6920000000000001,10.09,3.41,6.68,0.82,1.04,0.235,0.41,0.205,0.265,0.40700000000000003,,,,,131.0,100.0,113.0,,,,123.0,97.0,108.0,44.0,101.0,102.0,,0.321,0.23399999999999999,0.40399999999999997,,,0.59,0.1,1.28,,,89.0,79.7,73.8,0.226,,,,0.169,46.0,91.0,80.0,0.040999999999999995,2.3,88.3,0.0,,,,,,,,,,,,,0.288,
33,2023-05-01,718350,Groundout,field_out,True,642731,664208,Thairo Estrada,Phil Maton,0,0,0,adae8c45-f085-43b7-9aa1-b55c560036ac,664208.0,philmaton,"Maton, P",Right,Phil Maton,3.0,3.14,66.0,98.0,99.0,104.0,0.6920000000000001,10.09,3.41,6.68,0.82,1.04,0.235,0.41,0.205,0.265,0.40700000000000003,,,,,131.0,100.0,113.0,,,,123.0,97.0,108.0,44.0,101.0,102.0,,0.321,0.23399999999999999,0.40399999999999997,,,0.59,0.1,1.28,,,89.0,79.7,73.8,0.226,,,,0.169,46.0,91.0,80.0,0.040999999999999995,2.3,88.3,0.0,,,,,,,,,,,,,0.288,
34,2023-05-01,718350,Groundout,field_out,True,592626,664208,Joc Pederson,Phil Maton,1,0,0,daa80220-d6b8-4f68-b72f-3c3a62ca9d2e,664208.0,philmaton,"Maton, P",Right,Phil Maton,3.0,3.14,66.0,98.0,99.0,104.0,0.6920000000000001,10.09,3.41,6.68,0.82,1.04,0.235,0.41,0.205,0.265,0.40700000000000003,,,,,131.0,100.0,113.0,,,,123.0,97.0,108.0,44.0,101.0,102.0,,0.321,0.23399999999999999,0.40399999999999997,,,0.59,0.1,1.28,,,89.0,79.7,73.8,0.226,,,,0.169,46.0,91.0,80.0,0.040999999999999995,2.3,88.3,0.0,,,,,,,,,,,,,0.288,
