,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,KC%,CH%,wSI/C,wSL/C,wKC/C,wCH/C,vSI,vSL,vKC,SI_ba,SL_ba,CH_ba,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,wFA/C,wFC/C,vFA,vFC,FF_ba,FC_ba,Stf+ CU,Loc+ CU,Pit+ CU,FS%,CU%,wFS/C,wCU/C,vFS,vCU,CU_ba,FS_ba,Stf+ FS,Loc+ FS,Pit+ FS,ST_ba
10,2023-05-15,718170,Walk,walk,False,656941,622072,Kyle Schwarber,Alex Wood,0,0,0,3a445554-d977-42ee-9978-8acc43fee382,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,80.0,95.0,88.0,110.0,93.0,95.0,0.446,0.261,0.001,0.292,0.12,-0.8,-5.8,-0.33,91.5,82.4,83.6,0.234,0.288,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-05-15,718170,Strikeout,strikeout,True,592663,622072,J.T. Realmuto,Alex Wood,0,0,0,2733fce5-586d-46df-8164-b745e3864eae,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,80.0,95.0,88.0,110.0,93.0,95.0,0.446,0.261,0.001,0.292,0.12,-0.8,-5.8,-0.33,91.5,82.4,83.6,0.234,0.288,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-05-15,718170,Home Run,home_run,False,664761,622072,Alec Bohm,Alex Wood,0,0,1,06541d27-30d4-4b08-8da2-59d08a62df2a,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,80.0,95.0,88.0,110.0,93.0,95.0,0.446,0.261,0.001,0.292,0.12,-0.8,-5.8,-0.33,91.5,82.4,83.6,0.234,0.288,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2023-05-15,718170,Groundout,field_out,True,669016,622072,Brandon Marsh,Alex Wood,0,0,0,750fc4fc-351b-4989-831a-aae6d7351f20,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,80.0,95.0,88.0,110.0,93.0,95.0,0.446,0.261,0.001,0.292,0.12,-0.8,-5.8,-0.33,91.5,82.4,83.6,0.234,0.288,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2023-05-15,718170,Lineout,field_out,True,624641,622072,Edmundo Sosa,Alex Wood,0,0,0,1e6bc7ac-2dd4-4c3c-8115-6f9f62c1a6da,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,80.0,95.0,88.0,110.0,93.0,95.0,0.446,0.261,0.001,0.292,0.12,-0.8,-5.8,-0.33,91.5,82.4,83.6,0.234,0.288,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2023-05-15,718170,Single,single,False,669477,663559,Casey Schmitt,Bailey Falter,0,0,0,0072f6c8-5bb3-4b4d-8a11-10bc34dd14e4,663559.0,baileyfalter,Falter,Left,Bailey Falter,5.36,4.93,80.2,104.0,76.0,97.0,0.8440000000000001,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,84.6,59.0,92.0,77.0,77.0,103.0,92.0,77.0,105.0,100.0,0.07200000000000001,0.18899999999999997,,0.046,-1.63,-1.91,,-0.8,90.7,84.5,,0.333,0.288,0.273,72.0,105.0,96.0,,,,0.444,,-0.08,,90.7,,0.305,,87.0,108.0,105.0,0.024,0.225,3.65,-0.85,85.0,76.5,0.267,0.0,,,,
16,2023-05-15,718170,Forceout,force_out,True,663698,663559,Joey Bart,Bailey Falter,0,0,1,34105567-1df7-47d2-bd06-5f2945264ffa,663559.0,baileyfalter,Falter,Left,Bailey Falter,5.36,4.93,80.2,104.0,76.0,97.0,0.8440000000000001,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,84.6,59.0,92.0,77.0,77.0,103.0,92.0,77.0,105.0,100.0,0.07200000000000001,0.18899999999999997,,0.046,-1.63,-1.91,,-0.8,90.7,84.5,,0.333,0.288,0.273,72.0,105.0,96.0,,,,0.444,,-0.08,,90.7,,0.305,,87.0,108.0,105.0,0.024,0.225,3.65,-0.85,85.0,76.5,0.267,0.0,,,,
17,2023-05-15,718170,Single,single,False,669369,663559,Bryce Johnson,Bailey Falter,0,0,1,9d13555b-9378-47f6-8f1d-f6522c1190f8,663559.0,baileyfalter,Falter,Left,Bailey Falter,5.36,4.93,80.2,104.0,76.0,97.0,0.8440000000000001,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,84.6,59.0,92.0,77.0,77.0,103.0,92.0,77.0,105.0,100.0,0.07200000000000001,0.18899999999999997,,0.046,-1.63,-1.91,,-0.8,90.7,84.5,,0.333,0.288,0.273,72.0,105.0,96.0,,,,0.444,,-0.08,,90.7,,0.305,,87.0,108.0,105.0,0.024,0.225,3.65,-0.85,85.0,76.5,0.267,0.0,,,,
18,2023-05-15,718170,Fielders Choice,fielders_choice,False,642731,663559,Thairo Estrada,Bailey Falter,0,0,1,60c73261-a381-4c96-9846-ecdb18aff54c,663559.0,baileyfalter,Falter,Left,Bailey Falter,5.36,4.93,80.2,104.0,76.0,97.0,0.8440000000000001,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,84.6,59.0,92.0,77.0,77.0,103.0,92.0,77.0,105.0,100.0,0.07200000000000001,0.18899999999999997,,0.046,-1.63,-1.91,,-0.8,90.7,84.5,,0.333,0.288,0.273,72.0,105.0,96.0,,,,0.444,,-0.08,,90.7,,0.305,,87.0,108.0,105.0,0.024,0.225,3.65,-0.85,85.0,76.5,0.267,0.0,,,,
19,2023-05-15,718170,Sac Fly,sac_fly,True,527038,663559,Wilmer Flores,Bailey Falter,0,0,1,6971ea6b-4480-4490-8c77-b1c2d34faac5,663559.0,baileyfalter,Falter,Left,Bailey Falter,5.36,4.93,80.2,104.0,76.0,97.0,0.8440000000000001,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,84.6,59.0,92.0,77.0,77.0,103.0,92.0,77.0,105.0,100.0,0.07200000000000001,0.18899999999999997,,0.046,-1.63,-1.91,,-0.8,90.7,84.5,,0.333,0.288,0.273,72.0,105.0,96.0,,,,0.444,,-0.08,,90.7,,0.305,,87.0,108.0,105.0,0.024,0.225,3.65,-0.85,85.0,76.5,0.267,0.0,,,,
20,2023-05-15,718170,Home Run,home_run,False,624424,663559,Michael Conforto,Bailey Falter,0,0,1,df4df7bf-a4ee-409f-aee5-d11b7f1daee5,663559.0,baileyfalter,Falter,Left,Bailey Falter,5.36,4.93,80.2,104.0,76.0,97.0,0.8440000000000001,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,84.6,59.0,92.0,77.0,77.0,103.0,92.0,77.0,105.0,100.0,0.07200000000000001,0.18899999999999997,,0.046,-1.63,-1.91,,-0.8,90.7,84.5,,0.333,0.288,0.273,72.0,105.0,96.0,,,,0.444,,-0.08,,90.7,,0.305,,87.0,108.0,105.0,0.024,0.225,3.65,-0.85,85.0,76.5,0.267,0.0,,,,
21,2023-05-15,718170,Double,double,False,605204,663559,J.D. Davis,Bailey Falter,1,1,0,df8e5780-8de7-433a-9d62-d3a12534d980,663559.0,baileyfalter,Falter,Left,Bailey Falter,5.36,4.93,80.2,104.0,76.0,97.0,0.8440000000000001,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,84.6,59.0,92.0,77.0,77.0,103.0,92.0,77.0,105.0,100.0,0.07200000000000001,0.18899999999999997,,0.046,-1.63,-1.91,,-0.8,90.7,84.5,,0.333,0.288,0.273,72.0,105.0,96.0,,,,0.444,,-0.08,,90.7,,0.305,,87.0,108.0,105.0,0.024,0.225,3.65,-0.85,85.0,76.5,0.267,0.0,,,,
22,2023-05-15,718170,Single,single,False,571745,663559,Mitch Haniger,Bailey Falter,1,1,1,e39fb143-005b-4951-80ac-847691ac12a8,663559.0,baileyfalter,Falter,Left,Bailey Falter,5.36,4.93,80.2,104.0,76.0,97.0,0.8440000000000001,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,84.6,59.0,92.0,77.0,77.0,103.0,92.0,77.0,105.0,100.0,0.07200000000000001,0.18899999999999997,,0.046,-1.63,-1.91,,-0.8,90.7,84.5,,0.333,0.288,0.273,72.0,105.0,96.0,,,,0.444,,-0.08,,90.7,,0.305,,87.0,108.0,105.0,0.024,0.225,3.65,-0.85,85.0,76.5,0.267,0.0,,,,
23,2023-05-15,718170,Single,single,False,543063,663559,Brandon Crawford,Bailey Falter,0,0,1,7c1e688f-ba0d-4be7-90d8-1b0d7e1906f5,663559.0,baileyfalter,Falter,Left,Bailey Falter,5.36,4.93,80.2,104.0,76.0,97.0,0.8440000000000001,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,84.6,59.0,92.0,77.0,77.0,103.0,92.0,77.0,105.0,100.0,0.07200000000000001,0.18899999999999997,,0.046,-1.63,-1.91,,-0.8,90.7,84.5,,0.333,0.288,0.273,72.0,105.0,96.0,,,,0.444,,-0.08,,90.7,,0.305,,87.0,108.0,105.0,0.024,0.225,3.65,-0.85,85.0,76.5,0.267,0.0,,,,
24,2023-05-15,718170,Groundout,field_out,True,669477,663559,Casey Schmitt,Bailey Falter,0,0,0,68f8d797-392c-40f0-8e5e-8ee9a288226d,663559.0,baileyfalter,Falter,Left,Bailey Falter,5.36,4.93,80.2,104.0,76.0,97.0,0.8440000000000001,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,84.6,59.0,92.0,77.0,77.0,103.0,92.0,77.0,105.0,100.0,0.07200000000000001,0.18899999999999997,,0.046,-1.63,-1.91,,-0.8,90.7,84.5,,0.333,0.288,0.273,72.0,105.0,96.0,,,,0.444,,-0.08,,90.7,,0.305,,87.0,108.0,105.0,0.024,0.225,3.65,-0.85,85.0,76.5,0.267,0.0,,,,
25,2023-05-15,718170,Single,single,False,681082,622072,Bryson Stott,Alex Wood,0,0,0,ea738399-ffea-44c4-8925-8cff8a95db76,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,80.0,95.0,88.0,110.0,93.0,95.0,0.446,0.261,0.001,0.292,0.12,-0.8,-5.8,-0.33,91.5,82.4,83.6,0.234,0.288,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2023-05-15,718170,Strikeout,strikeout,True,607208,622072,Trea Turner,Alex Wood,0,0,0,0c4cfab3-93a3-44e7-96cc-79b3f5e51177,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,80.0,95.0,88.0,110.0,93.0,95.0,0.446,0.261,0.001,0.292,0.12,-0.8,-5.8,-0.33,91.5,82.4,83.6,0.234,0.288,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2023-05-15,718170,Groundout,field_out,True,547180,622072,Bryce Harper,Alex Wood,1,0,1,41bae3b6-c854-4b37-943a-84309227c1cb,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,80.0,95.0,88.0,110.0,93.0,95.0,0.446,0.261,0.001,0.292,0.12,-0.8,-5.8,-0.33,91.5,82.4,83.6,0.234,0.288,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2023-05-15,718170,Strikeout,strikeout,True,592206,622072,Nick Castellanos,Alex Wood,0,0,0,cf62c526-d0a8-430e-adbb-a38a1400b3d2,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,80.0,95.0,88.0,110.0,93.0,95.0,0.446,0.261,0.001,0.292,0.12,-0.8,-5.8,-0.33,91.5,82.4,83.6,0.234,0.288,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2023-05-15,718170,Strikeout,strikeout,True,663698,663559,Joey Bart,Bailey Falter,0,0,0,a7a68f96-6416-40c0-9ef1-a29abd084a96,663559.0,baileyfalter,Falter,Left,Bailey Falter,5.36,4.93,80.2,104.0,76.0,97.0,0.8440000000000001,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,84.6,59.0,92.0,77.0,77.0,103.0,92.0,77.0,105.0,100.0,0.07200000000000001,0.18899999999999997,,0.046,-1.63,-1.91,,-0.8,90.7,84.5,,0.333,0.288,0.273,72.0,105.0,96.0,,,,0.444,,-0.08,,90.7,,0.305,,87.0,108.0,105.0,0.024,0.225,3.65,-0.85,85.0,76.5,0.267,0.0,,,,
30,2023-05-15,718170,Bunt Groundout,field_out,True,669369,663559,Bryce Johnson,Bailey Falter,0,0,0,23319745-123a-41d1-b035-2aea919cad8a,663559.0,baileyfalter,Falter,Left,Bailey Falter,5.36,4.93,80.2,104.0,76.0,97.0,0.8440000000000001,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,84.6,59.0,92.0,77.0,77.0,103.0,92.0,77.0,105.0,100.0,0.07200000000000001,0.18899999999999997,,0.046,-1.63,-1.91,,-0.8,90.7,84.5,,0.333,0.288,0.273,72.0,105.0,96.0,,,,0.444,,-0.08,,90.7,,0.305,,87.0,108.0,105.0,0.024,0.225,3.65,-0.85,85.0,76.5,0.267,0.0,,,,
31,2023-05-15,718170,Triple,triple,False,642731,663559,Thairo Estrada,Bailey Falter,0,0,0,b4e95bcf-091f-41ba-a3f3-8304d78afdc2,663559.0,baileyfalter,Falter,Left,Bailey Falter,5.36,4.93,80.2,104.0,76.0,97.0,0.8440000000000001,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,84.6,59.0,92.0,77.0,77.0,103.0,92.0,77.0,105.0,100.0,0.07200000000000001,0.18899999999999997,,0.046,-1.63,-1.91,,-0.8,90.7,84.5,,0.333,0.288,0.273,72.0,105.0,96.0,,,,0.444,,-0.08,,90.7,,0.305,,87.0,108.0,105.0,0.024,0.225,3.65,-0.85,85.0,76.5,0.267,0.0,,,,
32,2023-05-15,718170,Flyout,field_out,True,527038,663559,Wilmer Flores,Bailey Falter,0,0,0,c4e04e14-f40c-4c52-ba7e-79e8e22f6770,663559.0,baileyfalter,Falter,Left,Bailey Falter,5.36,4.93,80.2,104.0,76.0,97.0,0.8440000000000001,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,84.6,59.0,92.0,77.0,77.0,103.0,92.0,77.0,105.0,100.0,0.07200000000000001,0.18899999999999997,,0.046,-1.63,-1.91,,-0.8,90.7,84.5,,0.333,0.288,0.273,72.0,105.0,96.0,,,,0.444,,-0.08,,90.7,,0.305,,87.0,108.0,105.0,0.024,0.225,3.65,-0.85,85.0,76.5,0.267,0.0,,,,
33,2023-05-15,718170,Flyout,field_out,True,656941,622072,Kyle Schwarber,Alex Wood,0,0,0,d261e341-85c2-40f6-bedc-23c4b30eeea9,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,80.0,95.0,88.0,110.0,93.0,95.0,0.446,0.261,0.001,0.292,0.12,-0.8,-5.8,-0.33,91.5,82.4,83.6,0.234,0.288,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2023-05-15,718170,Flyout,field_out,True,592663,622072,J.T. Realmuto,Alex Wood,0,0,0,72b65ac8-5a80-4f55-bf49-2370b78590a2,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,80.0,95.0,88.0,110.0,93.0,95.0,0.446,0.261,0.001,0.292,0.12,-0.8,-5.8,-0.33,91.5,82.4,83.6,0.234,0.288,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2023-05-15,718170,Double,double,False,664761,622072,Alec Bohm,Alex Wood,0,0,0,a944725f-80cb-4cfc-a281-c19105c1f2f5,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,80.0,95.0,88.0,110.0,93.0,95.0,0.446,0.261,0.001,0.292,0.12,-0.8,-5.8,-0.33,91.5,82.4,83.6,0.234,0.288,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2023-05-15,718170,Flyout,field_out,True,669016,622072,Brandon Marsh,Alex Wood,1,0,0,b239e739-3e42-441a-9917-fda62b052dcf,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,80.0,95.0,88.0,110.0,93.0,95.0,0.446,0.261,0.001,0.292,0.12,-0.8,-5.8,-0.33,91.5,82.4,83.6,0.234,0.288,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2023-05-15,718170,Flyout,field_out,True,624424,663559,Michael Conforto,Bailey Falter,0,0,0,0aeced3b-0ff6-46fa-9086-01501bb1e482,663559.0,baileyfalter,Falter,Left,Bailey Falter,5.36,4.93,80.2,104.0,76.0,97.0,0.8440000000000001,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,84.6,59.0,92.0,77.0,77.0,103.0,92.0,77.0,105.0,100.0,0.07200000000000001,0.18899999999999997,,0.046,-1.63,-1.91,,-0.8,90.7,84.5,,0.333,0.288,0.273,72.0,105.0,96.0,,,,0.444,,-0.08,,90.7,,0.305,,87.0,108.0,105.0,0.024,0.225,3.65,-0.85,85.0,76.5,0.267,0.0,,,,
38,2023-05-15,718170,Groundout,field_out,True,605204,663559,J.D. Davis,Bailey Falter,0,0,0,05cc16c1-fc77-4891-96e1-a8d366f75cb7,663559.0,baileyfalter,Falter,Left,Bailey Falter,5.36,4.93,80.2,104.0,76.0,97.0,0.8440000000000001,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,84.6,59.0,92.0,77.0,77.0,103.0,92.0,77.0,105.0,100.0,0.07200000000000001,0.18899999999999997,,0.046,-1.63,-1.91,,-0.8,90.7,84.5,,0.333,0.288,0.273,72.0,105.0,96.0,,,,0.444,,-0.08,,90.7,,0.305,,87.0,108.0,105.0,0.024,0.225,3.65,-0.85,85.0,76.5,0.267,0.0,,,,
