,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vSI,vCU,CH_ba,FF_ba,SI_ba,FC_ba,CU_ba,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SL%,KC%,wSL/C,wKC/C,vSL,vKC,SL_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-08-15,716980,Flyout,field_out,True,668939,608379,Adley Rutschman,Michael Wacha,0,0,0,a426f321-b16c-4aab-b040-8687d825401f,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,86.0,92.0,94.0,73.0,104.0,94.0,84.0,103.0,103.0,96.0,100.0,96.0,0.133,0.28800000000000003,0.124,0.11,0.345,1.23,-2.13,-0.36,1.04,1.06,92.0,86.9,91.9,74.0,0.207,0.188,0.25,0.364,0.172,,,,,,,,,,,,,,,,,,,,,
1,2023-08-15,716980,Flyout,field_out,True,683002,608379,Gunnar Henderson,Michael Wacha,0,0,0,91bdf38c-0b48-4c8f-95c0-e1f497bb4e80,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,86.0,92.0,94.0,73.0,104.0,94.0,84.0,103.0,103.0,96.0,100.0,96.0,0.133,0.28800000000000003,0.124,0.11,0.345,1.23,-2.13,-0.36,1.04,1.06,92.0,86.9,91.9,74.0,0.207,0.188,0.25,0.364,0.172,,,,,,,,,,,,,,,,,,,,,
2,2023-08-15,716980,Strikeout,strikeout,True,623993,608379,Anthony Santander,Michael Wacha,0,0,0,8ca1f9cd-bcf4-4b4e-8d4a-ac9732792678,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,86.0,92.0,94.0,73.0,104.0,94.0,84.0,103.0,103.0,96.0,100.0,96.0,0.133,0.28800000000000003,0.124,0.11,0.345,1.23,-2.13,-0.36,1.04,1.06,92.0,86.9,91.9,74.0,0.207,0.188,0.25,0.364,0.172,,,,,,,,,,,,,,,,,,,,,
3,2023-08-15,716980,Double,double,False,673490,656427,Ha-Seong Kim,Jack Flaherty,1,0,0,3b3b28b0-e775-44ac-9562-e70c7e490ebe,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,,,,98.0,99.0,98.0,75.0,82.0,71.0,92.0,98.0,101.0,0.02,0.41700000000000004,0.091,,0.033,-0.44,-1.05,-2.28,,0.86,93.1,88.7,90.1,,0.154,0.29,0.333,0.318,0.204,98.0,101.0,102.0,93.0,102.0,108.0,0.24600000000000002,0.19399999999999998,-1.15,0.23,84.2,76.2,0.339,,,,,,,,
4,2023-08-15,716980,Groundout,field_out,True,665487,656427,Fernando Tatis Jr.,Jack Flaherty,1,0,0,291b196a-6d1d-48ab-995c-2ecf42497f68,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,,,,98.0,99.0,98.0,75.0,82.0,71.0,92.0,98.0,101.0,0.02,0.41700000000000004,0.091,,0.033,-0.44,-1.05,-2.28,,0.86,93.1,88.7,90.1,,0.154,0.29,0.333,0.318,0.204,98.0,101.0,102.0,93.0,102.0,108.0,0.24600000000000002,0.19399999999999998,-1.15,0.23,84.2,76.2,0.339,,,,,,,,
5,2023-08-15,716980,Flyout,field_out,True,665742,656427,Juan Soto,Jack Flaherty,1,0,0,47c917ea-c4a4-4dcc-89ef-306b0ed733b1,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,,,,98.0,99.0,98.0,75.0,82.0,71.0,92.0,98.0,101.0,0.02,0.41700000000000004,0.091,,0.033,-0.44,-1.05,-2.28,,0.86,93.1,88.7,90.1,,0.154,0.29,0.333,0.318,0.204,98.0,101.0,102.0,93.0,102.0,108.0,0.24600000000000002,0.19399999999999998,-1.15,0.23,84.2,76.2,0.339,,,,,,,,
6,2023-08-15,716980,Walk,walk,False,592518,656427,Manny Machado,Jack Flaherty,1,0,0,685c25c3-49ed-4b31-bf70-f4c75ad060e8,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,,,,98.0,99.0,98.0,75.0,82.0,71.0,92.0,98.0,101.0,0.02,0.41700000000000004,0.091,,0.033,-0.44,-1.05,-2.28,,0.86,93.1,88.7,90.1,,0.154,0.29,0.333,0.318,0.204,98.0,101.0,102.0,93.0,102.0,108.0,0.24600000000000002,0.19399999999999998,-1.15,0.23,84.2,76.2,0.339,,,,,,,,
7,2023-08-15,716980,Walk,walk,False,593428,656427,Xander Bogaerts,Jack Flaherty,0,0,1,da5af718-106e-48a4-a660-f0465c285c4f,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,,,,98.0,99.0,98.0,75.0,82.0,71.0,92.0,98.0,101.0,0.02,0.41700000000000004,0.091,,0.033,-0.44,-1.05,-2.28,,0.86,93.1,88.7,90.1,,0.154,0.29,0.333,0.318,0.204,98.0,101.0,102.0,93.0,102.0,108.0,0.24600000000000002,0.19399999999999998,-1.15,0.23,84.2,76.2,0.339,,,,,,,,
8,2023-08-15,716980,Walk,walk,False,630105,656427,Jake Cronenworth,Jack Flaherty,1,0,1,7bc66230-36ca-40dd-bdaa-95c7f9911b4c,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,,,,98.0,99.0,98.0,75.0,82.0,71.0,92.0,98.0,101.0,0.02,0.41700000000000004,0.091,,0.033,-0.44,-1.05,-2.28,,0.86,93.1,88.7,90.1,,0.154,0.29,0.333,0.318,0.204,98.0,101.0,102.0,93.0,102.0,108.0,0.24600000000000002,0.19399999999999998,-1.15,0.23,84.2,76.2,0.339,,,,,,,,
9,2023-08-15,716980,Home Run,home_run,False,596142,656427,Gary Sánchez,Jack Flaherty,0,0,1,ecf889f8-9463-4f53-a4cc-1e15fb15fbb0,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,,,,98.0,99.0,98.0,75.0,82.0,71.0,92.0,98.0,101.0,0.02,0.41700000000000004,0.091,,0.033,-0.44,-1.05,-2.28,,0.86,93.1,88.7,90.1,,0.154,0.29,0.333,0.318,0.204,98.0,101.0,102.0,93.0,102.0,108.0,0.24600000000000002,0.19399999999999998,-1.15,0.23,84.2,76.2,0.339,,,,,,,,
