,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,SL_ba,CH_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,ST_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
0,2023-06-07,717852,Groundout,field_out,True,664774,657756,LaMonte Wade Jr.,Connor Seabold,0,0,0,50a241f2-bfad-4b4d-ba88-875a6be85fc7,657756.0,connorseabold,Seabold,Right,Connor Seabold,7.52,5.13,87.1,102.0,80.0,95.0,0.8,6.9,2.89,11.95,1.96,0.72,0.297,0.366,0.157,0.395,0.46,80.6,72.0,88.0,86.0,100.0,101.0,103.0,74.0,104.0,93.0,93.0,104.0,102.0,0.544,0.305,0.018000000000000002,0.133,-1.53,-2.41,-8.0,0.41,92.6,85.3,78.7,0.338,0.313,0.204,0.5,,,,,,,,,,,,,,,
1,2023-06-07,717852,Lineout,field_out,True,642731,657756,Thairo Estrada,Connor Seabold,0,0,0,4b42cb27-babe-462c-a413-3bb5c1d5c79e,657756.0,connorseabold,Seabold,Right,Connor Seabold,7.52,5.13,87.1,102.0,80.0,95.0,0.8,6.9,2.89,11.95,1.96,0.72,0.297,0.366,0.157,0.395,0.46,80.6,72.0,88.0,86.0,100.0,101.0,103.0,74.0,104.0,93.0,93.0,104.0,102.0,0.544,0.305,0.018000000000000002,0.133,-1.53,-2.41,-8.0,0.41,92.6,85.3,78.7,0.338,0.313,0.204,0.5,,,,,,,,,,,,,,,
2,2023-06-07,717852,Flyout,field_out,True,592626,657756,Joc Pederson,Connor Seabold,1,0,0,cc397831-13af-485e-9341-3ce3b9d0a32c,657756.0,connorseabold,Seabold,Right,Connor Seabold,7.52,5.13,87.1,102.0,80.0,95.0,0.8,6.9,2.89,11.95,1.96,0.72,0.297,0.366,0.157,0.395,0.46,80.6,72.0,88.0,86.0,100.0,101.0,103.0,74.0,104.0,93.0,93.0,104.0,102.0,0.544,0.305,0.018000000000000002,0.133,-1.53,-2.41,-8.0,0.41,92.6,85.3,78.7,0.338,0.313,0.204,0.5,,,,,,,,,,,,,,,
3,2023-06-07,717852,Strikeout,strikeout,True,453568,657277,Charlie Blackmon,Logan Webb,0,0,0,d3330b4f-2676-4b60-bf57-95675962c31f,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,,,,88.0,119.0,100.0,91.0,100.0,111.0,0.037000000000000005,0.212,,0.41600000000000004,-1.37,0.11,,2.18,92.6,84.3,,0.226,,0.225,,105.0,103.0,98.0,0.336,0.31,92.3,0.313,0.208,,,,,,,
4,2023-06-07,717852,Walk,walk,False,595777,657277,Jurickson Profar,Logan Webb,1,0,0,8b1344db-f0d2-4836-ba5b-afdad87bd046,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,,,,88.0,119.0,100.0,91.0,100.0,111.0,0.037000000000000005,0.212,,0.41600000000000004,-1.37,0.11,,2.18,92.6,84.3,,0.226,,0.225,,105.0,103.0,98.0,0.336,0.31,92.3,0.313,0.208,,,,,,,
5,2023-06-07,717852,Lineout,field_out,True,641857,657277,Ryan McMahon,Logan Webb,0,0,0,6c19d9b0-b161-47dc-863e-b04de623ace6,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,,,,88.0,119.0,100.0,91.0,100.0,111.0,0.037000000000000005,0.212,,0.41600000000000004,-1.37,0.11,,2.18,92.6,84.3,,0.226,,0.225,,105.0,103.0,98.0,0.336,0.31,92.3,0.313,0.208,,,,,,,
6,2023-06-07,717852,Strikeout,strikeout,True,545341,657277,Randal Grichuk,Logan Webb,0,0,0,83bf1ed5-d994-41c2-bc60-dba20ec6d922,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,,,,88.0,119.0,100.0,91.0,100.0,111.0,0.037000000000000005,0.212,,0.41600000000000004,-1.37,0.11,,2.18,92.6,84.3,,0.226,,0.225,,105.0,103.0,98.0,0.336,0.31,92.3,0.313,0.208,,,,,,,
7,2023-06-07,717852,Flyout,field_out,True,624424,657756,Michael Conforto,Connor Seabold,0,0,0,9bfd3cd6-c121-4cc2-bff2-a5c22cbe18b8,657756.0,connorseabold,Seabold,Right,Connor Seabold,7.52,5.13,87.1,102.0,80.0,95.0,0.8,6.9,2.89,11.95,1.96,0.72,0.297,0.366,0.157,0.395,0.46,80.6,72.0,88.0,86.0,100.0,101.0,103.0,74.0,104.0,93.0,93.0,104.0,102.0,0.544,0.305,0.018000000000000002,0.133,-1.53,-2.41,-8.0,0.41,92.6,85.3,78.7,0.338,0.313,0.204,0.5,,,,,,,,,,,,,,,
8,2023-06-07,717852,Walk,walk,False,571745,657756,Mitch Haniger,Connor Seabold,1,0,0,d1439ee2-da7f-432d-ab24-5106100fcfdb,657756.0,connorseabold,Seabold,Right,Connor Seabold,7.52,5.13,87.1,102.0,80.0,95.0,0.8,6.9,2.89,11.95,1.96,0.72,0.297,0.366,0.157,0.395,0.46,80.6,72.0,88.0,86.0,100.0,101.0,103.0,74.0,104.0,93.0,93.0,104.0,102.0,0.544,0.305,0.018000000000000002,0.133,-1.53,-2.41,-8.0,0.41,92.6,85.3,78.7,0.338,0.313,0.204,0.5,,,,,,,,,,,,,,,
9,2023-06-07,717852,Pop Out,field_out,True,573262,657756,Mike Yastrzemski,Connor Seabold,1,0,0,62a7da0a-14a1-4ef3-87c2-1aafd913c8db,657756.0,connorseabold,Seabold,Right,Connor Seabold,7.52,5.13,87.1,102.0,80.0,95.0,0.8,6.9,2.89,11.95,1.96,0.72,0.297,0.366,0.157,0.395,0.46,80.6,72.0,88.0,86.0,100.0,101.0,103.0,74.0,104.0,93.0,93.0,104.0,102.0,0.544,0.305,0.018000000000000002,0.133,-1.53,-2.41,-8.0,0.41,92.6,85.3,78.7,0.338,0.313,0.204,0.5,,,,,,,,,,,,,,,
