,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CH%,wFA/C,wSL/C,wCH/C,vFA,vSL,FF_ba,SL_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,CU%,wFC/C,wSI/C,wCU/C,vFC,vSI,vCU,FC_ba,SI_ba,CU_ba,ST_ba
10,2023-07-15,717395,Strikeout,strikeout,True,669221,458681,Sean Murphy,Lance Lynn,0,0,0,5298bc86-fc3f-43d5-aeea-3d9c8dc90587,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,92.0,105.0,104.0,97.0,98.0,106.0,0.43700000000000006,0.063,0.07,-0.4,-3.65,-1.23,92.4,83.0,0.255,0.286,0.302,109.0,97.0,106.0,93.0,95.0,87.0,104.0,105.0,99.0,0.126,0.23,0.07400000000000001,-0.35,1.21,-2.24,88.7,91.4,80.8,0.273,0.239,0.208,
11,2023-07-15,717395,Strikeout,strikeout,True,542303,458681,Marcell Ozuna,Lance Lynn,0,0,0,f96e1362-45e4-42f9-9af1-b8f4ff25e36d,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,92.0,105.0,104.0,97.0,98.0,106.0,0.43700000000000006,0.063,0.07,-0.4,-3.65,-1.23,92.4,83.0,0.255,0.286,0.302,109.0,97.0,106.0,93.0,95.0,87.0,104.0,105.0,99.0,0.126,0.23,0.07400000000000001,-0.35,1.21,-2.24,88.7,91.4,80.8,0.273,0.239,0.208,
12,2023-07-15,717395,Single,single,False,621545,675911,Zach Remillard,Spencer Strider,1,0,0,66e5ff93-6450-4401-bd96-de1fb781ca42,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,
13,2023-07-15,717395,Single,single,False,693049,675911,Oscar Colás,Spencer Strider,1,0,1,623f7f1b-32d8-4d1a-8e4f-a49b673e7af5,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,
14,2023-07-15,717395,Strikeout,strikeout,True,664874,675911,Seby Zavala,Spencer Strider,0,0,0,bc4e5a46-1d70-4f0e-9571-10a20cf4f204,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,
15,2023-07-15,717395,Single,single,False,643217,675911,Andrew Benintendi,Spencer Strider,0,0,1,169d0c7e-78e7-4695-8ebd-3ee591a5a98a,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,
16,2023-07-15,717395,Groundout,field_out,True,641313,675911,Tim Anderson,Spencer Strider,1,1,1,9aa52caa-cf63-4315-9087-9eede837694d,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,
17,2023-07-15,717395,Double,double,False,673357,675911,Luis Robert Jr.,Spencer Strider,0,0,1,0f4b4e5c-a160-4b8c-b3ef-0f6690d4200a,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,
18,2023-07-15,717395,Groundout,field_out,True,650391,675911,Eloy Jiménez,Spencer Strider,1,0,0,ca4fae1d-d048-40e6-af14-c620bd549288,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,
19,2023-07-15,717395,Home Run,home_run,False,592696,458681,Eddie Rosario,Lance Lynn,0,0,0,57806b1f-4903-4150-afa2-c0321391b5af,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,92.0,105.0,104.0,97.0,98.0,106.0,0.43700000000000006,0.063,0.07,-0.4,-3.65,-1.23,92.4,83.0,0.255,0.286,0.302,109.0,97.0,106.0,93.0,95.0,87.0,104.0,105.0,99.0,0.126,0.23,0.07400000000000001,-0.35,1.21,-2.24,88.7,91.4,80.8,0.273,0.239,0.208,
20,2023-07-15,717395,Strikeout,strikeout,True,606115,458681,Orlando Arcia,Lance Lynn,0,0,0,84aa5b3b-8712-43c8-84bb-e073c11c0894,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,92.0,105.0,104.0,97.0,98.0,106.0,0.43700000000000006,0.063,0.07,-0.4,-3.65,-1.23,92.4,83.0,0.255,0.286,0.302,109.0,97.0,106.0,93.0,95.0,87.0,104.0,105.0,99.0,0.126,0.23,0.07400000000000001,-0.35,1.21,-2.24,88.7,91.4,80.8,0.273,0.239,0.208,
21,2023-07-15,717395,Walk,walk,False,671739,458681,Michael Harris II,Lance Lynn,1,0,0,8cec515b-b666-4313-9a96-485a6f06ed9c,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,92.0,105.0,104.0,97.0,98.0,106.0,0.43700000000000006,0.063,0.07,-0.4,-3.65,-1.23,92.4,83.0,0.255,0.286,0.302,109.0,97.0,106.0,93.0,95.0,87.0,104.0,105.0,99.0,0.126,0.23,0.07400000000000001,-0.35,1.21,-2.24,88.7,91.4,80.8,0.273,0.239,0.208,
22,2023-07-15,717395,Home Run,home_run,False,660670,458681,Ronald Acuña Jr.,Lance Lynn,1,1,1,4b0d77b6-6868-4fc9-9aa9-0ded3cded434,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,92.0,105.0,104.0,97.0,98.0,106.0,0.43700000000000006,0.063,0.07,-0.4,-3.65,-1.23,92.4,83.0,0.255,0.286,0.302,109.0,97.0,106.0,93.0,95.0,87.0,104.0,105.0,99.0,0.126,0.23,0.07400000000000001,-0.35,1.21,-2.24,88.7,91.4,80.8,0.273,0.239,0.208,
23,2023-07-15,717395,Walk,walk,False,645277,458681,Ozzie Albies,Lance Lynn,1,0,0,6af4ba33-9c95-4760-a727-40f28e9b1a27,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,92.0,105.0,104.0,97.0,98.0,106.0,0.43700000000000006,0.063,0.07,-0.4,-3.65,-1.23,92.4,83.0,0.255,0.286,0.302,109.0,97.0,106.0,93.0,95.0,87.0,104.0,105.0,99.0,0.126,0.23,0.07400000000000001,-0.35,1.21,-2.24,88.7,91.4,80.8,0.273,0.239,0.208,
24,2023-07-15,717395,Pop Out,field_out,True,663586,458681,Austin Riley,Lance Lynn,0,0,0,aaecf70f-c8f5-438f-a791-78a4908231bb,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,92.0,105.0,104.0,97.0,98.0,106.0,0.43700000000000006,0.063,0.07,-0.4,-3.65,-1.23,92.4,83.0,0.255,0.286,0.302,109.0,97.0,106.0,93.0,95.0,87.0,104.0,105.0,99.0,0.126,0.23,0.07400000000000001,-0.35,1.21,-2.24,88.7,91.4,80.8,0.273,0.239,0.208,
25,2023-07-15,717395,Single,single,False,621566,458681,Matt Olson,Lance Lynn,0,0,1,1a6fafeb-9232-46a2-9f44-1479a08f2fbb,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,92.0,105.0,104.0,97.0,98.0,106.0,0.43700000000000006,0.063,0.07,-0.4,-3.65,-1.23,92.4,83.0,0.255,0.286,0.302,109.0,97.0,106.0,93.0,95.0,87.0,104.0,105.0,99.0,0.126,0.23,0.07400000000000001,-0.35,1.21,-2.24,88.7,91.4,80.8,0.273,0.239,0.208,
26,2023-07-15,717395,Flyout,field_out,True,669221,458681,Sean Murphy,Lance Lynn,0,0,0,8f98e362-4b78-4c56-8e24-1990ef1effa3,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,92.0,105.0,104.0,97.0,98.0,106.0,0.43700000000000006,0.063,0.07,-0.4,-3.65,-1.23,92.4,83.0,0.255,0.286,0.302,109.0,97.0,106.0,93.0,95.0,87.0,104.0,105.0,99.0,0.126,0.23,0.07400000000000001,-0.35,1.21,-2.24,88.7,91.4,80.8,0.273,0.239,0.208,
27,2023-07-15,717395,Pop Out,field_out,True,683734,675911,Andrew Vaughn,Spencer Strider,0,0,0,cc6ab908-e1e0-4713-b2dd-14a82efcb349,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,
28,2023-07-15,717395,Double,double,False,669394,675911,Jake Burger,Spencer Strider,1,0,0,134251af-5ffc-4bf1-a554-8ae9739a140e,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,
29,2023-07-15,717395,Groundout,field_out,True,621545,675911,Zach Remillard,Spencer Strider,1,0,1,ece0c624-10a1-4511-8e56-3a345f72dffe,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,
30,2023-07-15,717395,Strikeout,strikeout,True,693049,675911,Oscar Colás,Spencer Strider,0,0,0,49eb0ac3-ad73-445f-8b05-dab843f814e8,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,
31,2023-07-15,717395,Walk,walk,False,542303,458681,Marcell Ozuna,Lance Lynn,1,0,0,96ab69cf-3e12-4be8-8d43-783259c8a7cb,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,92.0,105.0,104.0,97.0,98.0,106.0,0.43700000000000006,0.063,0.07,-0.4,-3.65,-1.23,92.4,83.0,0.255,0.286,0.302,109.0,97.0,106.0,93.0,95.0,87.0,104.0,105.0,99.0,0.126,0.23,0.07400000000000001,-0.35,1.21,-2.24,88.7,91.4,80.8,0.273,0.239,0.208,
32,2023-07-15,717395,Flyout,field_out,True,592696,458681,Eddie Rosario,Lance Lynn,1,0,0,872110a3-1e51-4122-82a0-7ed6225948b0,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,92.0,105.0,104.0,97.0,98.0,106.0,0.43700000000000006,0.063,0.07,-0.4,-3.65,-1.23,92.4,83.0,0.255,0.286,0.302,109.0,97.0,106.0,93.0,95.0,87.0,104.0,105.0,99.0,0.126,0.23,0.07400000000000001,-0.35,1.21,-2.24,88.7,91.4,80.8,0.273,0.239,0.208,
33,2023-07-15,717395,Grounded Into DP,grounded_into_double_play,True,606115,458681,Orlando Arcia,Lance Lynn,0,0,1,c9f9566d-80e5-41ea-aa6d-00827e94709c,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,92.0,105.0,104.0,97.0,98.0,106.0,0.43700000000000006,0.063,0.07,-0.4,-3.65,-1.23,92.4,83.0,0.255,0.286,0.302,109.0,97.0,106.0,93.0,95.0,87.0,104.0,105.0,99.0,0.126,0.23,0.07400000000000001,-0.35,1.21,-2.24,88.7,91.4,80.8,0.273,0.239,0.208,
34,2023-07-15,717395,Single,single,False,664874,675911,Seby Zavala,Spencer Strider,1,1,0,927723f9-c8ff-4d47-b36b-3f9b1b7b9b4d,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,
35,2023-07-15,717395,Double,double,True,643217,675911,Andrew Benintendi,Spencer Strider,0,0,1,0512ff57-19a2-48ae-b268-d8ed5f912c1f,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,
36,2023-07-15,717395,Strikeout,strikeout,True,641313,675911,Tim Anderson,Spencer Strider,0,0,0,c2d5909a-7823-492d-a112-229aa274d015,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,
37,2023-07-15,717395,Strikeout,strikeout,True,673357,675911,Luis Robert Jr.,Spencer Strider,0,0,0,210f0ddc-f9c6-46f5-9bb3-9adff0ce6aba,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,
38,2023-07-15,717395,Pop Out,field_out,True,671739,458681,Michael Harris II,Lance Lynn,0,0,0,ab1bd44a-a5fc-4c8c-bc9a-c5833a1b8a75,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,92.0,105.0,104.0,97.0,98.0,106.0,0.43700000000000006,0.063,0.07,-0.4,-3.65,-1.23,92.4,83.0,0.255,0.286,0.302,109.0,97.0,106.0,93.0,95.0,87.0,104.0,105.0,99.0,0.126,0.23,0.07400000000000001,-0.35,1.21,-2.24,88.7,91.4,80.8,0.273,0.239,0.208,
