,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,SL%,CU%,CH%,wFA/C,wFS/C,wSL/C,wCU/C,wCH/C,vFA,vFS,vSL,vCU,FF_ba,SL_ba,CH_ba,CU_ba,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,FC_ba,FS_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI_ba,ST_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2023-05-18,718122,Groundout,field_out,True,670623,656731,Isaac Paredes,Tylor Megill,0,0,0,e41ddc16-8849-4e50-ae8e-1bbfeed7a50f,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,101.0,91.0,96.0,86.0,95.0,89.0,96.0,103.0,106.0,116.0,83.0,118.0,0.557,0.002,0.20600000000000002,0.086,0.149,-0.4,5.58,-1.04,-0.05,-0.09,94.9,86.1,84.4,77.2,0.314,0.264,0.264,0.167,,,,,,,,,,,,,,,,,,,,,,
11,2023-05-18,718122,Strikeout,strikeout,True,670764,656731,Taylor Walls,Tylor Megill,0,0,0,84cbf75b-053f-42ab-aec3-0821bc945aec,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,101.0,91.0,96.0,86.0,95.0,89.0,96.0,103.0,106.0,116.0,83.0,118.0,0.557,0.002,0.20600000000000002,0.086,0.149,-0.4,5.58,-1.04,-0.05,-0.09,94.9,86.1,84.4,77.2,0.314,0.264,0.264,0.167,,,,,,,,,,,,,,,,,,,,,,
12,2023-05-18,718122,Strikeout,strikeout,True,670042,656731,Luke Raley,Tylor Megill,0,0,0,c86936e3-ce76-411a-bef2-d7a968ab7f93,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,101.0,91.0,96.0,86.0,95.0,89.0,96.0,103.0,106.0,116.0,83.0,118.0,0.557,0.002,0.20600000000000002,0.086,0.149,-0.4,5.58,-1.04,-0.05,-0.09,94.9,86.1,84.4,77.2,0.314,0.264,0.264,0.167,,,,,,,,,,,,,,,,,,,,,,
13,2023-05-18,718122,Strikeout,strikeout,True,596129,671737,Daniel Vogelbach,Taj Bradley,0,0,0,bf4427a6-c0c2-4b71-b4f3-b2eaa26012ec,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,88.0,107.0,111.0,131.0,101.0,109.0,,,,,,,0.449,0.136,,0.16699999999999998,,-0.8,0.62,,0.04,,96.1,89.3,,79.0,0.277,,,0.169,106.0,99.0,99.0,0.001,0.248,-1.32,0.0,88.9,97.8,0.312,0.19,,,,,,,,,,,
14,2023-05-18,718122,Groundout,field_out,True,500871,671737,Eduardo Escobar,Taj Bradley,1,0,0,04ff8408-0c7a-4f86-b92f-95212a7b15bf,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,88.0,107.0,111.0,131.0,101.0,109.0,,,,,,,0.449,0.136,,0.16699999999999998,,-0.8,0.62,,0.04,,96.1,89.3,,79.0,0.277,,,0.169,106.0,99.0,99.0,0.001,0.248,-1.32,0.0,88.9,97.8,0.312,0.19,,,,,,,,,,,
15,2023-05-18,718122,Groundout,field_out,True,605421,671737,Michael Pérez,Taj Bradley,0,0,0,81f07f69-3568-465a-bbe4-ce4c0a32c616,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,88.0,107.0,111.0,131.0,101.0,109.0,,,,,,,0.449,0.136,,0.16699999999999998,,-0.8,0.62,,0.04,,96.1,89.3,,79.0,0.277,,,0.169,106.0,99.0,99.0,0.001,0.248,-1.32,0.0,88.9,97.8,0.312,0.19,,,,,,,,,,,
16,2023-05-18,718122,Field Error,field_error,False,542194,656731,Christian Bethancourt,Tylor Megill,1,0,0,647b2007-2c7e-461c-b331-482a2990463a,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,101.0,91.0,96.0,86.0,95.0,89.0,96.0,103.0,106.0,116.0,83.0,118.0,0.557,0.002,0.20600000000000002,0.086,0.149,-0.4,5.58,-1.04,-0.05,-0.09,94.9,86.1,84.4,77.2,0.314,0.264,0.264,0.167,,,,,,,,,,,,,,,,,,,,,,
17,2023-05-18,718122,Grounded Into DP,grounded_into_double_play,True,622534,656731,Manuel Margot,Tylor Megill,0,0,1,d665e27e-1da2-41eb-8c93-ce5b07069506,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,101.0,91.0,96.0,86.0,95.0,89.0,96.0,103.0,106.0,116.0,83.0,118.0,0.557,0.002,0.20600000000000002,0.086,0.149,-0.4,5.58,-1.04,-0.05,-0.09,94.9,86.1,84.4,77.2,0.314,0.264,0.264,0.167,,,,,,,,,,,,,,,,,,,,,,
18,2023-05-18,718122,Flyout,field_out,True,666139,656731,Josh Lowe,Tylor Megill,0,0,0,cdbb7791-1b4d-43b5-a449-1109c3d3de26,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,101.0,91.0,96.0,86.0,95.0,89.0,96.0,103.0,106.0,116.0,83.0,118.0,0.557,0.002,0.20600000000000002,0.086,0.149,-0.4,5.58,-1.04,-0.05,-0.09,94.9,86.1,84.4,77.2,0.314,0.264,0.264,0.167,,,,,,,,,,,,,,,,,,,,,,
19,2023-05-18,718122,Lineout,field_out,True,607043,671737,Brandon Nimmo,Taj Bradley,0,0,0,9d10be74-912a-448c-b71a-4e2734fa27e7,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,88.0,107.0,111.0,131.0,101.0,109.0,,,,,,,0.449,0.136,,0.16699999999999998,,-0.8,0.62,,0.04,,96.1,89.3,,79.0,0.277,,,0.169,106.0,99.0,99.0,0.001,0.248,-1.32,0.0,88.9,97.8,0.312,0.19,,,,,,,,,,,
20,2023-05-18,718122,Groundout,field_out,True,596019,671737,Francisco Lindor,Taj Bradley,0,0,0,12c9b7f4-ef21-41f6-8554-410ef24c1641,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,88.0,107.0,111.0,131.0,101.0,109.0,,,,,,,0.449,0.136,,0.16699999999999998,,-0.8,0.62,,0.04,,96.1,89.3,,79.0,0.277,,,0.169,106.0,99.0,99.0,0.001,0.248,-1.32,0.0,88.9,97.8,0.312,0.19,,,,,,,,,,,
21,2023-05-18,718122,Strikeout,strikeout,True,643446,671737,Jeff McNeil,Taj Bradley,0,0,0,42f7064d-c4f4-4fa2-b950-56bd6624b8a0,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,88.0,107.0,111.0,131.0,101.0,109.0,,,,,,,0.449,0.136,,0.16699999999999998,,-0.8,0.62,,0.04,,96.1,89.3,,79.0,0.277,,,0.169,106.0,99.0,99.0,0.001,0.248,-1.32,0.0,88.9,97.8,0.312,0.19,,,,,,,,,,,
22,2023-05-18,718122,Groundout,field_out,True,668227,656731,Randy Arozarena,Tylor Megill,0,0,0,9f134644-71a7-4c59-a3d6-c060553a9b08,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,101.0,91.0,96.0,86.0,95.0,89.0,96.0,103.0,106.0,116.0,83.0,118.0,0.557,0.002,0.20600000000000002,0.086,0.149,-0.4,5.58,-1.04,-0.05,-0.09,94.9,86.1,84.4,77.2,0.314,0.264,0.264,0.167,,,,,,,,,,,,,,,,,,,,,,
23,2023-05-18,718122,Strikeout,strikeout,True,623912,656731,Harold Ramírez,Tylor Megill,0,0,0,1c11a2c6-e04a-47e9-ad18-aafc56adb695,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,101.0,91.0,96.0,86.0,95.0,89.0,96.0,103.0,106.0,116.0,83.0,118.0,0.557,0.002,0.20600000000000002,0.086,0.149,-0.4,5.58,-1.04,-0.05,-0.09,94.9,86.1,84.4,77.2,0.314,0.264,0.264,0.167,,,,,,,,,,,,,,,,,,,,,,
24,2023-05-18,718122,Groundout,field_out,True,664040,656731,Brandon Lowe,Tylor Megill,0,0,0,79057393-9dca-4ae4-b912-393ca88cf518,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,101.0,91.0,96.0,86.0,95.0,89.0,96.0,103.0,106.0,116.0,83.0,118.0,0.557,0.002,0.20600000000000002,0.086,0.149,-0.4,5.58,-1.04,-0.05,-0.09,94.9,86.1,84.4,77.2,0.314,0.264,0.264,0.167,,,,,,,,,,,,,,,,,,,,,,
25,2023-05-18,718122,Home Run,home_run,False,624413,671737,Pete Alonso,Taj Bradley,1,0,0,15898b7b-13f1-46cf-97e3-317353da7d9f,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,88.0,107.0,111.0,131.0,101.0,109.0,,,,,,,0.449,0.136,,0.16699999999999998,,-0.8,0.62,,0.04,,96.1,89.3,,79.0,0.277,,,0.169,106.0,99.0,99.0,0.001,0.248,-1.32,0.0,88.9,97.8,0.312,0.19,,,,,,,,,,,
26,2023-05-18,718122,Groundout,field_out,True,683146,671737,Brett Baty,Taj Bradley,1,1,0,bc6e1d55-096d-4905-b5ec-31d267e4ae88,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,88.0,107.0,111.0,131.0,101.0,109.0,,,,,,,0.449,0.136,,0.16699999999999998,,-0.8,0.62,,0.04,,96.1,89.3,,79.0,0.277,,,0.169,106.0,99.0,99.0,0.001,0.248,-1.32,0.0,88.9,97.8,0.312,0.19,,,,,,,,,,,
27,2023-05-18,718122,Pop Out,field_out,True,502054,671737,Tommy Pham,Taj Bradley,0,0,0,d22b90d8-f64f-40b5-bc41-13940aa51f8e,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,88.0,107.0,111.0,131.0,101.0,109.0,,,,,,,0.449,0.136,,0.16699999999999998,,-0.8,0.62,,0.04,,96.1,89.3,,79.0,0.277,,,0.169,106.0,99.0,99.0,0.001,0.248,-1.32,0.0,88.9,97.8,0.312,0.19,,,,,,,,,,,
28,2023-05-18,718122,Pop Out,field_out,True,596129,671737,Daniel Vogelbach,Taj Bradley,0,0,0,6a9eb23c-f61f-4f0c-a9b6-856eee33d8c5,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,88.0,107.0,111.0,131.0,101.0,109.0,,,,,,,0.449,0.136,,0.16699999999999998,,-0.8,0.62,,0.04,,96.1,89.3,,79.0,0.277,,,0.169,106.0,99.0,99.0,0.001,0.248,-1.32,0.0,88.9,97.8,0.312,0.19,,,,,,,,,,,
29,2023-05-18,718122,Lineout,field_out,True,670623,656731,Isaac Paredes,Tylor Megill,0,0,0,c6ab14a5-9a42-4957-b221-76abfe8ba7ab,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,101.0,91.0,96.0,86.0,95.0,89.0,96.0,103.0,106.0,116.0,83.0,118.0,0.557,0.002,0.20600000000000002,0.086,0.149,-0.4,5.58,-1.04,-0.05,-0.09,94.9,86.1,84.4,77.2,0.314,0.264,0.264,0.167,,,,,,,,,,,,,,,,,,,,,,
30,2023-05-18,718122,Flyout,field_out,True,670764,656731,Taylor Walls,Tylor Megill,1,1,0,b9d592cd-8578-4695-85e1-4e9715d325cc,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,101.0,91.0,96.0,86.0,95.0,89.0,96.0,103.0,106.0,116.0,83.0,118.0,0.557,0.002,0.20600000000000002,0.086,0.149,-0.4,5.58,-1.04,-0.05,-0.09,94.9,86.1,84.4,77.2,0.314,0.264,0.264,0.167,,,,,,,,,,,,,,,,,,,,,,
31,2023-05-18,718122,Flyout,field_out,True,670042,656731,Luke Raley,Tylor Megill,0,0,0,837c7259-5410-4680-9a6b-05f14aefd94a,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,101.0,91.0,96.0,86.0,95.0,89.0,96.0,103.0,106.0,116.0,83.0,118.0,0.557,0.002,0.20600000000000002,0.086,0.149,-0.4,5.58,-1.04,-0.05,-0.09,94.9,86.1,84.4,77.2,0.314,0.264,0.264,0.167,,,,,,,,,,,,,,,,,,,,,,
32,2023-05-18,718122,Single,single,False,500871,671737,Eduardo Escobar,Taj Bradley,1,1,0,488c74f0-be74-42c9-ae50-4823091d7059,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,88.0,107.0,111.0,131.0,101.0,109.0,,,,,,,0.449,0.136,,0.16699999999999998,,-0.8,0.62,,0.04,,96.1,89.3,,79.0,0.277,,,0.169,106.0,99.0,99.0,0.001,0.248,-1.32,0.0,88.9,97.8,0.312,0.19,,,,,,,,,,,
33,2023-05-18,718122,Pop Out,field_out,True,605421,671737,Michael Pérez,Taj Bradley,0,0,0,e757b92e-af32-4f34-b280-d90d3c4e3f1f,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,88.0,107.0,111.0,131.0,101.0,109.0,,,,,,,0.449,0.136,,0.16699999999999998,,-0.8,0.62,,0.04,,96.1,89.3,,79.0,0.277,,,0.169,106.0,99.0,99.0,0.001,0.248,-1.32,0.0,88.9,97.8,0.312,0.19,,,,,,,,,,,
34,2023-05-18,718122,Groundout,field_out,True,607043,671737,Brandon Nimmo,Taj Bradley,1,0,1,ed35d053-1843-46b0-ae4d-3532daf52886,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,88.0,107.0,111.0,131.0,101.0,109.0,,,,,,,0.449,0.136,,0.16699999999999998,,-0.8,0.62,,0.04,,96.1,89.3,,79.0,0.277,,,0.169,106.0,99.0,99.0,0.001,0.248,-1.32,0.0,88.9,97.8,0.312,0.19,,,,,,,,,,,
35,2023-05-18,718122,Pop Out,field_out,True,596019,671737,Francisco Lindor,Taj Bradley,1,0,0,5acc9b47-1e21-4250-b043-2d21ec37b531,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,88.0,107.0,111.0,131.0,101.0,109.0,,,,,,,0.449,0.136,,0.16699999999999998,,-0.8,0.62,,0.04,,96.1,89.3,,79.0,0.277,,,0.169,106.0,99.0,99.0,0.001,0.248,-1.32,0.0,88.9,97.8,0.312,0.19,,,,,,,,,,,
36,2023-05-18,718122,Strikeout,strikeout,True,542194,656731,Christian Bethancourt,Tylor Megill,0,0,0,b619ad83-2de5-49be-aa2a-fca67e961a58,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,101.0,91.0,96.0,86.0,95.0,89.0,96.0,103.0,106.0,116.0,83.0,118.0,0.557,0.002,0.20600000000000002,0.086,0.149,-0.4,5.58,-1.04,-0.05,-0.09,94.9,86.1,84.4,77.2,0.314,0.264,0.264,0.167,,,,,,,,,,,,,,,,,,,,,,
37,2023-05-18,718122,Flyout,field_out,True,622534,656731,Manuel Margot,Tylor Megill,0,0,0,d728cf11-1260-446c-9b23-869a933dfa71,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,101.0,91.0,96.0,86.0,95.0,89.0,96.0,103.0,106.0,116.0,83.0,118.0,0.557,0.002,0.20600000000000002,0.086,0.149,-0.4,5.58,-1.04,-0.05,-0.09,94.9,86.1,84.4,77.2,0.314,0.264,0.264,0.167,,,,,,,,,,,,,,,,,,,,,,
