,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,FF_ba,FC_ba,SI_ba,CH_ba,CU_ba,ST_ba,SL_ba
0,2023-05-27,718001,Flyout,field_out,True,543760,665152,Marcus Semien,Dean Kremer,0,0,0,dbf42acd-09a6-4d9f-a9fa-84a08aaa2cb9,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.371,0.239,0.033,0.08900000000000001,0.12300000000000001,0.43,0.02,1.81,-1.43,-2.29,-1.4,94.6,88.8,91.9,82.8,78.1,0.252,0.222,0.269,0.26,0.347,0.25,
1,2023-05-27,718001,Strikeout,strikeout,True,608369,665152,Corey Seager,Dean Kremer,0,0,0,be7651a1-f224-4053-b019-da5414a0cbca,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.371,0.239,0.033,0.08900000000000001,0.12300000000000001,0.43,0.02,1.81,-1.43,-2.29,-1.4,94.6,88.8,91.9,82.8,78.1,0.252,0.222,0.269,0.26,0.347,0.25,
2,2023-05-27,718001,Flyout,field_out,True,663993,665152,Nathaniel Lowe,Dean Kremer,0,0,0,35645119-ca16-4a2e-ae86-aaf6d85937d3,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.371,0.239,0.033,0.08900000000000001,0.12300000000000001,0.43,0.02,1.81,-1.43,-2.29,-1.4,94.6,88.8,91.9,82.8,78.1,0.252,0.222,0.269,0.26,0.347,0.25,
3,2023-05-27,718001,Groundout,field_out,True,656775,571760,Cedric Mullins,Andrew Heaney,0,0,0,766e8047-8ff4-4bc9-80b1-acb1f08b0fdc,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,101.0,97.0,92.0,80.0,143.0,68.0,107.0,99.0,99.0,,,,94.0,104.0,108.0,,,,,0.579,,0.252,0.0,0.16899999999999998,0.1,,,-1.35,-3.87,-0.11,92.5,,,82.0,74.4,0.236,,,0.274,,,0.259
4,2023-05-27,718001,Flyout,field_out,True,668939,571760,Adley Rutschman,Andrew Heaney,0,0,0,147d3938-13b4-40a4-99c0-49ec171e897f,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,101.0,97.0,92.0,80.0,143.0,68.0,107.0,99.0,99.0,,,,94.0,104.0,108.0,,,,,0.579,,0.252,0.0,0.16899999999999998,0.1,,,-1.35,-3.87,-0.11,92.5,,,82.0,74.4,0.236,,,0.274,,,0.259
5,2023-05-27,718001,Groundout,field_out,True,669720,571760,Austin Hays,Andrew Heaney,0,0,0,268e45a4-b0bc-4330-904f-8f06c42508a1,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,101.0,97.0,92.0,80.0,143.0,68.0,107.0,99.0,99.0,,,,94.0,104.0,108.0,,,,,0.579,,0.252,0.0,0.16899999999999998,0.1,,,-1.35,-3.87,-0.11,92.5,,,82.0,74.4,0.236,,,0.274,,,0.259
6,2023-05-27,718001,Walk,walk,False,666969,665152,Adolis García,Dean Kremer,1,0,0,d9d9c1b6-9770-4dd3-ae7c-daf37cb8fb10,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.371,0.239,0.033,0.08900000000000001,0.12300000000000001,0.43,0.02,1.81,-1.43,-2.29,-1.4,94.6,88.8,91.9,82.8,78.1,0.252,0.222,0.269,0.26,0.347,0.25,
7,2023-05-27,718001,Strikeout,strikeout,True,673962,665152,Josh Jung,Dean Kremer,0,0,0,ee97b529-fad4-49d1-9d23-c1d7ac7e5d24,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.371,0.239,0.033,0.08900000000000001,0.12300000000000001,0.43,0.02,1.81,-1.43,-2.29,-1.4,94.6,88.8,91.9,82.8,78.1,0.252,0.222,0.269,0.26,0.347,0.25,
8,2023-05-27,718001,Single,single,False,641680,665152,Jonah Heim,Dean Kremer,0,0,1,d84c11d5-30e8-4b3a-9237-8ffd066bd8ae,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.371,0.239,0.033,0.08900000000000001,0.12300000000000001,0.43,0.02,1.81,-1.43,-2.29,-1.4,94.6,88.8,91.9,82.8,78.1,0.252,0.222,0.269,0.26,0.347,0.25,
9,2023-05-27,718001,Flyout,field_out,True,669701,665152,Josh Smith,Dean Kremer,0,0,1,dc28f4c4-a5cf-4a32-84d5-82eae559f847,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.371,0.239,0.033,0.08900000000000001,0.12300000000000001,0.43,0.02,1.81,-1.43,-2.29,-1.4,94.6,88.8,91.9,82.8,78.1,0.252,0.222,0.269,0.26,0.347,0.25,
