,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CH%,wFA/C,wSL/C,wCH/C,vFA,vSL,FF_ba,CH_ba,SL_ba,ST_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,CU_ba,Stf+ KC,Loc+ KC,Pit+ KC,SI%,KC%,wSI/C,wKC/C,vSI,vKC,SI_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,Stf+ SI,Loc+ SI,Pit+ SI
0,2023-06-23,717643,Pop Out,field_out,True,514888,686218,Jose Altuve,Emmet Sheehan,1,0,0,1f024a00-624a-4a53-accd-c17db6e3b71f,686218.0,emmetsheehan,Sheehan,Right,Emmet Sheehan,4.92,3.5,60.1,95.0,101.0,97.0,0.732,9.55,3.88,6.86,1.64,0.62,0.21,0.433,0.121,0.287,0.395,82.9,74.0,99.0,100.0,104.0,96.0,95.0,112.0,98.0,103.0,0.6,0.228,0.172,0.04,1.57,0.51,95.4,85.8,0.24,0.178,0.19,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-06-23,717643,Groundout,field_out,True,643289,686218,Mauricio Dubón,Emmet Sheehan,1,0,0,c62cceb4-3e9d-4f08-98fe-95a5973b75fb,686218.0,emmetsheehan,Sheehan,Right,Emmet Sheehan,4.92,3.5,60.1,95.0,101.0,97.0,0.732,9.55,3.88,6.86,1.64,0.62,0.21,0.433,0.121,0.287,0.395,82.9,74.0,99.0,100.0,104.0,96.0,95.0,112.0,98.0,103.0,0.6,0.228,0.172,0.04,1.57,0.51,95.4,85.8,0.24,0.178,0.19,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-06-23,717643,Flyout,field_out,True,663656,686218,Kyle Tucker,Emmet Sheehan,0,0,0,b2c2c678-455b-462a-b0fc-f38addf93177,686218.0,emmetsheehan,Sheehan,Right,Emmet Sheehan,4.92,3.5,60.1,95.0,101.0,97.0,0.732,9.55,3.88,6.86,1.64,0.62,0.21,0.433,0.121,0.287,0.395,82.9,74.0,99.0,100.0,104.0,96.0,95.0,112.0,98.0,103.0,0.6,0.228,0.172,0.04,1.57,0.51,95.4,85.8,0.24,0.178,0.19,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-06-23,717643,Home Run,home_run,False,605141,641585,Mookie Betts,J.P. France,0,0,0,436d885b-95f9-43f1-85e8-be3080f5a3c2,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,101.0,97.0,98.0,109.0,99.0,105.0,0.431,0.091,0.152,-0.26,-2.09,2.51,93.0,80.1,0.308,0.183,,0.25,116.0,98.0,100.0,116.0,108.0,103.0,0.18899999999999997,0.13699999999999998,0.33,0.16,86.8,76.0,0.317,0.145,,,,,,,,,,,,,,,,,,,,
4,2023-06-23,717643,Strikeout,strikeout,True,518692,641585,Freddie Freeman,J.P. France,0,0,0,fd188891-a91d-4f50-aa20-d9fb192b3fe0,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,101.0,97.0,98.0,109.0,99.0,105.0,0.431,0.091,0.152,-0.26,-2.09,2.51,93.0,80.1,0.308,0.183,,0.25,116.0,98.0,100.0,116.0,108.0,103.0,0.18899999999999997,0.13699999999999998,0.33,0.16,86.8,76.0,0.317,0.145,,,,,,,,,,,,,,,,,,,,
5,2023-06-23,717643,Flyout,field_out,True,669257,641585,Will Smith,J.P. France,0,0,0,1852725c-1d45-4cf9-be97-dd67d58ab819,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,101.0,97.0,98.0,109.0,99.0,105.0,0.431,0.091,0.152,-0.26,-2.09,2.51,93.0,80.1,0.308,0.183,,0.25,116.0,98.0,100.0,116.0,108.0,103.0,0.18899999999999997,0.13699999999999998,0.33,0.16,86.8,76.0,0.317,0.145,,,,,,,,,,,,,,,,,,,,
6,2023-06-23,717643,Single,single,False,502110,641585,J.D. Martinez,J.P. France,0,0,0,9fa88c36-5041-4d0b-95b5-18d9207cd35d,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,101.0,97.0,98.0,109.0,99.0,105.0,0.431,0.091,0.152,-0.26,-2.09,2.51,93.0,80.1,0.308,0.183,,0.25,116.0,98.0,100.0,116.0,108.0,103.0,0.18899999999999997,0.13699999999999998,0.33,0.16,86.8,76.0,0.317,0.145,,,,,,,,,,,,,,,,,,,,
7,2023-06-23,717643,Groundout,field_out,True,444482,641585,David Peralta,J.P. France,0,0,0,daff28e8-28be-4f20-ad4d-bcede53e46aa,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,101.0,97.0,98.0,109.0,99.0,105.0,0.431,0.091,0.152,-0.26,-2.09,2.51,93.0,80.1,0.308,0.183,,0.25,116.0,98.0,100.0,116.0,108.0,103.0,0.18899999999999997,0.13699999999999998,0.33,0.16,86.8,76.0,0.317,0.145,,,,,,,,,,,,,,,,,,,,
8,2023-06-23,717643,Walk,walk,False,608324,686218,Alex Bregman,Emmet Sheehan,0,0,0,74812404-55dc-4c1e-8bda-e10d78b39fe2,686218.0,emmetsheehan,Sheehan,Right,Emmet Sheehan,4.92,3.5,60.1,95.0,101.0,97.0,0.732,9.55,3.88,6.86,1.64,0.62,0.21,0.433,0.121,0.287,0.395,82.9,74.0,99.0,100.0,104.0,96.0,95.0,112.0,98.0,103.0,0.6,0.228,0.172,0.04,1.57,0.51,95.4,85.8,0.24,0.178,0.19,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2023-06-23,717643,Grounded Into DP,grounded_into_double_play,True,673237,686218,Yainer Diaz,Emmet Sheehan,1,0,1,88c2521b-05c9-4045-b655-6a256b95dc07,686218.0,emmetsheehan,Sheehan,Right,Emmet Sheehan,4.92,3.5,60.1,95.0,101.0,97.0,0.732,9.55,3.88,6.86,1.64,0.62,0.21,0.433,0.121,0.287,0.395,82.9,74.0,99.0,100.0,104.0,96.0,95.0,112.0,98.0,103.0,0.6,0.228,0.172,0.04,1.57,0.51,95.4,85.8,0.24,0.178,0.19,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
