,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,CH_ba,ST_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,SI_ba,FC_ba,SL_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-09-02,716753,Strikeout,strikeout,True,663538,671096,Nico Hoerner,Andrew Abbott,0,0,0,4e4baab0-c3f5-428f-938a-c819d95cbcc7,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,3.87,3.93,109.1,101.0,87.0,97.0,0.765,9.88,3.62,8.23,1.32,0.55,0.255,0.381,0.133,0.34700000000000003,0.40399999999999997,86.6,72.0,96.0,91.0,99.0,103.0,103.0,81.0,99.0,91.0,106.0,107.0,113.0,0.501,0.165,0.171,0.163,-0.02,1.61,-2.27,0.99,92.7,82.9,80.9,0.249,0.203,0.174,0.367,,,,,,,,,,,,,,,,,,,,,,
1,2023-09-02,716753,Walk,walk,False,621020,671096,Dansby Swanson,Andrew Abbott,1,0,0,525e98fc-9c3b-4bd8-a4d0-1d620ae65ae6,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,3.87,3.93,109.1,101.0,87.0,97.0,0.765,9.88,3.62,8.23,1.32,0.55,0.255,0.381,0.133,0.34700000000000003,0.40399999999999997,86.6,72.0,96.0,91.0,99.0,103.0,103.0,81.0,99.0,91.0,106.0,107.0,113.0,0.501,0.165,0.171,0.163,-0.02,1.61,-2.27,0.99,92.7,82.9,80.9,0.249,0.203,0.174,0.367,,,,,,,,,,,,,,,,,,,,,,
2,2023-09-02,716753,Lineout,field_out,True,664023,671096,Ian Happ,Andrew Abbott,0,0,0,9a0e3043-6352-411b-ac8e-fd2a594170c6,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,3.87,3.93,109.1,101.0,87.0,97.0,0.765,9.88,3.62,8.23,1.32,0.55,0.255,0.381,0.133,0.34700000000000003,0.40399999999999997,86.6,72.0,96.0,91.0,99.0,103.0,103.0,81.0,99.0,91.0,106.0,107.0,113.0,0.501,0.165,0.171,0.163,-0.02,1.61,-2.27,0.99,92.7,82.9,80.9,0.249,0.203,0.174,0.367,,,,,,,,,,,,,,,,,,,,,,
3,2023-09-02,716753,Strikeout,strikeout,True,641355,671096,Cody Bellinger,Andrew Abbott,0,0,0,efcedd25-2656-483d-a220-f1c4e3bdb403,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,3.87,3.93,109.1,101.0,87.0,97.0,0.765,9.88,3.62,8.23,1.32,0.55,0.255,0.381,0.133,0.34700000000000003,0.40399999999999997,86.6,72.0,96.0,91.0,99.0,103.0,103.0,81.0,99.0,91.0,106.0,107.0,113.0,0.501,0.165,0.171,0.163,-0.02,1.61,-2.27,0.99,92.7,82.9,80.9,0.249,0.203,0.174,0.367,,,,,,,,,,,,,,,,,,,,,,
4,2023-09-02,716753,Groundout,field_out,True,641584,665871,Jake Fraley,Javier Assad,1,0,0,cd18c3f0-0e8d-43bc-953e-d6e17febe70c,665871.0,javierassad,Assad,Right,Javier Assad,3.05,4.64,109.1,99.0,92.0,94.0,0.825,7.74,3.38,7.66,1.07,1.36,0.28300000000000003,0.33399999999999996,0.18,0.331,0.41200000000000003,85.0,58.0,94.0,87.0,92.0,89.0,86.0,82.0,97.0,90.0,103.0,100.0,103.0,0.19399999999999998,0.135,0.051,0.04,-0.9,0.28,-3.14,-3.27,93.1,80.6,76.5,0.313,0.357,,0.25,87.0,103.0,93.0,103.0,99.0,95.0,0.306,0.27399999999999997,0.48,2.18,89.1,92.7,0.214,0.218,0.163,,,,,,,
5,2023-09-02,716753,Groundout,field_out,True,670770,665871,TJ Friedl,Javier Assad,1,0,0,0d48f2eb-ca5d-4d60-b075-a15bb30e3195,665871.0,javierassad,Assad,Right,Javier Assad,3.05,4.64,109.1,99.0,92.0,94.0,0.825,7.74,3.38,7.66,1.07,1.36,0.28300000000000003,0.33399999999999996,0.18,0.331,0.41200000000000003,85.0,58.0,94.0,87.0,92.0,89.0,86.0,82.0,97.0,90.0,103.0,100.0,103.0,0.19399999999999998,0.135,0.051,0.04,-0.9,0.28,-3.14,-3.27,93.1,80.6,76.5,0.313,0.357,,0.25,87.0,103.0,93.0,103.0,99.0,95.0,0.306,0.27399999999999997,0.48,2.18,89.1,92.7,0.214,0.218,0.163,,,,,,,
6,2023-09-02,716753,Single,single,False,668715,665871,Spencer Steer,Javier Assad,0,0,0,c8f78e87-cc7c-46e0-8b98-366914685553,665871.0,javierassad,Assad,Right,Javier Assad,3.05,4.64,109.1,99.0,92.0,94.0,0.825,7.74,3.38,7.66,1.07,1.36,0.28300000000000003,0.33399999999999996,0.18,0.331,0.41200000000000003,85.0,58.0,94.0,87.0,92.0,89.0,86.0,82.0,97.0,90.0,103.0,100.0,103.0,0.19399999999999998,0.135,0.051,0.04,-0.9,0.28,-3.14,-3.27,93.1,80.6,76.5,0.313,0.357,,0.25,87.0,103.0,93.0,103.0,99.0,95.0,0.306,0.27399999999999997,0.48,2.18,89.1,92.7,0.214,0.218,0.163,,,,,,,
7,2023-09-02,716753,Pickoff Caught Stealing 2B,pickoff_caught_stealing_2b,True,682829,665871,Elly De La Cruz,Javier Assad,0,0,0,451e5c0e-8e52-454d-9712-54113e4f1fd3,665871.0,javierassad,Assad,Right,Javier Assad,3.05,4.64,109.1,99.0,92.0,94.0,0.825,7.74,3.38,7.66,1.07,1.36,0.28300000000000003,0.33399999999999996,0.18,0.331,0.41200000000000003,85.0,58.0,94.0,87.0,92.0,89.0,86.0,82.0,97.0,90.0,103.0,100.0,103.0,0.19399999999999998,0.135,0.051,0.04,-0.9,0.28,-3.14,-3.27,93.1,80.6,76.5,0.313,0.357,,0.25,87.0,103.0,93.0,103.0,99.0,95.0,0.306,0.27399999999999997,0.48,2.18,89.1,92.7,0.214,0.218,0.163,,,,,,,
8,2023-09-02,716753,Flyout,field_out,True,673548,671096,Seiya Suzuki,Andrew Abbott,0,0,0,62c38925-5985-4b2f-a5c9-bd5ea10080b1,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,3.87,3.93,109.1,101.0,87.0,97.0,0.765,9.88,3.62,8.23,1.32,0.55,0.255,0.381,0.133,0.34700000000000003,0.40399999999999997,86.6,72.0,96.0,91.0,99.0,103.0,103.0,81.0,99.0,91.0,106.0,107.0,113.0,0.501,0.165,0.171,0.163,-0.02,1.61,-2.27,0.99,92.7,82.9,80.9,0.249,0.203,0.174,0.367,,,,,,,,,,,,,,,,,,,,,,
9,2023-09-02,716753,Lineout,field_out,True,543228,671096,Yan Gomes,Andrew Abbott,0,0,0,005fdc8b-6f98-495c-8036-a708f08c28c4,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,3.87,3.93,109.1,101.0,87.0,97.0,0.765,9.88,3.62,8.23,1.32,0.55,0.255,0.381,0.133,0.34700000000000003,0.40399999999999997,86.6,72.0,96.0,91.0,99.0,103.0,103.0,81.0,99.0,91.0,106.0,107.0,113.0,0.501,0.165,0.171,0.163,-0.02,1.61,-2.27,0.99,92.7,82.9,80.9,0.249,0.203,0.174,0.367,,,,,,,,,,,,,,,,,,,,,,
