,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,FF_ba,SL_ba,CU_ba,CH_ba,SI_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba,FC_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
10,2023-06-25,717619,Strikeout,strikeout,True,671221,607192,Drew Waters,Tyler Glasnow,0,0,1,70572bba-ef80-41ce-8ec0-1723c5093a85,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,92.3,78.0,81.0,84.0,152.0,103.0,114.0,128.0,103.0,110.0,94.0,97.0,104.0,0.004,0.43200000000000005,0.348,0.213,0.003,0.54,-7.7,1.25,1.81,2.91,96.4,96.4,90.1,83.9,0.236,0.254,0.095,,,,,,,,,,,,,,,,,,,,
11,2023-06-25,717619,Flyout,field_out,True,670623,663738,Isaac Paredes,Daniel Lynch IV,0,0,0,7c88a0e9-f7bb-40a2-b2ff-acc8c2789ba5,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293,0.238,0.417,0.125,0.75,,,,,,,,,,,,,,,,,,
12,2023-06-25,717619,Flyout,field_out,True,622534,663738,Manuel Margot,Daniel Lynch IV,0,0,0,01d6d1bb-7ece-4025-903d-9422e71b8545,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293,0.238,0.417,0.125,0.75,,,,,,,,,,,,,,,,,,
13,2023-06-25,717619,Single,single,False,670764,663738,Taylor Walls,Daniel Lynch IV,0,0,0,6d3558e4-ee8b-4768-a94f-55e69cfae9b0,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293,0.238,0.417,0.125,0.75,,,,,,,,,,,,,,,,,,
14,2023-06-25,717619,Pop Out,field_out,True,542194,663738,Christian Bethancourt,Daniel Lynch IV,1,0,0,6f8d00a4-de8b-4fd1-83ec-55433aafc2b3,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293,0.238,0.417,0.125,0.75,,,,,,,,,,,,,,,,,,
15,2023-06-25,717619,Strikeout,strikeout,True,669392,607192,Samad Taylor,Tyler Glasnow,0,0,0,3debf1c3-37b6-48b3-9b64-6f20125c819f,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,92.3,78.0,81.0,84.0,152.0,103.0,114.0,128.0,103.0,110.0,94.0,97.0,104.0,0.004,0.43200000000000005,0.348,0.213,0.003,0.54,-7.7,1.25,1.81,2.91,96.4,96.4,90.1,83.9,0.236,0.254,0.095,,,,,,,,,,,,,,,,,,,,
16,2023-06-25,717619,Strikeout,strikeout,True,680118,607192,Dairon Blanco,Tyler Glasnow,0,0,0,25c5e418-6c45-46fd-8920-31812bf620ee,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,92.3,78.0,81.0,84.0,152.0,103.0,114.0,128.0,103.0,110.0,94.0,97.0,104.0,0.004,0.43200000000000005,0.348,0.213,0.003,0.54,-7.7,1.25,1.81,2.91,96.4,96.4,90.1,83.9,0.236,0.254,0.095,,,,,,,,,,,,,,,,,,,,
17,2023-06-25,717619,Strikeout,strikeout,True,668472,607192,Nick Pratto,Tyler Glasnow,0,0,0,70fcb2e4-4eee-4414-8cb3-374c6908a72b,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,92.3,78.0,81.0,84.0,152.0,103.0,114.0,128.0,103.0,110.0,94.0,97.0,104.0,0.004,0.43200000000000005,0.348,0.213,0.003,0.54,-7.7,1.25,1.81,2.91,96.4,96.4,90.1,83.9,0.236,0.254,0.095,,,,,,,,,,,,,,,,,,,,
18,2023-06-25,717619,Home Run,home_run,False,642350,663738,Jose Siri,Daniel Lynch IV,1,0,0,86c82bf7-312d-4a2d-9332-7f6da07f8564,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293,0.238,0.417,0.125,0.75,,,,,,,,,,,,,,,,,,
19,2023-06-25,717619,Single,single,False,650490,663738,Yandy Díaz,Daniel Lynch IV,0,0,0,91f3d216-1b17-4d54-a53d-08b3a4307706,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293,0.238,0.417,0.125,0.75,,,,,,,,,,,,,,,,,,
20,2023-06-25,717619,Forceout,force_out,True,677551,663738,Wander Franco,Daniel Lynch IV,0,0,1,03fe4cb7-7264-417f-8a8b-27e42618779f,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293,0.238,0.417,0.125,0.75,,,,,,,,,,,,,,,,,,
21,2023-06-25,717619,Walk,walk,False,623912,663738,Harold Ramírez,Daniel Lynch IV,0,0,1,51fb40ba-4e32-4b24-aa2f-03b5b777fd9f,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293,0.238,0.417,0.125,0.75,,,,,,,,,,,,,,,,,,
22,2023-06-25,717619,Flyout,field_out,True,668227,663738,Randy Arozarena,Daniel Lynch IV,1,0,0,34ffa3df-f628-4933-be53-c0b3c3aba220,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293,0.238,0.417,0.125,0.75,,,,,,,,,,,,,,,,,,
23,2023-06-25,717619,Pop Out,field_out,True,670623,663738,Isaac Paredes,Daniel Lynch IV,0,0,1,f74dc820-aacd-4fa9-9b16-01e713eb672f,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293,0.238,0.417,0.125,0.75,,,,,,,,,,,,,,,,,,
24,2023-06-25,717619,Single,single,False,677951,607192,Bobby Witt Jr.,Tyler Glasnow,0,0,0,9ff57a52-02da-455e-8c55-260bbc5dff19,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,92.3,78.0,81.0,84.0,152.0,103.0,114.0,128.0,103.0,110.0,94.0,97.0,104.0,0.004,0.43200000000000005,0.348,0.213,0.003,0.54,-7.7,1.25,1.81,2.91,96.4,96.4,90.1,83.9,0.236,0.254,0.095,,,,,,,,,,,,,,,,,,,,
25,2023-06-25,717619,Pop Out,field_out,True,521692,607192,Salvador Perez,Tyler Glasnow,1,1,1,1420db57-5018-4a1e-889d-6782cdf916dc,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,92.3,78.0,81.0,84.0,152.0,103.0,114.0,128.0,103.0,110.0,94.0,97.0,104.0,0.004,0.43200000000000005,0.348,0.213,0.003,0.54,-7.7,1.25,1.81,2.91,96.4,96.4,90.1,83.9,0.236,0.254,0.095,,,,,,,,,,,,,,,,,,,,
26,2023-06-25,717619,Strikeout,strikeout,True,669004,607192,MJ Melendez,Tyler Glasnow,0,0,0,4d9ff433-e96f-4f93-8930-edb357c8782c,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,92.3,78.0,81.0,84.0,152.0,103.0,114.0,128.0,103.0,110.0,94.0,97.0,104.0,0.004,0.43200000000000005,0.348,0.213,0.003,0.54,-7.7,1.25,1.81,2.91,96.4,96.4,90.1,83.9,0.236,0.254,0.095,,,,,,,,,,,,,,,,,,,,
27,2023-06-25,717619,Single,single,False,672580,607192,Maikel Garcia,Tyler Glasnow,0,0,1,598e24a6-28df-47b5-b199-5e660e250fcb,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,92.3,78.0,81.0,84.0,152.0,103.0,114.0,128.0,103.0,110.0,94.0,97.0,104.0,0.004,0.43200000000000005,0.348,0.213,0.003,0.54,-7.7,1.25,1.81,2.91,96.4,96.4,90.1,83.9,0.236,0.254,0.095,,,,,,,,,,,,,,,,,,,,
28,2023-06-25,717619,Walk,walk,False,658668,607192,Edward Olivares,Tyler Glasnow,0,0,1,245d5536-2ee6-47db-b582-c71fde1e7282,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,92.3,78.0,81.0,84.0,152.0,103.0,114.0,128.0,103.0,110.0,94.0,97.0,104.0,0.004,0.43200000000000005,0.348,0.213,0.003,0.54,-7.7,1.25,1.81,2.91,96.4,96.4,90.1,83.9,0.236,0.254,0.095,,,,,,,,,,,,,,,,,,,,
29,2023-06-25,717619,Strikeout,strikeout,True,671221,607192,Drew Waters,Tyler Glasnow,0,0,0,93ca67f1-524d-45e9-9034-90626c13d36b,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,92.3,78.0,81.0,84.0,152.0,103.0,114.0,128.0,103.0,110.0,94.0,97.0,104.0,0.004,0.43200000000000005,0.348,0.213,0.003,0.54,-7.7,1.25,1.81,2.91,96.4,96.4,90.1,83.9,0.236,0.254,0.095,,,,,,,,,,,,,,,,,,,,
30,2023-06-25,717619,Single,single,False,622534,663738,Manuel Margot,Daniel Lynch IV,0,0,0,ca0865a8-a78a-495f-8316-eea25ee15df8,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293,0.238,0.417,0.125,0.75,,,,,,,,,,,,,,,,,,
31,2023-06-25,717619,Groundout,field_out,True,670764,663738,Taylor Walls,Daniel Lynch IV,0,0,1,cbb684ba-4805-4f48-ba71-bf4406f7c0c8,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293,0.238,0.417,0.125,0.75,,,,,,,,,,,,,,,,,,
32,2023-06-25,717619,Groundout,field_out,True,542194,663738,Christian Bethancourt,Daniel Lynch IV,1,1,0,a704d14f-680b-468e-b564-a048ece0d6c9,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293,0.238,0.417,0.125,0.75,,,,,,,,,,,,,,,,,,
33,2023-06-25,717619,Flyout,field_out,True,642350,663738,Jose Siri,Daniel Lynch IV,0,0,0,a4b1b8bc-0a16-4729-bce0-a1419e3e1582,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293,0.238,0.417,0.125,0.75,,,,,,,,,,,,,,,,,,
34,2023-06-25,717619,Strikeout,strikeout,True,669392,607192,Samad Taylor,Tyler Glasnow,0,0,0,21fe4b7d-b4ac-49ea-9fd9-2e3141601850,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,92.3,78.0,81.0,84.0,152.0,103.0,114.0,128.0,103.0,110.0,94.0,97.0,104.0,0.004,0.43200000000000005,0.348,0.213,0.003,0.54,-7.7,1.25,1.81,2.91,96.4,96.4,90.1,83.9,0.236,0.254,0.095,,,,,,,,,,,,,,,,,,,,
35,2023-06-25,717619,Strikeout,strikeout,True,680118,607192,Dairon Blanco,Tyler Glasnow,0,0,0,fc6100d3-f60b-4b20-92d4-1dd53f9e0f98,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,92.3,78.0,81.0,84.0,152.0,103.0,114.0,128.0,103.0,110.0,94.0,97.0,104.0,0.004,0.43200000000000005,0.348,0.213,0.003,0.54,-7.7,1.25,1.81,2.91,96.4,96.4,90.1,83.9,0.236,0.254,0.095,,,,,,,,,,,,,,,,,,,,
36,2023-06-25,717619,Strikeout,strikeout,True,668472,607192,Nick Pratto,Tyler Glasnow,0,0,0,5be0d456-99ba-4313-93f9-c8976055f03c,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,92.3,78.0,81.0,84.0,152.0,103.0,114.0,128.0,103.0,110.0,94.0,97.0,104.0,0.004,0.43200000000000005,0.348,0.213,0.003,0.54,-7.7,1.25,1.81,2.91,96.4,96.4,90.1,83.9,0.236,0.254,0.095,,,,,,,,,,,,,,,,,,,,
37,2023-06-25,717619,Single,single,False,650490,663738,Yandy Díaz,Daniel Lynch IV,0,0,0,37835abd-b211-4f4a-9938-2d6ea1d193eb,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293,0.238,0.417,0.125,0.75,,,,,,,,,,,,,,,,,,
38,2023-06-25,717619,Pop Out,field_out,True,677551,663738,Wander Franco,Daniel Lynch IV,0,0,0,ae8e286d-1d05-4ab8-959e-4bbb186d06a4,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293,0.238,0.417,0.125,0.75,,,,,,,,,,,,,,,,,,
39,2023-06-25,717619,Forceout,force_out,True,623912,663738,Harold Ramírez,Daniel Lynch IV,1,0,1,44c5f878-4a0f-4c98-acbb-541080cc2a1d,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293,0.238,0.417,0.125,0.75,,,,,,,,,,,,,,,,,,
40,2023-06-25,717619,Flyout,field_out,True,668227,663738,Randy Arozarena,Daniel Lynch IV,1,0,0,b267f168-b935-419d-a5b3-259c0348da6b,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293,0.238,0.417,0.125,0.75,,,,,,,,,,,,,,,,,,
41,2023-06-25,717619,Groundout,field_out,True,677951,687330,Bobby Witt Jr.,Kevin Kelly,1,0,0,2df4c770-bd4b-4afe-af07-25f63efcb413,687330.0,kevinkelly,Kelly,Right,Kevin Kelly,3.09,3.3,67.0,100.0,97.0,104.0,0.7959999999999999,7.52,2.01,7.12,0.27,1.45,0.226,0.405,0.16399999999999998,0.297,0.44799999999999995,,,,,,,,108.0,103.0,105.0,101.0,98.0,119.0,0.478,0.013000000000000001,0.409,,,0.72,2.2,0.42,,,91.9,90.6,76.3,,,,,,0.192,86.0,103.0,96.0,139.0,93.0,82.0,0.099,-3.46,86.9,0.212,0.32,,,,,,,
42,2023-06-25,717619,Strikeout,strikeout,True,521692,687330,Salvador Perez,Kevin Kelly,0,0,0,59feb3dd-c273-4060-95fa-1d0dd4ce2eb1,687330.0,kevinkelly,Kelly,Right,Kevin Kelly,3.09,3.3,67.0,100.0,97.0,104.0,0.7959999999999999,7.52,2.01,7.12,0.27,1.45,0.226,0.405,0.16399999999999998,0.297,0.44799999999999995,,,,,,,,108.0,103.0,105.0,101.0,98.0,119.0,0.478,0.013000000000000001,0.409,,,0.72,2.2,0.42,,,91.9,90.6,76.3,,,,,,0.192,86.0,103.0,96.0,139.0,93.0,82.0,0.099,-3.46,86.9,0.212,0.32,,,,,,,
43,2023-06-25,717619,Hit By Pitch,hit_by_pitch,False,669004,687330,MJ Melendez,Kevin Kelly,1,1,0,359b3bc3-ade4-488a-a902-9d9709ed3017,687330.0,kevinkelly,Kelly,Right,Kevin Kelly,3.09,3.3,67.0,100.0,97.0,104.0,0.7959999999999999,7.52,2.01,7.12,0.27,1.45,0.226,0.405,0.16399999999999998,0.297,0.44799999999999995,,,,,,,,108.0,103.0,105.0,101.0,98.0,119.0,0.478,0.013000000000000001,0.409,,,0.72,2.2,0.42,,,91.9,90.6,76.3,,,,,,0.192,86.0,103.0,96.0,139.0,93.0,82.0,0.099,-3.46,86.9,0.212,0.32,,,,,,,
44,2023-06-25,717619,Lineout,field_out,True,672580,687330,Maikel Garcia,Kevin Kelly,1,1,0,67e0aedf-3f93-452c-9642-73d8e9b6e78a,687330.0,kevinkelly,Kelly,Right,Kevin Kelly,3.09,3.3,67.0,100.0,97.0,104.0,0.7959999999999999,7.52,2.01,7.12,0.27,1.45,0.226,0.405,0.16399999999999998,0.297,0.44799999999999995,,,,,,,,108.0,103.0,105.0,101.0,98.0,119.0,0.478,0.013000000000000001,0.409,,,0.72,2.2,0.42,,,91.9,90.6,76.3,,,,,,0.192,86.0,103.0,96.0,139.0,93.0,82.0,0.099,-3.46,86.9,0.212,0.32,,,,,,,
45,2023-06-25,717619,Flyout,field_out,True,670623,663738,Isaac Paredes,Daniel Lynch IV,1,0,0,fdfbd0ee-6f60-4a24-ad05-5ca77a5bec98,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293,0.238,0.417,0.125,0.75,,,,,,,,,,,,,,,,,,
46,2023-06-25,717619,Groundout,field_out,True,622534,663738,Manuel Margot,Daniel Lynch IV,0,0,0,204e4896-0aa1-4b1a-9612-59cd6d108886,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293,0.238,0.417,0.125,0.75,,,,,,,,,,,,,,,,,,
47,2023-06-25,717619,Strikeout,strikeout,True,670764,663738,Taylor Walls,Daniel Lynch IV,0,0,0,136b7e0e-6071-4021-a628-d3cbc9f4388e,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293,0.238,0.417,0.125,0.75,,,,,,,,,,,,,,,,,,
48,2023-06-25,717619,Strikeout,strikeout,True,658668,621363,Edward Olivares,Colin Poche,0,0,0,03bc6735-e4dc-4745-a64a-ef6435fc0732,621363.0,colinpoche,Poche,Left,Colin Poche,2.23,2.65,60.2,95.0,108.0,101.0,0.731,9.05,3.56,6.23,0.59,0.7,0.231,0.431,0.18100000000000002,0.244,0.425,,,,,,,,123.0,95.0,101.0,79.0,96.0,101.0,,0.65,0.35,,,0.57,,2.25,,,92.5,,84.6,,0.234,0.127,,,,,,,,,,,,,,,,,,,,,
