,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vSI,vSL,FF_ba,CH_ba,FC_ba,SI_ba,SL_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,CU_ba,FS_ba,ST_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
0,2023-08-26,716843,Single,single,False,514888,593958,Jose Altuve,Eduardo Rodriguez,0,0,0,e58a1f9e-96d4-402b-b305-77081edddc88,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,85.9,91.0,102.0,103.0,73.0,101.0,91.0,84.0,117.0,107.0,103.0,107.0,106.0,90.0,101.0,98.0,0.09300000000000001,0.45399999999999996,0.192,0.07200000000000001,0.18899999999999997,0.65,0.51,1.11,3.12,0.71,92.2,88.8,92.4,84.5,0.278,0.233,0.2,0.165,0.089,,,,,,,,,,,,,,,,,,,,,
1,2023-08-26,716843,Double,double,False,608324,593958,Alex Bregman,Eduardo Rodriguez,1,0,1,67773660-19a9-48a7-a079-1f29da6928a6,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,85.9,91.0,102.0,103.0,73.0,101.0,91.0,84.0,117.0,107.0,103.0,107.0,106.0,90.0,101.0,98.0,0.09300000000000001,0.45399999999999996,0.192,0.07200000000000001,0.18899999999999997,0.65,0.51,1.11,3.12,0.71,92.2,88.8,92.4,84.5,0.278,0.233,0.2,0.165,0.089,,,,,,,,,,,,,,,,,,,,,
2,2023-08-26,716843,Groundout,field_out,True,670541,593958,Yordan Alvarez,Eduardo Rodriguez,1,0,1,bb5f5d97-45d7-4f57-87f7-11a1d073a99e,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,85.9,91.0,102.0,103.0,73.0,101.0,91.0,84.0,117.0,107.0,103.0,107.0,106.0,90.0,101.0,98.0,0.09300000000000001,0.45399999999999996,0.192,0.07200000000000001,0.18899999999999997,0.65,0.51,1.11,3.12,0.71,92.2,88.8,92.4,84.5,0.278,0.233,0.2,0.165,0.089,,,,,,,,,,,,,,,,,,,,,
3,2023-08-26,716843,Strikeout,strikeout,True,663656,593958,Kyle Tucker,Eduardo Rodriguez,0,0,0,a8fc57b3-2fd6-4405-804f-b4edc0a638af,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,85.9,91.0,102.0,103.0,73.0,101.0,91.0,84.0,117.0,107.0,103.0,107.0,106.0,90.0,101.0,98.0,0.09300000000000001,0.45399999999999996,0.192,0.07200000000000001,0.18899999999999997,0.65,0.51,1.11,3.12,0.71,92.2,88.8,92.4,84.5,0.278,0.233,0.2,0.165,0.089,,,,,,,,,,,,,,,,,,,,,
4,2023-08-26,716843,Walk,walk,False,676801,593958,Chas McCormick,Eduardo Rodriguez,1,0,0,c34c9e8d-345b-4084-8f88-1db503f061e3,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,85.9,91.0,102.0,103.0,73.0,101.0,91.0,84.0,117.0,107.0,103.0,107.0,106.0,90.0,101.0,98.0,0.09300000000000001,0.45399999999999996,0.192,0.07200000000000001,0.18899999999999997,0.65,0.51,1.11,3.12,0.71,92.2,88.8,92.4,84.5,0.278,0.233,0.2,0.165,0.089,,,,,,,,,,,,,,,,,,,,,
5,2023-08-26,716843,Pop Out,field_out,True,673237,593958,Yainer Diaz,Eduardo Rodriguez,0,0,0,afda5021-d723-41a0-9944-157a2a8b5f57,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,85.9,91.0,102.0,103.0,73.0,101.0,91.0,84.0,117.0,107.0,103.0,107.0,106.0,90.0,101.0,98.0,0.09300000000000001,0.45399999999999996,0.192,0.07200000000000001,0.18899999999999997,0.65,0.51,1.11,3.12,0.71,92.2,88.8,92.4,84.5,0.278,0.233,0.2,0.165,0.089,,,,,,,,,,,,,,,,,,,,,
6,2023-08-26,716843,Strikeout,strikeout,True,668731,686613,Akil Baddoo,Hunter Brown,0,0,0,feafa53f-6f72-4f62-af20-607dbd4ecf00,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,,,,,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,,,,0.002,0.461,0.235,0.017,,0.01,-0.4,-0.16,-2.64,,95.7,91.7,96.0,84.6,0.271,,0.297,,,112.0,102.0,110.0,92.0,104.0,105.0,0.048,0.23800000000000002,0.92,-0.77,88.2,82.9,0.247,0.121,0.25,,,,,,
7,2023-08-26,716843,Double,double,False,682985,686613,Riley Greene,Hunter Brown,0,0,0,733e2866-5ffc-4586-9e21-6ceb88455943,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,,,,,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,,,,0.002,0.461,0.235,0.017,,0.01,-0.4,-0.16,-2.64,,95.7,91.7,96.0,84.6,0.271,,0.297,,,112.0,102.0,110.0,92.0,104.0,105.0,0.048,0.23800000000000002,0.92,-0.77,88.2,82.9,0.247,0.121,0.25,,,,,,
8,2023-08-26,716843,Walk,walk,False,679529,686613,Spencer Torkelson,Hunter Brown,0,0,0,9b69a34f-2e77-4a28-97e0-3be00616d5a2,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,,,,,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,,,,0.002,0.461,0.235,0.017,,0.01,-0.4,-0.16,-2.64,,95.7,91.7,96.0,84.6,0.271,,0.297,,,112.0,102.0,110.0,92.0,104.0,105.0,0.048,0.23800000000000002,0.92,-0.77,88.2,82.9,0.247,0.121,0.25,,,,,,
9,2023-08-26,716843,Strikeout,strikeout,True,681481,686613,Kerry Carpenter,Hunter Brown,0,0,0,e069810d-6e98-4a34-bf9f-24c78d446eb5,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,,,,,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,,,,0.002,0.461,0.235,0.017,,0.01,-0.4,-0.16,-2.64,,95.7,91.7,96.0,84.6,0.271,,0.297,,,112.0,102.0,110.0,92.0,104.0,105.0,0.048,0.23800000000000002,0.92,-0.77,88.2,82.9,0.247,0.121,0.25,,,,,,
