,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,FA%,SL%,KC%,CH%,wFA/C,wSL/C,wKC/C,wCH/C,vFA,vSL,vKC,SL_ba,FF_ba,CU_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,CU%,wFC/C,wSI/C,wCU/C,vFC,vSI,vCU,SI_ba,FC_ba,SV_ba
0,2023-08-25,716856,Flyout,field_out,True,676116,656302,Ryan Noda,Dylan Cease,0,0,0,f378ca84-e430-4b3a-9ddd-68382a9e01ae,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,
1,2023-08-25,716856,Strikeout,strikeout,True,680869,656302,Zack Gelof,Dylan Cease,0,0,0,e8223e47-f120-4a9a-a04d-2a4fd1ea5cf2,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,
2,2023-08-25,716856,Groundout,field_out,True,664913,656302,Seth Brown,Dylan Cease,0,0,0,3e5c9680-aca8-49df-a32d-6e6056081392,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,
3,2023-08-25,716856,Single,single,False,641313,594943,Tim Anderson,Zach Neal,0,0,0,5b2a006f-81a4-46d7-a75b-8dabcce84031,594943.0,zachneal,Neal,Right,Zach Neal,6.67,7.49,27.0,103.0,88.0,95.0,0.7859999999999999,8.33,4.67,10.0,2.67,1.04,0.24100000000000002,0.518,0.16899999999999998,0.41,0.409,82.4,90.0,115.0,107.0,74.0,95.0,91.0,,,,,,,0.12300000000000001,,,0.184,-2.46,,,-0.75,89.0,,,,0.2,0.571,0.233,87.0,98.0,92.0,84.0,101.0,91.0,97.0,102.0,93.0,0.27699999999999997,0.318,0.09699999999999999,-0.72,-1.41,-6.9,86.2,89.2,69.8,0.294,0.269,
4,2023-08-25,716856,Pop Out,field_out,True,643217,594943,Andrew Benintendi,Zach Neal,0,0,0,edc811b5-5ab7-4c57-935f-c1c2f9839d1b,594943.0,zachneal,Neal,Right,Zach Neal,6.67,7.49,27.0,103.0,88.0,95.0,0.7859999999999999,8.33,4.67,10.0,2.67,1.04,0.24100000000000002,0.518,0.16899999999999998,0.41,0.409,82.4,90.0,115.0,107.0,74.0,95.0,91.0,,,,,,,0.12300000000000001,,,0.184,-2.46,,,-0.75,89.0,,,,0.2,0.571,0.233,87.0,98.0,92.0,84.0,101.0,91.0,97.0,102.0,93.0,0.27699999999999997,0.318,0.09699999999999999,-0.72,-1.41,-6.9,86.2,89.2,69.8,0.294,0.269,
5,2023-08-25,716856,Walk,walk,False,673357,594943,Luis Robert Jr.,Zach Neal,0,0,1,4ea143e3-947c-479a-b74e-0169c1ececf2,594943.0,zachneal,Neal,Right,Zach Neal,6.67,7.49,27.0,103.0,88.0,95.0,0.7859999999999999,8.33,4.67,10.0,2.67,1.04,0.24100000000000002,0.518,0.16899999999999998,0.41,0.409,82.4,90.0,115.0,107.0,74.0,95.0,91.0,,,,,,,0.12300000000000001,,,0.184,-2.46,,,-0.75,89.0,,,,0.2,0.571,0.233,87.0,98.0,92.0,84.0,101.0,91.0,97.0,102.0,93.0,0.27699999999999997,0.318,0.09699999999999999,-0.72,-1.41,-6.9,86.2,89.2,69.8,0.294,0.269,
6,2023-08-25,716856,Lineout,field_out,True,650391,594943,Eloy Jiménez,Zach Neal,0,0,1,48132aab-6d74-4da5-be0d-19a7f869323e,594943.0,zachneal,Neal,Right,Zach Neal,6.67,7.49,27.0,103.0,88.0,95.0,0.7859999999999999,8.33,4.67,10.0,2.67,1.04,0.24100000000000002,0.518,0.16899999999999998,0.41,0.409,82.4,90.0,115.0,107.0,74.0,95.0,91.0,,,,,,,0.12300000000000001,,,0.184,-2.46,,,-0.75,89.0,,,,0.2,0.571,0.233,87.0,98.0,92.0,84.0,101.0,91.0,97.0,102.0,93.0,0.27699999999999997,0.318,0.09699999999999999,-0.72,-1.41,-6.9,86.2,89.2,69.8,0.294,0.269,
7,2023-08-25,716856,Caught Stealing 2B,caught_stealing_2b,True,660162,594943,Yoán Moncada,Zach Neal,0,0,0,3b26a7b3-c487-4331-b2ce-0f91d5403c8b,594943.0,zachneal,Neal,Right,Zach Neal,6.67,7.49,27.0,103.0,88.0,95.0,0.7859999999999999,8.33,4.67,10.0,2.67,1.04,0.24100000000000002,0.518,0.16899999999999998,0.41,0.409,82.4,90.0,115.0,107.0,74.0,95.0,91.0,,,,,,,0.12300000000000001,,,0.184,-2.46,,,-0.75,89.0,,,,0.2,0.571,0.233,87.0,98.0,92.0,84.0,101.0,91.0,97.0,102.0,93.0,0.27699999999999997,0.318,0.09699999999999999,-0.72,-1.41,-6.9,86.2,89.2,69.8,0.294,0.269,
8,2023-08-25,716856,Walk,walk,False,667670,656302,Brent Rooker,Dylan Cease,0,0,0,3695546d-05b4-413e-b883-161d300f9787,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,
9,2023-08-25,716856,Single,single,False,643393,656302,Tony Kemp,Dylan Cease,0,0,1,750bb7b8-ce07-46f3-86ea-88c9da623b5d,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,
