,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,FC_ba,CU_ba,SI_ba,FF_ba,SL_ba,FS_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,CH_ba
0,2023-06-08,717842,Single,single,False,680776,650644,Jarren Duran,Aaron Civale,1,0,0,d3f30d97-0d5b-4194-bec0-7505fa861625,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,96.0,104.0,103.0,58.0,95.0,95.0,0.185,0.12300000000000001,0.37200000000000005,0.017,0.057999999999999996,0.244,-0.65,1.13,-6.33,1.59,0.15,0.77,91.8,87.7,85.2,92.4,82.5,78.1,0.261,0.188,0.202,0.359,0.172,0.5,,,,,,,
1,2023-06-08,717842,Groundout,field_out,True,807799,650644,Masataka Yoshida,Aaron Civale,1,0,1,eaa80b79-aa31-44dc-b75a-53eea4d3709d,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,96.0,104.0,103.0,58.0,95.0,95.0,0.185,0.12300000000000001,0.37200000000000005,0.017,0.057999999999999996,0.244,-0.65,1.13,-6.33,1.59,0.15,0.77,91.8,87.7,85.2,92.4,82.5,78.1,0.261,0.188,0.202,0.359,0.172,0.5,,,,,,,
2,2023-06-08,717842,Flyout,field_out,True,457759,650644,Justin Turner,Aaron Civale,0,0,0,a8e43146-6d72-43e4-b983-29530b15497a,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,96.0,104.0,103.0,58.0,95.0,95.0,0.185,0.12300000000000001,0.37200000000000005,0.017,0.057999999999999996,0.244,-0.65,1.13,-6.33,1.59,0.15,0.77,91.8,87.7,85.2,92.4,82.5,78.1,0.261,0.188,0.202,0.359,0.172,0.5,,,,,,,
3,2023-06-08,717842,Walk,walk,False,646240,650644,Rafael Devers,Aaron Civale,0,0,0,59402297-5dc0-4ded-8134-b683d422de42,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,96.0,104.0,103.0,58.0,95.0,95.0,0.185,0.12300000000000001,0.37200000000000005,0.017,0.057999999999999996,0.244,-0.65,1.13,-6.33,1.59,0.15,0.77,91.8,87.7,85.2,92.4,82.5,78.1,0.261,0.188,0.202,0.359,0.172,0.5,,,,,,,
4,2023-06-08,717842,Strikeout,strikeout,True,671213,650644,Triston Casas,Aaron Civale,0,0,0,b43767c6-7909-4671-b889-910420dea83f,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,96.0,104.0,103.0,58.0,95.0,95.0,0.185,0.12300000000000001,0.37200000000000005,0.017,0.057999999999999996,0.244,-0.65,1.13,-6.33,1.59,0.15,0.77,91.8,87.7,85.2,92.4,82.5,78.1,0.261,0.188,0.202,0.359,0.172,0.5,,,,,,,
5,2023-06-08,717842,Hit By Pitch,hit_by_pitch,False,680757,571616,Steven Kwan,Matt Dermody,1,1,0,7aed1837-d053-448a-ad85-9beabe0b3024,571616.0,mattdermody,"Dermody, M",Left,Matt Dermody,6.75,10.3,4.0,98.0,81.0,92.0,0.865,2.25,2.25,9.0,4.5,1.75,0.071,0.429,0.14300000000000002,0.28600000000000003,0.342,84.0,63.0,62.0,71.0,100.0,97.0,86.0,96.0,82.0,93.0,81.0,85.0,99.0,125.0,110.0,,,,0.25,0.303,0.171,,0.158,0.039,-4.38,8.09,,1.42,1.31,-4.36,91.8,87.7,,91.3,80.6,74.2,0.0,,0.167,,,,84.3,41.0,89.0,95.0,0.079,-20.24,
6,2023-06-08,717842,Grounded Into DP,grounded_into_double_play,True,642708,571616,Amed Rosario,Matt Dermody,1,1,1,33fbdc46-6077-4f51-89f8-7f5559651e85,571616.0,mattdermody,"Dermody, M",Left,Matt Dermody,6.75,10.3,4.0,98.0,81.0,92.0,0.865,2.25,2.25,9.0,4.5,1.75,0.071,0.429,0.14300000000000002,0.28600000000000003,0.342,84.0,63.0,62.0,71.0,100.0,97.0,86.0,96.0,82.0,93.0,81.0,85.0,99.0,125.0,110.0,,,,0.25,0.303,0.171,,0.158,0.039,-4.38,8.09,,1.42,1.31,-4.36,91.8,87.7,,91.3,80.6,74.2,0.0,,0.167,,,,84.3,41.0,89.0,95.0,0.079,-20.24,
7,2023-06-08,717842,Home Run,home_run,False,608070,571616,José Ramírez,Matt Dermody,1,1,0,c7277ee3-745e-4753-bf59-f2dd5f55d581,571616.0,mattdermody,"Dermody, M",Left,Matt Dermody,6.75,10.3,4.0,98.0,81.0,92.0,0.865,2.25,2.25,9.0,4.5,1.75,0.071,0.429,0.14300000000000002,0.28600000000000003,0.342,84.0,63.0,62.0,71.0,100.0,97.0,86.0,96.0,82.0,93.0,81.0,85.0,99.0,125.0,110.0,,,,0.25,0.303,0.171,,0.158,0.039,-4.38,8.09,,1.42,1.31,-4.36,91.8,87.7,,91.3,80.6,74.2,0.0,,0.167,,,,84.3,41.0,89.0,95.0,0.079,-20.24,
8,2023-06-08,717842,Walk,walk,False,647304,571616,Josh Naylor,Matt Dermody,1,0,0,c239d5c2-bbc9-41c5-b827-a13cfb6a0820,571616.0,mattdermody,"Dermody, M",Left,Matt Dermody,6.75,10.3,4.0,98.0,81.0,92.0,0.865,2.25,2.25,9.0,4.5,1.75,0.071,0.429,0.14300000000000002,0.28600000000000003,0.342,84.0,63.0,62.0,71.0,100.0,97.0,86.0,96.0,82.0,93.0,81.0,85.0,99.0,125.0,110.0,,,,0.25,0.303,0.171,,0.158,0.039,-4.38,8.09,,1.42,1.31,-4.36,91.8,87.7,,91.3,80.6,74.2,0.0,,0.167,,,,84.3,41.0,89.0,95.0,0.079,-20.24,
9,2023-06-08,717842,Pop Out,field_out,True,605137,571616,Josh Bell,Matt Dermody,1,0,0,e4f36ace-09d8-4b2d-8fb5-db2a993b8443,571616.0,mattdermody,"Dermody, M",Left,Matt Dermody,6.75,10.3,4.0,98.0,81.0,92.0,0.865,2.25,2.25,9.0,4.5,1.75,0.071,0.429,0.14300000000000002,0.28600000000000003,0.342,84.0,63.0,62.0,71.0,100.0,97.0,86.0,96.0,82.0,93.0,81.0,85.0,99.0,125.0,110.0,,,,0.25,0.303,0.171,,0.158,0.039,-4.38,8.09,,1.42,1.31,-4.36,91.8,87.7,,91.3,80.6,74.2,0.0,,0.167,,,,84.3,41.0,89.0,95.0,0.079,-20.24,
