,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CU%,CH%,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFC,vSI,vSL,vCU,FC_ba,CH_ba,CU_ba,SL_ba,SI_ba,Stf+ FA,Loc+ FA,Pit+ FA,FA%,wFA/C,vFA,FF_ba,ST_ba
10,2023-06-07,717851,Groundout,field_out,True,572138,665152,Jon Singleton,Dean Kremer,0,0,0,27c7b570-40f2-4fb2-809c-972d7dbce11f,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.239,0.033,0.08900000000000001,0.12300000000000001,0.02,1.81,-1.43,-2.29,-1.4,88.8,91.9,82.8,78.1,0.222,0.26,0.347,,0.269,106.0,103.0,102.0,0.371,0.43,94.6,0.252,0.25
11,2023-06-07,717851,Strikeout,strikeout,True,605119,665152,Brian Anderson,Dean Kremer,0,0,0,49302bf0-18df-4faa-8164-c6e8966da1f3,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.239,0.033,0.08900000000000001,0.12300000000000001,0.02,1.81,-1.43,-2.29,-1.4,88.8,91.9,82.8,78.1,0.222,0.26,0.347,,0.269,106.0,103.0,102.0,0.371,0.43,94.6,0.252,0.25
12,2023-06-07,717851,Groundout,field_out,True,655316,665152,Andruw Monasterio,Dean Kremer,0,0,0,1c80c8ef-47ab-4e38-bc1f-d51066fa8eeb,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.239,0.033,0.08900000000000001,0.12300000000000001,0.02,1.81,-1.43,-2.29,-1.4,88.8,91.9,82.8,78.1,0.222,0.26,0.347,,0.269,106.0,103.0,102.0,0.371,0.43,94.6,0.252,0.25
13,2023-06-07,717851,Strikeout,strikeout,False,656811,669203,Ryan O'Hearn,Corbin Burnes,0,0,1,2dcc9492-f74a-45f5-9186-567a46f29504,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.171,0.11199999999999999,1.51,-2.42,1.12,1.35,1.07,94.4,95.3,86.0,79.8,0.209,0.204,0.133,0.159,0.291,,,,,,,,
14,2023-06-07,717851,Flyout,field_out,True,623507,669203,Josh Lester,Corbin Burnes,0,0,0,d77c9db0-5f2c-4d78-9cbe-10d4f57d74fd,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.171,0.11199999999999999,1.51,-2.42,1.12,1.35,1.07,94.4,95.3,86.0,79.8,0.209,0.204,0.133,0.159,0.291,,,,,,,,
15,2023-06-07,717851,Flyout,field_out,True,622761,669203,Jorge Mateo,Corbin Burnes,0,0,0,035b858a-ae9b-49f9-a3e7-29c06b2ab83b,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.171,0.11199999999999999,1.51,-2.42,1.12,1.35,1.07,94.4,95.3,86.0,79.8,0.209,0.204,0.133,0.159,0.291,,,,,,,,
16,2023-06-07,717851,Groundout,field_out,True,624428,669203,Adam Frazier,Corbin Burnes,0,0,0,ad5892e1-69f4-4f7f-9f97-89f66128e069,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.171,0.11199999999999999,1.51,-2.42,1.12,1.35,1.07,94.4,95.3,86.0,79.8,0.209,0.204,0.133,0.159,0.291,,,,,,,,
17,2023-06-07,717851,Single,single,False,605170,665152,Victor Caratini,Dean Kremer,0,0,0,6eadf84a-cff3-4072-aee2-f12f5235ddb8,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.239,0.033,0.08900000000000001,0.12300000000000001,0.02,1.81,-1.43,-2.29,-1.4,88.8,91.9,82.8,78.1,0.222,0.26,0.347,,0.269,106.0,103.0,102.0,0.371,0.43,94.6,0.252,0.25
18,2023-06-07,717851,Home Run,home_run,False,686894,665152,Joey Wiemer,Dean Kremer,0,0,1,1115b32c-2daa-44db-a4f9-d909180c7336,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.239,0.033,0.08900000000000001,0.12300000000000001,0.02,1.81,-1.43,-2.29,-1.4,88.8,91.9,82.8,78.1,0.222,0.26,0.347,,0.269,106.0,103.0,102.0,0.371,0.43,94.6,0.252,0.25
19,2023-06-07,717851,Flyout,field_out,True,592885,665152,Christian Yelich,Dean Kremer,1,0,0,48d7f3b3-3927-43c5-8b7b-5c7c20c32d6a,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.239,0.033,0.08900000000000001,0.12300000000000001,0.02,1.81,-1.43,-2.29,-1.4,88.8,91.9,82.8,78.1,0.222,0.26,0.347,,0.269,106.0,103.0,102.0,0.371,0.43,94.6,0.252,0.25
20,2023-06-07,717851,Double,double,False,642715,665152,Willy Adames,Dean Kremer,0,0,0,7d9bb2ac-2e35-4a65-8370-7ef60c6d9f8f,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.239,0.033,0.08900000000000001,0.12300000000000001,0.02,1.81,-1.43,-2.29,-1.4,88.8,91.9,82.8,78.1,0.222,0.26,0.347,,0.269,106.0,103.0,102.0,0.371,0.43,94.6,0.252,0.25
21,2023-06-07,717851,Flyout,field_out,True,642133,665152,Rowdy Tellez,Dean Kremer,1,0,0,fa014600-7b89-4d68-9e45-9703b8a5a057,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.239,0.033,0.08900000000000001,0.12300000000000001,0.02,1.81,-1.43,-2.29,-1.4,88.8,91.9,82.8,78.1,0.222,0.26,0.347,,0.269,106.0,103.0,102.0,0.371,0.43,94.6,0.252,0.25
22,2023-06-07,717851,Groundout,field_out,True,680911,665152,Owen Miller,Dean Kremer,1,0,0,ee3d1c90-ff49-4fdd-9ea0-60efef3e5f19,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.239,0.033,0.08900000000000001,0.12300000000000001,0.02,1.81,-1.43,-2.29,-1.4,88.8,91.9,82.8,78.1,0.222,0.26,0.347,,0.269,106.0,103.0,102.0,0.371,0.43,94.6,0.252,0.25
23,2023-06-07,717851,Groundout,field_out,True,668939,669203,Adley Rutschman,Corbin Burnes,0,0,0,83768c38-d227-487d-b36b-d3f9a9339965,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.171,0.11199999999999999,1.51,-2.42,1.12,1.35,1.07,94.4,95.3,86.0,79.8,0.209,0.204,0.133,0.159,0.291,,,,,,,,
24,2023-06-07,717851,Flyout,field_out,True,669720,669203,Austin Hays,Corbin Burnes,0,0,0,98f1a473-56cf-4d4d-b511-34df276297ed,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.171,0.11199999999999999,1.51,-2.42,1.12,1.35,1.07,94.4,95.3,86.0,79.8,0.209,0.204,0.133,0.159,0.291,,,,,,,,
25,2023-06-07,717851,Pop Out,field_out,True,623993,669203,Anthony Santander,Corbin Burnes,0,0,0,8e5f52f0-6eb6-4235-8c38-f98e7e5ada1a,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.171,0.11199999999999999,1.51,-2.42,1.12,1.35,1.07,94.4,95.3,86.0,79.8,0.209,0.204,0.133,0.159,0.291,,,,,,,,
26,2023-06-07,717851,Flyout,field_out,True,572138,665152,Jon Singleton,Dean Kremer,1,1,0,820a4782-b293-4959-8449-962a4c37960e,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.239,0.033,0.08900000000000001,0.12300000000000001,0.02,1.81,-1.43,-2.29,-1.4,88.8,91.9,82.8,78.1,0.222,0.26,0.347,,0.269,106.0,103.0,102.0,0.371,0.43,94.6,0.252,0.25
27,2023-06-07,717851,Hit By Pitch,hit_by_pitch,False,605119,665152,Brian Anderson,Dean Kremer,1,0,0,bba91cda-f8e8-4e59-8c98-e8ee34ea906b,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.239,0.033,0.08900000000000001,0.12300000000000001,0.02,1.81,-1.43,-2.29,-1.4,88.8,91.9,82.8,78.1,0.222,0.26,0.347,,0.269,106.0,103.0,102.0,0.371,0.43,94.6,0.252,0.25
28,2023-06-07,717851,Strikeout,strikeout,True,655316,665152,Andruw Monasterio,Dean Kremer,0,0,0,6040dd02-b3ee-49d0-8659-47e13e0f2eb0,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.239,0.033,0.08900000000000001,0.12300000000000001,0.02,1.81,-1.43,-2.29,-1.4,88.8,91.9,82.8,78.1,0.222,0.26,0.347,,0.269,106.0,103.0,102.0,0.371,0.43,94.6,0.252,0.25
29,2023-06-07,717851,Single,single,False,605170,665152,Victor Caratini,Dean Kremer,0,0,1,2fd562bd-652f-49fd-ac88-5fe4c066cac5,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.239,0.033,0.08900000000000001,0.12300000000000001,0.02,1.81,-1.43,-2.29,-1.4,88.8,91.9,82.8,78.1,0.222,0.26,0.347,,0.269,106.0,103.0,102.0,0.371,0.43,94.6,0.252,0.25
30,2023-06-07,717851,Single,single,False,686894,665152,Joey Wiemer,Dean Kremer,0,0,1,40b7d92e-a5b7-4709-9c83-765c535edf38,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.239,0.033,0.08900000000000001,0.12300000000000001,0.02,1.81,-1.43,-2.29,-1.4,88.8,91.9,82.8,78.1,0.222,0.26,0.347,,0.269,106.0,103.0,102.0,0.371,0.43,94.6,0.252,0.25
31,2023-06-07,717851,Strikeout,strikeout,True,592885,665152,Christian Yelich,Dean Kremer,0,0,0,6e491b1b-e547-4eb5-a5b8-ad594410a824,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.239,0.033,0.08900000000000001,0.12300000000000001,0.02,1.81,-1.43,-2.29,-1.4,88.8,91.9,82.8,78.1,0.222,0.26,0.347,,0.269,106.0,103.0,102.0,0.371,0.43,94.6,0.252,0.25
32,2023-06-07,717851,Strikeout,strikeout,True,543305,669203,Aaron Hicks,Corbin Burnes,0,0,0,1710e00c-b7c8-4a70-a447-039fd1cff941,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.171,0.11199999999999999,1.51,-2.42,1.12,1.35,1.07,94.4,95.3,86.0,79.8,0.209,0.204,0.133,0.159,0.291,,,,,,,,
33,2023-06-07,717851,Single,single,False,683002,669203,Gunnar Henderson,Corbin Burnes,1,0,0,ca4de31b-32aa-464b-ba70-d77fe3fbcbe0,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.171,0.11199999999999999,1.51,-2.42,1.12,1.35,1.07,94.4,95.3,86.0,79.8,0.209,0.204,0.133,0.159,0.291,,,,,,,,
34,2023-06-07,717851,Strikeout,strikeout,True,656811,669203,Ryan O'Hearn,Corbin Burnes,0,0,0,2c51c702-f550-4a6c-a408-8ed651481fe1,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.171,0.11199999999999999,1.51,-2.42,1.12,1.35,1.07,94.4,95.3,86.0,79.8,0.209,0.204,0.133,0.159,0.291,,,,,,,,
35,2023-06-07,717851,Strikeout,strikeout,True,623507,669203,Josh Lester,Corbin Burnes,0,0,0,adb05317-e672-4388-b0a6-25422aaf61bf,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.171,0.11199999999999999,1.51,-2.42,1.12,1.35,1.07,94.4,95.3,86.0,79.8,0.209,0.204,0.133,0.159,0.291,,,,,,,,
36,2023-06-07,717851,Strikeout,strikeout,True,642715,665152,Willy Adames,Dean Kremer,0,0,0,7f5c432f-aa0c-4ac2-8c7b-0ea1daa52497,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.239,0.033,0.08900000000000001,0.12300000000000001,0.02,1.81,-1.43,-2.29,-1.4,88.8,91.9,82.8,78.1,0.222,0.26,0.347,,0.269,106.0,103.0,102.0,0.371,0.43,94.6,0.252,0.25
