,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,wFA/C,wSI/C,wSL/C,wCU/C,vFA,vSI,vSL,vCU,SI_ba,SL_ba,CU_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,FF_ba,CH_ba,FS%,wFS/C,vFS,FS_ba,ST_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,Stf+ FS,Loc+ FS,Pit+ FS
0,2023-09-06,716697,Walk,walk,False,592885,681882,Christian Yelich,Colin Selby,1,0,0,beb8d7d6-a283-4dc2-9b75-ce59d4482448,681882.0,colinselby,Selby,Right,Colin Selby,9.0,5.52,24.0,93.0,114.0,97.0,0.7140000000000001,11.25,5.63,10.88,1.5,1.74,0.23199999999999998,0.449,0.188,0.33299999999999996,0.391,109.0,104.0,111.0,100.0,53.0,53.0,106.0,97.0,95.0,127.0,85.0,94.0,0.462,0.002,0.364,0.172,-5.8,-1.24,0.01,-0.52,97.4,96.6,88.4,82.7,0.395,0.192,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-09-06,716697,Walk,walk,False,661388,681882,William Contreras,Colin Selby,1,0,1,52724deb-b0ea-47c3-82cd-1bef93d2346d,681882.0,colinselby,Selby,Right,Colin Selby,9.0,5.52,24.0,93.0,114.0,97.0,0.7140000000000001,11.25,5.63,10.88,1.5,1.74,0.23199999999999998,0.449,0.188,0.33299999999999996,0.391,109.0,104.0,111.0,100.0,53.0,53.0,106.0,97.0,95.0,127.0,85.0,94.0,0.462,0.002,0.364,0.172,-5.8,-1.24,0.01,-0.52,97.4,96.6,88.4,82.7,0.395,0.192,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-09-06,716697,Flyout,field_out,True,467793,681882,Carlos Santana,Colin Selby,0,0,1,026eca0c-056c-4c6a-97b0-12554cb1ca76,681882.0,colinselby,Selby,Right,Colin Selby,9.0,5.52,24.0,93.0,114.0,97.0,0.7140000000000001,11.25,5.63,10.88,1.5,1.74,0.23199999999999998,0.449,0.188,0.33299999999999996,0.391,109.0,104.0,111.0,100.0,53.0,53.0,106.0,97.0,95.0,127.0,85.0,94.0,0.462,0.002,0.364,0.172,-5.8,-1.24,0.01,-0.52,97.4,96.6,88.4,82.7,0.395,0.192,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-09-06,716697,Strikeout,strikeout,True,686217,681882,Sal Frelick,Colin Selby,0,0,0,e9e7cffb-aa06-42b1-a97e-4d04511e1b04,681882.0,colinselby,Selby,Right,Colin Selby,9.0,5.52,24.0,93.0,114.0,97.0,0.7140000000000001,11.25,5.63,10.88,1.5,1.74,0.23199999999999998,0.449,0.188,0.33299999999999996,0.391,109.0,104.0,111.0,100.0,53.0,53.0,106.0,97.0,95.0,127.0,85.0,94.0,0.462,0.002,0.364,0.172,-5.8,-1.24,0.01,-0.52,97.4,96.6,88.4,82.7,0.395,0.192,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-09-06,716697,Home Run,home_run,False,642715,681882,Willy Adames,Colin Selby,1,0,1,42b53798-bd68-4ccb-bc52-280de7466bac,681882.0,colinselby,Selby,Right,Colin Selby,9.0,5.52,24.0,93.0,114.0,97.0,0.7140000000000001,11.25,5.63,10.88,1.5,1.74,0.23199999999999998,0.449,0.188,0.33299999999999996,0.391,109.0,104.0,111.0,100.0,53.0,53.0,106.0,97.0,95.0,127.0,85.0,94.0,0.462,0.002,0.364,0.172,-5.8,-1.24,0.01,-0.52,97.4,96.6,88.4,82.7,0.395,0.192,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2023-09-06,716697,Walk,walk,False,592192,681882,Mark Canha,Colin Selby,0,0,0,7d57eddf-bdbd-4e50-954f-c3a6a4b95747,681882.0,colinselby,Selby,Right,Colin Selby,9.0,5.52,24.0,93.0,114.0,97.0,0.7140000000000001,11.25,5.63,10.88,1.5,1.74,0.23199999999999998,0.449,0.188,0.33299999999999996,0.391,109.0,104.0,111.0,100.0,53.0,53.0,106.0,97.0,95.0,127.0,85.0,94.0,0.462,0.002,0.364,0.172,-5.8,-1.24,0.01,-0.52,97.4,96.6,88.4,82.7,0.395,0.192,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2023-09-06,716697,Strikeout,strikeout,True,668930,681882,Brice Turang,Colin Selby,0,0,1,e43d0eeb-9da6-4437-86e7-1b0ef36c55a0,681882.0,colinselby,Selby,Right,Colin Selby,9.0,5.52,24.0,93.0,114.0,97.0,0.7140000000000001,11.25,5.63,10.88,1.5,1.74,0.23199999999999998,0.449,0.188,0.33299999999999996,0.391,109.0,104.0,111.0,100.0,53.0,53.0,106.0,97.0,95.0,127.0,85.0,94.0,0.462,0.002,0.364,0.172,-5.8,-1.24,0.01,-0.52,97.4,96.6,88.4,82.7,0.395,0.192,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2023-09-06,716697,Groundout,field_out,True,678225,642547,Ji Hwan Bae,Freddy Peralta,0,0,0,3e5d47eb-1395-4926-8057-79e107f4bdb1,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,3.86,3.35,165.2,102.0,103.0,105.0,0.698,11.41,2.93,7.12,1.41,1.04,0.267,0.455,0.171,0.308,0.405,85.0,103.0,110.0,117.0,104.0,110.0,,,,115.0,99.0,104.0,,0.512,0.218,0.124,0.89,,0.36,0.2,94.4,,82.4,76.9,,0.203,0.214,88.6,50.0,97.0,85.0,0.146,0.15,0.213,0.224,,,,,,,,,,,,,,,,,,,,,
8,2023-09-06,716697,Strikeout,strikeout,True,668804,642547,Bryan Reynolds,Freddy Peralta,0,0,0,62a8ae1c-5b09-4cea-bda7-27fc574c8ebc,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,3.86,3.35,165.2,102.0,103.0,105.0,0.698,11.41,2.93,7.12,1.41,1.04,0.267,0.455,0.171,0.308,0.405,85.0,103.0,110.0,117.0,104.0,110.0,,,,115.0,99.0,104.0,,0.512,0.218,0.124,0.89,,0.36,0.2,94.4,,82.4,76.9,,0.203,0.214,88.6,50.0,97.0,85.0,0.146,0.15,0.213,0.224,,,,,,,,,,,,,,,,,,,,,
9,2023-09-06,716697,Home Run,home_run,False,663647,642547,Ke'Bryan Hayes,Freddy Peralta,0,0,0,26db3b60-4ae9-4335-b369-86c4a3803990,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,3.86,3.35,165.2,102.0,103.0,105.0,0.698,11.41,2.93,7.12,1.41,1.04,0.267,0.455,0.171,0.308,0.405,85.0,103.0,110.0,117.0,104.0,110.0,,,,115.0,99.0,104.0,,0.512,0.218,0.124,0.89,,0.36,0.2,94.4,,82.4,76.9,,0.203,0.214,88.6,50.0,97.0,85.0,0.146,0.15,0.213,0.224,,,,,,,,,,,,,,,,,,,,,
