,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vSI,vCU,SI_ba,FF_ba,FC_ba,CU_ba,CH_ba,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
10,2023-04-17,718532,Home Run,home_run,False,596129,669160,Daniel Vogelbach,Dustin May,0,0,1,8a869c32-7d42-4186-abb3-8081500ec85b,669160.0,dustinmay,May,Right,Dustin May,2.63,3.4,48.0,103.0,120.0,109.0,0.872,6.38,3.0,5.44,0.19,1.3,0.252,0.43,0.156,0.244,0.45899999999999996,90.9,66.0,93.0,97.0,149.0,102.0,118.0,117.0,103.0,106.0,117.0,102.0,108.0,113.0,111.0,107.0,0.335,0.26899999999999996,0.14800000000000002,0.203,0.045,0.48,3.03,3.59,0.6,2.6,97.3,93.0,96.6,86.3,0.161,0.22,0.161,0.167,0.1,,,,,,,,,,,,,,,
11,2023-04-17,718532,Groundout,field_out,True,683146,669160,Brett Baty,Dustin May,1,0,0,e0abee3a-4c70-4f12-b91d-1ce92cf63feb,669160.0,dustinmay,May,Right,Dustin May,2.63,3.4,48.0,103.0,120.0,109.0,0.872,6.38,3.0,5.44,0.19,1.3,0.252,0.43,0.156,0.244,0.45899999999999996,90.9,66.0,93.0,97.0,149.0,102.0,118.0,117.0,103.0,106.0,117.0,102.0,108.0,113.0,111.0,107.0,0.335,0.26899999999999996,0.14800000000000002,0.203,0.045,0.48,3.03,3.59,0.6,2.6,97.3,93.0,96.6,86.3,0.161,0.22,0.161,0.167,0.1,,,,,,,,,,,,,,,
12,2023-04-17,718532,Single,single,False,571970,656849,Max Muncy,David Peterson,1,0,0,1faefad5-f6d9-4f57-ba82-fecda6033825,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,,,,0.253,0.273,,0.08800000000000001,0.18899999999999997,-0.83,,0.66,2.63,-1.35,92.7,,91.5,78.6,0.314,0.287,,0.2,0.325,105.0,99.0,102.0,0.19699999999999998,-2.58,85.3,0.268,,,,,,,,
13,2023-04-17,718532,Forceout,force_out,True,678246,656849,Miguel Vargas,David Peterson,0,0,1,9e38cad6-796a-4781-bed4-826fc9e5434b,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,,,,0.253,0.273,,0.08800000000000001,0.18899999999999997,-0.83,,0.66,2.63,-1.35,92.7,,91.5,78.6,0.314,0.287,,0.2,0.325,105.0,99.0,102.0,0.19699999999999998,-2.58,85.3,0.268,,,,,,,,
14,2023-04-17,718532,Single,single,False,572204,656849,Trayce Thompson,David Peterson,0,0,1,fd60cb56-5c34-45e5-80cb-2a4a1bb61452,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,,,,0.253,0.273,,0.08800000000000001,0.18899999999999997,-0.83,,0.66,2.63,-1.35,92.7,,91.5,78.6,0.314,0.287,,0.2,0.325,105.0,99.0,102.0,0.19699999999999998,-2.58,85.3,0.268,,,,,,,,
15,2023-04-17,718532,Strikeout,strikeout,True,500743,656849,Miguel Rojas,David Peterson,0,0,0,067fc710-6a38-44f2-8343-006d19b0485b,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,,,,0.253,0.273,,0.08800000000000001,0.18899999999999997,-0.83,,0.66,2.63,-1.35,92.7,,91.5,78.6,0.314,0.287,,0.2,0.325,105.0,99.0,102.0,0.19699999999999998,-2.58,85.3,0.268,,,,,,,,
16,2023-04-17,718532,Double,double,False,642851,656849,Austin Wynns,David Peterson,1,0,1,427e4346-8017-409b-9884-056268ba93f3,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,,,,0.253,0.273,,0.08800000000000001,0.18899999999999997,-0.83,,0.66,2.63,-1.35,92.7,,91.5,78.6,0.314,0.287,,0.2,0.325,105.0,99.0,102.0,0.19699999999999998,-2.58,85.3,0.268,,,,,,,,
17,2023-04-17,718532,Groundout,field_out,True,605141,656849,Mookie Betts,David Peterson,0,0,0,a18ca1e9-9478-4606-9687-85f65af6806e,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,,,,0.253,0.273,,0.08800000000000001,0.18899999999999997,-0.83,,0.66,2.63,-1.35,92.7,,91.5,78.6,0.314,0.287,,0.2,0.325,105.0,99.0,102.0,0.19699999999999998,-2.58,85.3,0.268,,,,,,,,
18,2023-04-17,718532,Flyout,field_out,True,621512,669160,Tomás Nido,Dustin May,1,0,0,d85c05c8-7ccc-4020-bb54-e4474c7fe95e,669160.0,dustinmay,May,Right,Dustin May,2.63,3.4,48.0,103.0,120.0,109.0,0.872,6.38,3.0,5.44,0.19,1.3,0.252,0.43,0.156,0.244,0.45899999999999996,90.9,66.0,93.0,97.0,149.0,102.0,118.0,117.0,103.0,106.0,117.0,102.0,108.0,113.0,111.0,107.0,0.335,0.26899999999999996,0.14800000000000002,0.203,0.045,0.48,3.03,3.59,0.6,2.6,97.3,93.0,96.6,86.3,0.161,0.22,0.161,0.167,0.1,,,,,,,,,,,,,,,
19,2023-04-17,718532,Groundout,field_out,True,607043,669160,Brandon Nimmo,Dustin May,0,0,0,144bcf5f-051e-4da0-abab-0aafd2f721d1,669160.0,dustinmay,May,Right,Dustin May,2.63,3.4,48.0,103.0,120.0,109.0,0.872,6.38,3.0,5.44,0.19,1.3,0.252,0.43,0.156,0.244,0.45899999999999996,90.9,66.0,93.0,97.0,149.0,102.0,118.0,117.0,103.0,106.0,117.0,102.0,108.0,113.0,111.0,107.0,0.335,0.26899999999999996,0.14800000000000002,0.203,0.045,0.48,3.03,3.59,0.6,2.6,97.3,93.0,96.6,86.3,0.161,0.22,0.161,0.167,0.1,,,,,,,,,,,,,,,
20,2023-04-17,718532,Flyout,field_out,True,516782,669160,Starling Marte,Dustin May,0,0,0,a021e86b-ec60-4b59-9e04-ed10a2e6acfc,669160.0,dustinmay,May,Right,Dustin May,2.63,3.4,48.0,103.0,120.0,109.0,0.872,6.38,3.0,5.44,0.19,1.3,0.252,0.43,0.156,0.244,0.45899999999999996,90.9,66.0,93.0,97.0,149.0,102.0,118.0,117.0,103.0,106.0,117.0,102.0,108.0,113.0,111.0,107.0,0.335,0.26899999999999996,0.14800000000000002,0.203,0.045,0.48,3.03,3.59,0.6,2.6,97.3,93.0,96.6,86.3,0.161,0.22,0.161,0.167,0.1,,,,,,,,,,,,,,,
21,2023-04-17,718532,Groundout,field_out,True,518692,656849,Freddie Freeman,David Peterson,1,0,0,06de2d96-8d0f-4258-882e-43df23d788c1,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,,,,0.253,0.273,,0.08800000000000001,0.18899999999999997,-0.83,,0.66,2.63,-1.35,92.7,,91.5,78.6,0.314,0.287,,0.2,0.325,105.0,99.0,102.0,0.19699999999999998,-2.58,85.3,0.268,,,,,,,,
22,2023-04-17,718532,Lineout,field_out,True,502110,656849,J.D. Martinez,David Peterson,1,0,0,639d9251-391b-4b3a-bf33-b9a822ae9531,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,,,,0.253,0.273,,0.08800000000000001,0.18899999999999997,-0.83,,0.66,2.63,-1.35,92.7,,91.5,78.6,0.314,0.287,,0.2,0.325,105.0,99.0,102.0,0.19699999999999998,-2.58,85.3,0.268,,,,,,,,
23,2023-04-17,718532,Strikeout,strikeout,True,621035,656849,Chris Taylor,David Peterson,0,0,0,c4344ffa-799a-41d1-b26a-76805b3f986a,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,,,,0.253,0.273,,0.08800000000000001,0.18899999999999997,-0.83,,0.66,2.63,-1.35,92.7,,91.5,78.6,0.314,0.287,,0.2,0.325,105.0,99.0,102.0,0.19699999999999998,-2.58,85.3,0.268,,,,,,,,
24,2023-04-17,718532,Hit By Pitch,hit_by_pitch,False,596019,669160,Francisco Lindor,Dustin May,1,0,0,fe21da3c-5760-40cc-a5bf-b2d938898beb,669160.0,dustinmay,May,Right,Dustin May,2.63,3.4,48.0,103.0,120.0,109.0,0.872,6.38,3.0,5.44,0.19,1.3,0.252,0.43,0.156,0.244,0.45899999999999996,90.9,66.0,93.0,97.0,149.0,102.0,118.0,117.0,103.0,106.0,117.0,102.0,108.0,113.0,111.0,107.0,0.335,0.26899999999999996,0.14800000000000002,0.203,0.045,0.48,3.03,3.59,0.6,2.6,97.3,93.0,96.6,86.3,0.161,0.22,0.161,0.167,0.1,,,,,,,,,,,,,,,
25,2023-04-17,718532,Single,single,False,624413,669160,Pete Alonso,Dustin May,0,0,1,99bc596a-847a-4b57-8fbc-cb2f5e488146,669160.0,dustinmay,May,Right,Dustin May,2.63,3.4,48.0,103.0,120.0,109.0,0.872,6.38,3.0,5.44,0.19,1.3,0.252,0.43,0.156,0.244,0.45899999999999996,90.9,66.0,93.0,97.0,149.0,102.0,118.0,117.0,103.0,106.0,117.0,102.0,108.0,113.0,111.0,107.0,0.335,0.26899999999999996,0.14800000000000002,0.203,0.045,0.48,3.03,3.59,0.6,2.6,97.3,93.0,96.6,86.3,0.161,0.22,0.161,0.167,0.1,,,,,,,,,,,,,,,
26,2023-04-17,718532,Single,single,False,643446,669160,Jeff McNeil,Dustin May,0,0,1,e118c9ef-e558-4e64-9ec9-e430ac9e7924,669160.0,dustinmay,May,Right,Dustin May,2.63,3.4,48.0,103.0,120.0,109.0,0.872,6.38,3.0,5.44,0.19,1.3,0.252,0.43,0.156,0.244,0.45899999999999996,90.9,66.0,93.0,97.0,149.0,102.0,118.0,117.0,103.0,106.0,117.0,102.0,108.0,113.0,111.0,107.0,0.335,0.26899999999999996,0.14800000000000002,0.203,0.045,0.48,3.03,3.59,0.6,2.6,97.3,93.0,96.6,86.3,0.161,0.22,0.161,0.167,0.1,,,,,,,,,,,,,,,
27,2023-04-17,718532,Groundout,field_out,True,592192,669160,Mark Canha,Dustin May,0,0,1,7f47bb69-8dd7-423f-9e06-3dcd40ed203b,669160.0,dustinmay,May,Right,Dustin May,2.63,3.4,48.0,103.0,120.0,109.0,0.872,6.38,3.0,5.44,0.19,1.3,0.252,0.43,0.156,0.244,0.45899999999999996,90.9,66.0,93.0,97.0,149.0,102.0,118.0,117.0,103.0,106.0,117.0,102.0,108.0,113.0,111.0,107.0,0.335,0.26899999999999996,0.14800000000000002,0.203,0.045,0.48,3.03,3.59,0.6,2.6,97.3,93.0,96.6,86.3,0.161,0.22,0.161,0.167,0.1,,,,,,,,,,,,,,,
28,2023-04-17,718532,Groundout,field_out,True,596129,669160,Daniel Vogelbach,Dustin May,1,0,1,20ac1556-a123-4008-8057-8ad953b7cbf3,669160.0,dustinmay,May,Right,Dustin May,2.63,3.4,48.0,103.0,120.0,109.0,0.872,6.38,3.0,5.44,0.19,1.3,0.252,0.43,0.156,0.244,0.45899999999999996,90.9,66.0,93.0,97.0,149.0,102.0,118.0,117.0,103.0,106.0,117.0,102.0,108.0,113.0,111.0,107.0,0.335,0.26899999999999996,0.14800000000000002,0.203,0.045,0.48,3.03,3.59,0.6,2.6,97.3,93.0,96.6,86.3,0.161,0.22,0.161,0.167,0.1,,,,,,,,,,,,,,,
29,2023-04-17,718532,Single,single,False,683146,669160,Brett Baty,Dustin May,1,0,1,bac6be27-7bc3-4545-965a-e8c944026481,669160.0,dustinmay,May,Right,Dustin May,2.63,3.4,48.0,103.0,120.0,109.0,0.872,6.38,3.0,5.44,0.19,1.3,0.252,0.43,0.156,0.244,0.45899999999999996,90.9,66.0,93.0,97.0,149.0,102.0,118.0,117.0,103.0,106.0,117.0,102.0,108.0,113.0,111.0,107.0,0.335,0.26899999999999996,0.14800000000000002,0.203,0.045,0.48,3.03,3.59,0.6,2.6,97.3,93.0,96.6,86.3,0.161,0.22,0.161,0.167,0.1,,,,,,,,,,,,,,,
30,2023-04-17,718532,Lineout,field_out,True,621512,669160,Tomás Nido,Dustin May,0,0,0,f573de6c-be8a-4f71-a800-4cf457226028,669160.0,dustinmay,May,Right,Dustin May,2.63,3.4,48.0,103.0,120.0,109.0,0.872,6.38,3.0,5.44,0.19,1.3,0.252,0.43,0.156,0.244,0.45899999999999996,90.9,66.0,93.0,97.0,149.0,102.0,118.0,117.0,103.0,106.0,117.0,102.0,108.0,113.0,111.0,107.0,0.335,0.26899999999999996,0.14800000000000002,0.203,0.045,0.48,3.03,3.59,0.6,2.6,97.3,93.0,96.6,86.3,0.161,0.22,0.161,0.167,0.1,,,,,,,,,,,,,,,
31,2023-04-17,718532,Flyout,field_out,True,571970,656849,Max Muncy,David Peterson,0,0,0,07ff2efe-d20e-46f6-a365-048a2e4bba6f,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,,,,0.253,0.273,,0.08800000000000001,0.18899999999999997,-0.83,,0.66,2.63,-1.35,92.7,,91.5,78.6,0.314,0.287,,0.2,0.325,105.0,99.0,102.0,0.19699999999999998,-2.58,85.3,0.268,,,,,,,,
32,2023-04-17,718532,Groundout,field_out,True,678246,656849,Miguel Vargas,David Peterson,0,0,0,8fedbdc1-37d2-4678-8cf1-0ffa82b3e865,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,,,,0.253,0.273,,0.08800000000000001,0.18899999999999997,-0.83,,0.66,2.63,-1.35,92.7,,91.5,78.6,0.314,0.287,,0.2,0.325,105.0,99.0,102.0,0.19699999999999998,-2.58,85.3,0.268,,,,,,,,
33,2023-04-17,718532,Strikeout,strikeout,True,572204,656849,Trayce Thompson,David Peterson,0,0,0,b527271f-0dc9-4c88-abd5-6eaafdfe5d36,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,,,,0.253,0.273,,0.08800000000000001,0.18899999999999997,-0.83,,0.66,2.63,-1.35,92.7,,91.5,78.6,0.314,0.287,,0.2,0.325,105.0,99.0,102.0,0.19699999999999998,-2.58,85.3,0.268,,,,,,,,
34,2023-04-17,718532,Single,single,False,607043,669160,Brandon Nimmo,Dustin May,1,1,0,b3360270-d692-4767-8962-8d9fbf137ed5,669160.0,dustinmay,May,Right,Dustin May,2.63,3.4,48.0,103.0,120.0,109.0,0.872,6.38,3.0,5.44,0.19,1.3,0.252,0.43,0.156,0.244,0.45899999999999996,90.9,66.0,93.0,97.0,149.0,102.0,118.0,117.0,103.0,106.0,117.0,102.0,108.0,113.0,111.0,107.0,0.335,0.26899999999999996,0.14800000000000002,0.203,0.045,0.48,3.03,3.59,0.6,2.6,97.3,93.0,96.6,86.3,0.161,0.22,0.161,0.167,0.1,,,,,,,,,,,,,,,
35,2023-04-17,718532,Forceout,force_out,True,516782,669160,Starling Marte,Dustin May,1,0,1,77d3b4ed-42fa-49c2-8d50-481b76be4ea4,669160.0,dustinmay,May,Right,Dustin May,2.63,3.4,48.0,103.0,120.0,109.0,0.872,6.38,3.0,5.44,0.19,1.3,0.252,0.43,0.156,0.244,0.45899999999999996,90.9,66.0,93.0,97.0,149.0,102.0,118.0,117.0,103.0,106.0,117.0,102.0,108.0,113.0,111.0,107.0,0.335,0.26899999999999996,0.14800000000000002,0.203,0.045,0.48,3.03,3.59,0.6,2.6,97.3,93.0,96.6,86.3,0.161,0.22,0.161,0.167,0.1,,,,,,,,,,,,,,,
36,2023-04-17,718532,Groundout,field_out,True,596019,669160,Francisco Lindor,Dustin May,0,0,1,ea41323b-2d13-4f8b-91d2-e4416a94caf8,669160.0,dustinmay,May,Right,Dustin May,2.63,3.4,48.0,103.0,120.0,109.0,0.872,6.38,3.0,5.44,0.19,1.3,0.252,0.43,0.156,0.244,0.45899999999999996,90.9,66.0,93.0,97.0,149.0,102.0,118.0,117.0,103.0,106.0,117.0,102.0,108.0,113.0,111.0,107.0,0.335,0.26899999999999996,0.14800000000000002,0.203,0.045,0.48,3.03,3.59,0.6,2.6,97.3,93.0,96.6,86.3,0.161,0.22,0.161,0.167,0.1,,,,,,,,,,,,,,,
