,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,FF_ba,CH_ba,SI_ba,FC_ba,CU_ba,SL_ba
0,2023-07-25,717259,Flyout,field_out,True,680977,518876,Brendan Donovan,Merrill Kelly,0,0,0,70eba1ed-67e4-49a1-a664-7d51fc00594f,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,88.7,99.0,108.0,114.0,121.0,105.0,111.0,78.0,104.0,97.0,85.0,105.0,95.0,104.0,112.0,110.0,87.0,101.0,99.0,0.122,0.301,0.18100000000000002,0.055,0.11,0.231,0.04,0.88,0.83,-0.64,-0.45,2.43,92.2,90.8,92.4,85.5,82.1,0.224,0.18,0.261,0.22,0.268,0.217
1,2023-07-25,717259,Strikeout,strikeout,True,502671,518876,Paul Goldschmidt,Merrill Kelly,0,0,0,0fe852aa-91b1-4be0-b43d-1f33b084acf3,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,88.7,99.0,108.0,114.0,121.0,105.0,111.0,78.0,104.0,97.0,85.0,105.0,95.0,104.0,112.0,110.0,87.0,101.0,99.0,0.122,0.301,0.18100000000000002,0.055,0.11,0.231,0.04,0.88,0.83,-0.64,-0.45,2.43,92.2,90.8,92.4,85.5,82.1,0.224,0.18,0.261,0.22,0.268,0.217
2,2023-07-25,717259,Groundout,field_out,True,571448,518876,Nolan Arenado,Merrill Kelly,1,0,0,735b30cb-352c-4abb-9d3f-eeefdf1025e1,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,88.7,99.0,108.0,114.0,121.0,105.0,111.0,78.0,104.0,97.0,85.0,105.0,95.0,104.0,112.0,110.0,87.0,101.0,99.0,0.122,0.301,0.18100000000000002,0.055,0.11,0.231,0.04,0.88,0.83,-0.64,-0.45,2.43,92.2,90.8,92.4,85.5,82.1,0.224,0.18,0.261,0.22,0.268,0.217
3,2023-07-25,717259,Flyout,field_out,True,606466,571927,Ketel Marte,Steven Matz,0,0,0,7121b331-22d9-4215-8461-ea24404f7611,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,0.561,,,0.018000000000000002,0.14800000000000002,0.27399999999999997,,,0.41,-1.27,-0.6,-0.09,,,94.1,88.9,78.5,,0.291,0.24,,0.259,0.5
4,2023-07-25,717259,Groundout,field_out,True,664983,571927,Jake McCarthy,Steven Matz,0,0,0,dcb1dd9f-f289-4c5a-9354-fbee812d871c,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,0.561,,,0.018000000000000002,0.14800000000000002,0.27399999999999997,,,0.41,-1.27,-0.6,-0.09,,,94.1,88.9,78.5,,0.291,0.24,,0.259,0.5
5,2023-07-25,717259,Pop Out,field_out,True,666971,571927,Lourdes Gurriel Jr.,Steven Matz,0,0,0,a09b6233-867f-426b-8eb5-72200731ffb8,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,0.561,,,0.018000000000000002,0.14800000000000002,0.27399999999999997,,,0.41,-1.27,-0.6,-0.09,,,94.1,88.9,78.5,,0.291,0.24,,0.259,0.5
6,2023-07-25,717259,Groundout,field_out,True,663457,518876,Lars Nootbaar,Merrill Kelly,1,0,0,6a13068f-285c-4e60-b296-46fb20d08825,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,88.7,99.0,108.0,114.0,121.0,105.0,111.0,78.0,104.0,97.0,85.0,105.0,95.0,104.0,112.0,110.0,87.0,101.0,99.0,0.122,0.301,0.18100000000000002,0.055,0.11,0.231,0.04,0.88,0.83,-0.64,-0.45,2.43,92.2,90.8,92.4,85.5,82.1,0.224,0.18,0.261,0.22,0.268,0.217
7,2023-07-25,717259,Single,single,False,575929,518876,Willson Contreras,Merrill Kelly,0,0,0,652191cd-7266-441c-9bb6-4c625b9ed970,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,88.7,99.0,108.0,114.0,121.0,105.0,111.0,78.0,104.0,97.0,85.0,105.0,95.0,104.0,112.0,110.0,87.0,101.0,99.0,0.122,0.301,0.18100000000000002,0.055,0.11,0.231,0.04,0.88,0.83,-0.64,-0.45,2.43,92.2,90.8,92.4,85.5,82.1,0.224,0.18,0.261,0.22,0.268,0.217
8,2023-07-25,717259,Strikeout,strikeout,True,669357,518876,Nolan Gorman,Merrill Kelly,0,0,0,d2a28375-d8a0-412b-b76d-4e61314f3a63,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,88.7,99.0,108.0,114.0,121.0,105.0,111.0,78.0,104.0,97.0,85.0,105.0,95.0,104.0,112.0,110.0,87.0,101.0,99.0,0.122,0.301,0.18100000000000002,0.055,0.11,0.231,0.04,0.88,0.83,-0.64,-0.45,2.43,92.2,90.8,92.4,85.5,82.1,0.224,0.18,0.261,0.22,0.268,0.217
9,2023-07-25,717259,Fielders Choice,fielders_choice,False,641933,518876,Tyler O'Neill,Merrill Kelly,0,0,1,5232557d-b2be-45ef-a72c-d6d7576f60be,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,88.7,99.0,108.0,114.0,121.0,105.0,111.0,78.0,104.0,97.0,85.0,105.0,95.0,104.0,112.0,110.0,87.0,101.0,99.0,0.122,0.301,0.18100000000000002,0.055,0.11,0.231,0.04,0.88,0.83,-0.64,-0.45,2.43,92.2,90.8,92.4,85.5,82.1,0.224,0.18,0.261,0.22,0.268,0.217
