,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSL,vCU,FF_ba,CH_ba,ST_ba,CU_ba,FC_ba,SL_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2023-07-17,717372,Groundout,field_out,True,502110,680570,J.D. Martinez,Grayson Rodriguez,1,0,0,6d3947a8-2c16-403c-9592-de1d147c2487,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,
11,2023-07-17,717372,Single,single,False,444482,680570,David Peralta,Grayson Rodriguez,0,0,0,e1bd6afe-49da-4c59-8ff2-32aacce18828,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,
12,2023-07-17,717372,Grounded Into DP,grounded_into_double_play,True,518792,680570,Jason Heyward,Grayson Rodriguez,1,0,1,6f81b224-cb6b-40b0-8331-6fc2398c9bd5,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,
13,2023-07-17,717372,Walk,walk,False,681297,686218,Colton Cowser,Emmet Sheehan,1,0,0,13af6fd9-633a-4704-bc5d-6894adb6c0b7,686218.0,emmetsheehan,Sheehan,Right,Emmet Sheehan,4.92,3.5,60.1,95.0,101.0,97.0,0.732,9.55,3.88,6.86,1.64,0.62,0.21,0.433,0.121,0.287,0.395,82.9,74.0,99.0,100.0,,,,104.0,96.0,95.0,112.0,98.0,103.0,,,,0.6,,0.228,,0.172,0.04,,1.57,,0.51,95.4,,85.8,,0.24,0.178,0.091,,,0.19,,,,,,,,,,,,,
14,2023-07-17,717372,Double,double,False,602104,686218,Ramón Urías,Emmet Sheehan,1,0,1,358e2ec9-b240-4ef1-8307-4377ef8fafca,686218.0,emmetsheehan,Sheehan,Right,Emmet Sheehan,4.92,3.5,60.1,95.0,101.0,97.0,0.732,9.55,3.88,6.86,1.64,0.62,0.21,0.433,0.121,0.287,0.395,82.9,74.0,99.0,100.0,,,,104.0,96.0,95.0,112.0,98.0,103.0,,,,0.6,,0.228,,0.172,0.04,,1.57,,0.51,95.4,,85.8,,0.24,0.178,0.091,,,0.19,,,,,,,,,,,,,
15,2023-07-17,717372,Groundout,field_out,True,624428,686218,Adam Frazier,Emmet Sheehan,0,0,1,bff1a09b-605f-49da-bfe5-04e0d7c480d1,686218.0,emmetsheehan,Sheehan,Right,Emmet Sheehan,4.92,3.5,60.1,95.0,101.0,97.0,0.732,9.55,3.88,6.86,1.64,0.62,0.21,0.433,0.121,0.287,0.395,82.9,74.0,99.0,100.0,,,,104.0,96.0,95.0,112.0,98.0,103.0,,,,0.6,,0.228,,0.172,0.04,,1.57,,0.51,95.4,,85.8,,0.24,0.178,0.091,,,0.19,,,,,,,,,,,,,
16,2023-07-17,717372,Triple,triple,False,683002,686218,Gunnar Henderson,Emmet Sheehan,0,0,1,7adb7581-72b6-4a36-9b84-ef917d488554,686218.0,emmetsheehan,Sheehan,Right,Emmet Sheehan,4.92,3.5,60.1,95.0,101.0,97.0,0.732,9.55,3.88,6.86,1.64,0.62,0.21,0.433,0.121,0.287,0.395,82.9,74.0,99.0,100.0,,,,104.0,96.0,95.0,112.0,98.0,103.0,,,,0.6,,0.228,,0.172,0.04,,1.57,,0.51,95.4,,85.8,,0.24,0.178,0.091,,,0.19,,,,,,,,,,,,,
17,2023-07-17,717372,Pop Out,field_out,True,668939,686218,Adley Rutschman,Emmet Sheehan,0,0,0,0323b156-53f4-4d3d-8826-f3716666eee6,686218.0,emmetsheehan,Sheehan,Right,Emmet Sheehan,4.92,3.5,60.1,95.0,101.0,97.0,0.732,9.55,3.88,6.86,1.64,0.62,0.21,0.433,0.121,0.287,0.395,82.9,74.0,99.0,100.0,,,,104.0,96.0,95.0,112.0,98.0,103.0,,,,0.6,,0.228,,0.172,0.04,,1.57,,0.51,95.4,,85.8,,0.24,0.178,0.091,,,0.19,,,,,,,,,,,,,
18,2023-07-17,717372,Groundout,field_out,True,623993,686218,Anthony Santander,Emmet Sheehan,0,0,0,99904392-dcf5-46e4-ba9e-41cac4e6d333,686218.0,emmetsheehan,Sheehan,Right,Emmet Sheehan,4.92,3.5,60.1,95.0,101.0,97.0,0.732,9.55,3.88,6.86,1.64,0.62,0.21,0.433,0.121,0.287,0.395,82.9,74.0,99.0,100.0,,,,104.0,96.0,95.0,112.0,98.0,103.0,,,,0.6,,0.228,,0.172,0.04,,1.57,,0.51,95.4,,85.8,,0.24,0.178,0.091,,,0.19,,,,,,,,,,,,,
19,2023-07-17,717372,Groundout,field_out,True,621035,680570,Chris Taylor,Grayson Rodriguez,1,1,0,9c081d17-8838-447b-856e-07442ffb17bf,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,
20,2023-07-17,717372,Strikeout,strikeout,True,681546,680570,James Outman,Grayson Rodriguez,0,0,0,47aa6326-5fde-432a-ad3e-0d8ea1ef603b,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,
21,2023-07-17,717372,Strikeout,strikeout,True,605141,680570,Mookie Betts,Grayson Rodriguez,0,0,0,3ae36a73-2476-4542-ab9e-998967e35bf1,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,
22,2023-07-17,717372,Lineout,field_out,True,656811,686218,Ryan O'Hearn,Emmet Sheehan,1,1,0,e2e17fbb-4108-49cc-bc69-cc87a9b8e852,686218.0,emmetsheehan,Sheehan,Right,Emmet Sheehan,4.92,3.5,60.1,95.0,101.0,97.0,0.732,9.55,3.88,6.86,1.64,0.62,0.21,0.433,0.121,0.287,0.395,82.9,74.0,99.0,100.0,,,,104.0,96.0,95.0,112.0,98.0,103.0,,,,0.6,,0.228,,0.172,0.04,,1.57,,0.51,95.4,,85.8,,0.24,0.178,0.091,,,0.19,,,,,,,,,,,,,
23,2023-07-17,717372,Groundout,field_out,True,663624,686218,Ryan Mountcastle,Emmet Sheehan,1,0,0,203da497-effd-4d03-a8a7-a2d00f9e11c6,686218.0,emmetsheehan,Sheehan,Right,Emmet Sheehan,4.92,3.5,60.1,95.0,101.0,97.0,0.732,9.55,3.88,6.86,1.64,0.62,0.21,0.433,0.121,0.287,0.395,82.9,74.0,99.0,100.0,,,,104.0,96.0,95.0,112.0,98.0,103.0,,,,0.6,,0.228,,0.172,0.04,,1.57,,0.51,95.4,,85.8,,0.24,0.178,0.091,,,0.19,,,,,,,,,,,,,
24,2023-07-17,717372,Strikeout,strikeout,True,543305,686218,Aaron Hicks,Emmet Sheehan,0,0,0,e60dcd0d-99bf-4113-acd5-50b24f233657,686218.0,emmetsheehan,Sheehan,Right,Emmet Sheehan,4.92,3.5,60.1,95.0,101.0,97.0,0.732,9.55,3.88,6.86,1.64,0.62,0.21,0.433,0.121,0.287,0.395,82.9,74.0,99.0,100.0,,,,104.0,96.0,95.0,112.0,98.0,103.0,,,,0.6,,0.228,,0.172,0.04,,1.57,,0.51,95.4,,85.8,,0.24,0.178,0.091,,,0.19,,,,,,,,,,,,,
25,2023-07-17,717372,Single,single,False,518692,680570,Freddie Freeman,Grayson Rodriguez,1,0,0,8c2f1f40-ceb3-47b9-8ed8-322e9d4574ed,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,
26,2023-07-17,717372,Walk,walk,False,669257,680570,Will Smith,Grayson Rodriguez,1,0,1,704f48fa-b4e6-479d-b7f6-2e8d848e8f35,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,
27,2023-07-17,717372,Lineout,field_out,True,571970,680570,Max Muncy,Grayson Rodriguez,1,0,1,87d34948-b7e2-4e28-b2d0-3703317ce475,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,
28,2023-07-17,717372,Single,single,False,502110,680570,J.D. Martinez,Grayson Rodriguez,0,0,1,234afb14-5e84-4c61-a7b2-8eec215abf33,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,
29,2023-07-17,717372,Forceout,force_out,True,444482,680570,David Peralta,Grayson Rodriguez,0,0,1,d80e2431-050c-4357-a406-02a986275e88,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,
30,2023-07-17,717372,Groundout,field_out,True,518792,680570,Jason Heyward,Grayson Rodriguez,0,0,0,279e336b-5c6e-435d-aa58-7d584f3bdb44,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,
31,2023-07-17,717372,Lineout,field_out,True,681297,686218,Colton Cowser,Emmet Sheehan,1,0,0,3b0b5e55-7488-45f5-a2f8-9fdd4056e42e,686218.0,emmetsheehan,Sheehan,Right,Emmet Sheehan,4.92,3.5,60.1,95.0,101.0,97.0,0.732,9.55,3.88,6.86,1.64,0.62,0.21,0.433,0.121,0.287,0.395,82.9,74.0,99.0,100.0,,,,104.0,96.0,95.0,112.0,98.0,103.0,,,,0.6,,0.228,,0.172,0.04,,1.57,,0.51,95.4,,85.8,,0.24,0.178,0.091,,,0.19,,,,,,,,,,,,,
32,2023-07-17,717372,Groundout,field_out,True,602104,686218,Ramón Urías,Emmet Sheehan,0,0,0,c380993a-70d9-4b9f-a5dd-c59e4efd01bd,686218.0,emmetsheehan,Sheehan,Right,Emmet Sheehan,4.92,3.5,60.1,95.0,101.0,97.0,0.732,9.55,3.88,6.86,1.64,0.62,0.21,0.433,0.121,0.287,0.395,82.9,74.0,99.0,100.0,,,,104.0,96.0,95.0,112.0,98.0,103.0,,,,0.6,,0.228,,0.172,0.04,,1.57,,0.51,95.4,,85.8,,0.24,0.178,0.091,,,0.19,,,,,,,,,,,,,
33,2023-07-17,717372,Groundout,field_out,True,624428,686218,Adam Frazier,Emmet Sheehan,0,0,0,08387bf4-1774-4150-8cc0-e5c327472ca0,686218.0,emmetsheehan,Sheehan,Right,Emmet Sheehan,4.92,3.5,60.1,95.0,101.0,97.0,0.732,9.55,3.88,6.86,1.64,0.62,0.21,0.433,0.121,0.287,0.395,82.9,74.0,99.0,100.0,,,,104.0,96.0,95.0,112.0,98.0,103.0,,,,0.6,,0.228,,0.172,0.04,,1.57,,0.51,95.4,,85.8,,0.24,0.178,0.091,,,0.19,,,,,,,,,,,,,
34,2023-07-17,717372,Groundout,field_out,True,621035,680570,Chris Taylor,Grayson Rodriguez,1,0,0,dc587adb-4f24-4cc2-b63c-2bb896c997ff,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,
35,2023-07-17,717372,Strikeout,strikeout,True,681546,680570,James Outman,Grayson Rodriguez,0,0,0,8452580a-7c9e-47c8-af22-0366682388f5,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,
36,2023-07-17,717372,Single,single,True,605141,680570,Mookie Betts,Grayson Rodriguez,1,0,1,30c619a5-e452-4e9b-a916-fb70e7ebccd8,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,
37,2023-07-17,717372,Flyout,field_out,True,683002,686218,Gunnar Henderson,Emmet Sheehan,0,0,0,0f507611-43a6-4944-acdb-a5cbfb39025e,686218.0,emmetsheehan,Sheehan,Right,Emmet Sheehan,4.92,3.5,60.1,95.0,101.0,97.0,0.732,9.55,3.88,6.86,1.64,0.62,0.21,0.433,0.121,0.287,0.395,82.9,74.0,99.0,100.0,,,,104.0,96.0,95.0,112.0,98.0,103.0,,,,0.6,,0.228,,0.172,0.04,,1.57,,0.51,95.4,,85.8,,0.24,0.178,0.091,,,0.19,,,,,,,,,,,,,
38,2023-07-17,717372,Home Run,home_run,False,668939,686218,Adley Rutschman,Emmet Sheehan,0,0,0,f5e159ac-4328-4ff5-a897-fcc2aaff035e,686218.0,emmetsheehan,Sheehan,Right,Emmet Sheehan,4.92,3.5,60.1,95.0,101.0,97.0,0.732,9.55,3.88,6.86,1.64,0.62,0.21,0.433,0.121,0.287,0.395,82.9,74.0,99.0,100.0,,,,104.0,96.0,95.0,112.0,98.0,103.0,,,,0.6,,0.228,,0.172,0.04,,1.57,,0.51,95.4,,85.8,,0.24,0.178,0.091,,,0.19,,,,,,,,,,,,,
