,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vSI,vSL,FF_ba,CH_ba,SL_ba,ST_ba,SI_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FO%,CU%,wFO/C,wCU/C,vFO,vCU,FC_ba,FS_ba,CU_ba
10,2023-04-20,718503,Walk,walk,False,643446,640455,Jeff McNeil,Sean Manaea,1,0,0,cb76b6c9-293e-4cbf-a108-a4543de2a547,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,121.0,109.0,108.0,92.0,95.0,98.0,0.008,0.562,0.0,0.26,0.17,0.91,-5.8,-6.19,-0.93,1.06,93.6,90.3,94.0,82.3,0.235,0.224,0.317,0.122,0.4,,,,,,,,,,,,,,,
11,2023-04-20,718503,Forceout,force_out,True,500871,640455,Eduardo Escobar,Sean Manaea,1,0,1,b68a27c2-c2b0-4a6d-8510-7d259428ca35,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,121.0,109.0,108.0,92.0,95.0,98.0,0.008,0.562,0.0,0.26,0.17,0.91,-5.8,-6.19,-0.93,1.06,93.6,90.3,94.0,82.3,0.235,0.224,0.317,0.122,0.4,,,,,,,,,,,,,,,
12,2023-04-20,718503,Strikeout,strikeout,True,641645,640455,Luis Guillorme,Sean Manaea,0,0,0,68dcdfa2-4835-4e19-82a9-da47d5d2b705,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,121.0,109.0,108.0,92.0,95.0,98.0,0.008,0.562,0.0,0.26,0.17,0.91,-5.8,-6.19,-0.93,1.06,93.6,90.3,94.0,82.3,0.235,0.224,0.317,0.122,0.4,,,,,,,,,,,,,,,
13,2023-04-20,718503,Groundout,field_out,True,527038,673540,Wilmer Flores,Kodai Senga,0,0,0,4112685e-f800-4c51-a180-f19f2b24b653,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,,,,,109.0,97.0,97.0,,,,100.0,93.0,102.0,,0.37,0.25,0.11599999999999999,,0.17,2.52,,-0.96,,95.7,90.8,,82.7,0.244,,0.219,0.333,,91.0,90.0,87.0,93.0,95.0,93.0,0.237,0.027000000000000003,0.95,-0.23,83.2,72.8,0.244,0.11,0.125
14,2023-04-20,718503,Walk,walk,False,543063,673540,Brandon Crawford,Kodai Senga,1,0,0,d9345cb1-64dc-4488-8e8c-8e333d48619f,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,,,,,109.0,97.0,97.0,,,,100.0,93.0,102.0,,0.37,0.25,0.11599999999999999,,0.17,2.52,,-0.96,,95.7,90.8,,82.7,0.244,,0.219,0.333,,91.0,90.0,87.0,93.0,95.0,93.0,0.237,0.027000000000000003,0.95,-0.23,83.2,72.8,0.244,0.11,0.125
15,2023-04-20,718503,Strikeout,strikeout,True,666165,673540,Blake Sabol,Kodai Senga,0,0,0,59511e21-c17a-4399-8477-0834c7242d3c,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,,,,,109.0,97.0,97.0,,,,100.0,93.0,102.0,,0.37,0.25,0.11599999999999999,,0.17,2.52,,-0.96,,95.7,90.8,,82.7,0.244,,0.219,0.333,,91.0,90.0,87.0,93.0,95.0,93.0,0.237,0.027000000000000003,0.95,-0.23,83.2,72.8,0.244,0.11,0.125
16,2023-04-20,718503,Groundout,field_out,True,689172,673540,Brett Wisely,Kodai Senga,0,0,0,fe69e43b-925a-491c-86f2-4b0acc7a5264,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,,,,,109.0,97.0,97.0,,,,100.0,93.0,102.0,,0.37,0.25,0.11599999999999999,,0.17,2.52,,-0.96,,95.7,90.8,,82.7,0.244,,0.219,0.333,,91.0,90.0,87.0,93.0,95.0,93.0,0.237,0.027000000000000003,0.95,-0.23,83.2,72.8,0.244,0.11,0.125
17,2023-04-20,718503,Groundout,field_out,True,621512,640455,Tomás Nido,Sean Manaea,0,0,0,fa5a9f46-78c7-4790-9115-ccac5ca215b7,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,121.0,109.0,108.0,92.0,95.0,98.0,0.008,0.562,0.0,0.26,0.17,0.91,-5.8,-6.19,-0.93,1.06,93.6,90.3,94.0,82.3,0.235,0.224,0.317,0.122,0.4,,,,,,,,,,,,,,,
18,2023-04-20,718503,Pop Out,field_out,True,607043,640455,Brandon Nimmo,Sean Manaea,0,0,0,f37b788e-fc1d-419c-b9b3-d23bed9a95d3,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,121.0,109.0,108.0,92.0,95.0,98.0,0.008,0.562,0.0,0.26,0.17,0.91,-5.8,-6.19,-0.93,1.06,93.6,90.3,94.0,82.3,0.235,0.224,0.317,0.122,0.4,,,,,,,,,,,,,,,
19,2023-04-20,718503,Pop Out,field_out,True,592192,640455,Mark Canha,Sean Manaea,1,0,0,0e99e6bf-17a6-4870-8396-5371201b6982,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,121.0,109.0,108.0,92.0,95.0,98.0,0.008,0.562,0.0,0.26,0.17,0.91,-5.8,-6.19,-0.93,1.06,93.6,90.3,94.0,82.3,0.235,0.224,0.317,0.122,0.4,,,,,,,,,,,,,,,
20,2023-04-20,718503,Pop Out,field_out,True,664774,673540,LaMonte Wade Jr.,Kodai Senga,1,1,0,11aec695-d0c9-437d-9159-06854612f723,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,,,,,109.0,97.0,97.0,,,,100.0,93.0,102.0,,0.37,0.25,0.11599999999999999,,0.17,2.52,,-0.96,,95.7,90.8,,82.7,0.244,,0.219,0.333,,91.0,90.0,87.0,93.0,95.0,93.0,0.237,0.027000000000000003,0.95,-0.23,83.2,72.8,0.244,0.11,0.125
21,2023-04-20,718503,Flyout,field_out,True,642731,673540,Thairo Estrada,Kodai Senga,0,0,0,2831764a-e113-4bde-b41f-42e8795b1a2b,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,,,,,109.0,97.0,97.0,,,,100.0,93.0,102.0,,0.37,0.25,0.11599999999999999,,0.17,2.52,,-0.96,,95.7,90.8,,82.7,0.244,,0.219,0.333,,91.0,90.0,87.0,93.0,95.0,93.0,0.237,0.027000000000000003,0.95,-0.23,83.2,72.8,0.244,0.11,0.125
22,2023-04-20,718503,Groundout,field_out,True,624424,673540,Michael Conforto,Kodai Senga,0,0,0,41d15af3-579f-4af6-867a-b2aa15b6bcab,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,,,,,109.0,97.0,97.0,,,,100.0,93.0,102.0,,0.37,0.25,0.11599999999999999,,0.17,2.52,,-0.96,,95.7,90.8,,82.7,0.244,,0.219,0.333,,91.0,90.0,87.0,93.0,95.0,93.0,0.237,0.027000000000000003,0.95,-0.23,83.2,72.8,0.244,0.11,0.125
23,2023-04-20,718503,Hit By Pitch,hit_by_pitch,False,596019,640455,Francisco Lindor,Sean Manaea,0,0,0,cd415bc4-9c6d-48ff-a5bc-966020716ab7,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,121.0,109.0,108.0,92.0,95.0,98.0,0.008,0.562,0.0,0.26,0.17,0.91,-5.8,-6.19,-0.93,1.06,93.6,90.3,94.0,82.3,0.235,0.224,0.317,0.122,0.4,,,,,,,,,,,,,,,
24,2023-04-20,718503,Home Run,home_run,False,624413,640455,Pete Alonso,Sean Manaea,1,1,1,e6156729-86ed-412a-91f1-14ce459d4cc7,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,121.0,109.0,108.0,92.0,95.0,98.0,0.008,0.562,0.0,0.26,0.17,0.91,-5.8,-6.19,-0.93,1.06,93.6,90.3,94.0,82.3,0.235,0.224,0.317,0.122,0.4,,,,,,,,,,,,,,,
25,2023-04-20,718503,Flyout,field_out,True,502054,640455,Tommy Pham,Sean Manaea,0,0,0,2db6b118-f7ab-4d1e-bf3c-49f7f0de19b2,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,121.0,109.0,108.0,92.0,95.0,98.0,0.008,0.562,0.0,0.26,0.17,0.91,-5.8,-6.19,-0.93,1.06,93.6,90.3,94.0,82.3,0.235,0.224,0.317,0.122,0.4,,,,,,,,,,,,,,,
26,2023-04-20,718503,Hit By Pitch,hit_by_pitch,False,643446,640455,Jeff McNeil,Sean Manaea,1,0,0,c5749900-9dfd-4765-ae2f-fa6458280bb4,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,121.0,109.0,108.0,92.0,95.0,98.0,0.008,0.562,0.0,0.26,0.17,0.91,-5.8,-6.19,-0.93,1.06,93.6,90.3,94.0,82.3,0.235,0.224,0.317,0.122,0.4,,,,,,,,,,,,,,,
27,2023-04-20,718503,Home Run,home_run,False,500871,640455,Eduardo Escobar,Sean Manaea,1,0,1,86f2544e-4b23-4f79-9381-e730ce5f7d28,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,121.0,109.0,108.0,92.0,95.0,98.0,0.008,0.562,0.0,0.26,0.17,0.91,-5.8,-6.19,-0.93,1.06,93.6,90.3,94.0,82.3,0.235,0.224,0.317,0.122,0.4,,,,,,,,,,,,,,,
28,2023-04-20,718503,Walk,walk,False,641645,640455,Luis Guillorme,Sean Manaea,1,0,0,95d59ec4-588e-41d3-b1aa-836b1efa544f,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,121.0,109.0,108.0,92.0,95.0,98.0,0.008,0.562,0.0,0.26,0.17,0.91,-5.8,-6.19,-0.93,1.06,93.6,90.3,94.0,82.3,0.235,0.224,0.317,0.122,0.4,,,,,,,,,,,,,,,
29,2023-04-20,718503,Strikeout,strikeout,True,621512,640455,Tomás Nido,Sean Manaea,0,0,0,7f05be2a-db82-4404-9d65-367d124e60ec,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,121.0,109.0,108.0,92.0,95.0,98.0,0.008,0.562,0.0,0.26,0.17,0.91,-5.8,-6.19,-0.93,1.06,93.6,90.3,94.0,82.3,0.235,0.224,0.317,0.122,0.4,,,,,,,,,,,,,,,
30,2023-04-20,718503,Double,double,False,607043,640455,Brandon Nimmo,Sean Manaea,0,0,1,a69b8ddb-86a8-40b9-936e-4fbc031490e7,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,121.0,109.0,108.0,92.0,95.0,98.0,0.008,0.562,0.0,0.26,0.17,0.91,-5.8,-6.19,-0.93,1.06,93.6,90.3,94.0,82.3,0.235,0.224,0.317,0.122,0.4,,,,,,,,,,,,,,,
31,2023-04-20,718503,Flyout,field_out,True,592192,663941,Mark Canha,Tristan Beck,0,0,0,c787c928-028b-4419-980b-4f2d52bc68d4,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,86.6,75.0,84.0,78.0,85.0,96.0,93.0,,,,118.0,102.0,108.0,,0.36700000000000005,,0.55,0.004,3.24,,,-0.35,-2.94,94.7,,,85.5,0.17,,0.309,0.25,,88.0,97.0,98.0,,,,,0.079,,-2.73,,79.2,,,0.385
32,2023-04-20,718503,Groundout,field_out,True,605204,673540,J.D. Davis,Kodai Senga,0,0,0,f388d231-9977-405c-abdd-412f3ec306e8,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,,,,,109.0,97.0,97.0,,,,100.0,93.0,102.0,,0.37,0.25,0.11599999999999999,,0.17,2.52,,-0.96,,95.7,90.8,,82.7,0.244,,0.219,0.333,,91.0,90.0,87.0,93.0,95.0,93.0,0.237,0.027000000000000003,0.95,-0.23,83.2,72.8,0.244,0.11,0.125
33,2023-04-20,718503,Single,single,False,573262,673540,Mike Yastrzemski,Kodai Senga,1,0,0,278adb22-7b27-48c6-bcfc-4a85aa159c3d,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,,,,,109.0,97.0,97.0,,,,100.0,93.0,102.0,,0.37,0.25,0.11599999999999999,,0.17,2.52,,-0.96,,95.7,90.8,,82.7,0.244,,0.219,0.333,,91.0,90.0,87.0,93.0,95.0,93.0,0.237,0.027000000000000003,0.95,-0.23,83.2,72.8,0.244,0.11,0.125
34,2023-04-20,718503,Flyout,field_out,True,527038,673540,Wilmer Flores,Kodai Senga,0,0,0,70c668e3-0749-4df4-ac0b-1c6f88b9f039,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,,,,,109.0,97.0,97.0,,,,100.0,93.0,102.0,,0.37,0.25,0.11599999999999999,,0.17,2.52,,-0.96,,95.7,90.8,,82.7,0.244,,0.219,0.333,,91.0,90.0,87.0,93.0,95.0,93.0,0.237,0.027000000000000003,0.95,-0.23,83.2,72.8,0.244,0.11,0.125
35,2023-04-20,718503,Groundout,field_out,True,543063,673540,Brandon Crawford,Kodai Senga,1,0,0,7d9c3a38-1b31-4251-b9b6-551cb142f434,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,,,,,109.0,97.0,97.0,,,,100.0,93.0,102.0,,0.37,0.25,0.11599999999999999,,0.17,2.52,,-0.96,,95.7,90.8,,82.7,0.244,,0.219,0.333,,91.0,90.0,87.0,93.0,95.0,93.0,0.237,0.027000000000000003,0.95,-0.23,83.2,72.8,0.244,0.11,0.125
36,2023-04-20,718503,Groundout,field_out,True,596019,663941,Francisco Lindor,Tristan Beck,1,0,0,4fadbf25-2e09-4f21-9084-880185482e56,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,86.6,75.0,84.0,78.0,85.0,96.0,93.0,,,,118.0,102.0,108.0,,0.36700000000000005,,0.55,0.004,3.24,,,-0.35,-2.94,94.7,,,85.5,0.17,,0.309,0.25,,88.0,97.0,98.0,,,,,0.079,,-2.73,,79.2,,,0.385
37,2023-04-20,718503,Groundout,field_out,True,624413,663941,Pete Alonso,Tristan Beck,1,0,0,d5c646f1-3609-4204-b03d-6876a8fe2763,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,86.6,75.0,84.0,78.0,85.0,96.0,93.0,,,,118.0,102.0,108.0,,0.36700000000000005,,0.55,0.004,3.24,,,-0.35,-2.94,94.7,,,85.5,0.17,,0.309,0.25,,88.0,97.0,98.0,,,,,0.079,,-2.73,,79.2,,,0.385
38,2023-04-20,718503,Strikeout,strikeout,True,502054,663941,Tommy Pham,Tristan Beck,0,0,0,1851fc1c-6ae4-40aa-bcb0-e7a90cc0a6ca,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,86.6,75.0,84.0,78.0,85.0,96.0,93.0,,,,118.0,102.0,108.0,,0.36700000000000005,,0.55,0.004,3.24,,,-0.35,-2.94,94.7,,,85.5,0.17,,0.309,0.25,,88.0,97.0,98.0,,,,,0.079,,-2.73,,79.2,,,0.385
