,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,CH_ba,SL_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
0,2023-07-09,717424,Strikeout,strikeout,True,663457,608337,Lars Nootbaar,Lucas Giolito,0,0,0,ac029c50-efe5-4a97-a636-bfb03c71196d,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,
1,2023-07-09,717424,Strikeout,strikeout,True,502671,608337,Paul Goldschmidt,Lucas Giolito,0,0,0,577b7799-75f9-4367-b97a-726a8cf2cfea,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,
2,2023-07-09,717424,Lineout,field_out,True,571448,608337,Nolan Arenado,Lucas Giolito,1,1,0,4994d936-27f5-4096-af67-066506a39854,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,
3,2023-07-09,717424,Strikeout,strikeout,True,621545,571927,Zach Remillard,Steven Matz,0,0,0,40c07244-e4fe-4201-86fb-7d9dee645062,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,,,,62.0,82.0,90.0,,0.018000000000000002,0.14800000000000002,0.27399999999999997,,-1.27,-0.6,-0.09,,88.9,78.5,,0.291,0.5,0.259,87.0,101.0,96.0,0.561,0.41,94.1,0.24,,,,,,,
4,2023-07-09,717424,Groundout,field_out,True,641313,571927,Tim Anderson,Steven Matz,0,0,0,73e2292e-f14b-485f-a47f-63abcf4d7573,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,,,,62.0,82.0,90.0,,0.018000000000000002,0.14800000000000002,0.27399999999999997,,-1.27,-0.6,-0.09,,88.9,78.5,,0.291,0.5,0.259,87.0,101.0,96.0,0.561,0.41,94.1,0.24,,,,,,,
5,2023-07-09,717424,Strikeout,strikeout,True,673357,571927,Luis Robert Jr.,Steven Matz,0,0,0,509d2662-4586-41c7-9b8f-37f4ed926866,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,,,,62.0,82.0,90.0,,0.018000000000000002,0.14800000000000002,0.27399999999999997,,-1.27,-0.6,-0.09,,88.9,78.5,,0.291,0.5,0.259,87.0,101.0,96.0,0.561,0.41,94.1,0.24,,,,,,,
6,2023-07-09,717424,Walk,walk,False,575929,608337,Willson Contreras,Lucas Giolito,1,0,0,bd645962-fa41-42a7-ae28-49a5bbd36a18,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,
7,2023-07-09,717424,Groundout,field_out,True,676475,608337,Alec Burleson,Lucas Giolito,0,0,1,8d4a0d54-a993-4853-9ae6-b57f6610e138,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,
8,2023-07-09,717424,Lineout,field_out,True,691023,608337,Jordan Walker,Lucas Giolito,0,0,1,f8944452-5597-4895-aa98-ab09e8f50803,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,
9,2023-07-09,717424,Strikeout,strikeout,True,669357,608337,Nolan Gorman,Lucas Giolito,0,0,0,f241803e-1695-4522-b429-5151f0a26024,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,
