,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,CU_ba,SL_ba,CH_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba,FC_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FS_ba
0,2023-05-12,718214,Groundout,field_out,True,607043,669022,Brandon Nimmo,MacKenzie Gore,1,1,0,a8545c0b-0e68-49a7-bde6-1090d8a012fa,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.188,0.028999999999999998,-0.27,0.77,-0.85,1.1,95.0,88.5,83.2,0.279,0.257,0.213,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-05-12,718214,Pop Out,field_out,True,596019,669022,Francisco Lindor,MacKenzie Gore,1,1,0,4e30b801-9b21-4e77-b013-2a4b37c88495,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.188,0.028999999999999998,-0.27,0.77,-0.85,1.1,95.0,88.5,83.2,0.279,0.257,0.213,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-05-12,718214,Single,single,False,643446,669022,Jeff McNeil,MacKenzie Gore,0,0,0,25146514-46ab-4ab8-b83e-c6d7dc7d8ba4,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.188,0.028999999999999998,-0.27,0.77,-0.85,1.1,95.0,88.5,83.2,0.279,0.257,0.213,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-05-12,718214,Walk,walk,False,624413,669022,Pete Alonso,MacKenzie Gore,1,0,1,53596479-4a87-4647-9b22-2acde6cdb321,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.188,0.028999999999999998,-0.27,0.77,-0.85,1.1,95.0,88.5,83.2,0.279,0.257,0.213,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-05-12,718214,Walk,walk,False,502054,669022,Tommy Pham,MacKenzie Gore,1,0,1,58ab005f-5745-4a1b-851f-040ca0ee8ef4,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.188,0.028999999999999998,-0.27,0.77,-0.85,1.1,95.0,88.5,83.2,0.279,0.257,0.213,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2023-05-12,718214,Flyout,field_out,True,516782,669022,Starling Marte,MacKenzie Gore,1,1,0,1d88a4d5-8105-4511-b6c0-3ff661a331d8,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.188,0.028999999999999998,-0.27,0.77,-0.85,1.1,95.0,88.5,83.2,0.279,0.257,0.213,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2023-05-12,718214,Groundout,field_out,True,657041,656731,Lane Thomas,Tylor Megill,0,0,0,6a4b23d0-10cd-480a-9e31-645666554f86,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,101.0,91.0,96.0,86.0,95.0,89.0,96.0,103.0,106.0,0.557,0.20600000000000002,0.086,0.149,-0.4,-1.04,-0.05,-0.09,94.9,84.4,77.2,0.314,0.167,0.264,0.264,116.0,83.0,118.0,0.002,5.58,86.1,,,,,,,,,,,,,,,,,,,,,,
7,2023-05-12,718214,Walk,walk,False,671277,656731,Luis García Jr.,Tylor Megill,0,0,0,c7ffc245-9eb4-4373-965d-0895d61633ec,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,101.0,91.0,96.0,86.0,95.0,89.0,96.0,103.0,106.0,0.557,0.20600000000000002,0.086,0.149,-0.4,-1.04,-0.05,-0.09,94.9,84.4,77.2,0.314,0.167,0.264,0.264,116.0,83.0,118.0,0.002,5.58,86.1,,,,,,,,,,,,,,,,,,,,,,
8,2023-05-12,718214,Strikeout,strikeout,True,660688,656731,Keibert Ruiz,Tylor Megill,0,0,1,8c9d1c0c-7ba5-4262-a14a-9e2413fce4e8,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,101.0,91.0,96.0,86.0,95.0,89.0,96.0,103.0,106.0,0.557,0.20600000000000002,0.086,0.149,-0.4,-1.04,-0.05,-0.09,94.9,84.4,77.2,0.314,0.167,0.264,0.264,116.0,83.0,118.0,0.002,5.58,86.1,,,,,,,,,,,,,,,,,,,,,,
9,2023-05-12,718214,Single,single,False,608841,656731,Joey Meneses,Tylor Megill,0,0,1,919d77a3-e814-4f9b-b205-2bab1be3406f,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,101.0,91.0,96.0,86.0,95.0,89.0,96.0,103.0,106.0,0.557,0.20600000000000002,0.086,0.149,-0.4,-1.04,-0.05,-0.09,94.9,84.4,77.2,0.314,0.167,0.264,0.264,116.0,83.0,118.0,0.002,5.58,86.1,,,,,,,,,,,,,,,,,,,,,,
