,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,FF_ba,ST_ba,CH_ba,SL_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,CU%,wCU/C,vCU,SI_ba,CU_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
10,2023-08-20,716914,Strikeout,strikeout,True,663630,676664,Ryan McKenna,JP Sears,0,0,0,ddb840ad-5553-439b-95fa-b419dec0a051,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-08-20,716914,Home Run,home_run,False,622761,676664,Jorge Mateo,JP Sears,0,0,0,2f1b2217-dc6a-4a9d-83aa-3c263a2bcde4,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-08-20,716914,Strikeout,strikeout,True,668939,676664,Adley Rutschman,JP Sears,0,0,0,b25a2057-1c6c-42e8-8b35-45376fdd4944,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,,
13,2023-08-20,716914,Strikeout,strikeout,True,667670,680694,Brent Rooker,Kyle Bradish,0,0,0,b8fc3577-f9c8-457e-9ca5-8ab724f16413,680694.0,kylebradish,Bradish,Right,Kyle Bradish,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.11599999999999999,0.26899999999999996,0.43200000000000005,90.8,97.0,100.0,98.0,101.0,96.0,96.0,171.0,105.0,116.0,0.207,0.22399999999999998,0.313,0.083,-1.0,1.53,1.77,-0.36,94.5,95.0,88.1,0.366,,0.259,0.168,135.0,105.0,109.0,88.0,104.0,98.0,0.17300000000000001,3.99,84.8,0.23,0.142,,,,,,,,,,,,,,
14,2023-08-20,716914,Groundout,field_out,True,643393,680694,Tony Kemp,Kyle Bradish,0,0,0,b04ae5ef-d7a6-4653-978e-8c64caa11bcf,680694.0,kylebradish,Bradish,Right,Kyle Bradish,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.11599999999999999,0.26899999999999996,0.43200000000000005,90.8,97.0,100.0,98.0,101.0,96.0,96.0,171.0,105.0,116.0,0.207,0.22399999999999998,0.313,0.083,-1.0,1.53,1.77,-0.36,94.5,95.0,88.1,0.366,,0.259,0.168,135.0,105.0,109.0,88.0,104.0,98.0,0.17300000000000001,3.99,84.8,0.23,0.142,,,,,,,,,,,,,,
15,2023-08-20,716914,Strikeout,strikeout,True,542208,680694,Carlos Pérez,Kyle Bradish,0,0,0,4dd12660-5658-4a0b-8a07-56dcffb2a757,680694.0,kylebradish,Bradish,Right,Kyle Bradish,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.11599999999999999,0.26899999999999996,0.43200000000000005,90.8,97.0,100.0,98.0,101.0,96.0,96.0,171.0,105.0,116.0,0.207,0.22399999999999998,0.313,0.083,-1.0,1.53,1.77,-0.36,94.5,95.0,88.1,0.366,,0.259,0.168,135.0,105.0,109.0,88.0,104.0,98.0,0.17300000000000001,3.99,84.8,0.23,0.142,,,,,,,,,,,,,,
16,2023-08-20,716914,Single,single,False,663624,676664,Ryan Mountcastle,JP Sears,0,0,0,c72dacd2-d454-4094-909c-8144a80f3274,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,,
17,2023-08-20,716914,Double,double,False,683002,676664,Gunnar Henderson,JP Sears,0,0,1,7816bed7-f0af-4e60-8212-adb3b3e455e7,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,,
18,2023-08-20,716914,Single,single,True,669720,676664,Austin Hays,JP Sears,0,0,1,2d193476-9308-4d9c-94f6-0fe980da5e6f,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,,
19,2023-08-20,716914,Strikeout,strikeout,True,602104,676664,Ramón Urías,JP Sears,0,0,0,d120824a-cd73-41f0-9c15-c3e240c2e7f1,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,,
20,2023-08-20,716914,Flyout,field_out,True,656775,676664,Cedric Mullins,JP Sears,0,0,0,6aceaab9-957a-4cb3-a12f-a58b04c4cb24,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,,
21,2023-08-20,716914,Groundout,field_out,True,672478,680694,Jordan Diaz,Kyle Bradish,1,0,0,d99f1241-a574-4930-802b-f7acece9c3cf,680694.0,kylebradish,Bradish,Right,Kyle Bradish,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.11599999999999999,0.26899999999999996,0.43200000000000005,90.8,97.0,100.0,98.0,101.0,96.0,96.0,171.0,105.0,116.0,0.207,0.22399999999999998,0.313,0.083,-1.0,1.53,1.77,-0.36,94.5,95.0,88.1,0.366,,0.259,0.168,135.0,105.0,109.0,88.0,104.0,98.0,0.17300000000000001,3.99,84.8,0.23,0.142,,,,,,,,,,,,,,
22,2023-08-20,716914,Strikeout,strikeout,True,691016,680694,Tyler Soderstrom,Kyle Bradish,0,0,0,84ad4a18-b381-4404-9113-a5c9d128c1bc,680694.0,kylebradish,Bradish,Right,Kyle Bradish,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.11599999999999999,0.26899999999999996,0.43200000000000005,90.8,97.0,100.0,98.0,101.0,96.0,96.0,171.0,105.0,116.0,0.207,0.22399999999999998,0.313,0.083,-1.0,1.53,1.77,-0.36,94.5,95.0,88.1,0.366,,0.259,0.168,135.0,105.0,109.0,88.0,104.0,98.0,0.17300000000000001,3.99,84.8,0.23,0.142,,,,,,,,,,,,,,
23,2023-08-20,716914,Strikeout,strikeout,True,669397,680694,Nick Allen,Kyle Bradish,0,0,0,c7758a14-742b-41e1-857e-d7999c7400dd,680694.0,kylebradish,Bradish,Right,Kyle Bradish,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.11599999999999999,0.26899999999999996,0.43200000000000005,90.8,97.0,100.0,98.0,101.0,96.0,96.0,171.0,105.0,116.0,0.207,0.22399999999999998,0.313,0.083,-1.0,1.53,1.77,-0.36,94.5,95.0,88.1,0.366,,0.259,0.168,135.0,105.0,109.0,88.0,104.0,98.0,0.17300000000000001,3.99,84.8,0.23,0.142,,,,,,,,,,,,,,
24,2023-08-20,716914,Double,double,False,676059,676664,Jordan Westburg,JP Sears,0,0,0,3a1b5759-aacb-4dc0-8e09-83e2df256899,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,,
25,2023-08-20,716914,Groundout,field_out,True,663630,676664,Ryan McKenna,JP Sears,0,0,0,8c305b04-2f80-421d-a5b5-15b3ef74c292,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,,
26,2023-08-20,716914,Groundout,field_out,True,622761,676664,Jorge Mateo,JP Sears,0,0,0,691a3924-12d0-4ed2-b281-5b377ddfb328,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,,
27,2023-08-20,716914,Walk,walk,False,668939,676664,Adley Rutschman,JP Sears,1,0,0,51b2b9b6-3329-4a1d-8eba-9eb3a5a84226,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,,
28,2023-08-20,716914,Home Run,home_run,False,663624,676664,Ryan Mountcastle,JP Sears,0,0,1,0d2bef33-586b-475a-9c6e-8b174771b686,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,,
29,2023-08-20,716914,Triple,triple,False,683002,676664,Gunnar Henderson,JP Sears,0,0,0,646cbaf3-a625-481c-a21c-2cbf1514464b,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,,
30,2023-08-20,716914,Pop Out,field_out,True,669720,676664,Austin Hays,JP Sears,0,0,0,6073fd7a-03d2-4006-9770-412ec687ab38,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,,
31,2023-08-20,716914,Groundout,field_out,True,671732,680694,Lawrence Butler,Kyle Bradish,1,1,0,e547553b-62f4-4430-974e-d5ac3e614953,680694.0,kylebradish,Bradish,Right,Kyle Bradish,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.11599999999999999,0.26899999999999996,0.43200000000000005,90.8,97.0,100.0,98.0,101.0,96.0,96.0,171.0,105.0,116.0,0.207,0.22399999999999998,0.313,0.083,-1.0,1.53,1.77,-0.36,94.5,95.0,88.1,0.366,,0.259,0.168,135.0,105.0,109.0,88.0,104.0,98.0,0.17300000000000001,3.99,84.8,0.23,0.142,,,,,,,,,,,,,,
32,2023-08-20,716914,Single,single,False,680869,680694,Zack Gelof,Kyle Bradish,1,0,0,e55556b8-a0b8-4574-81d5-7807d8f43442,680694.0,kylebradish,Bradish,Right,Kyle Bradish,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.11599999999999999,0.26899999999999996,0.43200000000000005,90.8,97.0,100.0,98.0,101.0,96.0,96.0,171.0,105.0,116.0,0.207,0.22399999999999998,0.313,0.083,-1.0,1.53,1.77,-0.36,94.5,95.0,88.1,0.366,,0.259,0.168,135.0,105.0,109.0,88.0,104.0,98.0,0.17300000000000001,3.99,84.8,0.23,0.142,,,,,,,,,,,,,,
33,2023-08-20,716914,Strikeout,strikeout,True,664913,680694,Seth Brown,Kyle Bradish,0,0,0,b9c1f7e6-ab5a-47dd-8e31-96f9b91390ec,680694.0,kylebradish,Bradish,Right,Kyle Bradish,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.11599999999999999,0.26899999999999996,0.43200000000000005,90.8,97.0,100.0,98.0,101.0,96.0,96.0,171.0,105.0,116.0,0.207,0.22399999999999998,0.313,0.083,-1.0,1.53,1.77,-0.36,94.5,95.0,88.1,0.366,,0.259,0.168,135.0,105.0,109.0,88.0,104.0,98.0,0.17300000000000001,3.99,84.8,0.23,0.142,,,,,,,,,,,,,,
34,2023-08-20,716914,Groundout,field_out,True,667670,680694,Brent Rooker,Kyle Bradish,0,0,0,386fa617-72cf-4ec0-a2c4-492c46dec0f1,680694.0,kylebradish,Bradish,Right,Kyle Bradish,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.11599999999999999,0.26899999999999996,0.43200000000000005,90.8,97.0,100.0,98.0,101.0,96.0,96.0,171.0,105.0,116.0,0.207,0.22399999999999998,0.313,0.083,-1.0,1.53,1.77,-0.36,94.5,95.0,88.1,0.366,,0.259,0.168,135.0,105.0,109.0,88.0,104.0,98.0,0.17300000000000001,3.99,84.8,0.23,0.142,,,,,,,,,,,,,,
35,2023-08-20,716914,Pop Out,field_out,True,602104,594943,Ramón Urías,Zach Neal,0,0,0,638e2b19-92c8-491d-a3ce-8ac9f5ebd4a0,594943.0,zachneal,Neal,Right,Zach Neal,6.67,7.49,27.0,103.0,88.0,95.0,0.7859999999999999,8.33,4.67,10.0,2.67,1.04,0.24100000000000002,0.518,0.16899999999999998,0.41,0.409,82.4,90.0,115.0,107.0,74.0,95.0,91.0,,,,0.27699999999999997,0.12300000000000001,,0.184,-2.46,-1.41,,-0.75,89.0,89.2,,0.2,,0.233,,87.0,98.0,92.0,84.0,101.0,91.0,0.09699999999999999,-6.9,69.8,0.294,0.571,97.0,102.0,93.0,0.318,-0.72,86.2,0.269,,,,,,,
36,2023-08-20,716914,Lineout,field_out,True,656775,594943,Cedric Mullins,Zach Neal,0,0,0,044e8c2b-f893-4570-b25f-2b02d7ed8c59,594943.0,zachneal,Neal,Right,Zach Neal,6.67,7.49,27.0,103.0,88.0,95.0,0.7859999999999999,8.33,4.67,10.0,2.67,1.04,0.24100000000000002,0.518,0.16899999999999998,0.41,0.409,82.4,90.0,115.0,107.0,74.0,95.0,91.0,,,,0.27699999999999997,0.12300000000000001,,0.184,-2.46,-1.41,,-0.75,89.0,89.2,,0.2,,0.233,,87.0,98.0,92.0,84.0,101.0,91.0,0.09699999999999999,-6.9,69.8,0.294,0.571,97.0,102.0,93.0,0.318,-0.72,86.2,0.269,,,,,,,
37,2023-08-20,716914,Flyout,field_out,True,676059,594943,Jordan Westburg,Zach Neal,0,0,0,2431f141-255a-413c-a2de-dc0be5dee4a2,594943.0,zachneal,Neal,Right,Zach Neal,6.67,7.49,27.0,103.0,88.0,95.0,0.7859999999999999,8.33,4.67,10.0,2.67,1.04,0.24100000000000002,0.518,0.16899999999999998,0.41,0.409,82.4,90.0,115.0,107.0,74.0,95.0,91.0,,,,0.27699999999999997,0.12300000000000001,,0.184,-2.46,-1.41,,-0.75,89.0,89.2,,0.2,,0.233,,87.0,98.0,92.0,84.0,101.0,91.0,0.09699999999999999,-6.9,69.8,0.294,0.571,97.0,102.0,93.0,0.318,-0.72,86.2,0.269,,,,,,,
