,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wKC/C,wCH/C,vFA,vFC,vSI,vSL,vCU,vKC,CU_ba,FF_ba,FC_ba,ST_ba,SI_ba,CH_ba,SL_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
10,2023-08-17,716957,Pop Out,field_out,True,593428,668678,Xander Bogaerts,Zac Gallen,1,0,0,cbff2021-1f9c-4dfd-8dcb-9ecaf5a11d2f,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,,,,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,106.0,99.0,94.0,0.006999999999999999,0.491,0.092,0.045,,0.22699999999999998,0.139,1.59,-2.24,-3.38,0.34,,0.46,1.05,93.6,90.2,93.0,87.4,,82.5,0.21,0.238,0.352,,0.286,0.21,0.25,121.0,104.0,112.0,,,,,,,
11,2023-08-17,716957,Groundout,field_out,True,630105,668678,Jake Cronenworth,Zac Gallen,0,0,0,e761c5dc-bcb8-4aed-b476-051c360cf803,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,,,,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,106.0,99.0,94.0,0.006999999999999999,0.491,0.092,0.045,,0.22699999999999998,0.139,1.59,-2.24,-3.38,0.34,,0.46,1.05,93.6,90.2,93.0,87.4,,82.5,0.21,0.238,0.352,,0.286,0.21,0.25,121.0,104.0,112.0,,,,,,,
12,2023-08-17,716957,Flyout,field_out,True,677950,448179,Alek Thomas,Rich Hill,0,0,0,01a623e6-1b23-4463-a7dd-b127d987752b,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,,,,,,,
13,2023-08-17,716957,Strikeout,strikeout,True,605113,448179,Nick Ahmed,Rich Hill,0,0,0,61574960-0306-4f63-8345-a220c9e1f564,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,,,,,,,
14,2023-08-17,716957,Flyout,field_out,True,672695,448179,Geraldo Perdomo,Rich Hill,0,0,0,0ee6799e-7e30-490b-ad22-dd14a41cd8de,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,,,,,,,
15,2023-08-17,716957,Groundout,field_out,True,669134,668678,Luis Campusano,Zac Gallen,0,0,0,cb6fb1bc-0c1b-4f8b-9991-bb809585271b,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,,,,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,106.0,99.0,94.0,0.006999999999999999,0.491,0.092,0.045,,0.22699999999999998,0.139,1.59,-2.24,-3.38,0.34,,0.46,1.05,93.6,90.2,93.0,87.4,,82.5,0.21,0.238,0.352,,0.286,0.21,0.25,121.0,104.0,112.0,,,,,,,
16,2023-08-17,716957,Double,double,False,643265,668678,Garrett Cooper,Zac Gallen,0,0,0,1af32aeb-ef63-4c86-bf47-58574d4f8deb,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,,,,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,106.0,99.0,94.0,0.006999999999999999,0.491,0.092,0.045,,0.22699999999999998,0.139,1.59,-2.24,-3.38,0.34,,0.46,1.05,93.6,90.2,93.0,87.4,,82.5,0.21,0.238,0.352,,0.286,0.21,0.25,121.0,104.0,112.0,,,,,,,
17,2023-08-17,716957,Strikeout,strikeout,True,663757,668678,Trent Grisham,Zac Gallen,0,0,0,ea2becf7-bccd-4aac-b642-4fd5bd20d5fc,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,,,,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,106.0,99.0,94.0,0.006999999999999999,0.491,0.092,0.045,,0.22699999999999998,0.139,1.59,-2.24,-3.38,0.34,,0.46,1.05,93.6,90.2,93.0,87.4,,82.5,0.21,0.238,0.352,,0.286,0.21,0.25,121.0,104.0,112.0,,,,,,,
18,2023-08-17,716957,Flyout,field_out,True,673490,668678,Ha-Seong Kim,Zac Gallen,0,0,0,ed05810b-b05d-4030-ae90-0cb6d3b3ef58,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,,,,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,106.0,99.0,94.0,0.006999999999999999,0.491,0.092,0.045,,0.22699999999999998,0.139,1.59,-2.24,-3.38,0.34,,0.46,1.05,93.6,90.2,93.0,87.4,,82.5,0.21,0.238,0.352,,0.286,0.21,0.25,121.0,104.0,112.0,,,,,,,
19,2023-08-17,716957,Groundout,field_out,True,641786,448179,Kyle Lewis,Rich Hill,0,0,0,f22f03a9-c27f-4611-80cd-f8edd5cfcd15,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,,,,,,,
20,2023-08-17,716957,Walk,walk,False,682998,448179,Corbin Carroll,Rich Hill,0,0,0,fb4e777b-3a96-406e-9360-547a81c0a683,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,,,,,,,
21,2023-08-17,716957,Home Run,home_run,False,502054,448179,Tommy Pham,Rich Hill,0,0,1,50d47b51-a388-429d-8285-0466c578254e,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,,,,,,,
22,2023-08-17,716957,Flyout,field_out,True,572233,448179,Christian Walker,Rich Hill,1,0,0,d33d9fd0-9e15-4215-acc3-bd97111e6b0d,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,,,,,,,
23,2023-08-17,716957,Flyout,field_out,True,671083,448179,Buddy Kennedy,Rich Hill,0,0,0,036976d6-f5e4-461a-addb-21e9b20a3269,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,,,,,,,
24,2023-08-17,716957,Walk,walk,False,665487,668678,Fernando Tatis Jr.,Zac Gallen,0,0,0,b80f71af-f626-4a0a-8770-4da67d00521d,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,,,,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,106.0,99.0,94.0,0.006999999999999999,0.491,0.092,0.045,,0.22699999999999998,0.139,1.59,-2.24,-3.38,0.34,,0.46,1.05,93.6,90.2,93.0,87.4,,82.5,0.21,0.238,0.352,,0.286,0.21,0.25,121.0,104.0,112.0,,,,,,,
25,2023-08-17,716957,Lineout,field_out,True,665742,668678,Juan Soto,Zac Gallen,0,0,0,71df977b-e06e-4bcc-9e99-2897479434f2,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,,,,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,106.0,99.0,94.0,0.006999999999999999,0.491,0.092,0.045,,0.22699999999999998,0.139,1.59,-2.24,-3.38,0.34,,0.46,1.05,93.6,90.2,93.0,87.4,,82.5,0.21,0.238,0.352,,0.286,0.21,0.25,121.0,104.0,112.0,,,,,,,
26,2023-08-17,716957,Strikeout,strikeout,True,592518,668678,Manny Machado,Zac Gallen,0,0,0,6ba409ef-0f88-46ff-9caf-3ca2ea0de2b3,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,,,,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,106.0,99.0,94.0,0.006999999999999999,0.491,0.092,0.045,,0.22699999999999998,0.139,1.59,-2.24,-3.38,0.34,,0.46,1.05,93.6,90.2,93.0,87.4,,82.5,0.21,0.238,0.352,,0.286,0.21,0.25,121.0,104.0,112.0,,,,,,,
27,2023-08-17,716957,Lineout,field_out,True,593428,668678,Xander Bogaerts,Zac Gallen,1,1,0,78401445-b62c-4519-ae68-dbcc9e3bb051,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,,,,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,106.0,99.0,94.0,0.006999999999999999,0.491,0.092,0.045,,0.22699999999999998,0.139,1.59,-2.24,-3.38,0.34,,0.46,1.05,93.6,90.2,93.0,87.4,,82.5,0.21,0.238,0.352,,0.286,0.21,0.25,121.0,104.0,112.0,,,,,,,
28,2023-08-17,716957,Home Run,home_run,False,672515,448179,Gabriel Moreno,Rich Hill,0,0,0,e95dd4f4-495b-40b8-b675-75640791313f,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,,,,,,,
29,2023-08-17,716957,Strikeout,strikeout,True,677950,448179,Alek Thomas,Rich Hill,0,0,0,7283b0ff-3353-4f67-a0f7-eb4daa79aabe,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,,,,,,,
30,2023-08-17,716957,Groundout,field_out,True,605113,448179,Nick Ahmed,Rich Hill,1,0,0,8640b086-0664-45f1-941c-041d2499ddd4,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,,,,,,,
31,2023-08-17,716957,Groundout,field_out,True,672695,448179,Geraldo Perdomo,Rich Hill,1,0,0,e0bde451-471f-4d8c-81f8-a374c88d7c36,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,,,,,,,
32,2023-08-17,716957,Double,double,False,630105,668678,Jake Cronenworth,Zac Gallen,1,1,0,af2d6d6f-3fe4-4463-8c91-10dfaf9bba72,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,,,,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,106.0,99.0,94.0,0.006999999999999999,0.491,0.092,0.045,,0.22699999999999998,0.139,1.59,-2.24,-3.38,0.34,,0.46,1.05,93.6,90.2,93.0,87.4,,82.5,0.21,0.238,0.352,,0.286,0.21,0.25,121.0,104.0,112.0,,,,,,,
