,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,KC%,CH%,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFC,vSI,vSL,vKC,FC_ba,SI_ba,ST_ba,CU_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,FA%,CU%,wFA/C,wCU/C,vFA,vCU,SL_ba,FF_ba
0,2023-06-23,717655,Groundout,field_out,True,543760,657376,Marcus Semien,Clarke Schmidt,1,0,0,b9971bfe-5bb0-4362-bf12-ba8fd81c884a,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,
1,2023-06-23,717655,Groundout,field_out,True,608369,657376,Corey Seager,Clarke Schmidt,0,0,0,cf44f823-cdb0-4327-861b-a484b5cbbd7b,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,
2,2023-06-23,717655,Single,single,False,663993,657376,Nathaniel Lowe,Clarke Schmidt,1,0,0,8541c7a6-b3a7-4b63-8471-533c9af64dfd,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,
3,2023-06-23,717655,Strikeout,strikeout,False,666969,657376,Adolis García,Clarke Schmidt,0,0,1,e5f9693f-2163-4ace-a4d8-fe40715e7bf4,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,
4,2023-06-23,717655,Flyout,field_out,True,673962,657376,Josh Jung,Clarke Schmidt,1,0,0,1d5fae41-f53e-4755-a95a-967ab8d92605,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,
5,2023-06-23,717655,Walk,walk,False,641343,641540,Jake Bauers,Dane Dunning,1,0,0,99d13f39-6873-458d-9dfb-1c052382aa82,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,79.0,104.0,94.0,101.0,106.0,106.0,,,,90.0,100.0,95.0,0.331,0.2,0.23399999999999999,0.032,0.156,0.82,1.37,0.14,-0.43,-0.87,88.9,91.0,82.1,77.5,0.258,0.246,,0.25,0.301,78.0,82.0,84.0,71.0,96.0,85.0,0.032,0.016,-3.75,-3.56,90.5,78.1,0.212,0.294
6,2023-06-23,717655,Grounded Into DP,grounded_into_double_play,True,650402,641540,Gleyber Torres,Dane Dunning,0,0,1,b0d65bdc-7260-4291-98a7-5df85c326ace,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,79.0,104.0,94.0,101.0,106.0,106.0,,,,90.0,100.0,95.0,0.331,0.2,0.23399999999999999,0.032,0.156,0.82,1.37,0.14,-0.43,-0.87,88.9,91.0,82.1,77.5,0.258,0.246,,0.25,0.301,78.0,82.0,84.0,71.0,96.0,85.0,0.032,0.016,-3.75,-3.56,90.5,78.1,0.212,0.294
7,2023-06-23,717655,Groundout,field_out,True,519317,641540,Giancarlo Stanton,Dane Dunning,1,0,0,c9e8fc6a-dccc-4348-a752-fd06e157dacd,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,79.0,104.0,94.0,101.0,106.0,106.0,,,,90.0,100.0,95.0,0.331,0.2,0.23399999999999999,0.032,0.156,0.82,1.37,0.14,-0.43,-0.87,88.9,91.0,82.1,77.5,0.258,0.246,,0.25,0.301,78.0,82.0,84.0,71.0,96.0,85.0,0.032,0.016,-3.75,-3.56,90.5,78.1,0.212,0.294
8,2023-06-23,717655,Double,double,False,543257,657376,Robbie Grossman,Clarke Schmidt,1,0,0,61f61585-1054-4802-9848-7f94b4c14e11,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,
9,2023-06-23,717655,Groundout,field_out,True,641598,657376,Mitch Garver,Clarke Schmidt,1,0,0,24f760a8-5926-4fb2-85f8-f8c956b1ab41,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,
10,2023-06-23,717655,Single,single,False,677649,657376,Ezequiel Duran,Clarke Schmidt,1,0,1,78aa4b39-80bc-4a6b-be8a-d91457fbdd91,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,
11,2023-06-23,717655,Strikeout,strikeout,True,665750,657376,Leody Taveras,Clarke Schmidt,0,0,0,3a9bfa42-d304-4975-8225-84c2c490c9df,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,
12,2023-06-23,717655,Forceout,force_out,True,543760,657376,Marcus Semien,Clarke Schmidt,1,0,1,a60f5228-6b05-49cc-8efb-b1e39832cb22,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,
13,2023-06-23,717655,Hit By Pitch,hit_by_pitch,False,519203,641540,Anthony Rizzo,Dane Dunning,1,0,0,291b895c-aaff-4240-b98a-243ca235900f,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,79.0,104.0,94.0,101.0,106.0,106.0,,,,90.0,100.0,95.0,0.331,0.2,0.23399999999999999,0.032,0.156,0.82,1.37,0.14,-0.43,-0.87,88.9,91.0,82.1,77.5,0.258,0.246,,0.25,0.301,78.0,82.0,84.0,71.0,96.0,85.0,0.032,0.016,-3.75,-3.56,90.5,78.1,0.212,0.294
14,2023-06-23,717655,Double,double,False,518934,641540,DJ LeMahieu,Dane Dunning,1,0,1,d114369c-20b3-4f0a-a1c2-5a96dbe9ebaa,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,79.0,104.0,94.0,101.0,106.0,106.0,,,,90.0,100.0,95.0,0.331,0.2,0.23399999999999999,0.032,0.156,0.82,1.37,0.14,-0.43,-0.87,88.9,91.0,82.1,77.5,0.258,0.246,,0.25,0.301,78.0,82.0,84.0,71.0,96.0,85.0,0.032,0.016,-3.75,-3.56,90.5,78.1,0.212,0.294
15,2023-06-23,717655,Groundout,field_out,True,643396,641540,Isiah Kiner-Falefa,Dane Dunning,0,0,0,39736999-65ae-4177-a9e6-d00bb23fae56,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,79.0,104.0,94.0,101.0,106.0,106.0,,,,90.0,100.0,95.0,0.331,0.2,0.23399999999999999,0.032,0.156,0.82,1.37,0.14,-0.43,-0.87,88.9,91.0,82.1,77.5,0.258,0.246,,0.25,0.301,78.0,82.0,84.0,71.0,96.0,85.0,0.032,0.016,-3.75,-3.56,90.5,78.1,0.212,0.294
