,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vSI,vCU,CU_ba,FF_ba,CH_ba,SI_ba,FC_ba,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,ST_ba,FO%,wFO/C,vFO,FS_ba,KC%,wKC/C,vKC,SL_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS
0,2023-06-18,717716,Hit By Pitch,hit_by_pitch,False,595777,450203,Jurickson Profar,Charlie Morton,0,0,0,a2287253-8f19-42fd-a040-744d256f9221,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.317,0.08,0.43200000000000005,0.10300000000000001,-1.26,0.25,-4.03,1.79,0.86,94.9,89.1,94.2,82.3,0.177,0.292,0.25,0.474,0.296,,,,,,,,,,,,,,,,,,,,,
1,2023-06-18,717716,Strikeout,strikeout,True,678662,450203,Ezequiel Tovar,Charlie Morton,0,0,0,cb0276ae-d574-4195-8637-12641734b8da,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.317,0.08,0.43200000000000005,0.10300000000000001,-1.26,0.25,-4.03,1.79,0.86,94.9,89.1,94.2,82.3,0.177,0.292,0.25,0.474,0.296,,,,,,,,,,,,,,,,,,,,,
2,2023-06-18,717716,Home Run,home_run,False,641857,450203,Ryan McMahon,Charlie Morton,1,0,1,b4e5c667-2103-4055-8d02-f4e365ba09b0,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.317,0.08,0.43200000000000005,0.10300000000000001,-1.26,0.25,-4.03,1.79,0.86,94.9,89.1,94.2,82.3,0.177,0.292,0.25,0.474,0.296,,,,,,,,,,,,,,,,,,,,,
3,2023-06-18,717716,Strikeout,strikeout,True,553869,450203,Elias Díaz,Charlie Morton,0,0,0,47eb9d9c-2e23-415a-810f-589fa04ac153,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.317,0.08,0.43200000000000005,0.10300000000000001,-1.26,0.25,-4.03,1.79,0.86,94.9,89.1,94.2,82.3,0.177,0.292,0.25,0.474,0.296,,,,,,,,,,,,,,,,,,,,,
4,2023-06-18,717716,Strikeout,strikeout,True,666134,450203,Nolan Jones,Charlie Morton,0,0,0,57cba560-20c6-4dc9-b7ca-fd1b03c661d5,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.317,0.08,0.43200000000000005,0.10300000000000001,-1.26,0.25,-4.03,1.79,0.86,94.9,89.1,94.2,82.3,0.177,0.292,0.25,0.474,0.296,,,,,,,,,,,,,,,,,,,,,
5,2023-06-18,717716,Groundout,field_out,True,660670,502624,Ronald Acuña Jr.,Chase Anderson,1,0,0,84627a23-a93c-442b-8f12-29a059b06fe6,502624.0,chaseanderson,Anderson,Right,Chase Anderson,5.42,4.96,86.1,99.0,82.0,94.0,0.8,6.67,3.44,9.38,1.77,0.84,0.261,0.354,0.153,0.325,0.397,83.9,71.0,106.0,104.0,75.0,91.0,92.0,67.0,93.0,82.0,70.0,96.0,82.0,108.0,98.0,97.0,0.073,0.312,0.263,0.040999999999999995,0.22899999999999998,-2.17,0.63,-5.45,-4.22,2.14,93.3,89.2,92.6,77.6,0.3,0.351,0.163,0.545,0.244,104.0,114.0,115.0,0.08199999999999999,0.92,80.6,0.172,,,,,,,,,,,,,,
6,2023-06-18,717716,Flyout,field_out,True,645277,502624,Ozzie Albies,Chase Anderson,1,1,0,8ce9e104-db45-4a39-a987-9871146fa3e3,502624.0,chaseanderson,Anderson,Right,Chase Anderson,5.42,4.96,86.1,99.0,82.0,94.0,0.8,6.67,3.44,9.38,1.77,0.84,0.261,0.354,0.153,0.325,0.397,83.9,71.0,106.0,104.0,75.0,91.0,92.0,67.0,93.0,82.0,70.0,96.0,82.0,108.0,98.0,97.0,0.073,0.312,0.263,0.040999999999999995,0.22899999999999998,-2.17,0.63,-5.45,-4.22,2.14,93.3,89.2,92.6,77.6,0.3,0.351,0.163,0.545,0.244,104.0,114.0,115.0,0.08199999999999999,0.92,80.6,0.172,,,,,,,,,,,,,,
7,2023-06-18,717716,Strikeout,strikeout,True,663586,502624,Austin Riley,Chase Anderson,0,0,0,2d58537f-86d9-461b-a362-33216240eaa3,502624.0,chaseanderson,Anderson,Right,Chase Anderson,5.42,4.96,86.1,99.0,82.0,94.0,0.8,6.67,3.44,9.38,1.77,0.84,0.261,0.354,0.153,0.325,0.397,83.9,71.0,106.0,104.0,75.0,91.0,92.0,67.0,93.0,82.0,70.0,96.0,82.0,108.0,98.0,97.0,0.073,0.312,0.263,0.040999999999999995,0.22899999999999998,-2.17,0.63,-5.45,-4.22,2.14,93.3,89.2,92.6,77.6,0.3,0.351,0.163,0.545,0.244,104.0,114.0,115.0,0.08199999999999999,0.92,80.6,0.172,,,,,,,,,,,,,,
8,2023-06-18,717716,Single,single,False,519058,450203,Mike Moustakas,Charlie Morton,1,0,0,cf22f90f-6b52-4c2a-a6df-ce4706db25b7,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.317,0.08,0.43200000000000005,0.10300000000000001,-1.26,0.25,-4.03,1.79,0.86,94.9,89.1,94.2,82.3,0.177,0.292,0.25,0.474,0.296,,,,,,,,,,,,,,,,,,,,,
9,2023-06-18,717716,Walk,walk,False,545341,450203,Randal Grichuk,Charlie Morton,1,0,1,e0b03241-c192-480c-b31e-5ef725d27b9a,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.317,0.08,0.43200000000000005,0.10300000000000001,-1.26,0.25,-4.03,1.79,0.86,94.9,89.1,94.2,82.3,0.177,0.292,0.25,0.474,0.296,,,,,,,,,,,,,,,,,,,,,
