,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vSI,vSL,vKC,FF_ba,CU_ba,CH_ba,FC_ba,SL_ba,SI_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,ST_ba
16,2023-04-26,718418,Strikeout,strikeout,True,677951,668678,Bobby Witt Jr.,Zac Gallen,0,0,0,4c8fc614-e0b7-4257-8a9d-77c0b0599330,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,121.0,104.0,112.0,106.0,99.0,94.0,0.006999999999999999,0.491,0.092,0.045,0.22699999999999998,0.139,1.59,-2.24,-3.38,0.34,0.46,1.05,93.6,90.2,93.0,87.4,82.5,0.238,0.21,0.21,0.352,0.25,0.286,,,,,,,,,,,,,,
17,2023-04-26,718418,Lineout,field_out,True,686469,668678,Vinnie Pasquantino,Zac Gallen,0,0,0,db587c85-7180-47eb-946e-7378d4d423e1,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,121.0,104.0,112.0,106.0,99.0,94.0,0.006999999999999999,0.491,0.092,0.045,0.22699999999999998,0.139,1.59,-2.24,-3.38,0.34,0.46,1.05,93.6,90.2,93.0,87.4,82.5,0.238,0.21,0.21,0.352,0.25,0.286,,,,,,,,,,,,,,
18,2023-04-26,718418,Groundout,field_out,True,669004,668678,MJ Melendez,Zac Gallen,0,0,0,a9daac63-40f3-447c-92ac-6a3be4322a26,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,121.0,104.0,112.0,106.0,99.0,94.0,0.006999999999999999,0.491,0.092,0.045,0.22699999999999998,0.139,1.59,-2.24,-3.38,0.34,0.46,1.05,93.6,90.2,93.0,87.4,82.5,0.238,0.21,0.21,0.352,0.25,0.286,,,,,,,,,,,,,,
19,2023-04-26,718418,Strikeout,strikeout,True,677950,642232,Alek Thomas,Ryan Yarbrough,0,0,0,7f1fb318-f9fa-466a-b7da-465700b5d5cc,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.21899999999999997,0.285,0.444,78.5,61.0,105.0,94.0,,,,76.0,108.0,89.0,,,,,,,77.0,106.0,93.0,0.002,0.308,0.248,,,0.182,0.59,1.48,1.21,,,-2.4,87.0,84.2,88.2,,,0.283,0.208,0.329,0.289,,,102.0,98.0,108.0,0.26,-0.24,71.9,,,,,,,,
20,2023-04-26,718418,Lineout,field_out,True,645444,642232,Jose Herrera,Ryan Yarbrough,1,0,0,f81f7392-26b8-48cc-b4d8-8efa6062ac8d,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.21899999999999997,0.285,0.444,78.5,61.0,105.0,94.0,,,,76.0,108.0,89.0,,,,,,,77.0,106.0,93.0,0.002,0.308,0.248,,,0.182,0.59,1.48,1.21,,,-2.4,87.0,84.2,88.2,,,0.283,0.208,0.329,0.289,,,102.0,98.0,108.0,0.26,-0.24,71.9,,,,,,,,
21,2023-04-26,718418,Pop Out,field_out,True,606466,642232,Ketel Marte,Ryan Yarbrough,0,0,0,2c9bb2db-8a66-4128-85f2-5d6f3e78afdd,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.21899999999999997,0.285,0.444,78.5,61.0,105.0,94.0,,,,76.0,108.0,89.0,,,,,,,77.0,106.0,93.0,0.002,0.308,0.248,,,0.182,0.59,1.48,1.21,,,-2.4,87.0,84.2,88.2,,,0.283,0.208,0.329,0.289,,,102.0,98.0,108.0,0.26,-0.24,71.9,,,,,,,,
22,2023-04-26,718418,Strikeout,strikeout,True,658668,668678,Edward Olivares,Zac Gallen,0,0,0,b7bcf139-9808-4303-b3e0-b7ac0e56fbe4,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,121.0,104.0,112.0,106.0,99.0,94.0,0.006999999999999999,0.491,0.092,0.045,0.22699999999999998,0.139,1.59,-2.24,-3.38,0.34,0.46,1.05,93.6,90.2,93.0,87.4,82.5,0.238,0.21,0.21,0.352,0.25,0.286,,,,,,,,,,,,,,
23,2023-04-26,718418,Strikeout,strikeout,True,686681,668678,Michael Massey,Zac Gallen,0,0,0,1bd68f97-6487-4b36-840b-5bf51e11aefa,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,121.0,104.0,112.0,106.0,99.0,94.0,0.006999999999999999,0.491,0.092,0.045,0.22699999999999998,0.139,1.59,-2.24,-3.38,0.34,0.46,1.05,93.6,90.2,93.0,87.4,82.5,0.238,0.21,0.21,0.352,0.25,0.286,,,,,,,,,,,,,,
24,2023-04-26,718418,Strikeout,strikeout,True,664728,668678,Kyle Isbel,Zac Gallen,0,0,0,25b2a612-f4cf-455f-9887-d82320199f39,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,121.0,104.0,112.0,106.0,99.0,94.0,0.006999999999999999,0.491,0.092,0.045,0.22699999999999998,0.139,1.59,-2.24,-3.38,0.34,0.46,1.05,93.6,90.2,93.0,87.4,82.5,0.238,0.21,0.21,0.352,0.25,0.286,,,,,,,,,,,,,,
25,2023-04-26,718418,Single,single,False,656896,642232,Emmanuel Rivera,Ryan Yarbrough,1,0,0,a7267fd1-6d06-46e9-adbe-b26b16fb1e6d,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.21899999999999997,0.285,0.444,78.5,61.0,105.0,94.0,,,,76.0,108.0,89.0,,,,,,,77.0,106.0,93.0,0.002,0.308,0.248,,,0.182,0.59,1.48,1.21,,,-2.4,87.0,84.2,88.2,,,0.283,0.208,0.329,0.289,,,102.0,98.0,108.0,0.26,-0.24,71.9,,,,,,,,
26,2023-04-26,718418,Single,single,False,666971,642232,Lourdes Gurriel Jr.,Ryan Yarbrough,1,0,1,10dbd776-5f55-4cf4-a1bb-7db9ee9d5517,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.21899999999999997,0.285,0.444,78.5,61.0,105.0,94.0,,,,76.0,108.0,89.0,,,,,,,77.0,106.0,93.0,0.002,0.308,0.248,,,0.182,0.59,1.48,1.21,,,-2.4,87.0,84.2,88.2,,,0.283,0.208,0.329,0.289,,,102.0,98.0,108.0,0.26,-0.24,71.9,,,,,,,,
27,2023-04-26,718418,Grounded Into DP,grounded_into_double_play,True,572233,642232,Christian Walker,Ryan Yarbrough,1,0,1,2b939991-d554-48b4-969a-cdc169156567,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.21899999999999997,0.285,0.444,78.5,61.0,105.0,94.0,,,,76.0,108.0,89.0,,,,,,,77.0,106.0,93.0,0.002,0.308,0.248,,,0.182,0.59,1.48,1.21,,,-2.4,87.0,84.2,88.2,,,0.283,0.208,0.329,0.289,,,102.0,98.0,108.0,0.26,-0.24,71.9,,,,,,,,
28,2023-04-26,718418,Single,single,False,446334,642232,Evan Longoria,Ryan Yarbrough,1,0,1,bfa56f14-4c9b-4637-bfe0-2283c9d3b578,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.21899999999999997,0.285,0.444,78.5,61.0,105.0,94.0,,,,76.0,108.0,89.0,,,,,,,77.0,106.0,93.0,0.002,0.308,0.248,,,0.182,0.59,1.48,1.21,,,-2.4,87.0,84.2,88.2,,,0.283,0.208,0.329,0.289,,,102.0,98.0,108.0,0.26,-0.24,71.9,,,,,,,,
29,2023-04-26,718418,Walk,walk,False,682998,642232,Corbin Carroll,Ryan Yarbrough,1,0,1,7b68d199-2614-4fd3-94e5-bf9a08aef107,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.21899999999999997,0.285,0.444,78.5,61.0,105.0,94.0,,,,76.0,108.0,89.0,,,,,,,77.0,106.0,93.0,0.002,0.308,0.248,,,0.182,0.59,1.48,1.21,,,-2.4,87.0,84.2,88.2,,,0.283,0.208,0.329,0.289,,,102.0,98.0,108.0,0.26,-0.24,71.9,,,,,,,,
30,2023-04-26,718418,Pop Out,field_out,True,605113,642232,Nick Ahmed,Ryan Yarbrough,1,0,0,c409c836-e50f-44c0-85f1-dea6afdd01a7,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.21899999999999997,0.285,0.444,78.5,61.0,105.0,94.0,,,,76.0,108.0,89.0,,,,,,,77.0,106.0,93.0,0.002,0.308,0.248,,,0.182,0.59,1.48,1.21,,,-2.4,87.0,84.2,88.2,,,0.283,0.208,0.329,0.289,,,102.0,98.0,108.0,0.26,-0.24,71.9,,,,,,,,
31,2023-04-26,718418,Strikeout,strikeout,True,666023,668678,Freddy Fermin,Zac Gallen,0,0,0,eaa00a41-7786-403f-af2f-845435fb792e,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,121.0,104.0,112.0,106.0,99.0,94.0,0.006999999999999999,0.491,0.092,0.045,0.22699999999999998,0.139,1.59,-2.24,-3.38,0.34,0.46,1.05,93.6,90.2,93.0,87.4,82.5,0.238,0.21,0.21,0.352,0.25,0.286,,,,,,,,,,,,,,
32,2023-04-26,718418,Strikeout,strikeout,True,670032,668678,Nicky Lopez,Zac Gallen,0,0,0,9e52f7ae-93ef-4476-b2ff-50002c64fe2d,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,121.0,104.0,112.0,106.0,99.0,94.0,0.006999999999999999,0.491,0.092,0.045,0.22699999999999998,0.139,1.59,-2.24,-3.38,0.34,0.46,1.05,93.6,90.2,93.0,87.4,82.5,0.238,0.21,0.21,0.352,0.25,0.286,,,,,,,,,,,,,,
33,2023-04-26,718418,Strikeout,strikeout,True,598265,668678,Jackie Bradley Jr.,Zac Gallen,0,0,0,9f10b324-0b09-463e-bbb0-83f22790d58d,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,121.0,104.0,112.0,106.0,99.0,94.0,0.006999999999999999,0.491,0.092,0.045,0.22699999999999998,0.139,1.59,-2.24,-3.38,0.34,0.46,1.05,93.6,90.2,93.0,87.4,82.5,0.238,0.21,0.21,0.352,0.25,0.286,,,,,,,,,,,,,,
34,2023-04-26,718418,Walk,walk,False,677950,607237,Alek Thomas,Amir Garrett,0,0,0,e80ac0bf-6529-4790-857f-a1d1df840faf,607237.0,amirgarrett,"Garrett, A",Left,Amir Garrett,3.33,4.93,24.1,90.0,92.0,88.0,0.747,10.36,7.4,8.14,1.48,1.21,0.141,0.469,0.094,0.406,0.37,,,,,90.0,90.0,86.0,90.0,69.0,68.0,98.0,103.0,104.0,,,,,,,0.34700000000000003,0.20800000000000002,,0.445,,,-0.86,,0.17,-0.78,,,95.1,,94.7,86.0,,0.25,,,,0.218,0.304,,,,,,,,,,,,,,
35,2023-04-26,718418,Sac Bunt,sac_bunt,True,645444,607237,Jose Herrera,Amir Garrett,0,0,1,e50d1f98-3db5-425d-8ba4-6acf651c125e,607237.0,amirgarrett,"Garrett, A",Left,Amir Garrett,3.33,4.93,24.1,90.0,92.0,88.0,0.747,10.36,7.4,8.14,1.48,1.21,0.141,0.469,0.094,0.406,0.37,,,,,90.0,90.0,86.0,90.0,69.0,68.0,98.0,103.0,104.0,,,,,,,0.34700000000000003,0.20800000000000002,,0.445,,,-0.86,,0.17,-0.78,,,95.1,,94.7,86.0,,0.25,,,,0.218,0.304,,,,,,,,,,,,,,
