,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vSL,vKC,FF_ba,SL_ba,CU_ba,FC_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,wSI/C,wCU/C,vSI,vCU,ST_ba,SI_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
10,2023-04-16,718557,Flyout,field_out,True,456781,543037,Donovan Solano,Gerrit Cole,0,0,0,03c280ff-5955-4f21-a763-b782cdbf4b0f,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
11,2023-04-16,718557,Single,single,False,641432,641154,Willie Calhoun,Pablo López,1,0,0,7418d432-be16-47d6-98aa-7833288ebc59,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,100.0,108.0,105.0,111.0,106.0,114.0,,,,,,,0.345,,0.214,,0.21100000000000002,0.1,,1.34,,-0.17,94.9,,84.4,,0.268,,0.202,,0.257,93.0,110.0,114.0,98.0,105.0,104.0,0.106,0.125,2.08,0.25,94.5,82.5,0.173,0.278,,,,,,,
12,2023-04-16,718557,Forceout,force_out,True,665828,641154,Oswaldo Cabrera,Pablo López,0,0,1,e1bae9be-0d57-4549-895a-1be922afe8d6,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,100.0,108.0,105.0,111.0,106.0,114.0,,,,,,,0.345,,0.214,,0.21100000000000002,0.1,,1.34,,-0.17,94.9,,84.4,,0.268,,0.202,,0.257,93.0,110.0,114.0,98.0,105.0,104.0,0.106,0.125,2.08,0.25,94.5,82.5,0.173,0.278,,,,,,,
13,2023-04-16,718557,Groundout,field_out,True,624431,641154,Jose Trevino,Pablo López,1,0,1,8521a0ee-73f8-4182-8a18-ca5db84c35fa,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,100.0,108.0,105.0,111.0,106.0,114.0,,,,,,,0.345,,0.214,,0.21100000000000002,0.1,,1.34,,-0.17,94.9,,84.4,,0.268,,0.202,,0.257,93.0,110.0,114.0,98.0,105.0,104.0,0.106,0.125,2.08,0.25,94.5,82.5,0.173,0.278,,,,,,,
14,2023-04-16,718557,Strikeout,strikeout,True,543305,641154,Aaron Hicks,Pablo López,0,0,0,28faf506-d201-4090-8c3d-de7f6e53b03c,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,100.0,108.0,105.0,111.0,106.0,114.0,,,,,,,0.345,,0.214,,0.21100000000000002,0.1,,1.34,,-0.17,94.9,,84.4,,0.268,,0.202,,0.257,93.0,110.0,114.0,98.0,105.0,104.0,0.106,0.125,2.08,0.25,94.5,82.5,0.173,0.278,,,,,,,
15,2023-04-16,718557,Strikeout,strikeout,True,596146,543037,Max Kepler,Gerrit Cole,0,0,0,ba1610ff-c1e8-4fa2-acee-f72254681996,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
16,2023-04-16,718557,Strikeout,strikeout,True,543877,543037,Christian Vázquez,Gerrit Cole,0,0,0,23ada372-cc05-44d2-93fc-99fe49f88bcb,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
17,2023-04-16,718557,Flyout,field_out,True,572191,543037,Michael A. Taylor,Gerrit Cole,1,1,0,543c612e-5ea0-4655-b6da-949cffbb04f4,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
18,2023-04-16,718557,Lineout,field_out,True,683011,641154,Anthony Volpe,Pablo López,0,0,0,371af1d3-a9da-499d-a95d-07468bedee29,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,100.0,108.0,105.0,111.0,106.0,114.0,,,,,,,0.345,,0.214,,0.21100000000000002,0.1,,1.34,,-0.17,94.9,,84.4,,0.268,,0.202,,0.257,93.0,110.0,114.0,98.0,105.0,104.0,0.106,0.125,2.08,0.25,94.5,82.5,0.173,0.278,,,,,,,
19,2023-04-16,718557,Walk,walk,False,592450,641154,Aaron Judge,Pablo López,0,0,0,70cdd4fc-4ec5-4dc4-ab95-ba821ec2a051,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,100.0,108.0,105.0,111.0,106.0,114.0,,,,,,,0.345,,0.214,,0.21100000000000002,0.1,,1.34,,-0.17,94.9,,84.4,,0.268,,0.202,,0.257,93.0,110.0,114.0,98.0,105.0,104.0,0.106,0.125,2.08,0.25,94.5,82.5,0.173,0.278,,,,,,,
20,2023-04-16,718557,Hit By Pitch,hit_by_pitch,False,519203,641154,Anthony Rizzo,Pablo López,0,0,1,cd7d326f-0b2f-4c9d-a91f-961b27832ad0,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,100.0,108.0,105.0,111.0,106.0,114.0,,,,,,,0.345,,0.214,,0.21100000000000002,0.1,,1.34,,-0.17,94.9,,84.4,,0.268,,0.202,,0.257,93.0,110.0,114.0,98.0,105.0,104.0,0.106,0.125,2.08,0.25,94.5,82.5,0.173,0.278,,,,,,,
21,2023-04-16,718557,Strikeout,strikeout,True,650402,641154,Gleyber Torres,Pablo López,0,0,0,5b2fbbd7-9b01-4f76-b046-26d2ecc23dbd,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,100.0,108.0,105.0,111.0,106.0,114.0,,,,,,,0.345,,0.214,,0.21100000000000002,0.1,,1.34,,-0.17,94.9,,84.4,,0.268,,0.202,,0.257,93.0,110.0,114.0,98.0,105.0,104.0,0.106,0.125,2.08,0.25,94.5,82.5,0.173,0.278,,,,,,,
22,2023-04-16,718557,Single,single,False,518934,641154,DJ LeMahieu,Pablo López,0,0,1,d53b7abe-b9c4-43d1-8492-ced8664827f7,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,100.0,108.0,105.0,111.0,106.0,114.0,,,,,,,0.345,,0.214,,0.21100000000000002,0.1,,1.34,,-0.17,94.9,,84.4,,0.268,,0.202,,0.257,93.0,110.0,114.0,98.0,105.0,104.0,0.106,0.125,2.08,0.25,94.5,82.5,0.173,0.278,,,,,,,
23,2023-04-16,718557,Flyout,field_out,True,641432,641154,Willie Calhoun,Pablo López,0,0,0,c27d4002-e5d4-4fd3-9d8e-b459e50bee83,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,100.0,108.0,105.0,111.0,106.0,114.0,,,,,,,0.345,,0.214,,0.21100000000000002,0.1,,1.34,,-0.17,94.9,,84.4,,0.268,,0.202,,0.257,93.0,110.0,114.0,98.0,105.0,104.0,0.106,0.125,2.08,0.25,94.5,82.5,0.173,0.278,,,,,,,
24,2023-04-16,718557,Strikeout,strikeout,True,666397,543037,Edouard Julien,Gerrit Cole,0,0,0,9f6dc321-bd56-43ff-afd6-a131e3d6f281,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
25,2023-04-16,718557,Strikeout,strikeout,True,621043,543037,Carlos Correa,Gerrit Cole,0,0,0,3af49f85-1972-408a-931e-cf57ab755778,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
26,2023-04-16,718557,Strikeout,strikeout,True,621439,543037,Byron Buxton,Gerrit Cole,0,0,0,c78fa813-9b09-4f87-8a3e-e7a3586c87c7,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
27,2023-04-16,718557,Groundout,field_out,True,665828,641154,Oswaldo Cabrera,Pablo López,0,0,0,64ebb1ca-8136-41f3-a032-3bcc62bf7601,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,100.0,108.0,105.0,111.0,106.0,114.0,,,,,,,0.345,,0.214,,0.21100000000000002,0.1,,1.34,,-0.17,94.9,,84.4,,0.268,,0.202,,0.257,93.0,110.0,114.0,98.0,105.0,104.0,0.106,0.125,2.08,0.25,94.5,82.5,0.173,0.278,,,,,,,
28,2023-04-16,718557,Groundout,field_out,True,624431,641154,Jose Trevino,Pablo López,1,0,0,4142e78d-babe-49fb-8162-a2eefd457532,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,100.0,108.0,105.0,111.0,106.0,114.0,,,,,,,0.345,,0.214,,0.21100000000000002,0.1,,1.34,,-0.17,94.9,,84.4,,0.268,,0.202,,0.257,93.0,110.0,114.0,98.0,105.0,104.0,0.106,0.125,2.08,0.25,94.5,82.5,0.173,0.278,,,,,,,
29,2023-04-16,718557,Strikeout,strikeout,True,543305,641154,Aaron Hicks,Pablo López,0,0,0,34b91772-5464-43e2-84f8-f0ad4ba36acc,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,100.0,108.0,105.0,111.0,106.0,114.0,,,,,,,0.345,,0.214,,0.21100000000000002,0.1,,1.34,,-0.17,94.9,,84.4,,0.268,,0.202,,0.257,93.0,110.0,114.0,98.0,105.0,104.0,0.106,0.125,2.08,0.25,94.5,82.5,0.173,0.278,,,,,,,
30,2023-04-16,718557,Strikeout,strikeout,True,663616,543037,Trevor Larnach,Gerrit Cole,0,0,0,e4287ccf-2563-4f3a-bf5b-73d554ad2d7a,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
31,2023-04-16,718557,Groundout,field_out,True,669304,543037,Jose Miranda,Gerrit Cole,0,0,0,27065f4b-d6b4-4d08-a379-00e5fcf94715,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
32,2023-04-16,718557,Single,single,False,456781,543037,Donovan Solano,Gerrit Cole,1,0,0,7cac673a-12ea-439d-9de8-f6a33d0782cb,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
33,2023-04-16,718557,Groundout,field_out,True,596146,543037,Max Kepler,Gerrit Cole,0,0,0,642b9ec0-5167-4c32-b537-dddb54b8e12d,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
34,2023-04-16,718557,Single,single,False,683011,641154,Anthony Volpe,Pablo López,1,0,0,fa50074a-8c0c-4558-a513-5a734e50eef3,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,100.0,108.0,105.0,111.0,106.0,114.0,,,,,,,0.345,,0.214,,0.21100000000000002,0.1,,1.34,,-0.17,94.9,,84.4,,0.268,,0.202,,0.257,93.0,110.0,114.0,98.0,105.0,104.0,0.106,0.125,2.08,0.25,94.5,82.5,0.173,0.278,,,,,,,
35,2023-04-16,718557,Flyout,field_out,True,592450,641154,Aaron Judge,Pablo López,1,0,0,3ad7cb2c-6b3d-4eff-a9fb-cda0c7320c9d,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,100.0,108.0,105.0,111.0,106.0,114.0,,,,,,,0.345,,0.214,,0.21100000000000002,0.1,,1.34,,-0.17,94.9,,84.4,,0.268,,0.202,,0.257,93.0,110.0,114.0,98.0,105.0,104.0,0.106,0.125,2.08,0.25,94.5,82.5,0.173,0.278,,,,,,,
36,2023-04-16,718557,Strikeout,strikeout,True,519203,641154,Anthony Rizzo,Pablo López,0,0,0,e6496477-9eb0-4b2c-a1ec-bd77bb58003b,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,100.0,108.0,105.0,111.0,106.0,114.0,,,,,,,0.345,,0.214,,0.21100000000000002,0.1,,1.34,,-0.17,94.9,,84.4,,0.268,,0.202,,0.257,93.0,110.0,114.0,98.0,105.0,104.0,0.106,0.125,2.08,0.25,94.5,82.5,0.173,0.278,,,,,,,
