,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CH%,wFA/C,wSL/C,wCH/C,vFA,vSL,FF_ba,SL_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,wSI/C,wCU/C,vSI,vCU,SI_ba,CU_ba,ST_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
0,2023-08-01,717176,Walk,walk,False,650859,675911,Luis Rengifo,Spencer Strider,1,0,0,dbf0306e-f50a-40f6-b3e7-df566e283478,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,
1,2023-08-01,717176,Strikeout,strikeout,True,660271,675911,Shohei Ohtani,Spencer Strider,0,0,0,f5950c5f-ad3e-4642-b198-5dc9f54d0a3d,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,
2,2023-08-01,717176,Walk,walk,False,543068,675911,C.J. Cron,Spencer Strider,0,0,1,b34c3f5c-6dfc-4b72-923c-ff54d636bab3,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,
3,2023-08-01,717176,Grounded Into DP,grounded_into_double_play,True,519058,675911,Mike Moustakas,Spencer Strider,0,0,1,437d2bbb-3e47-4cdd-b119-6cf788c3f4e8,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,
4,2023-08-01,717176,Walk,walk,False,660670,663776,Ronald Acuña Jr.,Patrick Sandoval,1,0,0,592e22d2-6e00-44aa-91ce-4a53487885c3,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,63.0,94.0,89.0,123.0,100.0,107.0,0.256,0.285,0.258,-1.22,0.02,0.3,93.0,86.5,0.336,0.267,0.184,99.0,96.0,101.0,69.0,97.0,86.0,0.111,0.09,0.36,0.27,93.2,76.5,0.269,0.286,0.2,,,,,,,
5,2023-08-01,717176,Single,single,False,645277,663776,Ozzie Albies,Patrick Sandoval,1,0,1,7887079e-fff6-42e4-abf6-622e919542a5,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,63.0,94.0,89.0,123.0,100.0,107.0,0.256,0.285,0.258,-1.22,0.02,0.3,93.0,86.5,0.336,0.267,0.184,99.0,96.0,101.0,69.0,97.0,86.0,0.111,0.09,0.36,0.27,93.2,76.5,0.269,0.286,0.2,,,,,,,
6,2023-08-01,717176,Single,single,False,663586,663776,Austin Riley,Patrick Sandoval,1,0,1,f301fcf3-c6a3-4eec-a75d-30393db912fa,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,63.0,94.0,89.0,123.0,100.0,107.0,0.256,0.285,0.258,-1.22,0.02,0.3,93.0,86.5,0.336,0.267,0.184,99.0,96.0,101.0,69.0,97.0,86.0,0.111,0.09,0.36,0.27,93.2,76.5,0.269,0.286,0.2,,,,,,,
7,2023-08-01,717176,Sac Fly,sac_fly,True,621566,663776,Matt Olson,Patrick Sandoval,0,0,1,cc5da483-f11e-461b-9ae5-af31509df1b0,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,63.0,94.0,89.0,123.0,100.0,107.0,0.256,0.285,0.258,-1.22,0.02,0.3,93.0,86.5,0.336,0.267,0.184,99.0,96.0,101.0,69.0,97.0,86.0,0.111,0.09,0.36,0.27,93.2,76.5,0.269,0.286,0.2,,,,,,,
8,2023-08-01,717176,Walk,walk,False,669221,663776,Sean Murphy,Patrick Sandoval,1,0,0,aa4802e5-3357-40df-9392-a271836493f9,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,63.0,94.0,89.0,123.0,100.0,107.0,0.256,0.285,0.258,-1.22,0.02,0.3,93.0,86.5,0.336,0.267,0.184,99.0,96.0,101.0,69.0,97.0,86.0,0.111,0.09,0.36,0.27,93.2,76.5,0.269,0.286,0.2,,,,,,,
9,2023-08-01,717176,Strikeout,strikeout,True,542303,663776,Marcell Ozuna,Patrick Sandoval,0,0,0,2f904eb1-7ebd-4349-8f74-66f8cab620a9,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,63.0,94.0,89.0,123.0,100.0,107.0,0.256,0.285,0.258,-1.22,0.02,0.3,93.0,86.5,0.336,0.267,0.184,99.0,96.0,101.0,69.0,97.0,86.0,0.111,0.09,0.36,0.27,93.2,76.5,0.269,0.286,0.2,,,,,,,
