,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,SL_ba,FF_ba,SI_ba,CH_ba,CU_ba,FC_ba,ST_ba,FS%,KC%,wFS/C,wKC/C,vFS,vKC,FS_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS
0,2023-06-17,717726,Single,single,False,666160,594577,Mickey Moniak,Mike Mayers,0,0,0,81b0a46e-61ba-48d6-9cc7-e4c362e7a161,594577.0,mikemayers,Mayers,Right,Mike Mayers,6.15,4.67,26.1,107.0,95.0,101.0,0.8220000000000001,5.81,3.42,11.62,1.37,1.15,0.272,0.446,0.076,0.37,0.451,85.8,77.0,112.0,107.0,86.0,92.0,93.0,92.0,106.0,100.0,77.0,104.0,94.0,109.0,110.0,106.0,108.0,104.0,94.0,0.114,0.31,0.092,0.312,0.064,0.10800000000000001,-0.83,-0.69,4.79,-1.9,-3.15,-2.42,92.9,88.6,91.7,83.9,75.9,0.382,0.233,0.133,0.429,0.286,0.5,,,,,,,,,,,,,,
1,2023-06-17,717726,Lineout,field_out,True,660271,594577,Shohei Ohtani,Mike Mayers,1,1,0,f91ad1a0-fb8a-41bb-aef6-3d429453aa08,594577.0,mikemayers,Mayers,Right,Mike Mayers,6.15,4.67,26.1,107.0,95.0,101.0,0.8220000000000001,5.81,3.42,11.62,1.37,1.15,0.272,0.446,0.076,0.37,0.451,85.8,77.0,112.0,107.0,86.0,92.0,93.0,92.0,106.0,100.0,77.0,104.0,94.0,109.0,110.0,106.0,108.0,104.0,94.0,0.114,0.31,0.092,0.312,0.064,0.10800000000000001,-0.83,-0.69,4.79,-1.9,-3.15,-2.42,92.9,88.6,91.7,83.9,75.9,0.382,0.233,0.133,0.429,0.286,0.5,,,,,,,,,,,,,,
2,2023-06-17,717726,Grounded Into DP,grounded_into_double_play,True,545361,594577,Mike Trout,Mike Mayers,0,0,1,e6b8eb87-7404-485d-9b3f-ecffa322c324,594577.0,mikemayers,Mayers,Right,Mike Mayers,6.15,4.67,26.1,107.0,95.0,101.0,0.8220000000000001,5.81,3.42,11.62,1.37,1.15,0.272,0.446,0.076,0.37,0.451,85.8,77.0,112.0,107.0,86.0,92.0,93.0,92.0,106.0,100.0,77.0,104.0,94.0,109.0,110.0,106.0,108.0,104.0,94.0,0.114,0.31,0.092,0.312,0.064,0.10800000000000001,-0.83,-0.69,4.79,-1.9,-3.15,-2.42,92.9,88.6,91.7,83.9,75.9,0.382,0.233,0.133,0.429,0.286,0.5,,,,,,,,,,,,,,
3,2023-06-17,717726,Single,single,False,668472,656288,Nick Pratto,Griffin Canning,1,0,0,ba2d5c25-f371-4cb0-af7d-f1743ae87c7c,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,91.0,98.0,103.0,78.0,101.0,93.0,81.0,95.0,86.0,124.0,105.0,110.0,,,,0.006,0.348,,0.299,0.134,0.213,-0.21,,-8.61,0.1,-0.53,1.6,94.7,,95.0,88.4,81.8,0.261,0.235,0.333,0.213,0.271,,,,,,,,,,,,,,,
4,2023-06-17,717726,Strikeout,strikeout,True,677951,656288,Bobby Witt Jr.,Griffin Canning,0,0,0,32fc6b81-c34f-41ae-b4b7-40b15a97b87f,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,91.0,98.0,103.0,78.0,101.0,93.0,81.0,95.0,86.0,124.0,105.0,110.0,,,,0.006,0.348,,0.299,0.134,0.213,-0.21,,-8.61,0.1,-0.53,1.6,94.7,,95.0,88.4,81.8,0.261,0.235,0.333,0.213,0.271,,,,,,,,,,,,,,,
5,2023-06-17,717726,Strikeout,strikeout,True,521692,656288,Salvador Perez,Griffin Canning,0,0,0,f5ee23a0-3e0f-426a-9190-750dc237be5d,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,91.0,98.0,103.0,78.0,101.0,93.0,81.0,95.0,86.0,124.0,105.0,110.0,,,,0.006,0.348,,0.299,0.134,0.213,-0.21,,-8.61,0.1,-0.53,1.6,94.7,,95.0,88.4,81.8,0.261,0.235,0.333,0.213,0.271,,,,,,,,,,,,,,,
6,2023-06-17,717726,Strikeout,strikeout,True,669004,656288,MJ Melendez,Griffin Canning,0,0,0,e9774ec1-7b21-46cf-b1e9-eb8ab45ada5b,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,91.0,98.0,103.0,78.0,101.0,93.0,81.0,95.0,86.0,124.0,105.0,110.0,,,,0.006,0.348,,0.299,0.134,0.213,-0.21,,-8.61,0.1,-0.53,1.6,94.7,,95.0,88.4,81.8,0.261,0.235,0.333,0.213,0.271,,,,,,,,,,,,,,,
7,2023-06-17,717726,Home Run,home_run,False,592273,594577,Brandon Drury,Mike Mayers,0,0,0,24c415a5-73f2-42fd-a800-d11e8a6c7762,594577.0,mikemayers,Mayers,Right,Mike Mayers,6.15,4.67,26.1,107.0,95.0,101.0,0.8220000000000001,5.81,3.42,11.62,1.37,1.15,0.272,0.446,0.076,0.37,0.451,85.8,77.0,112.0,107.0,86.0,92.0,93.0,92.0,106.0,100.0,77.0,104.0,94.0,109.0,110.0,106.0,108.0,104.0,94.0,0.114,0.31,0.092,0.312,0.064,0.10800000000000001,-0.83,-0.69,4.79,-1.9,-3.15,-2.42,92.9,88.6,91.7,83.9,75.9,0.382,0.233,0.133,0.429,0.286,0.5,,,,,,,,,,,,,,
8,2023-06-17,717726,Flyout,field_out,True,642136,594577,Matt Thaiss,Mike Mayers,0,0,0,653749b8-2324-4b6c-bf38-7b5bc5017c59,594577.0,mikemayers,Mayers,Right,Mike Mayers,6.15,4.67,26.1,107.0,95.0,101.0,0.8220000000000001,5.81,3.42,11.62,1.37,1.15,0.272,0.446,0.076,0.37,0.451,85.8,77.0,112.0,107.0,86.0,92.0,93.0,92.0,106.0,100.0,77.0,104.0,94.0,109.0,110.0,106.0,108.0,104.0,94.0,0.114,0.31,0.092,0.312,0.064,0.10800000000000001,-0.83,-0.69,4.79,-1.9,-3.15,-2.42,92.9,88.6,91.7,83.9,75.9,0.382,0.233,0.133,0.429,0.286,0.5,,,,,,,,,,,,,,
9,2023-06-17,717726,Home Run,home_run,False,621493,594577,Taylor Ward,Mike Mayers,1,1,0,efa1437e-6dff-44fd-bd09-164e7d33ce7b,594577.0,mikemayers,Mayers,Right,Mike Mayers,6.15,4.67,26.1,107.0,95.0,101.0,0.8220000000000001,5.81,3.42,11.62,1.37,1.15,0.272,0.446,0.076,0.37,0.451,85.8,77.0,112.0,107.0,86.0,92.0,93.0,92.0,106.0,100.0,77.0,104.0,94.0,109.0,110.0,106.0,108.0,104.0,94.0,0.114,0.31,0.092,0.312,0.064,0.10800000000000001,-0.83,-0.69,4.79,-1.9,-3.15,-2.42,92.9,88.6,91.7,83.9,75.9,0.382,0.233,0.133,0.429,0.286,0.5,,,,,,,,,,,,,,
