,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wCU/C,wCH/C,vFA,vFC,vCU,FF_ba,SV_ba,CH_ba,FC_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,wSI/C,wSL/C,vSI,vSL,SL_ba,CU_ba,SI_ba,ST_ba
0,2023-07-06,717462,Strikeout,strikeout,True,663647,628711,Ke'Bryan Hayes,Julio Urías,0,0,0,e6f6290b-9a7c-4ac3-853f-b68d083d40cb,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,
1,2023-07-06,717462,Strikeout,strikeout,True,668804,628711,Bryan Reynolds,Julio Urías,0,0,0,f89d43ce-d3ba-4765-a3bc-e7144372ace3,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,
2,2023-07-06,717462,Flyout,field_out,True,680779,628711,Henry Davis,Julio Urías,1,0,0,6e13c2db-101e-47ef-a472-3efb4250ed8f,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,
3,2023-07-06,717462,Double,double,False,605141,670912,Mookie Betts,Johan Oviedo,0,0,0,71e7e395-55aa-4efa-9cc2-a4ac7666662e,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,,,,0.392,,0.149,0.040999999999999995,-1.25,,0.82,-0.07,95.8,,80.9,0.277,,0.25,,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.36700000000000005,0.93,0.8,95.7,88.2,0.21,0.193,0.276,
4,2023-07-06,717462,Home Run,home_run,False,518692,670912,Freddie Freeman,Johan Oviedo,0,0,1,cbb7d13e-69ef-4053-9ed1-c4e7d9db75e9,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,,,,0.392,,0.149,0.040999999999999995,-1.25,,0.82,-0.07,95.8,,80.9,0.277,,0.25,,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.36700000000000005,0.93,0.8,95.7,88.2,0.21,0.193,0.276,
5,2023-07-06,717462,Flyout,field_out,True,571970,670912,Max Muncy,Johan Oviedo,0,0,0,ab0c3b8e-5035-46a4-bc1b-f4849ccc43fd,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,,,,0.392,,0.149,0.040999999999999995,-1.25,,0.82,-0.07,95.8,,80.9,0.277,,0.25,,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.36700000000000005,0.93,0.8,95.7,88.2,0.21,0.193,0.276,
6,2023-07-06,717462,Strikeout,strikeout,True,502110,670912,J.D. Martinez,Johan Oviedo,0,0,0,554a6afc-7371-4b03-9481-c892c35aec62,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,,,,0.392,,0.149,0.040999999999999995,-1.25,,0.82,-0.07,95.8,,80.9,0.277,,0.25,,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.36700000000000005,0.93,0.8,95.7,88.2,0.21,0.193,0.276,
7,2023-07-06,717462,Walk,walk,False,444482,670912,David Peralta,Johan Oviedo,0,0,0,2e342ddb-a2eb-4210-b927-2013c756f1ab,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,,,,0.392,,0.149,0.040999999999999995,-1.25,,0.82,-0.07,95.8,,80.9,0.277,,0.25,,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.36700000000000005,0.93,0.8,95.7,88.2,0.21,0.193,0.276,
8,2023-07-06,717462,Groundout,field_out,True,518792,670912,Jason Heyward,Johan Oviedo,0,0,0,9076df3a-bc3d-4a3d-b901-188c9fa70521,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,,,,0.392,,0.149,0.040999999999999995,-1.25,,0.82,-0.07,95.8,,80.9,0.277,,0.25,,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.36700000000000005,0.93,0.8,95.7,88.2,0.21,0.193,0.276,
9,2023-07-06,717462,Lineout,field_out,True,467793,628711,Carlos Santana,Julio Urías,1,0,0,c12344d1-1e0e-445a-96cb-622146f9f9ca,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,
10,2023-07-06,717462,Single,single,False,656582,628711,Connor Joe,Julio Urías,0,0,0,3ba942e3-4f4a-443e-baa5-975e40f8e686,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,
11,2023-07-06,717462,Double,double,False,669261,628711,Jack Suwinski,Julio Urías,0,0,1,84614ed2-6cdd-4533-b1f8-fc313a601a5b,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,
12,2023-07-06,717462,Double,double,False,693304,628711,Nick Gonzales,Julio Urías,0,0,1,a1364cc9-ffd8-4573-b0c7-6d8e2f2b8d7d,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,
13,2023-07-06,717462,Strikeout,strikeout,True,666801,628711,Rodolfo Castro,Julio Urías,0,0,0,42f3f107-7880-42b3-8586-8e68031e520f,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,
14,2023-07-06,717462,Groundout,field_out,True,641511,628711,Jason Delay,Julio Urías,1,0,0,e4527ed1-58b9-4b66-8065-4d5cce2f00cd,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,
15,2023-07-06,717462,Flyout,field_out,True,678246,670912,Miguel Vargas,Johan Oviedo,0,0,0,d3ffe490-16f6-4589-9d63-0f7225f3331d,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,,,,0.392,,0.149,0.040999999999999995,-1.25,,0.82,-0.07,95.8,,80.9,0.277,,0.25,,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.36700000000000005,0.93,0.8,95.7,88.2,0.21,0.193,0.276,
16,2023-07-06,717462,Strikeout,strikeout,True,681546,670912,James Outman,Johan Oviedo,0,0,0,ad5e95d6-c063-44ac-9c6a-d104419798c6,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,,,,0.392,,0.149,0.040999999999999995,-1.25,,0.82,-0.07,95.8,,80.9,0.277,,0.25,,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.36700000000000005,0.93,0.8,95.7,88.2,0.21,0.193,0.276,
17,2023-07-06,717462,Groundout,field_out,True,605131,670912,Austin Barnes,Johan Oviedo,0,0,0,f680ad70-ba69-4fef-99ce-f9bf1c1815ab,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,,,,0.392,,0.149,0.040999999999999995,-1.25,,0.82,-0.07,95.8,,80.9,0.277,,0.25,,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.36700000000000005,0.93,0.8,95.7,88.2,0.21,0.193,0.276,
18,2023-07-06,717462,Lineout,field_out,True,663647,628711,Ke'Bryan Hayes,Julio Urías,0,0,0,3b6f5ad1-f8fa-466a-b2d8-d565b65d4ccd,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,
19,2023-07-06,717462,Groundout,field_out,True,668804,628711,Bryan Reynolds,Julio Urías,0,0,0,369e72c4-9ede-48da-9802-7625cfd5d647,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,
20,2023-07-06,717462,Strikeout,strikeout,True,680779,628711,Henry Davis,Julio Urías,0,0,0,b2429a19-bad7-4d8c-9bce-b0565b276ea2,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,
21,2023-07-06,717462,Lineout,field_out,True,605141,670912,Mookie Betts,Johan Oviedo,0,0,0,8223a319-c7ea-4c66-9d59-c5d78077f447,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,,,,0.392,,0.149,0.040999999999999995,-1.25,,0.82,-0.07,95.8,,80.9,0.277,,0.25,,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.36700000000000005,0.93,0.8,95.7,88.2,0.21,0.193,0.276,
22,2023-07-06,717462,Groundout,field_out,True,518692,670912,Freddie Freeman,Johan Oviedo,1,0,0,39d7ed44-8d03-4612-8881-66cac8ad1ef6,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,,,,0.392,,0.149,0.040999999999999995,-1.25,,0.82,-0.07,95.8,,80.9,0.277,,0.25,,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.36700000000000005,0.93,0.8,95.7,88.2,0.21,0.193,0.276,
23,2023-07-06,717462,Flyout,field_out,True,571970,670912,Max Muncy,Johan Oviedo,1,0,0,e029057f-9746-4e13-9099-678f2bde9807,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,,,,0.392,,0.149,0.040999999999999995,-1.25,,0.82,-0.07,95.8,,80.9,0.277,,0.25,,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.36700000000000005,0.93,0.8,95.7,88.2,0.21,0.193,0.276,
24,2023-07-06,717462,Groundout,field_out,True,467793,628711,Carlos Santana,Julio Urías,0,0,0,4328f073-72b4-4398-a9af-ee543c3de04a,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,
25,2023-07-06,717462,Strikeout,strikeout,True,656582,628711,Connor Joe,Julio Urías,0,0,0,64fb10b3-ac6e-499c-9ff5-cbacfc359b8e,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,
26,2023-07-06,717462,Strikeout,strikeout,True,669261,628711,Jack Suwinski,Julio Urías,0,0,0,ce5e6ddf-02bc-4033-896a-8dab446faa62,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,
27,2023-07-06,717462,Strikeout,strikeout,True,502110,670912,J.D. Martinez,Johan Oviedo,0,0,0,b51206be-a1b2-426c-95ad-c4fd58993d3d,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,,,,0.392,,0.149,0.040999999999999995,-1.25,,0.82,-0.07,95.8,,80.9,0.277,,0.25,,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.36700000000000005,0.93,0.8,95.7,88.2,0.21,0.193,0.276,
