,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vSI,vSL,vKC,SL_ba,SI_ba,CU_ba,FF_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FS_ba,FC_ba,ST_ba
0,2023-04-29,718399,Double,double,False,663647,641771,Ke'Bryan Hayes,Chad Kuhl,1,0,0,dbc41858-6e23-4396-b28f-8b903f504183,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,8.45,8.79,38.1,93.0,102.0,94.0,0.7490000000000001,7.28,6.57,11.03,1.88,0.72,0.23199999999999998,0.43200000000000005,0.10400000000000001,0.392,0.405,87.0,80.0,84.0,84.0,79.0,83.0,78.0,98.0,85.0,85.0,111.0,100.0,103.0,105.0,100.0,106.0,0.35100000000000003,0.075,0.435,0.096,0.043,-2.3,-3.38,0.21,-4.37,-3.85,92.2,94.0,85.5,78.7,0.235,0.459,0.375,0.25,0.5,,,,,,,,,,,,,,,,,,,,,
1,2023-04-29,718399,Walk,walk,False,668804,641771,Bryan Reynolds,Chad Kuhl,0,0,0,2ef5dd2d-1d6a-4ee4-8dce-f2a33345d899,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,8.45,8.79,38.1,93.0,102.0,94.0,0.7490000000000001,7.28,6.57,11.03,1.88,0.72,0.23199999999999998,0.43200000000000005,0.10400000000000001,0.392,0.405,87.0,80.0,84.0,84.0,79.0,83.0,78.0,98.0,85.0,85.0,111.0,100.0,103.0,105.0,100.0,106.0,0.35100000000000003,0.075,0.435,0.096,0.043,-2.3,-3.38,0.21,-4.37,-3.85,92.2,94.0,85.5,78.7,0.235,0.459,0.375,0.25,0.5,,,,,,,,,,,,,,,,,,,,,
2,2023-04-29,718399,Flyout,field_out,True,457705,641771,Andrew McCutchen,Chad Kuhl,1,0,1,88decc36-c8a5-4347-b4ff-bc9a1298154e,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,8.45,8.79,38.1,93.0,102.0,94.0,0.7490000000000001,7.28,6.57,11.03,1.88,0.72,0.23199999999999998,0.43200000000000005,0.10400000000000001,0.392,0.405,87.0,80.0,84.0,84.0,79.0,83.0,78.0,98.0,85.0,85.0,111.0,100.0,103.0,105.0,100.0,106.0,0.35100000000000003,0.075,0.435,0.096,0.043,-2.3,-3.38,0.21,-4.37,-3.85,92.2,94.0,85.5,78.7,0.235,0.459,0.375,0.25,0.5,,,,,,,,,,,,,,,,,,,,,
3,2023-04-29,718399,Sac Fly,sac_fly,True,467793,641771,Carlos Santana,Chad Kuhl,0,0,1,b0e68e19-2540-412d-bf90-d1c0dd117215,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,8.45,8.79,38.1,93.0,102.0,94.0,0.7490000000000001,7.28,6.57,11.03,1.88,0.72,0.23199999999999998,0.43200000000000005,0.10400000000000001,0.392,0.405,87.0,80.0,84.0,84.0,79.0,83.0,78.0,98.0,85.0,85.0,111.0,100.0,103.0,105.0,100.0,106.0,0.35100000000000003,0.075,0.435,0.096,0.043,-2.3,-3.38,0.21,-4.37,-3.85,92.2,94.0,85.5,78.7,0.235,0.459,0.375,0.25,0.5,,,,,,,,,,,,,,,,,,,,,
4,2023-04-29,718399,Strikeout,strikeout,True,669261,641771,Jack Suwinski,Chad Kuhl,0,0,1,59a92171-a7bd-4421-9f44-fbbec6e922e1,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,8.45,8.79,38.1,93.0,102.0,94.0,0.7490000000000001,7.28,6.57,11.03,1.88,0.72,0.23199999999999998,0.43200000000000005,0.10400000000000001,0.392,0.405,87.0,80.0,84.0,84.0,79.0,83.0,78.0,98.0,85.0,85.0,111.0,100.0,103.0,105.0,100.0,106.0,0.35100000000000003,0.075,0.435,0.096,0.043,-2.3,-3.38,0.21,-4.37,-3.85,92.2,94.0,85.5,78.7,0.235,0.459,0.375,0.25,0.5,,,,,,,,,,,,,,,,,,,,,
5,2023-04-29,718399,Single,single,False,669743,592826,Alex Call,Vince Velasquez,1,1,0,2b2612c2-070f-4259-a0c8-61a9510faafb,592826.0,vincevelasquez,Velasquez,Right,Vince Velasquez,3.86,4.13,37.1,99.0,99.0,102.0,0.741,8.92,3.38,8.44,0.96,0.7,0.336,0.336,0.182,0.282,0.4,88.6,59.0,102.0,92.0,110.0,97.0,102.0,63.0,94.0,91.0,101.0,100.0,104.0,94.0,146.0,144.0,0.011000000000000001,0.415,0.446,0.003,0.125,-1.31,6.0,2.19,-2.3,-1.78,93.2,92.9,83.2,80.6,0.192,,,0.314,0.25,,,,,,,,,,,,,,,,,,,,,
6,2023-04-29,718399,Lineout,field_out,True,671277,592826,Luis García Jr.,Vince Velasquez,1,0,0,052ae2e6-8c99-47e3-94d7-9d3d123f6351,592826.0,vincevelasquez,Velasquez,Right,Vince Velasquez,3.86,4.13,37.1,99.0,99.0,102.0,0.741,8.92,3.38,8.44,0.96,0.7,0.336,0.336,0.182,0.282,0.4,88.6,59.0,102.0,92.0,110.0,97.0,102.0,63.0,94.0,91.0,101.0,100.0,104.0,94.0,146.0,144.0,0.011000000000000001,0.415,0.446,0.003,0.125,-1.31,6.0,2.19,-2.3,-1.78,93.2,92.9,83.2,80.6,0.192,,,0.314,0.25,,,,,,,,,,,,,,,,,,,,,
7,2023-04-29,718399,Pop Out,field_out,True,600869,592826,Jeimer Candelario,Vince Velasquez,1,1,0,1e50fb5b-a112-4f80-b084-ef265c1f1cec,592826.0,vincevelasquez,Velasquez,Right,Vince Velasquez,3.86,4.13,37.1,99.0,99.0,102.0,0.741,8.92,3.38,8.44,0.96,0.7,0.336,0.336,0.182,0.282,0.4,88.6,59.0,102.0,92.0,110.0,97.0,102.0,63.0,94.0,91.0,101.0,100.0,104.0,94.0,146.0,144.0,0.011000000000000001,0.415,0.446,0.003,0.125,-1.31,6.0,2.19,-2.3,-1.78,93.2,92.9,83.2,80.6,0.192,,,0.314,0.25,,,,,,,,,,,,,,,,,,,,,
8,2023-04-29,718399,Strikeout,strikeout,True,608841,592826,Joey Meneses,Vince Velasquez,0,0,1,b0ce259b-1d76-4ce6-a138-c717838c81ce,592826.0,vincevelasquez,Velasquez,Right,Vince Velasquez,3.86,4.13,37.1,99.0,99.0,102.0,0.741,8.92,3.38,8.44,0.96,0.7,0.336,0.336,0.182,0.282,0.4,88.6,59.0,102.0,92.0,110.0,97.0,102.0,63.0,94.0,91.0,101.0,100.0,104.0,94.0,146.0,144.0,0.011000000000000001,0.415,0.446,0.003,0.125,-1.31,6.0,2.19,-2.3,-1.78,93.2,92.9,83.2,80.6,0.192,,,0.314,0.25,,,,,,,,,,,,,,,,,,,,,
9,2023-04-29,718399,Walk,walk,False,656582,641771,Connor Joe,Chad Kuhl,0,0,0,0b95359b-ed53-4c04-a8c9-f687e7ad0997,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,8.45,8.79,38.1,93.0,102.0,94.0,0.7490000000000001,7.28,6.57,11.03,1.88,0.72,0.23199999999999998,0.43200000000000005,0.10400000000000001,0.392,0.405,87.0,80.0,84.0,84.0,79.0,83.0,78.0,98.0,85.0,85.0,111.0,100.0,103.0,105.0,100.0,106.0,0.35100000000000003,0.075,0.435,0.096,0.043,-2.3,-3.38,0.21,-4.37,-3.85,92.2,94.0,85.5,78.7,0.235,0.459,0.375,0.25,0.5,,,,,,,,,,,,,,,,,,,,,
