,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,wFA/C,wSI/C,wSL/C,wCU/C,vFA,vSI,vSL,vCU,SI_ba,SL_ba,CU_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,FF_ba,CH_ba,ST_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-09-13,716600,Strikeout,strikeout,True,682928,681882,CJ Abrams,Colin Selby,0,0,0,328dd8a7-330a-412c-82d9-e963ac3d3633,681882.0,colinselby,Selby,Right,Colin Selby,9.0,5.52,24.0,93.0,114.0,97.0,0.7140000000000001,11.25,5.63,10.88,1.5,1.74,0.23199999999999998,0.449,0.188,0.33299999999999996,0.391,109.0,104.0,111.0,100.0,53.0,53.0,106.0,97.0,95.0,127.0,85.0,94.0,0.462,0.002,0.364,0.172,-5.8,-1.24,0.01,-0.52,97.4,96.6,88.4,82.7,0.395,0.192,0.241,,,,,,,,,,,,,,,,,,,,,,,
1,2023-09-13,716600,Strikeout,strikeout,True,657041,681882,Lane Thomas,Colin Selby,0,0,0,8c9c43f2-48b3-42aa-bf99-295b64220912,681882.0,colinselby,Selby,Right,Colin Selby,9.0,5.52,24.0,93.0,114.0,97.0,0.7140000000000001,11.25,5.63,10.88,1.5,1.74,0.23199999999999998,0.449,0.188,0.33299999999999996,0.391,109.0,104.0,111.0,100.0,53.0,53.0,106.0,97.0,95.0,127.0,85.0,94.0,0.462,0.002,0.364,0.172,-5.8,-1.24,0.01,-0.52,97.4,96.6,88.4,82.7,0.395,0.192,0.241,,,,,,,,,,,,,,,,,,,,,,,
2,2023-09-13,716600,Double,double,False,642086,681882,Dominic Smith,Colin Selby,1,1,0,e76727b8-2d7b-46a8-8bb0-351c9152c320,681882.0,colinselby,Selby,Right,Colin Selby,9.0,5.52,24.0,93.0,114.0,97.0,0.7140000000000001,11.25,5.63,10.88,1.5,1.74,0.23199999999999998,0.449,0.188,0.33299999999999996,0.391,109.0,104.0,111.0,100.0,53.0,53.0,106.0,97.0,95.0,127.0,85.0,94.0,0.462,0.002,0.364,0.172,-5.8,-1.24,0.01,-0.52,97.4,96.6,88.4,82.7,0.395,0.192,0.241,,,,,,,,,,,,,,,,,,,,,,,
3,2023-09-13,716600,Single,single,False,608841,681882,Joey Meneses,Colin Selby,0,0,1,ad3c2c69-9d97-4e88-8179-f223b66a45ff,681882.0,colinselby,Selby,Right,Colin Selby,9.0,5.52,24.0,93.0,114.0,97.0,0.7140000000000001,11.25,5.63,10.88,1.5,1.74,0.23199999999999998,0.449,0.188,0.33299999999999996,0.391,109.0,104.0,111.0,100.0,53.0,53.0,106.0,97.0,95.0,127.0,85.0,94.0,0.462,0.002,0.364,0.172,-5.8,-1.24,0.01,-0.52,97.4,96.6,88.4,82.7,0.395,0.192,0.241,,,,,,,,,,,,,,,,,,,,,,,
4,2023-09-13,716600,Strikeout,strikeout,True,663905,681882,Travis Blankenhorn,Colin Selby,0,0,0,1bfa89df-3af2-4d85-802c-cf91a6e5a6ae,681882.0,colinselby,Selby,Right,Colin Selby,9.0,5.52,24.0,93.0,114.0,97.0,0.7140000000000001,11.25,5.63,10.88,1.5,1.74,0.23199999999999998,0.449,0.188,0.33299999999999996,0.391,109.0,104.0,111.0,100.0,53.0,53.0,106.0,97.0,95.0,127.0,85.0,94.0,0.462,0.002,0.364,0.172,-5.8,-1.24,0.01,-0.52,97.4,96.6,88.4,82.7,0.395,0.192,0.241,,,,,,,,,,,,,,,,,,,,,,,
5,2023-09-13,716600,Single,single,False,678225,671131,Ji Hwan Bae,Jackson Rutledge,1,1,0,c01a707f-1758-41f6-9b11-5b42a665347d,671131.0,jacksonrutledge,Rutledge,Right,Jackson Rutledge,6.75,5.81,20.0,96.0,99.0,95.0,0.8109999999999999,5.4,2.7,10.8,1.8,0.51,0.221,0.41200000000000003,0.147,0.33799999999999997,0.451,87.0,56.0,60.0,95.0,96.0,94.0,87.0,101.0,96.0,111.0,102.0,101.0,0.142,0.457,0.217,0.057999999999999996,-0.11,2.03,2.09,-9.52,95.8,94.8,85.2,80.2,0.3,0.143,0.25,89.0,114.0,98.0,107.0,0.127,-10.41,0.258,0.5,,,,,,,,,,,,,,,
6,2023-09-13,716600,Single,single,False,668804,671131,Bryan Reynolds,Jackson Rutledge,0,0,1,48ee10a7-7d51-4e79-938a-097f14195e70,671131.0,jacksonrutledge,Rutledge,Right,Jackson Rutledge,6.75,5.81,20.0,96.0,99.0,95.0,0.8109999999999999,5.4,2.7,10.8,1.8,0.51,0.221,0.41200000000000003,0.147,0.33799999999999997,0.451,87.0,56.0,60.0,95.0,96.0,94.0,87.0,101.0,96.0,111.0,102.0,101.0,0.142,0.457,0.217,0.057999999999999996,-0.11,2.03,2.09,-9.52,95.8,94.8,85.2,80.2,0.3,0.143,0.25,89.0,114.0,98.0,107.0,0.127,-10.41,0.258,0.5,,,,,,,,,,,,,,,
7,2023-09-13,716600,Double,double,False,663647,671131,Ke'Bryan Hayes,Jackson Rutledge,0,0,1,ef0454f1-c3c5-4294-9ff0-0cc73741bfba,671131.0,jacksonrutledge,Rutledge,Right,Jackson Rutledge,6.75,5.81,20.0,96.0,99.0,95.0,0.8109999999999999,5.4,2.7,10.8,1.8,0.51,0.221,0.41200000000000003,0.147,0.33799999999999997,0.451,87.0,56.0,60.0,95.0,96.0,94.0,87.0,101.0,96.0,111.0,102.0,101.0,0.142,0.457,0.217,0.057999999999999996,-0.11,2.03,2.09,-9.52,95.8,94.8,85.2,80.2,0.3,0.143,0.25,89.0,114.0,98.0,107.0,0.127,-10.41,0.258,0.5,,,,,,,,,,,,,,,
8,2023-09-13,716600,Single,single,False,669261,671131,Jack Suwinski,Jackson Rutledge,0,0,1,7d2788f2-e81a-4da8-93b4-59ccb8acf9cf,671131.0,jacksonrutledge,Rutledge,Right,Jackson Rutledge,6.75,5.81,20.0,96.0,99.0,95.0,0.8109999999999999,5.4,2.7,10.8,1.8,0.51,0.221,0.41200000000000003,0.147,0.33799999999999997,0.451,87.0,56.0,60.0,95.0,96.0,94.0,87.0,101.0,96.0,111.0,102.0,101.0,0.142,0.457,0.217,0.057999999999999996,-0.11,2.03,2.09,-9.52,95.8,94.8,85.2,80.2,0.3,0.143,0.25,89.0,114.0,98.0,107.0,0.127,-10.41,0.258,0.5,,,,,,,,,,,,,,,
9,2023-09-13,716600,Pop Out,field_out,True,682848,671131,Endy Rodríguez,Jackson Rutledge,0,0,0,19801d4e-64db-4bd0-9b80-d83988813563,671131.0,jacksonrutledge,Rutledge,Right,Jackson Rutledge,6.75,5.81,20.0,96.0,99.0,95.0,0.8109999999999999,5.4,2.7,10.8,1.8,0.51,0.221,0.41200000000000003,0.147,0.33799999999999997,0.451,87.0,56.0,60.0,95.0,96.0,94.0,87.0,101.0,96.0,111.0,102.0,101.0,0.142,0.457,0.217,0.057999999999999996,-0.11,2.03,2.09,-9.52,95.8,94.8,85.2,80.2,0.3,0.143,0.25,89.0,114.0,98.0,107.0,0.127,-10.41,0.258,0.5,,,,,,,,,,,,,,,
