,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,FF_ba,CH_ba,ST_ba,CU_ba,SI_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba,SL_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
10,2023-06-19,717693,Flyout,field_out,True,621043,572020,Carlos Correa,James Paxton,0,0,0,fe985d8d-27a7-4fef-86ec-b9963f9363e6,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,84.4,112.0,88.0,93.0,,,,95.0,103.0,98.0,98.0,92.0,90.0,,,,0.006999999999999999,0.5660000000000001,,,0.067,0.04,-0.01,,,-0.96,95.2,94.9,,,0.269,0.316,,0.231,,87.0,93.0,94.0,63.0,101.0,91.0,0.165,0.195,-0.15,-0.31,85.8,81.3,0.191,,,,,,,,
11,2023-06-19,717693,Groundout,field_out,True,666135,572020,Alex Kirilloff,James Paxton,0,0,0,b04ec043-42a9-436e-a1c5-52441066baf9,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,84.4,112.0,88.0,93.0,,,,95.0,103.0,98.0,98.0,92.0,90.0,,,,0.006999999999999999,0.5660000000000001,,,0.067,0.04,-0.01,,,-0.96,95.2,94.9,,,0.269,0.316,,0.231,,87.0,93.0,94.0,63.0,101.0,91.0,0.165,0.195,-0.15,-0.31,85.8,81.3,0.191,,,,,,,,
12,2023-06-19,717693,Groundout,field_out,True,650489,572020,Willi Castro,James Paxton,1,1,0,b12e007a-b7cc-455f-9ec0-4ea982fb4172,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,84.4,112.0,88.0,93.0,,,,95.0,103.0,98.0,98.0,92.0,90.0,,,,0.006999999999999999,0.5660000000000001,,,0.067,0.04,-0.01,,,-0.96,95.2,94.9,,,0.269,0.316,,0.231,,87.0,93.0,94.0,63.0,101.0,91.0,0.165,0.195,-0.15,-0.31,85.8,81.3,0.191,,,,,,,,
13,2023-06-19,717693,Flyout,field_out,True,657136,641154,Connor Wong,Pablo López,0,0,0,5067073b-b60f-44f0-92ec-402d8589d07c,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,0.268,0.257,0.173,0.202,0.278,,,,,,,,,,,,,,,,,,,,,
14,2023-06-19,717693,Walk,walk,False,622569,641154,Pablo Reyes,Pablo López,1,0,0,385fd827-1129-4ba8-926c-68cfc123c9ff,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,0.268,0.257,0.173,0.202,0.278,,,,,,,,,,,,,,,,,,,,,
15,2023-06-19,717693,Double,double,False,680776,641154,Jarren Duran,Pablo López,1,0,1,c0edd309-6836-415b-8339-924cf8c102ba,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,0.268,0.257,0.173,0.202,0.278,,,,,,,,,,,,,,,,,,,,,
16,2023-06-19,717693,Hit By Pitch,hit_by_pitch,False,657077,641154,Alex Verdugo,Pablo López,1,1,0,881a92ba-38bb-4b06-aa30-9163be915928,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,0.268,0.257,0.173,0.202,0.278,,,,,,,,,,,,,,,,,,,,,
17,2023-06-19,717693,Strikeout,strikeout,True,646240,641154,Rafael Devers,Pablo López,0,0,0,89858f25-8e63-4567-a015-f0f39e01e84a,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,0.268,0.257,0.173,0.202,0.278,,,,,,,,,,,,,,,,,,,,,
18,2023-06-19,717693,Walk,walk,False,594807,641154,Adam Duvall,Pablo López,0,0,1,2c83926c-b93a-4660-bb8f-c841bc9c6743,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,0.268,0.257,0.173,0.202,0.278,,,,,,,,,,,,,,,,,,,,,
19,2023-06-19,717693,Strikeout,strikeout,True,807799,641154,Masataka Yoshida,Pablo López,0,0,0,3da4092b-8744-490b-8749-b90bfb22f0ea,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,0.268,0.257,0.173,0.202,0.278,,,,,,,,,,,,,,,,,,,,,
20,2023-06-19,717693,Strikeout,strikeout,True,571657,572020,Kyle Farmer,James Paxton,0,0,0,1cd5d4b5-cbd5-48ab-90d9-73b21e9dbbcb,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,84.4,112.0,88.0,93.0,,,,95.0,103.0,98.0,98.0,92.0,90.0,,,,0.006999999999999999,0.5660000000000001,,,0.067,0.04,-0.01,,,-0.96,95.2,94.9,,,0.269,0.316,,0.231,,87.0,93.0,94.0,63.0,101.0,91.0,0.165,0.195,-0.15,-0.31,85.8,81.3,0.191,,,,,,,,
21,2023-06-19,717693,Single,single,False,608336,572020,Joey Gallo,James Paxton,0,0,0,d4e453b9-2b61-41cf-9c64-d72dfc1401b3,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,84.4,112.0,88.0,93.0,,,,95.0,103.0,98.0,98.0,92.0,90.0,,,,0.006999999999999999,0.5660000000000001,,,0.067,0.04,-0.01,,,-0.96,95.2,94.9,,,0.269,0.316,,0.231,,87.0,93.0,94.0,63.0,101.0,91.0,0.165,0.195,-0.15,-0.31,85.8,81.3,0.191,,,,,,,,
22,2023-06-19,717693,Lineout,field_out,True,543877,572020,Christian Vázquez,James Paxton,0,0,0,9d9048c9-0539-418a-af8e-9e2da74aa211,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,84.4,112.0,88.0,93.0,,,,95.0,103.0,98.0,98.0,92.0,90.0,,,,0.006999999999999999,0.5660000000000001,,,0.067,0.04,-0.01,,,-0.96,95.2,94.9,,,0.269,0.316,,0.231,,87.0,93.0,94.0,63.0,101.0,91.0,0.165,0.195,-0.15,-0.31,85.8,81.3,0.191,,,,,,,,
23,2023-06-19,717693,Strikeout,strikeout,True,456781,572020,Donovan Solano,James Paxton,0,0,0,b8fbab80-4647-4cc7-a98d-45598ebfa052,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,84.4,112.0,88.0,93.0,,,,95.0,103.0,98.0,98.0,92.0,90.0,,,,0.006999999999999999,0.5660000000000001,,,0.067,0.04,-0.01,,,-0.96,95.2,94.9,,,0.269,0.316,,0.231,,87.0,93.0,94.0,63.0,101.0,91.0,0.165,0.195,-0.15,-0.31,85.8,81.3,0.191,,,,,,,,
24,2023-06-19,717693,Strikeout,strikeout,True,624414,641154,Christian Arroyo,Pablo López,0,0,0,894e0ea2-5196-49c3-8323-a34070c65125,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,0.268,0.257,0.173,0.202,0.278,,,,,,,,,,,,,,,,,,,,,
25,2023-06-19,717693,Groundout,field_out,True,671213,641154,Triston Casas,Pablo López,0,0,0,a46ed2a2-319f-43e7-ba29-931ae661ba02,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,0.268,0.257,0.173,0.202,0.278,,,,,,,,,,,,,,,,,,,,,
26,2023-06-19,717693,Walk,walk,False,657136,641154,Connor Wong,Pablo López,1,0,0,a31ec03f-2e33-4827-974f-96f9cde70011,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,0.268,0.257,0.173,0.202,0.278,,,,,,,,,,,,,,,,,,,,,
27,2023-06-19,717693,Single,single,False,622569,641154,Pablo Reyes,Pablo López,1,0,1,5971af9e-eb92-4ddd-aaeb-770bedef5e3a,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,0.268,0.257,0.173,0.202,0.278,,,,,,,,,,,,,,,,,,,,,
28,2023-06-19,717693,Double,double,False,680776,641154,Jarren Duran,Pablo López,0,0,1,8a16e6f3-d7b1-49ed-946a-87b673cf9731,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,0.268,0.257,0.173,0.202,0.278,,,,,,,,,,,,,,,,,,,,,
29,2023-06-19,717693,Strikeout,strikeout,True,657077,641154,Alex Verdugo,Pablo López,0,0,0,4d56b05d-e5d2-46be-89fd-f9cc0d1c3c97,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,0.268,0.257,0.173,0.202,0.278,,,,,,,,,,,,,,,,,,,,,
30,2023-06-19,717693,Groundout,field_out,True,666397,572020,Edouard Julien,James Paxton,0,0,0,e4bc1897-c012-4f0b-b54c-4ad239464aff,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,84.4,112.0,88.0,93.0,,,,95.0,103.0,98.0,98.0,92.0,90.0,,,,0.006999999999999999,0.5660000000000001,,,0.067,0.04,-0.01,,,-0.96,95.2,94.9,,,0.269,0.316,,0.231,,87.0,93.0,94.0,63.0,101.0,91.0,0.165,0.195,-0.15,-0.31,85.8,81.3,0.191,,,,,,,,
31,2023-06-19,717693,Walk,walk,False,621439,572020,Byron Buxton,James Paxton,0,0,0,b046939f-6843-4c8b-8557-afd7a1502a6b,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,84.4,112.0,88.0,93.0,,,,95.0,103.0,98.0,98.0,92.0,90.0,,,,0.006999999999999999,0.5660000000000001,,,0.067,0.04,-0.01,,,-0.96,95.2,94.9,,,0.269,0.316,,0.231,,87.0,93.0,94.0,63.0,101.0,91.0,0.165,0.195,-0.15,-0.31,85.8,81.3,0.191,,,,,,,,
32,2023-06-19,717693,Grounded Into DP,grounded_into_double_play,True,621043,572020,Carlos Correa,James Paxton,0,0,1,f754f404-a6ad-4579-b96e-f11e2e2d766c,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,84.4,112.0,88.0,93.0,,,,95.0,103.0,98.0,98.0,92.0,90.0,,,,0.006999999999999999,0.5660000000000001,,,0.067,0.04,-0.01,,,-0.96,95.2,94.9,,,0.269,0.316,,0.231,,87.0,93.0,94.0,63.0,101.0,91.0,0.165,0.195,-0.15,-0.31,85.8,81.3,0.191,,,,,,,,
33,2023-06-19,717693,Groundout,field_out,True,646240,641154,Rafael Devers,Pablo López,0,0,0,e4662a1e-f69e-4735-9bcb-de67fcaff3a5,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,0.268,0.257,0.173,0.202,0.278,,,,,,,,,,,,,,,,,,,,,
34,2023-06-19,717693,Strikeout,strikeout,True,594807,641154,Adam Duvall,Pablo López,0,0,0,72d10a75-2a11-438d-9c98-c1d868b5a758,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,0.268,0.257,0.173,0.202,0.278,,,,,,,,,,,,,,,,,,,,,
35,2023-06-19,717693,Strikeout,strikeout,True,807799,641154,Masataka Yoshida,Pablo López,0,0,0,2563aed8-ad76-421e-8060-409cd0a2d552,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,0.268,0.257,0.173,0.202,0.278,,,,,,,,,,,,,,,,,,,,,
