,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,FF_ba,SI_ba,SL_ba,ST_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FC%,wFC/C,vFC
10,2023-07-23,717281,Single,single,False,663728,666201,Cal Raleigh,Alek Manoah,0,0,0,1ce3fb84-9840-4bef-bde6-60e1f48755e6,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.316,0.25,0.239,,0.273,,,,,,,,,,,,,,,,,
11,2023-07-23,717281,Strikeout,strikeout,True,664034,666201,Ty France,Alek Manoah,0,0,0,87236610-4a02-4d1d-9398-518680446841,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.316,0.25,0.239,,0.273,,,,,,,,,,,,,,,,,
12,2023-07-23,717281,Home Run,home_run,False,645801,666201,Mike Ford,Alek Manoah,0,0,1,fcb87e4d-e5ba-4afb-a696-4f61e15290f5,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.316,0.25,0.239,,0.273,,,,,,,,,,,,,,,,,
13,2023-07-23,717281,Strikeout,strikeout,True,666211,666201,Taylor Trammell,Alek Manoah,0,0,0,3500b929-08c4-4e54-8f60-37bac4d30e03,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.316,0.25,0.239,,0.273,,,,,,,,,,,,,,,,,
14,2023-07-23,717281,Lineout,field_out,True,543939,666201,Kolten Wong,Alek Manoah,0,0,0,af04efef-0c78-49fd-9245-de6f375b0dde,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.316,0.25,0.239,,0.273,,,,,,,,,,,,,,,,,
15,2023-07-23,717281,Strikeout,strikeout,True,662139,693433,Daulton Varsho,Bryan Woo,0,0,0,64623531-2fc5-411c-98c0-90c99bf5c8de,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,
16,2023-07-23,717281,Strikeout,strikeout,True,643376,693433,Danny Jansen,Bryan Woo,0,0,0,60d8e39f-03a1-488f-ad16-7afe5b2bdaca,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,
17,2023-07-23,717281,Lineout,field_out,True,595281,693433,Kevin Kiermaier,Bryan Woo,0,0,0,f7ebdd7d-5695-4cec-be62-b9ea94c25c24,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,
18,2023-07-23,717281,Groundout,field_out,True,641487,666201,J.P. Crawford,Alek Manoah,0,0,0,f0153908-ee8f-4418-95d9-ab2beb66a848,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.316,0.25,0.239,,0.273,,,,,,,,,,,,,,,,,
19,2023-07-23,717281,Strikeout,strikeout,True,677594,666201,Julio Rodríguez,Alek Manoah,0,0,0,3e8915ba-8e8e-4ac9-8536-eddddb4d2e29,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.316,0.25,0.239,,0.273,,,,,,,,,,,,,,,,,
20,2023-07-23,717281,Walk,walk,False,553993,666201,Eugenio Suárez,Alek Manoah,1,0,0,54273e58-acc7-405f-9c57-9480461479b0,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.316,0.25,0.239,,0.273,,,,,,,,,,,,,,,,,
21,2023-07-23,717281,Strikeout,strikeout,True,606192,666201,Teoscar Hernández,Alek Manoah,0,0,0,c4b0fffe-a172-4b2e-a298-cc2a6d9da2dc,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.316,0.25,0.239,,0.273,,,,,,,,,,,,,,,,,
22,2023-07-23,717281,Hit By Pitch,hit_by_pitch,False,543807,693433,George Springer,Bryan Woo,0,0,0,e1b46ce7-44b5-47c2-8118-33495f59cc4d,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,
23,2023-07-23,717281,Strikeout,strikeout,True,666182,693433,Bo Bichette,Bryan Woo,0,0,0,216eed3f-b155-4f00-9f18-b64ed3d303e6,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,
24,2023-07-23,717281,Strikeout,strikeout,True,474832,693433,Brandon Belt,Bryan Woo,0,0,0,5a973ef4-51e6-4b2c-9530-08c31ab54b19,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,
25,2023-07-23,717281,Home Run,home_run,False,665489,693433,Vladimir Guerrero Jr.,Bryan Woo,0,0,1,11e472d5-62f8-4d76-a0a3-c6227be9f744,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,
26,2023-07-23,717281,Groundout,field_out,True,656305,693433,Matt Chapman,Bryan Woo,1,0,0,4f3b2869-b0ef-4c88-8e87-968b3a03a590,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,
27,2023-07-23,717281,Strikeout,strikeout,True,663728,666201,Cal Raleigh,Alek Manoah,0,0,0,f7f104bf-012b-49e8-a4b2-5cbe6b30c690,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.316,0.25,0.239,,0.273,,,,,,,,,,,,,,,,,
28,2023-07-23,717281,Groundout,field_out,True,664034,666201,Ty France,Alek Manoah,0,0,0,1e58bdd2-85a2-407d-b610-bb2a0959e84d,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.316,0.25,0.239,,0.273,,,,,,,,,,,,,,,,,
29,2023-07-23,717281,Walk,walk,False,645801,666201,Mike Ford,Alek Manoah,1,0,0,b8e12054-82a0-46e7-bf01-c67ecfa9840b,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.316,0.25,0.239,,0.273,,,,,,,,,,,,,,,,,
30,2023-07-23,717281,Walk,walk,False,666211,666201,Taylor Trammell,Alek Manoah,1,0,1,a19724f6-66bf-467a-97e9-82b62a290bbe,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.316,0.25,0.239,,0.273,,,,,,,,,,,,,,,,,
31,2023-07-23,717281,Bunt Groundout,field_out,True,543939,666201,Kolten Wong,Alek Manoah,0,0,0,bcb9c93e-ab47-42ec-a2e0-3d0c5c72b1c3,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.316,0.25,0.239,,0.273,,,,,,,,,,,,,,,,,
32,2023-07-23,717281,Single,single,False,593160,693433,Whit Merrifield,Bryan Woo,0,0,0,35c4e1d3-ef89-4053-82ff-fdca0722ea29,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,
33,2023-07-23,717281,Flyout,field_out,True,662139,693433,Daulton Varsho,Bryan Woo,1,0,0,2608d8bc-a0d0-49bd-82ff-4c6edb94f2bf,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,
34,2023-07-23,717281,Hit By Pitch,hit_by_pitch,False,643376,693433,Danny Jansen,Bryan Woo,0,0,1,8c5e0b2f-7e11-4ed6-bc95-4486fcbc3bba,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,
35,2023-07-23,717281,Single,single,False,595281,693433,Kevin Kiermaier,Bryan Woo,0,0,1,df1d7f4b-597f-425b-98c0-19a1136e7864,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,
36,2023-07-23,717281,Grounded Into DP,grounded_into_double_play,True,543807,693433,George Springer,Bryan Woo,1,0,1,2349e24c-f1fe-408d-b749-4c43e6d861bb,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,
37,2023-07-23,717281,Lineout,field_out,True,641487,666201,J.P. Crawford,Alek Manoah,1,0,0,2f99dfa9-313f-4806-8596-69e3d8de1f1d,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.316,0.25,0.239,,0.273,,,,,,,,,,,,,,,,,
38,2023-07-23,717281,Flyout,field_out,True,677594,666201,Julio Rodríguez,Alek Manoah,1,1,0,f448dbe2-a912-4ad0-b755-6de72c8ad40f,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.316,0.25,0.239,,0.273,,,,,,,,,,,,,,,,,
39,2023-07-23,717281,Lineout,field_out,True,553993,666201,Eugenio Suárez,Alek Manoah,0,0,0,79b5009b-9ec1-4bd6-a0a4-20ed2f6e3227,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.316,0.25,0.239,,0.273,,,,,,,,,,,,,,,,,
