,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,FO%,SL%,CU%,wFA/C,wFC/C,wFO/C,wSL/C,wCU/C,vFA,vFC,vFO,vSL,vCU,FF_ba,FC_ba,FS_ba,SL_ba,ST_ba,CU_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CH%,wSI/C,wCH/C,vSI,SI_ba,CH_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2023-05-30,717962,Strikeout,strikeout,True,681082,673540,Bryson Stott,Kodai Senga,0,0,0,125c5882-a410-44fc-8f2e-c0458e38ae16,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,
1,2023-05-30,717962,Flyout,field_out,True,607208,673540,Trea Turner,Kodai Senga,1,1,0,1eba4c2e-de8a-409d-b119-b0959fc8ccc1,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,
2,2023-05-30,717962,Groundout,field_out,True,592206,673540,Nick Castellanos,Kodai Senga,1,0,0,c65f49ef-63bc-4fbb-890c-04d1f33bf725,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,
3,2023-05-30,717962,Groundout,field_out,True,607043,624133,Brandon Nimmo,Ranger Suárez,0,0,0,67ac169d-9a8a-4126-a928-8a3fb9a95712,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,4.18,4.36,125.0,101.0,85.0,97.0,0.79,8.57,3.46,9.29,0.94,1.58,0.23199999999999998,0.39399999999999996,0.16399999999999998,0.34,0.39299999999999996,95.0,104.0,102.0,69.0,98.0,88.0,91.0,113.0,108.0,97.0,97.0,94.0,0.215,0.126,,0.005,0.19,-0.65,-1.27,,4.65,1.95,93.4,87.5,,84.1,75.8,0.304,0.34,,0.2,,0.143,82.9,70.0,98.0,99.0,96.0,104.0,102.0,0.28,0.184,0.52,-1.45,92.8,0.289,0.267,,,,,,
4,2023-05-30,717962,Strikeout,strikeout,True,682626,624133,Francisco Alvarez,Ranger Suárez,0,0,0,517e04dd-032a-4ea6-ab88-3bc6721de3a9,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,4.18,4.36,125.0,101.0,85.0,97.0,0.79,8.57,3.46,9.29,0.94,1.58,0.23199999999999998,0.39399999999999996,0.16399999999999998,0.34,0.39299999999999996,95.0,104.0,102.0,69.0,98.0,88.0,91.0,113.0,108.0,97.0,97.0,94.0,0.215,0.126,,0.005,0.19,-0.65,-1.27,,4.65,1.95,93.4,87.5,,84.1,75.8,0.304,0.34,,0.2,,0.143,82.9,70.0,98.0,99.0,96.0,104.0,102.0,0.28,0.184,0.52,-1.45,92.8,0.289,0.267,,,,,,
5,2023-05-30,717962,Flyout,field_out,True,596019,624133,Francisco Lindor,Ranger Suárez,0,0,0,81c59572-2cc1-433a-9c3b-7438f8cbe221,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,4.18,4.36,125.0,101.0,85.0,97.0,0.79,8.57,3.46,9.29,0.94,1.58,0.23199999999999998,0.39399999999999996,0.16399999999999998,0.34,0.39299999999999996,95.0,104.0,102.0,69.0,98.0,88.0,91.0,113.0,108.0,97.0,97.0,94.0,0.215,0.126,,0.005,0.19,-0.65,-1.27,,4.65,1.95,93.4,87.5,,84.1,75.8,0.304,0.34,,0.2,,0.143,82.9,70.0,98.0,99.0,96.0,104.0,102.0,0.28,0.184,0.52,-1.45,92.8,0.289,0.267,,,,,,
6,2023-05-30,717962,Strikeout,strikeout,True,656941,673540,Kyle Schwarber,Kodai Senga,0,0,0,2b688b4c-d5ed-4477-8646-0cc9c86e1848,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,
7,2023-05-30,717962,Strikeout,strikeout,True,592663,673540,J.T. Realmuto,Kodai Senga,0,0,0,38644e42-5816-4eb4-ad1b-b1a0e43dc987,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,
8,2023-05-30,717962,Flyout,field_out,True,664761,673540,Alec Bohm,Kodai Senga,0,0,0,e23ff640-8b6c-4ff3-adbe-808058fa9ce8,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,
9,2023-05-30,717962,Groundout,field_out,True,624413,624133,Pete Alonso,Ranger Suárez,1,0,0,0fecb680-09d3-4923-a4f1-1ef4b747a3c5,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,4.18,4.36,125.0,101.0,85.0,97.0,0.79,8.57,3.46,9.29,0.94,1.58,0.23199999999999998,0.39399999999999996,0.16399999999999998,0.34,0.39299999999999996,95.0,104.0,102.0,69.0,98.0,88.0,91.0,113.0,108.0,97.0,97.0,94.0,0.215,0.126,,0.005,0.19,-0.65,-1.27,,4.65,1.95,93.4,87.5,,84.1,75.8,0.304,0.34,,0.2,,0.143,82.9,70.0,98.0,99.0,96.0,104.0,102.0,0.28,0.184,0.52,-1.45,92.8,0.289,0.267,,,,,,
