,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,wFA/C,wFC/C,wSL/C,vFA,vFC,vSL,FF_ba,FC_ba,ST_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CH%,wSI/C,wCH/C,vSI,CH_ba,SI_ba,SL_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba
0,2023-09-19,716510,Strikeout,strikeout,True,663837,657571,Matt Vierling,Caleb Ferguson,0,0,0,3520ae2b-5f97-4270-b8c1-46aa651294f5,657571.0,calebferguson,Ferguson,Left,Caleb Ferguson,3.43,3.85,60.1,101.0,108.0,100.0,0.767,10.44,3.43,9.55,0.6,1.84,0.29600000000000004,0.361,0.166,0.32,0.451,108.0,102.0,101.0,120.0,87.0,98.0,107.0,101.0,99.0,0.665,0.307,0.027999999999999997,0.19,-0.37,0.92,95.8,86.6,80.0,0.277,0.253,0.25,,,,,,,,,,,,,,,,,,,,,,
1,2023-09-19,716510,Strikeout,strikeout,True,628451,657571,Andy Ibáñez,Caleb Ferguson,0,0,0,4d0e7c80-840a-4550-a978-190fcddf9f91,657571.0,calebferguson,Ferguson,Left,Caleb Ferguson,3.43,3.85,60.1,101.0,108.0,100.0,0.767,10.44,3.43,9.55,0.6,1.84,0.29600000000000004,0.361,0.166,0.32,0.451,108.0,102.0,101.0,120.0,87.0,98.0,107.0,101.0,99.0,0.665,0.307,0.027999999999999997,0.19,-0.37,0.92,95.8,86.6,80.0,0.277,0.253,0.25,,,,,,,,,,,,,,,,,,,,,,
2,2023-09-19,716510,Home Run,home_run,False,679529,657571,Spencer Torkelson,Caleb Ferguson,1,0,0,582edee3-90d2-4502-847a-722f5451c8a1,657571.0,calebferguson,Ferguson,Left,Caleb Ferguson,3.43,3.85,60.1,101.0,108.0,100.0,0.767,10.44,3.43,9.55,0.6,1.84,0.29600000000000004,0.361,0.166,0.32,0.451,108.0,102.0,101.0,120.0,87.0,98.0,107.0,101.0,99.0,0.665,0.307,0.027999999999999997,0.19,-0.37,0.92,95.8,86.6,80.0,0.277,0.253,0.25,,,,,,,,,,,,,,,,,,,,,,
3,2023-09-19,716510,Strikeout,strikeout,True,668670,657571,Jake Rogers,Caleb Ferguson,0,0,0,3adbd57e-3cf4-4c80-9f8b-1ee887dedc7b,657571.0,calebferguson,Ferguson,Left,Caleb Ferguson,3.43,3.85,60.1,101.0,108.0,100.0,0.767,10.44,3.43,9.55,0.6,1.84,0.29600000000000004,0.361,0.166,0.32,0.451,108.0,102.0,101.0,120.0,87.0,98.0,107.0,101.0,99.0,0.665,0.307,0.027999999999999997,0.19,-0.37,0.92,95.8,86.6,80.0,0.277,0.253,0.25,,,,,,,,,,,,,,,,,,,,,,
4,2023-09-19,716510,Lineout,field_out,True,605141,622766,Mookie Betts,Miguel Díaz,1,0,0,00aec67b-76a1-42c0-9bbf-8f3c9b5a6d0a,622766.0,migueldiaz,"Díaz, M",Right,Miguel Díaz,0.64,2.75,14.0,100.0,105.0,102.0,0.735,10.29,3.21,5.14,0.0,0.93,0.273,0.242,0.182,0.303,0.409,96.0,91.0,89.0,102.0,100.0,101.0,,,,0.212,,0.26899999999999996,4.09,,4.05,95.1,,84.5,0.091,,,88.7,117.0,107.0,112.0,101.0,103.0,99.0,0.26899999999999996,0.25,0.01,1.3,94.4,0.235,0.333,0.0,,,,,,,
5,2023-09-19,716510,Double,double,False,518692,622766,Freddie Freeman,Miguel Díaz,0,0,0,a272f5dc-f1eb-4620-9e1e-6e710e05f899,622766.0,migueldiaz,"Díaz, M",Right,Miguel Díaz,0.64,2.75,14.0,100.0,105.0,102.0,0.735,10.29,3.21,5.14,0.0,0.93,0.273,0.242,0.182,0.303,0.409,96.0,91.0,89.0,102.0,100.0,101.0,,,,0.212,,0.26899999999999996,4.09,,4.05,95.1,,84.5,0.091,,,88.7,117.0,107.0,112.0,101.0,103.0,99.0,0.26899999999999996,0.25,0.01,1.3,94.4,0.235,0.333,0.0,,,,,,,
6,2023-09-19,716510,Single,single,False,669257,622766,Will Smith,Miguel Díaz,1,1,1,5e5a42fb-5352-4e48-a0cb-0402c3948b53,622766.0,migueldiaz,"Díaz, M",Right,Miguel Díaz,0.64,2.75,14.0,100.0,105.0,102.0,0.735,10.29,3.21,5.14,0.0,0.93,0.273,0.242,0.182,0.303,0.409,96.0,91.0,89.0,102.0,100.0,101.0,,,,0.212,,0.26899999999999996,4.09,,4.05,95.1,,84.5,0.091,,,88.7,117.0,107.0,112.0,101.0,103.0,99.0,0.26899999999999996,0.25,0.01,1.3,94.4,0.235,0.333,0.0,,,,,,,
7,2023-09-19,716510,Strikeout,strikeout,True,571970,622766,Max Muncy,Miguel Díaz,0,0,0,305bda74-8258-42e9-835d-7fe023257d2e,622766.0,migueldiaz,"Díaz, M",Right,Miguel Díaz,0.64,2.75,14.0,100.0,105.0,102.0,0.735,10.29,3.21,5.14,0.0,0.93,0.273,0.242,0.182,0.303,0.409,96.0,91.0,89.0,102.0,100.0,101.0,,,,0.212,,0.26899999999999996,4.09,,4.05,95.1,,84.5,0.091,,,88.7,117.0,107.0,112.0,101.0,103.0,99.0,0.26899999999999996,0.25,0.01,1.3,94.4,0.235,0.333,0.0,,,,,,,
8,2023-09-19,716510,Walk,walk,False,502110,622766,J.D. Martinez,Miguel Díaz,0,0,1,1c0e1d80-024f-4bf8-a4c6-931859f0a967,622766.0,migueldiaz,"Díaz, M",Right,Miguel Díaz,0.64,2.75,14.0,100.0,105.0,102.0,0.735,10.29,3.21,5.14,0.0,0.93,0.273,0.242,0.182,0.303,0.409,96.0,91.0,89.0,102.0,100.0,101.0,,,,0.212,,0.26899999999999996,4.09,,4.05,95.1,,84.5,0.091,,,88.7,117.0,107.0,112.0,101.0,103.0,99.0,0.26899999999999996,0.25,0.01,1.3,94.4,0.235,0.333,0.0,,,,,,,
9,2023-09-19,716510,Forceout,force_out,True,444482,663947,David Peralta,Tyler Holton,0,0,1,e41efb3d-f760-42b7-9de9-2b9674fbd7d8,663947.0,tylerholton,"Holton, T",Left,Tyler Holton,2.11,3.5,85.1,103.0,89.0,101.0,0.753,7.8,1.9,5.91,0.95,1.28,0.20800000000000002,0.46799999999999997,0.177,0.303,0.44,79.0,103.0,95.0,101.0,104.0,109.0,99.0,97.0,97.0,0.27899999999999997,0.193,0.14300000000000002,2.59,1.21,2.08,91.5,88.0,81.8,0.178,0.241,,82.9,93.0,106.0,104.0,79.0,109.0,101.0,0.12300000000000001,0.225,5.64,0.98,91.2,0.195,0.167,0.135,80.0,91.0,98.0,0.036000000000000004,-0.9,78.3,0.125
10,2023-09-19,716510,Flyout,field_out,True,681481,686752,Kerry Carpenter,Ryan Pepiot,0,0,0,bedce2f9-aa2c-4f6c-a054-9c5aae67350a,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,2.14,3.23,42.0,104.0,98.0,103.0,0.757,8.14,1.07,5.79,1.5,0.8,0.27399999999999997,0.41600000000000004,0.177,0.301,0.424,100.0,100.0,97.0,115.0,96.0,101.0,,,,0.506,,0.147,1.83,,0.98,94.0,,88.8,0.156,,,86.3,87.0,115.0,113.0,,,,,0.34700000000000003,,0.55,,0.203,,0.174,,,,,,,
11,2023-09-19,716510,Flyout,field_out,True,408234,686752,Miguel Cabrera,Ryan Pepiot,1,0,0,9bb021a4-a007-47ac-a706-d79aba48affd,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,2.14,3.23,42.0,104.0,98.0,103.0,0.757,8.14,1.07,5.79,1.5,0.8,0.27399999999999997,0.41600000000000004,0.177,0.301,0.424,100.0,100.0,97.0,115.0,96.0,101.0,,,,0.506,,0.147,1.83,,0.98,94.0,,88.8,0.156,,,86.3,87.0,115.0,113.0,,,,,0.34700000000000003,,0.55,,0.203,,0.174,,,,,,,
12,2023-09-19,716510,Flyout,field_out,True,663527,686752,Tyler Nevin,Ryan Pepiot,0,0,0,832b17d6-9428-441e-9764-edd312b2313a,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,2.14,3.23,42.0,104.0,98.0,103.0,0.757,8.14,1.07,5.79,1.5,0.8,0.27399999999999997,0.41600000000000004,0.177,0.301,0.424,100.0,100.0,97.0,115.0,96.0,101.0,,,,0.506,,0.147,1.83,,0.98,94.0,,88.8,0.156,,,86.3,87.0,115.0,113.0,,,,,0.34700000000000003,,0.55,,0.203,,0.174,,,,,,,
13,2023-09-19,716510,Groundout,field_out,True,518792,663947,Jason Heyward,Tyler Holton,0,0,0,f5780781-e591-4a6a-8a7e-a244de421696,663947.0,tylerholton,"Holton, T",Left,Tyler Holton,2.11,3.5,85.1,103.0,89.0,101.0,0.753,7.8,1.9,5.91,0.95,1.28,0.20800000000000002,0.46799999999999997,0.177,0.303,0.44,79.0,103.0,95.0,101.0,104.0,109.0,99.0,97.0,97.0,0.27899999999999997,0.193,0.14300000000000002,2.59,1.21,2.08,91.5,88.0,81.8,0.178,0.241,,82.9,93.0,106.0,104.0,79.0,109.0,101.0,0.12300000000000001,0.225,5.64,0.98,91.2,0.195,0.167,0.135,80.0,91.0,98.0,0.036000000000000004,-0.9,78.3,0.125
14,2023-09-19,716510,Strikeout,strikeout,True,681546,663947,James Outman,Tyler Holton,0,0,0,9c78443e-258e-46d1-88ec-6887ce34fd39,663947.0,tylerholton,"Holton, T",Left,Tyler Holton,2.11,3.5,85.1,103.0,89.0,101.0,0.753,7.8,1.9,5.91,0.95,1.28,0.20800000000000002,0.46799999999999997,0.177,0.303,0.44,79.0,103.0,95.0,101.0,104.0,109.0,99.0,97.0,97.0,0.27899999999999997,0.193,0.14300000000000002,2.59,1.21,2.08,91.5,88.0,81.8,0.178,0.241,,82.9,93.0,106.0,104.0,79.0,109.0,101.0,0.12300000000000001,0.225,5.64,0.98,91.2,0.195,0.167,0.135,80.0,91.0,98.0,0.036000000000000004,-0.9,78.3,0.125
15,2023-09-19,716510,Strikeout,strikeout,True,500743,663947,Miguel Rojas,Tyler Holton,0,0,0,3a50ee8d-ef05-4be3-a252-cba6715dddca,663947.0,tylerholton,"Holton, T",Left,Tyler Holton,2.11,3.5,85.1,103.0,89.0,101.0,0.753,7.8,1.9,5.91,0.95,1.28,0.20800000000000002,0.46799999999999997,0.177,0.303,0.44,79.0,103.0,95.0,101.0,104.0,109.0,99.0,97.0,97.0,0.27899999999999997,0.193,0.14300000000000002,2.59,1.21,2.08,91.5,88.0,81.8,0.178,0.241,,82.9,93.0,106.0,104.0,79.0,109.0,101.0,0.12300000000000001,0.225,5.64,0.98,91.2,0.195,0.167,0.135,80.0,91.0,98.0,0.036000000000000004,-0.9,78.3,0.125
16,2023-09-19,716510,Strikeout,strikeout,True,670097,686752,Zack Short,Ryan Pepiot,0,0,0,d61b2731-7015-4c3f-ad36-ed8b31d72820,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,2.14,3.23,42.0,104.0,98.0,103.0,0.757,8.14,1.07,5.79,1.5,0.8,0.27399999999999997,0.41600000000000004,0.177,0.301,0.424,100.0,100.0,97.0,115.0,96.0,101.0,,,,0.506,,0.147,1.83,,0.98,94.0,,88.8,0.156,,,86.3,87.0,115.0,113.0,,,,,0.34700000000000003,,0.55,,0.203,,0.174,,,,,,,
17,2023-09-19,716510,Home Run,home_run,False,678009,686752,Parker Meadows,Ryan Pepiot,0,0,0,7ffbd0ed-3824-418e-b35e-3826cdf64ffe,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,2.14,3.23,42.0,104.0,98.0,103.0,0.757,8.14,1.07,5.79,1.5,0.8,0.27399999999999997,0.41600000000000004,0.177,0.301,0.424,100.0,100.0,97.0,115.0,96.0,101.0,,,,0.506,,0.147,1.83,,0.98,94.0,,88.8,0.156,,,86.3,87.0,115.0,113.0,,,,,0.34700000000000003,,0.55,,0.203,,0.174,,,,,,,
18,2023-09-19,716510,Groundout,field_out,True,663837,686752,Matt Vierling,Ryan Pepiot,0,0,0,4842d209-75f2-4428-9806-345b3ba1fc49,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,2.14,3.23,42.0,104.0,98.0,103.0,0.757,8.14,1.07,5.79,1.5,0.8,0.27399999999999997,0.41600000000000004,0.177,0.301,0.424,100.0,100.0,97.0,115.0,96.0,101.0,,,,0.506,,0.147,1.83,,0.98,94.0,,88.8,0.156,,,86.3,87.0,115.0,113.0,,,,,0.34700000000000003,,0.55,,0.203,,0.174,,,,,,,
