,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CH%,wFA/C,wSL/C,wCH/C,vFA,vSL,FF_ba,SL_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,CU%,wFC/C,wSI/C,wCU/C,vFC,vSI,vCU,SI_ba,FC_ba,CU_ba,ST_ba,vSC (sc),SC%,wSC/C,SC_ba,FS_ba
0,2023-04-07,718676,Groundout,field_out,True,593428,694363,Xander Bogaerts,Jared Shuster,1,0,0,262b0df0-2f91-4f45-9311-58b08327e150,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,0.23,-0.83,1.11,-2.01,91.4,84.9,0.311,0.197,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-04-07,718676,Walk,walk,False,665742,694363,Juan Soto,Jared Shuster,0,0,0,f000f317-32e3-4338-ba6e-4dabd57803ab,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,0.23,-0.83,1.11,-2.01,91.4,84.9,0.311,0.197,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-04-07,718676,Single,single,False,592518,694363,Manny Machado,Jared Shuster,1,1,1,4918c5e4-2e46-41f1-b183-c9a7c21b84fd,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,0.23,-0.83,1.11,-2.01,91.4,84.9,0.311,0.197,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-04-07,718676,Double,double,False,443558,694363,Nelson Cruz,Jared Shuster,1,0,1,c537cd05-d4c9-4b29-bff1-b7ebb9473c2c,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,0.23,-0.83,1.11,-2.01,91.4,84.9,0.311,0.197,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-04-07,718676,Strikeout,strikeout,True,630105,694363,Jake Cronenworth,Jared Shuster,0,0,0,39bbf6c8-dfce-475a-b11d-c1a318201efe,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,0.23,-0.83,1.11,-2.01,91.4,84.9,0.311,0.197,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2023-04-07,718676,Walk,walk,False,673490,694363,Ha-Seong Kim,Jared Shuster,0,0,0,064dcd12-e0c9-4008-9f6b-cc77f00a1db2,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,0.23,-0.83,1.11,-2.01,91.4,84.9,0.311,0.197,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2023-04-07,718676,Walk,walk,False,543592,694363,Austin Nola,Jared Shuster,1,0,1,26a2f033-bd12-4c9c-ad4a-ae20de83d66f,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,0.23,-0.83,1.11,-2.01,91.4,84.9,0.311,0.197,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2023-04-07,718676,Strikeout,strikeout,True,663757,694363,Trent Grisham,Jared Shuster,0,0,0,68aa65cc-ce66-4b0f-8c15-0218f1fe5736,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,0.23,-0.83,1.11,-2.01,91.4,84.9,0.311,0.197,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2023-04-07,718676,Flyout,field_out,True,660670,607259,Ronald Acuña Jr.,Nick Martinez,1,0,0,536385fa-b564-4753-a79e-b49eb2bbb3a1,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,3.43,3.98,110.1,102.0,92.0,101.0,0.728,8.65,3.26,8.08,0.98,1.91,0.20600000000000002,0.431,0.235,0.251,0.397,80.7,97.0,102.0,106.0,92.0,100.0,98.0,,,,0.13,0.002,0.28800000000000003,-0.91,-4.18,2.41,93.3,84.5,0.25,,0.158,88.0,97.0,100.0,87.0,108.0,101.0,96.0,102.0,96.0,0.22399999999999998,0.16399999999999998,0.191,-1.99,1.23,0.59,89.5,92.9,81.8,0.293,0.382,0.164,,,,,,
9,2023-04-07,718676,Groundout,field_out,True,621566,607259,Matt Olson,Nick Martinez,0,0,0,8bf021ad-b7c2-4dc2-8f8e-b739d72d1c24,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,3.43,3.98,110.1,102.0,92.0,101.0,0.728,8.65,3.26,8.08,0.98,1.91,0.20600000000000002,0.431,0.235,0.251,0.397,80.7,97.0,102.0,106.0,92.0,100.0,98.0,,,,0.13,0.002,0.28800000000000003,-0.91,-4.18,2.41,93.3,84.5,0.25,,0.158,88.0,97.0,100.0,87.0,108.0,101.0,96.0,102.0,96.0,0.22399999999999998,0.16399999999999998,0.191,-1.99,1.23,0.59,89.5,92.9,81.8,0.293,0.382,0.164,,,,,,
10,2023-04-07,718676,Single,single,False,663586,607259,Austin Riley,Nick Martinez,1,0,0,c67034e9-c81b-44be-ac4e-80e308298424,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,3.43,3.98,110.1,102.0,92.0,101.0,0.728,8.65,3.26,8.08,0.98,1.91,0.20600000000000002,0.431,0.235,0.251,0.397,80.7,97.0,102.0,106.0,92.0,100.0,98.0,,,,0.13,0.002,0.28800000000000003,-0.91,-4.18,2.41,93.3,84.5,0.25,,0.158,88.0,97.0,100.0,87.0,108.0,101.0,96.0,102.0,96.0,0.22399999999999998,0.16399999999999998,0.191,-1.99,1.23,0.59,89.5,92.9,81.8,0.293,0.382,0.164,,,,,,
11,2023-04-07,718676,Flyout,field_out,True,645277,607259,Ozzie Albies,Nick Martinez,0,0,0,17661891-c6a2-429f-ab6c-fb8d51a6ac4d,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,3.43,3.98,110.1,102.0,92.0,101.0,0.728,8.65,3.26,8.08,0.98,1.91,0.20600000000000002,0.431,0.235,0.251,0.397,80.7,97.0,102.0,106.0,92.0,100.0,98.0,,,,0.13,0.002,0.28800000000000003,-0.91,-4.18,2.41,93.3,84.5,0.25,,0.158,88.0,97.0,100.0,87.0,108.0,101.0,96.0,102.0,96.0,0.22399999999999998,0.16399999999999998,0.191,-1.99,1.23,0.59,89.5,92.9,81.8,0.293,0.382,0.164,,,,,,
12,2023-04-07,718676,Single,single,False,640492,694363,José Azocar,Jared Shuster,0,0,0,ad2b315c-712a-4148-a6fb-00492fd9bacd,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,0.23,-0.83,1.11,-2.01,91.4,84.9,0.311,0.197,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2023-04-07,718676,Flyout,field_out,True,593428,694363,Xander Bogaerts,Jared Shuster,0,0,0,fdf94644-c94b-4a8f-9ab5-9be879c1ffa8,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,0.23,-0.83,1.11,-2.01,91.4,84.9,0.311,0.197,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2023-04-07,718676,Flyout,field_out,True,665742,694363,Juan Soto,Jared Shuster,1,0,1,3eec6c7b-05d6-48c6-b97d-08108a41128e,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,0.23,-0.83,1.11,-2.01,91.4,84.9,0.311,0.197,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2023-04-07,718676,Walk,walk,False,592518,694363,Manny Machado,Jared Shuster,0,0,0,f3fe7253-f3a5-44f8-8938-e67a6a280afb,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,0.23,-0.83,1.11,-2.01,91.4,84.9,0.311,0.197,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2023-04-07,718676,Single,single,False,443558,694363,Nelson Cruz,Jared Shuster,0,0,1,c41926a4-19f2-4799-82df-71c59e746279,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,0.23,-0.83,1.11,-2.01,91.4,84.9,0.311,0.197,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2023-04-07,718676,Strikeout,strikeout,True,630105,694363,Jake Cronenworth,Jared Shuster,0,0,0,68923cd6-07d5-4d8d-8815-87c089f15ed0,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,0.23,-0.83,1.11,-2.01,91.4,84.9,0.311,0.197,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2023-04-07,718676,Groundout,field_out,True,669221,607259,Sean Murphy,Nick Martinez,0,0,0,af3e735d-8fc9-4288-bc11-14be3ef2c182,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,3.43,3.98,110.1,102.0,92.0,101.0,0.728,8.65,3.26,8.08,0.98,1.91,0.20600000000000002,0.431,0.235,0.251,0.397,80.7,97.0,102.0,106.0,92.0,100.0,98.0,,,,0.13,0.002,0.28800000000000003,-0.91,-4.18,2.41,93.3,84.5,0.25,,0.158,88.0,97.0,100.0,87.0,108.0,101.0,96.0,102.0,96.0,0.22399999999999998,0.16399999999999998,0.191,-1.99,1.23,0.59,89.5,92.9,81.8,0.293,0.382,0.164,,,,,,
19,2023-04-07,718676,Strikeout,strikeout,True,592696,607259,Eddie Rosario,Nick Martinez,0,0,0,2c8e63ed-64bc-40b3-9ed5-c98164dddedf,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,3.43,3.98,110.1,102.0,92.0,101.0,0.728,8.65,3.26,8.08,0.98,1.91,0.20600000000000002,0.431,0.235,0.251,0.397,80.7,97.0,102.0,106.0,92.0,100.0,98.0,,,,0.13,0.002,0.28800000000000003,-0.91,-4.18,2.41,93.3,84.5,0.25,,0.158,88.0,97.0,100.0,87.0,108.0,101.0,96.0,102.0,96.0,0.22399999999999998,0.16399999999999998,0.191,-1.99,1.23,0.59,89.5,92.9,81.8,0.293,0.382,0.164,,,,,,
20,2023-04-07,718676,Groundout,field_out,True,606115,607259,Orlando Arcia,Nick Martinez,0,0,0,45b28ee7-ccab-4585-a48e-98dde0ddd4fa,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,3.43,3.98,110.1,102.0,92.0,101.0,0.728,8.65,3.26,8.08,0.98,1.91,0.20600000000000002,0.431,0.235,0.251,0.397,80.7,97.0,102.0,106.0,92.0,100.0,98.0,,,,0.13,0.002,0.28800000000000003,-0.91,-4.18,2.41,93.3,84.5,0.25,,0.158,88.0,97.0,100.0,87.0,108.0,101.0,96.0,102.0,96.0,0.22399999999999998,0.16399999999999998,0.191,-1.99,1.23,0.59,89.5,92.9,81.8,0.293,0.382,0.164,,,,,,
21,2023-04-07,718676,Flyout,field_out,True,673490,694363,Ha-Seong Kim,Jared Shuster,0,0,0,65604f2a-4eac-4571-8a27-da3fe5dd67e8,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,0.23,-0.83,1.11,-2.01,91.4,84.9,0.311,0.197,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
