,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,CH_ba,SL_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FS%,wFS/C,wSI/C,vFS,vSI,SI_ba,FS_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba,FC_ba
0,2023-04-18,718543,Pop Out,field_out,True,681082,608337,Bryson Stott,Lucas Giolito,0,0,0,ded59e13-377a-4ce6-a8ae-4fdf716d540a,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,,,,,,
1,2023-04-18,718543,Strikeout,strikeout,True,607208,608337,Trea Turner,Lucas Giolito,0,0,0,c094e269-90ec-4b48-8872-475202627716,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,,,,,,
2,2023-04-18,718543,Walk,walk,False,656941,608337,Kyle Schwarber,Lucas Giolito,1,0,0,1f2d930f-456e-47d5-a73e-49ccce8efa41,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,,,,,,
3,2023-04-18,718543,Flyout,field_out,True,592206,608337,Nick Castellanos,Lucas Giolito,1,0,0,b15c0942-af30-437c-9712-1927031b99e6,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,,,,,,
4,2023-04-18,718543,Walk,walk,False,673357,663559,Luis Robert Jr.,Bailey Falter,1,0,0,dab4a3e1-7b23-4c26-bd00-fada6555d534,663559.0,baileyfalter,Falter,Left,Bailey Falter,5.36,4.93,80.2,104.0,76.0,97.0,0.8440000000000001,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,84.6,59.0,92.0,77.0,87.0,108.0,105.0,72.0,105.0,96.0,77.0,105.0,100.0,0.444,0.18899999999999997,0.225,0.046,-0.08,-1.91,-0.85,-0.8,90.7,84.5,76.5,0.305,0.273,0.288,0.267,77.0,103.0,92.0,0.07200000000000001,0.024,3.65,-1.63,85.0,90.7,0.333,0.0,,,,,,,,
5,2023-04-18,718543,Flyout,field_out,True,683734,663559,Andrew Vaughn,Bailey Falter,1,0,0,66e223e7-926b-402d-b8c2-d2ea4b1a77ae,663559.0,baileyfalter,Falter,Left,Bailey Falter,5.36,4.93,80.2,104.0,76.0,97.0,0.8440000000000001,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,84.6,59.0,92.0,77.0,87.0,108.0,105.0,72.0,105.0,96.0,77.0,105.0,100.0,0.444,0.18899999999999997,0.225,0.046,-0.08,-1.91,-0.85,-0.8,90.7,84.5,76.5,0.305,0.273,0.288,0.267,77.0,103.0,92.0,0.07200000000000001,0.024,3.65,-1.63,85.0,90.7,0.333,0.0,,,,,,,,
6,2023-04-18,718543,Single,single,False,650391,663559,Eloy Jiménez,Bailey Falter,0,0,1,d53b671a-574b-43f9-848b-20e9d2ee45c6,663559.0,baileyfalter,Falter,Left,Bailey Falter,5.36,4.93,80.2,104.0,76.0,97.0,0.8440000000000001,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,84.6,59.0,92.0,77.0,87.0,108.0,105.0,72.0,105.0,96.0,77.0,105.0,100.0,0.444,0.18899999999999997,0.225,0.046,-0.08,-1.91,-0.85,-0.8,90.7,84.5,76.5,0.305,0.273,0.288,0.267,77.0,103.0,92.0,0.07200000000000001,0.024,3.65,-1.63,85.0,90.7,0.333,0.0,,,,,,,,
7,2023-04-18,718543,Home Run,home_run,False,669394,663559,Jake Burger,Bailey Falter,0,0,1,cf8c2b41-614f-4488-89e0-061b3fc6da04,663559.0,baileyfalter,Falter,Left,Bailey Falter,5.36,4.93,80.2,104.0,76.0,97.0,0.8440000000000001,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,84.6,59.0,92.0,77.0,87.0,108.0,105.0,72.0,105.0,96.0,77.0,105.0,100.0,0.444,0.18899999999999997,0.225,0.046,-0.08,-1.91,-0.85,-0.8,90.7,84.5,76.5,0.305,0.273,0.288,0.267,77.0,103.0,92.0,0.07200000000000001,0.024,3.65,-1.63,85.0,90.7,0.333,0.0,,,,,,,,
8,2023-04-18,718543,Flyout,field_out,True,518735,663559,Yasmani Grandal,Bailey Falter,1,0,0,1d21fd5c-a4bc-4239-80af-1cda92f2b107,663559.0,baileyfalter,Falter,Left,Bailey Falter,5.36,4.93,80.2,104.0,76.0,97.0,0.8440000000000001,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,84.6,59.0,92.0,77.0,87.0,108.0,105.0,72.0,105.0,96.0,77.0,105.0,100.0,0.444,0.18899999999999997,0.225,0.046,-0.08,-1.91,-0.85,-0.8,90.7,84.5,76.5,0.305,0.273,0.288,0.267,77.0,103.0,92.0,0.07200000000000001,0.024,3.65,-1.63,85.0,90.7,0.333,0.0,,,,,,,,
9,2023-04-18,718543,Strikeout,strikeout,True,664874,663559,Seby Zavala,Bailey Falter,0,0,0,16677cc1-42c5-4994-830e-b424309413f4,663559.0,baileyfalter,Falter,Left,Bailey Falter,5.36,4.93,80.2,104.0,76.0,97.0,0.8440000000000001,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,84.6,59.0,92.0,77.0,87.0,108.0,105.0,72.0,105.0,96.0,77.0,105.0,100.0,0.444,0.18899999999999997,0.225,0.046,-0.08,-1.91,-0.85,-0.8,90.7,84.5,76.5,0.305,0.273,0.288,0.267,77.0,103.0,92.0,0.07200000000000001,0.024,3.65,-1.63,85.0,90.7,0.333,0.0,,,,,,,,
