,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,FF_ba,ST_ba,CH_ba,SL_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ SI,Loc+ SI,Pit+ SI,SI_ba,CU_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
0,2023-05-14,718172,Hit By Pitch,hit_by_pitch,False,543760,676664,Marcus Semien,JP Sears,1,0,0,28de360f-e869-4c97-aa41-baa2c68a67c9,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,
1,2023-05-14,718172,Home Run,home_run,False,543257,676664,Robbie Grossman,JP Sears,1,0,1,96478edb-587f-47d0-a551-71e03f0246a9,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,
2,2023-05-14,718172,Strikeout,strikeout,True,663993,676664,Nathaniel Lowe,JP Sears,0,0,0,8f046788-d9e1-4098-8737-bfa7f19dd9e9,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,
3,2023-05-14,718172,Pop Out,field_out,True,666969,676664,Adolis García,JP Sears,0,0,0,549fed55-c3a6-4a5f-a337-f15db0b765cd,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,
4,2023-05-14,718172,Strikeout,strikeout,True,673962,676664,Josh Jung,JP Sears,0,0,0,84825b9e-e207-4abc-ae91-75bb36d01df5,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,
5,2023-05-14,718172,Groundout,field_out,True,665923,571760,Esteury Ruiz,Andrew Heaney,1,0,0,f1c4e02f-5228-4cd7-bfeb-74a2cc0b542e,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,101.0,97.0,92.0,107.0,99.0,99.0,94.0,104.0,108.0,,0.579,0.252,0.16899999999999998,0.1,,-1.35,-0.11,92.5,,82.0,0.236,,0.274,0.259,80.0,143.0,68.0,0.0,-3.87,74.4,,,,,,,,,,,,
6,2023-05-14,718172,Strikeout,strikeout,True,672478,571760,Jordan Diaz,Andrew Heaney,0,0,0,646b8edc-fb20-4498-ac28-ff8e3a5e14a0,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,101.0,97.0,92.0,107.0,99.0,99.0,94.0,104.0,108.0,,0.579,0.252,0.16899999999999998,0.1,,-1.35,-0.11,92.5,,82.0,0.236,,0.274,0.259,80.0,143.0,68.0,0.0,-3.87,74.4,,,,,,,,,,,,
7,2023-05-14,718172,Walk,walk,False,667670,571760,Brent Rooker,Andrew Heaney,0,0,0,2872a880-ee3e-4282-b10b-520f65391dd7,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,101.0,97.0,92.0,107.0,99.0,99.0,94.0,104.0,108.0,,0.579,0.252,0.16899999999999998,0.1,,-1.35,-0.11,92.5,,82.0,0.236,,0.274,0.259,80.0,143.0,68.0,0.0,-3.87,74.4,,,,,,,,,,,,
8,2023-05-14,718172,Strikeout,strikeout,True,542208,571760,Carlos Pérez,Andrew Heaney,0,0,0,4f81e3b3-ba2c-4b63-8428-f26f756bc09a,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,101.0,97.0,92.0,107.0,99.0,99.0,94.0,104.0,108.0,,0.579,0.252,0.16899999999999998,0.1,,-1.35,-0.11,92.5,,82.0,0.236,,0.274,0.259,80.0,143.0,68.0,0.0,-3.87,74.4,,,,,,,,,,,,
9,2023-05-14,718172,Strikeout,strikeout,True,641680,676664,Jonah Heim,JP Sears,0,0,0,eea0bd1b-0c57-44f3-a9c0-2f5b017fb86b,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,
