,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSL/C,wCU/C,vFA,vFC,vFS,vSL,vCU,FF_ba,FS_ba,FC_ba,ST_ba,SL_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CH%,wSI/C,wCH/C,vSI,CH_ba,SI_ba,CU_ba,SV_ba
0,2023-04-01,718757,Strikeout,strikeout,True,621493,660261,Taylor Ward,Shintaro Fujinami,0,0,0,79520efc-fe3a-4acb-a631-a3ded1c18a88,660261.0,shintarofujinami,Fujinami,Right,Shintaro Fujinami,7.18,4.8,79.0,92.0,112.0,94.0,0.7340000000000001,9.46,5.13,8.32,1.03,0.97,0.275,0.392,0.16699999999999998,0.37799999999999995,0.42,-279.0,111.0,65.0,107.0,90.0,91.0,118.0,92.0,105.0,94.0,92.0,93.0,138.0,95.0,100.0,0.5660000000000001,0.162,0.19899999999999998,0.073,0.001,0.08,1.27,-1.4,-1.47,-81.55,98.4,88.3,92.8,84.4,75.7,0.243,0.243,0.171,0.235,0.75,,,,,,,,,,,,,,,,
1,2023-04-01,718757,Strikeout,strikeout,True,545361,660261,Mike Trout,Shintaro Fujinami,0,0,0,cb564809-17ab-40e5-a972-e866c9ca813b,660261.0,shintarofujinami,Fujinami,Right,Shintaro Fujinami,7.18,4.8,79.0,92.0,112.0,94.0,0.7340000000000001,9.46,5.13,8.32,1.03,0.97,0.275,0.392,0.16699999999999998,0.37799999999999995,0.42,-279.0,111.0,65.0,107.0,90.0,91.0,118.0,92.0,105.0,94.0,92.0,93.0,138.0,95.0,100.0,0.5660000000000001,0.162,0.19899999999999998,0.073,0.001,0.08,1.27,-1.4,-1.47,-81.55,98.4,88.3,92.8,84.4,75.7,0.243,0.243,0.171,0.235,0.75,,,,,,,,,,,,,,,,
2,2023-04-01,718757,Groundout,field_out,True,660271,660261,Shohei Ohtani,Shintaro Fujinami,0,0,0,1a59844a-b53d-4ebc-a008-a8cd6814bfac,660261.0,shintarofujinami,Fujinami,Right,Shintaro Fujinami,7.18,4.8,79.0,92.0,112.0,94.0,0.7340000000000001,9.46,5.13,8.32,1.03,0.97,0.275,0.392,0.16699999999999998,0.37799999999999995,0.42,-279.0,111.0,65.0,107.0,90.0,91.0,118.0,92.0,105.0,94.0,92.0,93.0,138.0,95.0,100.0,0.5660000000000001,0.162,0.19899999999999998,0.073,0.001,0.08,1.27,-1.4,-1.47,-81.55,98.4,88.3,92.8,84.4,75.7,0.243,0.243,0.171,0.235,0.75,,,,,,,,,,,,,,,,
3,2023-04-01,718757,Strikeout,strikeout,True,665923,663776,Esteury Ruiz,Patrick Sandoval,0,0,0,d4621801-a96f-4591-9125-6dc3de8da3f7,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,99.0,96.0,101.0,63.0,94.0,89.0,123.0,100.0,107.0,,,,,,,0.256,,,0.285,0.09,-1.22,,,0.02,0.27,93.0,,,86.5,76.5,0.336,,,0.2,0.267,83.0,99.0,98.0,100.0,69.0,97.0,86.0,0.111,0.258,0.36,0.3,93.2,0.184,0.269,0.286,
4,2023-04-01,718757,Groundout,field_out,True,649557,663776,Aledmys Díaz,Patrick Sandoval,0,0,0,21bcfe68-3ef1-4a8d-9f7d-96ecba3704d2,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,99.0,96.0,101.0,63.0,94.0,89.0,123.0,100.0,107.0,,,,,,,0.256,,,0.285,0.09,-1.22,,,0.02,0.27,93.0,,,86.5,76.5,0.336,,,0.2,0.267,83.0,99.0,98.0,100.0,69.0,97.0,86.0,0.111,0.258,0.36,0.3,93.2,0.184,0.269,0.286,
5,2023-04-01,718757,Groundout,field_out,True,664913,663776,Seth Brown,Patrick Sandoval,0,0,0,9f151277-ffdd-410c-b919-56993c3f785d,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,99.0,96.0,101.0,63.0,94.0,89.0,123.0,100.0,107.0,,,,,,,0.256,,,0.285,0.09,-1.22,,,0.02,0.27,93.0,,,86.5,76.5,0.336,,,0.2,0.267,83.0,99.0,98.0,100.0,69.0,97.0,86.0,0.111,0.258,0.36,0.3,93.2,0.184,0.269,0.286,
6,2023-04-01,718757,Flyout,field_out,True,543685,660261,Anthony Rendon,Shintaro Fujinami,0,0,0,1a38d3e7-7f56-48de-ac24-b8b4cef0fdee,660261.0,shintarofujinami,Fujinami,Right,Shintaro Fujinami,7.18,4.8,79.0,92.0,112.0,94.0,0.7340000000000001,9.46,5.13,8.32,1.03,0.97,0.275,0.392,0.16699999999999998,0.37799999999999995,0.42,-279.0,111.0,65.0,107.0,90.0,91.0,118.0,92.0,105.0,94.0,92.0,93.0,138.0,95.0,100.0,0.5660000000000001,0.162,0.19899999999999998,0.073,0.001,0.08,1.27,-1.4,-1.47,-81.55,98.4,88.3,92.8,84.4,75.7,0.243,0.243,0.171,0.235,0.75,,,,,,,,,,,,,,,,
7,2023-04-01,718757,Strikeout,strikeout,True,592669,660261,Hunter Renfroe,Shintaro Fujinami,0,0,0,1b8bccba-3701-433d-b8cd-b4ff620c0201,660261.0,shintarofujinami,Fujinami,Right,Shintaro Fujinami,7.18,4.8,79.0,92.0,112.0,94.0,0.7340000000000001,9.46,5.13,8.32,1.03,0.97,0.275,0.392,0.16699999999999998,0.37799999999999995,0.42,-279.0,111.0,65.0,107.0,90.0,91.0,118.0,92.0,105.0,94.0,92.0,93.0,138.0,95.0,100.0,0.5660000000000001,0.162,0.19899999999999998,0.073,0.001,0.08,1.27,-1.4,-1.47,-81.55,98.4,88.3,92.8,84.4,75.7,0.243,0.243,0.171,0.235,0.75,,,,,,,,,,,,,,,,
8,2023-04-01,718757,Strikeout,strikeout,True,571875,660261,Jake Lamb,Shintaro Fujinami,0,0,0,78ac23dc-55b1-4656-850a-c8aad8802e2f,660261.0,shintarofujinami,Fujinami,Right,Shintaro Fujinami,7.18,4.8,79.0,92.0,112.0,94.0,0.7340000000000001,9.46,5.13,8.32,1.03,0.97,0.275,0.392,0.16699999999999998,0.37799999999999995,0.42,-279.0,111.0,65.0,107.0,90.0,91.0,118.0,92.0,105.0,94.0,92.0,93.0,138.0,95.0,100.0,0.5660000000000001,0.162,0.19899999999999998,0.073,0.001,0.08,1.27,-1.4,-1.47,-81.55,98.4,88.3,92.8,84.4,75.7,0.243,0.243,0.171,0.235,0.75,,,,,,,,,,,,,,,,
9,2023-04-01,718757,Groundout,field_out,True,542583,663776,Jesús Aguilar,Patrick Sandoval,0,0,0,e8ada472-ee81-499f-8ee5-540349b9c8b7,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,99.0,96.0,101.0,63.0,94.0,89.0,123.0,100.0,107.0,,,,,,,0.256,,,0.285,0.09,-1.22,,,0.02,0.27,93.0,,,86.5,76.5,0.336,,,0.2,0.267,83.0,99.0,98.0,100.0,69.0,97.0,86.0,0.111,0.258,0.36,0.3,93.2,0.184,0.269,0.286,
10,2023-04-01,718757,Groundout,field_out,True,667670,663776,Brent Rooker,Patrick Sandoval,1,0,0,69185d71-b030-490a-93fe-2aeb5459f96a,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,99.0,96.0,101.0,63.0,94.0,89.0,123.0,100.0,107.0,,,,,,,0.256,,,0.285,0.09,-1.22,,,0.02,0.27,93.0,,,86.5,76.5,0.336,,,0.2,0.267,83.0,99.0,98.0,100.0,69.0,97.0,86.0,0.111,0.258,0.36,0.3,93.2,0.184,0.269,0.286,
11,2023-04-01,718757,Field Error,field_error,False,657656,663776,Ramón Laureano,Patrick Sandoval,1,1,0,f0a759ec-c2fd-4d1e-8b98-c7ff15a403cb,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,99.0,96.0,101.0,63.0,94.0,89.0,123.0,100.0,107.0,,,,,,,0.256,,,0.285,0.09,-1.22,,,0.02,0.27,93.0,,,86.5,76.5,0.336,,,0.2,0.267,83.0,99.0,98.0,100.0,69.0,97.0,86.0,0.111,0.258,0.36,0.3,93.2,0.184,0.269,0.286,
12,2023-04-01,718757,Lineout,field_out,True,669127,663776,Shea Langeliers,Patrick Sandoval,0,0,0,7cb4315b-682d-47fa-a5d0-38deee71657d,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,99.0,96.0,101.0,63.0,94.0,89.0,123.0,100.0,107.0,,,,,,,0.256,,,0.285,0.09,-1.22,,,0.02,0.27,93.0,,,86.5,76.5,0.336,,,0.2,0.267,83.0,99.0,98.0,100.0,69.0,97.0,86.0,0.111,0.258,0.36,0.3,93.2,0.184,0.269,0.286,
13,2023-04-01,718757,Walk,walk,False,650859,660261,Luis Rengifo,Shintaro Fujinami,1,0,0,b98964df-ba7c-4949-979f-311fb3b16157,660261.0,shintarofujinami,Fujinami,Right,Shintaro Fujinami,7.18,4.8,79.0,92.0,112.0,94.0,0.7340000000000001,9.46,5.13,8.32,1.03,0.97,0.275,0.392,0.16699999999999998,0.37799999999999995,0.42,-279.0,111.0,65.0,107.0,90.0,91.0,118.0,92.0,105.0,94.0,92.0,93.0,138.0,95.0,100.0,0.5660000000000001,0.162,0.19899999999999998,0.073,0.001,0.08,1.27,-1.4,-1.47,-81.55,98.4,88.3,92.8,84.4,75.7,0.243,0.243,0.171,0.235,0.75,,,,,,,,,,,,,,,,
14,2023-04-01,718757,Single,single,False,570482,660261,Gio Urshela,Shintaro Fujinami,0,0,1,8e454259-ff78-4bc4-a6be-f8ba0c3899d2,660261.0,shintarofujinami,Fujinami,Right,Shintaro Fujinami,7.18,4.8,79.0,92.0,112.0,94.0,0.7340000000000001,9.46,5.13,8.32,1.03,0.97,0.275,0.392,0.16699999999999998,0.37799999999999995,0.42,-279.0,111.0,65.0,107.0,90.0,91.0,118.0,92.0,105.0,94.0,92.0,93.0,138.0,95.0,100.0,0.5660000000000001,0.162,0.19899999999999998,0.073,0.001,0.08,1.27,-1.4,-1.47,-81.55,98.4,88.3,92.8,84.4,75.7,0.243,0.243,0.171,0.235,0.75,,,,,,,,,,,,,,,,
15,2023-04-01,718757,Double,double,False,681351,660261,Logan O'Hoppe,Shintaro Fujinami,0,0,1,51e13ab9-8e07-4e83-b070-f29aad1dd83a,660261.0,shintarofujinami,Fujinami,Right,Shintaro Fujinami,7.18,4.8,79.0,92.0,112.0,94.0,0.7340000000000001,9.46,5.13,8.32,1.03,0.97,0.275,0.392,0.16699999999999998,0.37799999999999995,0.42,-279.0,111.0,65.0,107.0,90.0,91.0,118.0,92.0,105.0,94.0,92.0,93.0,138.0,95.0,100.0,0.5660000000000001,0.162,0.19899999999999998,0.073,0.001,0.08,1.27,-1.4,-1.47,-81.55,98.4,88.3,92.8,84.4,75.7,0.243,0.243,0.171,0.235,0.75,,,,,,,,,,,,,,,,
16,2023-04-01,718757,Single,single,False,621493,660261,Taylor Ward,Shintaro Fujinami,0,0,1,f761f30d-ce92-49db-a92c-e78d5e6b3f36,660261.0,shintarofujinami,Fujinami,Right,Shintaro Fujinami,7.18,4.8,79.0,92.0,112.0,94.0,0.7340000000000001,9.46,5.13,8.32,1.03,0.97,0.275,0.392,0.16699999999999998,0.37799999999999995,0.42,-279.0,111.0,65.0,107.0,90.0,91.0,118.0,92.0,105.0,94.0,92.0,93.0,138.0,95.0,100.0,0.5660000000000001,0.162,0.19899999999999998,0.073,0.001,0.08,1.27,-1.4,-1.47,-81.55,98.4,88.3,92.8,84.4,75.7,0.243,0.243,0.171,0.235,0.75,,,,,,,,,,,,,,,,
17,2023-04-01,718757,Walk,walk,False,545361,660261,Mike Trout,Shintaro Fujinami,0,0,1,7942da69-ed90-4eda-a510-38623cd3b627,660261.0,shintarofujinami,Fujinami,Right,Shintaro Fujinami,7.18,4.8,79.0,92.0,112.0,94.0,0.7340000000000001,9.46,5.13,8.32,1.03,0.97,0.275,0.392,0.16699999999999998,0.37799999999999995,0.42,-279.0,111.0,65.0,107.0,90.0,91.0,118.0,92.0,105.0,94.0,92.0,93.0,138.0,95.0,100.0,0.5660000000000001,0.162,0.19899999999999998,0.073,0.001,0.08,1.27,-1.4,-1.47,-81.55,98.4,88.3,92.8,84.4,75.7,0.243,0.243,0.171,0.235,0.75,,,,,,,,,,,,,,,,
18,2023-04-01,718757,Single,single,False,660271,660261,Shohei Ohtani,Shintaro Fujinami,0,0,1,1889729d-dcce-4885-b57a-7c4762200b72,660261.0,shintarofujinami,Fujinami,Right,Shintaro Fujinami,7.18,4.8,79.0,92.0,112.0,94.0,0.7340000000000001,9.46,5.13,8.32,1.03,0.97,0.275,0.392,0.16699999999999998,0.37799999999999995,0.42,-279.0,111.0,65.0,107.0,90.0,91.0,118.0,92.0,105.0,94.0,92.0,93.0,138.0,95.0,100.0,0.5660000000000001,0.162,0.19899999999999998,0.073,0.001,0.08,1.27,-1.4,-1.47,-81.55,98.4,88.3,92.8,84.4,75.7,0.243,0.243,0.171,0.235,0.75,,,,,,,,,,,,,,,,
19,2023-04-01,718757,Sac Fly,sac_fly,True,543685,660261,Anthony Rendon,Shintaro Fujinami,1,0,1,44db9444-b554-45b1-80f5-0b9b7b1499f1,660261.0,shintarofujinami,Fujinami,Right,Shintaro Fujinami,7.18,4.8,79.0,92.0,112.0,94.0,0.7340000000000001,9.46,5.13,8.32,1.03,0.97,0.275,0.392,0.16699999999999998,0.37799999999999995,0.42,-279.0,111.0,65.0,107.0,90.0,91.0,118.0,92.0,105.0,94.0,92.0,93.0,138.0,95.0,100.0,0.5660000000000001,0.162,0.19899999999999998,0.073,0.001,0.08,1.27,-1.4,-1.47,-81.55,98.4,88.3,92.8,84.4,75.7,0.243,0.243,0.171,0.235,0.75,,,,,,,,,,,,,,,,
20,2023-04-01,718757,Walk,walk,False,592669,660261,Hunter Renfroe,Shintaro Fujinami,1,0,1,f306efef-782f-4cf1-8152-a203bdbbd5b4,660261.0,shintarofujinami,Fujinami,Right,Shintaro Fujinami,7.18,4.8,79.0,92.0,112.0,94.0,0.7340000000000001,9.46,5.13,8.32,1.03,0.97,0.275,0.392,0.16699999999999998,0.37799999999999995,0.42,-279.0,111.0,65.0,107.0,90.0,91.0,118.0,92.0,105.0,94.0,92.0,93.0,138.0,95.0,100.0,0.5660000000000001,0.162,0.19899999999999998,0.073,0.001,0.08,1.27,-1.4,-1.47,-81.55,98.4,88.3,92.8,84.4,75.7,0.243,0.243,0.171,0.235,0.75,,,,,,,,,,,,,,,,
21,2023-04-01,718757,Single,single,False,571875,660261,Jake Lamb,Shintaro Fujinami,0,0,1,727ecc41-9ca7-4eaa-b6e6-ee03234ce174,660261.0,shintarofujinami,Fujinami,Right,Shintaro Fujinami,7.18,4.8,79.0,92.0,112.0,94.0,0.7340000000000001,9.46,5.13,8.32,1.03,0.97,0.275,0.392,0.16699999999999998,0.37799999999999995,0.42,-279.0,111.0,65.0,107.0,90.0,91.0,118.0,92.0,105.0,94.0,92.0,93.0,138.0,95.0,100.0,0.5660000000000001,0.162,0.19899999999999998,0.073,0.001,0.08,1.27,-1.4,-1.47,-81.55,98.4,88.3,92.8,84.4,75.7,0.243,0.243,0.171,0.235,0.75,,,,,,,,,,,,,,,,
22,2023-04-01,718757,Walk,walk,False,650859,670124,Luis Rengifo,Adam Oller,1,0,1,5d0f5259-80c5-4953-8324-2e74ab5cf963,670124.0,adamoller,Oller,Right,Adam Oller,10.07,7.82,19.2,89.0,98.0,90.0,0.831,5.95,5.49,13.27,2.29,0.61,0.33299999999999996,0.293,0.12,0.307,0.34,96.0,98.0,101.0,103.0,79.0,80.0,,,,88.0,87.0,86.0,,,,0.451,0.121,,,0.376,-1.28,-5.23,,,-1.08,93.7,88.8,,,83.3,0.3,,0.583,,,86.7,87.0,90.0,74.0,,,,,0.051,,-12.04,,0.6,,,0.263
23,2023-04-01,718757,Single,single,False,570482,670124,Gio Urshela,Adam Oller,0,0,1,60bb5b3f-c2ab-4120-8962-e03aa383309a,670124.0,adamoller,Oller,Right,Adam Oller,10.07,7.82,19.2,89.0,98.0,90.0,0.831,5.95,5.49,13.27,2.29,0.61,0.33299999999999996,0.293,0.12,0.307,0.34,96.0,98.0,101.0,103.0,79.0,80.0,,,,88.0,87.0,86.0,,,,0.451,0.121,,,0.376,-1.28,-5.23,,,-1.08,93.7,88.8,,,83.3,0.3,,0.583,,,86.7,87.0,90.0,74.0,,,,,0.051,,-12.04,,0.6,,,0.263
24,2023-04-01,718757,Sac Fly,sac_fly,True,681351,670124,Logan O'Hoppe,Adam Oller,0,0,1,e597ef75-cd4f-4b6c-8a2f-6678e341a533,670124.0,adamoller,Oller,Right,Adam Oller,10.07,7.82,19.2,89.0,98.0,90.0,0.831,5.95,5.49,13.27,2.29,0.61,0.33299999999999996,0.293,0.12,0.307,0.34,96.0,98.0,101.0,103.0,79.0,80.0,,,,88.0,87.0,86.0,,,,0.451,0.121,,,0.376,-1.28,-5.23,,,-1.08,93.7,88.8,,,83.3,0.3,,0.583,,,86.7,87.0,90.0,74.0,,,,,0.051,,-12.04,,0.6,,,0.263
25,2023-04-01,718757,Home Run,home_run,False,621493,670124,Taylor Ward,Adam Oller,0,0,1,57048ce9-69a6-40cf-952e-c66c8f3ae215,670124.0,adamoller,Oller,Right,Adam Oller,10.07,7.82,19.2,89.0,98.0,90.0,0.831,5.95,5.49,13.27,2.29,0.61,0.33299999999999996,0.293,0.12,0.307,0.34,96.0,98.0,101.0,103.0,79.0,80.0,,,,88.0,87.0,86.0,,,,0.451,0.121,,,0.376,-1.28,-5.23,,,-1.08,93.7,88.8,,,83.3,0.3,,0.583,,,86.7,87.0,90.0,74.0,,,,,0.051,,-12.04,,0.6,,,0.263
26,2023-04-01,718757,Groundout,field_out,True,545361,670124,Mike Trout,Adam Oller,1,0,0,a2164e0e-c7c2-486c-81c6-488ce3cff502,670124.0,adamoller,Oller,Right,Adam Oller,10.07,7.82,19.2,89.0,98.0,90.0,0.831,5.95,5.49,13.27,2.29,0.61,0.33299999999999996,0.293,0.12,0.307,0.34,96.0,98.0,101.0,103.0,79.0,80.0,,,,88.0,87.0,86.0,,,,0.451,0.121,,,0.376,-1.28,-5.23,,,-1.08,93.7,88.8,,,83.3,0.3,,0.583,,,86.7,87.0,90.0,74.0,,,,,0.051,,-12.04,,0.6,,,0.263
27,2023-04-01,718757,Walk,walk,False,643393,663776,Tony Kemp,Patrick Sandoval,1,0,0,f3a107a0-5fec-42e8-8ee9-f30e16a44102,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,99.0,96.0,101.0,63.0,94.0,89.0,123.0,100.0,107.0,,,,,,,0.256,,,0.285,0.09,-1.22,,,0.02,0.27,93.0,,,86.5,76.5,0.336,,,0.2,0.267,83.0,99.0,98.0,100.0,69.0,97.0,86.0,0.111,0.258,0.36,0.3,93.2,0.184,0.269,0.286,
28,2023-04-01,718757,Flyout,field_out,True,669397,663776,Nick Allen,Patrick Sandoval,0,0,0,85ac3e02-e241-46cb-a144-7975e1a0e07d,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,99.0,96.0,101.0,63.0,94.0,89.0,123.0,100.0,107.0,,,,,,,0.256,,,0.285,0.09,-1.22,,,0.02,0.27,93.0,,,86.5,76.5,0.336,,,0.2,0.267,83.0,99.0,98.0,100.0,69.0,97.0,86.0,0.111,0.258,0.36,0.3,93.2,0.184,0.269,0.286,
29,2023-04-01,718757,Grounded Into DP,grounded_into_double_play,True,665923,663776,Esteury Ruiz,Patrick Sandoval,1,1,1,361c5d36-ab7b-47f4-8a74-758ca10197c9,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,99.0,96.0,101.0,63.0,94.0,89.0,123.0,100.0,107.0,,,,,,,0.256,,,0.285,0.09,-1.22,,,0.02,0.27,93.0,,,86.5,76.5,0.336,,,0.2,0.267,83.0,99.0,98.0,100.0,69.0,97.0,86.0,0.111,0.258,0.36,0.3,93.2,0.184,0.269,0.286,
30,2023-04-01,718757,Strikeout,strikeout,True,660271,670124,Shohei Ohtani,Adam Oller,0,0,0,cba78a04-e73c-4444-8731-bae1b1e08f06,670124.0,adamoller,Oller,Right,Adam Oller,10.07,7.82,19.2,89.0,98.0,90.0,0.831,5.95,5.49,13.27,2.29,0.61,0.33299999999999996,0.293,0.12,0.307,0.34,96.0,98.0,101.0,103.0,79.0,80.0,,,,88.0,87.0,86.0,,,,0.451,0.121,,,0.376,-1.28,-5.23,,,-1.08,93.7,88.8,,,83.3,0.3,,0.583,,,86.7,87.0,90.0,74.0,,,,,0.051,,-12.04,,0.6,,,0.263
31,2023-04-01,718757,Lineout,field_out,True,543685,670124,Anthony Rendon,Adam Oller,1,0,0,4c9c5d39-ead6-4b22-9d94-d9c23b42d399,670124.0,adamoller,Oller,Right,Adam Oller,10.07,7.82,19.2,89.0,98.0,90.0,0.831,5.95,5.49,13.27,2.29,0.61,0.33299999999999996,0.293,0.12,0.307,0.34,96.0,98.0,101.0,103.0,79.0,80.0,,,,88.0,87.0,86.0,,,,0.451,0.121,,,0.376,-1.28,-5.23,,,-1.08,93.7,88.8,,,83.3,0.3,,0.583,,,86.7,87.0,90.0,74.0,,,,,0.051,,-12.04,,0.6,,,0.263
32,2023-04-01,718757,Flyout,field_out,True,592669,670124,Hunter Renfroe,Adam Oller,1,0,0,4811fd86-9ff0-427f-a698-f0d812ff46ff,670124.0,adamoller,Oller,Right,Adam Oller,10.07,7.82,19.2,89.0,98.0,90.0,0.831,5.95,5.49,13.27,2.29,0.61,0.33299999999999996,0.293,0.12,0.307,0.34,96.0,98.0,101.0,103.0,79.0,80.0,,,,88.0,87.0,86.0,,,,0.451,0.121,,,0.376,-1.28,-5.23,,,-1.08,93.7,88.8,,,83.3,0.3,,0.583,,,86.7,87.0,90.0,74.0,,,,,0.051,,-12.04,,0.6,,,0.263
33,2023-04-01,718757,Single,single,False,649557,663776,Aledmys Díaz,Patrick Sandoval,1,0,0,ff245279-1f04-4fb2-80bc-b8d5f91e868a,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,99.0,96.0,101.0,63.0,94.0,89.0,123.0,100.0,107.0,,,,,,,0.256,,,0.285,0.09,-1.22,,,0.02,0.27,93.0,,,86.5,76.5,0.336,,,0.2,0.267,83.0,99.0,98.0,100.0,69.0,97.0,86.0,0.111,0.258,0.36,0.3,93.2,0.184,0.269,0.286,
34,2023-04-01,718757,Flyout,field_out,True,664913,663776,Seth Brown,Patrick Sandoval,1,0,0,cab9427b-c46d-4ac2-881a-903c5235722a,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,99.0,96.0,101.0,63.0,94.0,89.0,123.0,100.0,107.0,,,,,,,0.256,,,0.285,0.09,-1.22,,,0.02,0.27,93.0,,,86.5,76.5,0.336,,,0.2,0.267,83.0,99.0,98.0,100.0,69.0,97.0,86.0,0.111,0.258,0.36,0.3,93.2,0.184,0.269,0.286,
35,2023-04-01,718757,Strikeout,strikeout,True,542583,663776,Jesús Aguilar,Patrick Sandoval,0,0,0,480cdb63-494f-4cda-a9d8-2cbe42332f12,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,99.0,96.0,101.0,63.0,94.0,89.0,123.0,100.0,107.0,,,,,,,0.256,,,0.285,0.09,-1.22,,,0.02,0.27,93.0,,,86.5,76.5,0.336,,,0.2,0.267,83.0,99.0,98.0,100.0,69.0,97.0,86.0,0.111,0.258,0.36,0.3,93.2,0.184,0.269,0.286,
36,2023-04-01,718757,Forceout,force_out,True,667670,663776,Brent Rooker,Patrick Sandoval,1,0,1,50d38a3a-9423-43cb-87c7-41ae76cccc83,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,99.0,96.0,101.0,63.0,94.0,89.0,123.0,100.0,107.0,,,,,,,0.256,,,0.285,0.09,-1.22,,,0.02,0.27,93.0,,,86.5,76.5,0.336,,,0.2,0.267,83.0,99.0,98.0,100.0,69.0,97.0,86.0,0.111,0.258,0.36,0.3,93.2,0.184,0.269,0.286,
