,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSL/C,wCU/C,vFA,vFS,vSL,vCU,FF_ba,FS_ba,SL_ba,CU_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CH%,wSI/C,wCH/C,vSI,CH_ba,SI_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
10,2023-07-07,717456,Home Run,home_run,False,502110,656288,J.D. Martinez,Griffin Canning,0,0,0,21fa323b-0d61-4dc9-a0ab-88587b3ce016,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,91.0,98.0,103.0,78.0,101.0,93.0,124.0,105.0,110.0,,,,0.348,,0.299,0.134,-0.21,,0.1,-0.53,94.7,,88.4,81.8,0.235,,0.261,0.271,90.2,89.0,101.0,101.0,81.0,95.0,86.0,0.006,0.213,-8.61,1.6,95.0,0.213,0.333,,,,,,,
11,2023-07-07,717456,Groundout,field_out,True,444482,656288,David Peralta,Griffin Canning,0,0,0,78dced7f-0f81-44d6-af14-9b153b838230,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,91.0,98.0,103.0,78.0,101.0,93.0,124.0,105.0,110.0,,,,0.348,,0.299,0.134,-0.21,,0.1,-0.53,94.7,,88.4,81.8,0.235,,0.261,0.271,90.2,89.0,101.0,101.0,81.0,95.0,86.0,0.006,0.213,-8.61,1.6,95.0,0.213,0.333,,,,,,,
12,2023-07-07,717456,Groundout,field_out,True,518792,656288,Jason Heyward,Griffin Canning,1,0,0,bf002dd6-e0cf-4986-ab24-ec67b84a0ea6,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,91.0,98.0,103.0,78.0,101.0,93.0,124.0,105.0,110.0,,,,0.348,,0.299,0.134,-0.21,,0.1,-0.53,94.7,,88.4,81.8,0.235,,0.261,0.271,90.2,89.0,101.0,101.0,81.0,95.0,86.0,0.006,0.213,-8.61,1.6,95.0,0.213,0.333,,,,,,,
13,2023-07-07,717456,Groundout,field_out,True,681546,656288,James Outman,Griffin Canning,1,1,0,e3ea412c-68ec-48e7-953f-90ed4ca59915,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,91.0,98.0,103.0,78.0,101.0,93.0,124.0,105.0,110.0,,,,0.348,,0.299,0.134,-0.21,,0.1,-0.53,94.7,,88.4,81.8,0.235,,0.261,0.271,90.2,89.0,101.0,101.0,81.0,95.0,86.0,0.006,0.213,-8.61,1.6,95.0,0.213,0.333,,,,,,,
14,2023-07-07,717456,Flyout,field_out,True,592669,664062,Hunter Renfroe,Tony Gonsolin,0,0,0,dd04dd44-f5a9-4cc7-a703-1588b0aa4b32,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,
15,2023-07-07,717456,Groundout,field_out,True,642136,664062,Matt Thaiss,Tony Gonsolin,0,0,0,f58bd083-acc2-48cf-97b7-4e68a8b37cc5,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,
16,2023-07-07,717456,Strikeout,strikeout,True,623205,664062,Andrew Velazquez,Tony Gonsolin,0,0,0,dc55c2bc-8eab-4fcf-9016-d16a08473269,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,
17,2023-07-07,717456,Flyout,field_out,True,500743,656288,Miguel Rojas,Griffin Canning,1,0,0,f63eb073-8899-4166-84d8-6f45c65db719,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,91.0,98.0,103.0,78.0,101.0,93.0,124.0,105.0,110.0,,,,0.348,,0.299,0.134,-0.21,,0.1,-0.53,94.7,,88.4,81.8,0.235,,0.261,0.271,90.2,89.0,101.0,101.0,81.0,95.0,86.0,0.006,0.213,-8.61,1.6,95.0,0.213,0.333,,,,,,,
18,2023-07-07,717456,Home Run,home_run,False,605141,656288,Mookie Betts,Griffin Canning,0,0,0,6f8aa2af-6fe1-488c-a0e4-082277950bdf,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,91.0,98.0,103.0,78.0,101.0,93.0,124.0,105.0,110.0,,,,0.348,,0.299,0.134,-0.21,,0.1,-0.53,94.7,,88.4,81.8,0.235,,0.261,0.271,90.2,89.0,101.0,101.0,81.0,95.0,86.0,0.006,0.213,-8.61,1.6,95.0,0.213,0.333,,,,,,,
19,2023-07-07,717456,Groundout,field_out,True,518692,656288,Freddie Freeman,Griffin Canning,0,0,0,262b6b6e-bf4a-4319-a479-e838384a0b83,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,91.0,98.0,103.0,78.0,101.0,93.0,124.0,105.0,110.0,,,,0.348,,0.299,0.134,-0.21,,0.1,-0.53,94.7,,88.4,81.8,0.235,,0.261,0.271,90.2,89.0,101.0,101.0,81.0,95.0,86.0,0.006,0.213,-8.61,1.6,95.0,0.213,0.333,,,,,,,
20,2023-07-07,717456,Single,single,False,669257,656288,Will Smith,Griffin Canning,1,1,0,764315d3-a9f5-42d7-8434-89c0cf2863a9,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,91.0,98.0,103.0,78.0,101.0,93.0,124.0,105.0,110.0,,,,0.348,,0.299,0.134,-0.21,,0.1,-0.53,94.7,,88.4,81.8,0.235,,0.261,0.271,90.2,89.0,101.0,101.0,81.0,95.0,86.0,0.006,0.213,-8.61,1.6,95.0,0.213,0.333,,,,,,,
21,2023-07-07,717456,Walk,walk,False,571970,656288,Max Muncy,Griffin Canning,1,0,1,a18d7563-0d74-4ae6-8c87-211e7d489210,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,91.0,98.0,103.0,78.0,101.0,93.0,124.0,105.0,110.0,,,,0.348,,0.299,0.134,-0.21,,0.1,-0.53,94.7,,88.4,81.8,0.235,,0.261,0.271,90.2,89.0,101.0,101.0,81.0,95.0,86.0,0.006,0.213,-8.61,1.6,95.0,0.213,0.333,,,,,,,
22,2023-07-07,717456,Double,double,False,502110,656288,J.D. Martinez,Griffin Canning,0,0,1,99a35af8-551d-4b65-b876-a5ff2e31bd28,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,91.0,98.0,103.0,78.0,101.0,93.0,124.0,105.0,110.0,,,,0.348,,0.299,0.134,-0.21,,0.1,-0.53,94.7,,88.4,81.8,0.235,,0.261,0.271,90.2,89.0,101.0,101.0,81.0,95.0,86.0,0.006,0.213,-8.61,1.6,95.0,0.213,0.333,,,,,,,
23,2023-07-07,717456,Groundout,field_out,True,444482,542881,David Peralta,Tyler Anderson,0,0,0,fb021b85-b395-4c0d-a651-27594ff691b1,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,105.0,84.0,83.0,81.0,96.0,89.0,105.0,76.0,95.0,,,,0.374,0.001,0.006999999999999999,0.002,-1.25,-4.72,-1.06,-0.33,90.1,90.1,78.1,72.9,0.301,,0.2,,80.0,92.0,101.0,106.0,92.0,93.0,81.0,0.055,0.33799999999999997,-3.61,0.08,88.5,0.238,0.36,104.0,103.0,98.0,0.22399999999999998,0.48,85.1,0.239
24,2023-07-07,717456,Single,single,False,660271,664062,Shohei Ohtani,Tony Gonsolin,0,0,0,0f0eda46-037b-4c18-81e5-90f1047c09af,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,
25,2023-07-07,717456,Single,single,False,621493,664062,Taylor Ward,Tony Gonsolin,0,0,1,471e209b-0fdb-4e5b-83b7-b13f09f27b6d,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,
26,2023-07-07,717456,Home Run,home_run,False,666160,664062,Mickey Moniak,Tony Gonsolin,0,0,1,8ed0a293-462c-4766-83ba-25bc5656c433,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,
27,2023-07-07,717456,Strikeout,strikeout,True,500871,664062,Eduardo Escobar,Tony Gonsolin,0,0,0,147096e3-9f6d-43b6-ae8a-8c36a0ff2596,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,
28,2023-07-07,717456,Groundout,field_out,True,666176,664062,Jo Adell,Tony Gonsolin,0,0,0,0e1c1062-bb2b-403c-9908-6e8f621db6eb,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,
29,2023-07-07,717456,Pop Out,field_out,True,519058,664062,Mike Moustakas,Tony Gonsolin,0,0,0,1d4ce6d5-f821-4ed3-b7c4-8285df80a080,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,
30,2023-07-07,717456,Strikeout,strikeout,True,518792,542881,Jason Heyward,Tyler Anderson,0,0,0,da1e84bd-b502-49c5-9c71-5c585935eb6c,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,105.0,84.0,83.0,81.0,96.0,89.0,105.0,76.0,95.0,,,,0.374,0.001,0.006999999999999999,0.002,-1.25,-4.72,-1.06,-0.33,90.1,90.1,78.1,72.9,0.301,,0.2,,80.0,92.0,101.0,106.0,92.0,93.0,81.0,0.055,0.33799999999999997,-3.61,0.08,88.5,0.238,0.36,104.0,103.0,98.0,0.22399999999999998,0.48,85.1,0.239
31,2023-07-07,717456,Strikeout,strikeout,True,681546,542881,James Outman,Tyler Anderson,0,0,0,3bea2fb2-6478-48a6-81df-d841e991c189,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,105.0,84.0,83.0,81.0,96.0,89.0,105.0,76.0,95.0,,,,0.374,0.001,0.006999999999999999,0.002,-1.25,-4.72,-1.06,-0.33,90.1,90.1,78.1,72.9,0.301,,0.2,,80.0,92.0,101.0,106.0,92.0,93.0,81.0,0.055,0.33799999999999997,-3.61,0.08,88.5,0.238,0.36,104.0,103.0,98.0,0.22399999999999998,0.48,85.1,0.239
32,2023-07-07,717456,Strikeout,strikeout,True,500743,542881,Miguel Rojas,Tyler Anderson,0,0,0,2c1da440-f30b-454c-a59b-99c85a77ef9a,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,105.0,84.0,83.0,81.0,96.0,89.0,105.0,76.0,95.0,,,,0.374,0.001,0.006999999999999999,0.002,-1.25,-4.72,-1.06,-0.33,90.1,90.1,78.1,72.9,0.301,,0.2,,80.0,92.0,101.0,106.0,92.0,93.0,81.0,0.055,0.33799999999999997,-3.61,0.08,88.5,0.238,0.36,104.0,103.0,98.0,0.22399999999999998,0.48,85.1,0.239
33,2023-07-07,717456,Single,single,False,592669,664062,Hunter Renfroe,Tony Gonsolin,0,0,0,916ee39b-26a2-4aea-8378-08dd654a6daf,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,
34,2023-07-07,717456,Grounded Into DP,grounded_into_double_play,True,642136,664062,Matt Thaiss,Tony Gonsolin,0,0,1,6784e735-b93e-472b-afdb-253cfa0ee675,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,
35,2023-07-07,717456,Groundout,field_out,True,623205,664062,Andrew Velazquez,Tony Gonsolin,1,0,0,9fca86b2-3069-4cda-9676-a819a06994f0,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,
36,2023-07-07,717456,Home Run,home_run,False,605141,542881,Mookie Betts,Tyler Anderson,0,0,0,1996bb12-8cd7-4e45-8efc-79282a098b83,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,105.0,84.0,83.0,81.0,96.0,89.0,105.0,76.0,95.0,,,,0.374,0.001,0.006999999999999999,0.002,-1.25,-4.72,-1.06,-0.33,90.1,90.1,78.1,72.9,0.301,,0.2,,80.0,92.0,101.0,106.0,92.0,93.0,81.0,0.055,0.33799999999999997,-3.61,0.08,88.5,0.238,0.36,104.0,103.0,98.0,0.22399999999999998,0.48,85.1,0.239
37,2023-07-07,717456,Strikeout,strikeout,True,518692,542881,Freddie Freeman,Tyler Anderson,0,0,0,f6853a47-88cf-4fd2-aa0a-0d461ededa4b,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,105.0,84.0,83.0,81.0,96.0,89.0,105.0,76.0,95.0,,,,0.374,0.001,0.006999999999999999,0.002,-1.25,-4.72,-1.06,-0.33,90.1,90.1,78.1,72.9,0.301,,0.2,,80.0,92.0,101.0,106.0,92.0,93.0,81.0,0.055,0.33799999999999997,-3.61,0.08,88.5,0.238,0.36,104.0,103.0,98.0,0.22399999999999998,0.48,85.1,0.239
