,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,SL_ba,CU_ba,CH_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-08-26,716844,Strikeout,strikeout,True,682928,691587,CJ Abrams,Eury Pérez,0,0,0,d3a69962-7950-4eca-bf43-273f9ba43533,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,101.0,102.0,107.0,0.45399999999999996,0.308,0.14,0.098,-0.47,0.99,1.89,0.99,97.5,86.4,81.2,0.289,0.183,0.098,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-08-26,716844,Flyout,field_out,True,657041,691587,Lane Thomas,Eury Pérez,0,0,0,44d0adbf-6747-4499-a4a1-4203d0937d2e,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,101.0,102.0,107.0,0.45399999999999996,0.308,0.14,0.098,-0.47,0.99,1.89,0.99,97.5,86.4,81.2,0.289,0.183,0.098,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-08-26,716844,Pop Out,field_out,True,608841,691587,Joey Meneses,Eury Pérez,1,0,0,1547d44e-0535-4fe2-bd00-3558731b9c30,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,101.0,102.0,107.0,0.45399999999999996,0.308,0.14,0.098,-0.47,0.99,1.89,0.99,97.5,86.4,81.2,0.289,0.183,0.098,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-08-26,716844,Groundout,field_out,True,665862,663623,Jazz Chisholm Jr.,Jake Irvin,1,0,0,d3358473-0ef6-4dd4-87b0-3f360d8df541,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,,,,0.35600000000000004,,0.306,0.051,-0.01,,0.08,1.21,94.5,,80.9,0.208,,0.197,0.25,101.0,101.0,98.0,0.287,-0.75,93.9,0.348,,,,,,,,,,,,,,,,,,,,
4,2023-08-26,716844,Lineout,field_out,True,624585,663623,Jorge Soler,Jake Irvin,1,1,0,7c340f7f-cd95-4ce3-a80f-99c9cde61f06,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,,,,0.35600000000000004,,0.306,0.051,-0.01,,0.08,1.21,94.5,,80.9,0.208,,0.197,0.25,101.0,101.0,98.0,0.287,-0.75,93.9,0.348,,,,,,,,,,,,,,,,,,,,
5,2023-08-26,716844,Flyout,field_out,True,650333,663623,Luis Arraez,Jake Irvin,0,0,0,198494fa-43b2-43b0-b32c-bade4989be44,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,,,,0.35600000000000004,,0.306,0.051,-0.01,,0.08,1.21,94.5,,80.9,0.208,,0.197,0.25,101.0,101.0,98.0,0.287,-0.75,93.9,0.348,,,,,,,,,,,,,,,,,,,,
6,2023-08-26,716844,Strikeout,strikeout,True,642086,691587,Dominic Smith,Eury Pérez,0,0,0,662778af-cb7c-4b81-8775-8a4fb7acb15d,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,101.0,102.0,107.0,0.45399999999999996,0.308,0.14,0.098,-0.47,0.99,1.89,0.99,97.5,86.4,81.2,0.289,0.183,0.098,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2023-08-26,716844,Strikeout,strikeout,True,666198,691587,Carter Kieboom,Eury Pérez,0,0,0,ff104687-e55f-4a8a-8706-a030ba293e9c,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,101.0,102.0,107.0,0.45399999999999996,0.308,0.14,0.098,-0.47,0.99,1.89,0.99,97.5,86.4,81.2,0.289,0.183,0.098,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2023-08-26,716844,Flyout,field_out,True,666906,691587,Jake Alu,Eury Pérez,0,0,0,85d37920-a5a6-4f7a-9421-24b1a4bd92c8,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,101.0,102.0,107.0,0.45399999999999996,0.308,0.14,0.098,-0.47,0.99,1.89,0.99,97.5,86.4,81.2,0.289,0.183,0.098,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2023-08-26,716844,Groundout,field_out,True,605137,663623,Josh Bell,Jake Irvin,0,0,0,c733a9e6-9cdf-433d-a0f9-8cc0b479d8f0,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,,,,0.35600000000000004,,0.306,0.051,-0.01,,0.08,1.21,94.5,,80.9,0.208,,0.197,0.25,101.0,101.0,98.0,0.287,-0.75,93.9,0.348,,,,,,,,,,,,,,,,,,,,
