,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,KC%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wKC/C,wCH/C,vFA,vSI,vSL,vCU,vKC,SI_ba,FF_ba,SL_ba,CU_ba,CH_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,ST_ba
0,2023-05-30,717960,Hit By Pitch,hit_by_pitch,False,668472,571945,Nick Pratto,Miles Mikolas,1,0,0,229a92f3-8a9a-409f-82c1-02f432ea25d7,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.26,0.243,0.198,0.002,0.054000000000000006,-0.19,-1.61,0.62,-0.92,-0.89,2.68,93.3,92.7,86.4,75.9,68.1,0.34,0.29,0.245,0.261,0.182,,,,,,,,,,,,,,,,,,
1,2023-05-30,717960,Single,single,False,686469,571945,Vinnie Pasquantino,Miles Mikolas,0,0,1,1d81dd6d-7896-4b72-b6ac-ae82f098bfaa,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.26,0.243,0.198,0.002,0.054000000000000006,-0.19,-1.61,0.62,-0.92,-0.89,2.68,93.3,92.7,86.4,75.9,68.1,0.34,0.29,0.245,0.261,0.182,,,,,,,,,,,,,,,,,,
2,2023-05-30,717960,Flyout,field_out,True,521692,571945,Salvador Perez,Miles Mikolas,0,0,1,f062eae9-67e0-477d-8fee-20a5846e454e,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.26,0.243,0.198,0.002,0.054000000000000006,-0.19,-1.61,0.62,-0.92,-0.89,2.68,93.3,92.7,86.4,75.9,68.1,0.34,0.29,0.245,0.261,0.182,,,,,,,,,,,,,,,,,,
3,2023-05-30,717960,Strikeout,strikeout,True,677951,571945,Bobby Witt Jr.,Miles Mikolas,0,0,0,c67c4a03-6511-45ba-9da4-6559aa16bfe7,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.26,0.243,0.198,0.002,0.054000000000000006,-0.19,-1.61,0.62,-0.92,-0.89,2.68,93.3,92.7,86.4,75.9,68.1,0.34,0.29,0.245,0.261,0.182,,,,,,,,,,,,,,,,,,
4,2023-05-30,717960,Flyout,field_out,True,669004,571945,MJ Melendez,Miles Mikolas,1,0,0,43de8318-9a30-4d3a-be86-36a9225f78b1,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.26,0.243,0.198,0.002,0.054000000000000006,-0.19,-1.61,0.62,-0.92,-0.89,2.68,93.3,92.7,86.4,75.9,68.1,0.34,0.29,0.245,0.261,0.182,,,,,,,,,,,,,,,,,,
5,2023-05-30,717960,Single,single,False,680977,425844,Brendan Donovan,Zack Greinke,0,0,0,b5e7a9e3-d676-40cc-bcc2-f33e0e804693,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,0.157,0.265,0.2,0.141,0.0,0.166,0.25,-0.92,1.12,-2.99,-3.64,0.06,89.5,89.8,79.2,72.5,57.9,0.333,0.276,0.214,0.386,0.241,100.0,113.0,103.0,0.07,-0.94,85.2,0.32,,,,,,,,,,,
6,2023-05-30,717960,Flyout,field_out,True,502671,425844,Paul Goldschmidt,Zack Greinke,0,0,0,4d8f5dc6-01e0-43b9-a634-c8ba31ad0784,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,0.157,0.265,0.2,0.141,0.0,0.166,0.25,-0.92,1.12,-2.99,-3.64,0.06,89.5,89.8,79.2,72.5,57.9,0.333,0.276,0.214,0.386,0.241,100.0,113.0,103.0,0.07,-0.94,85.2,0.32,,,,,,,,,,,
7,2023-05-30,717960,Groundout,field_out,True,669357,425844,Nolan Gorman,Zack Greinke,1,0,1,f9dd3675-1ac3-42c9-8c89-9116b37b4f6e,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,0.157,0.265,0.2,0.141,0.0,0.166,0.25,-0.92,1.12,-2.99,-3.64,0.06,89.5,89.8,79.2,72.5,57.9,0.333,0.276,0.214,0.386,0.241,100.0,113.0,103.0,0.07,-0.94,85.2,0.32,,,,,,,,,,,
8,2023-05-30,717960,Walk,walk,False,571448,425844,Nolan Arenado,Zack Greinke,1,0,0,befa6c5e-b07c-4d04-81b9-8be60665efc5,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,0.157,0.265,0.2,0.141,0.0,0.166,0.25,-0.92,1.12,-2.99,-3.64,0.06,89.5,89.8,79.2,72.5,57.9,0.333,0.276,0.214,0.386,0.241,100.0,113.0,103.0,0.07,-0.94,85.2,0.32,,,,,,,,,,,
9,2023-05-30,717960,Strikeout,strikeout,True,575929,425844,Willson Contreras,Zack Greinke,0,0,0,51c486ca-a611-46e3-8310-329601aa2a9d,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,0.157,0.265,0.2,0.141,0.0,0.166,0.25,-0.92,1.12,-2.99,-3.64,0.06,89.5,89.8,79.2,72.5,57.9,0.333,0.276,0.214,0.386,0.241,100.0,113.0,103.0,0.07,-0.94,85.2,0.32,,,,,,,,,,,
