,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,FF_ba,FC_ba,CH_ba,SL_ba,ST_ba,SI_ba,CU_ba,FO%,wFO/C,vFO,FS_ba
10,2023-09-17,716540,Groundout,field_out,True,696100,640455,Hunter Goodman,Sean Manaea,1,0,0,609216d7-ce02-492f-9f27-3bde9d1e6344,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,,,,90.0,105.0,95.0,121.0,109.0,108.0,92.0,95.0,98.0,,,,0.008,0.562,0.0,0.26,,0.17,0.91,-5.8,-6.19,-0.93,,1.06,93.6,90.3,94.0,82.3,,0.235,,0.224,0.317,0.122,0.4,,,,,
11,2023-09-17,716540,Single,single,False,663898,640455,Brendan Rodgers,Sean Manaea,1,0,0,0fc8ae08-622e-4ac5-acdb-04c78af5d0c5,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,,,,90.0,105.0,95.0,121.0,109.0,108.0,92.0,95.0,98.0,,,,0.008,0.562,0.0,0.26,,0.17,0.91,-5.8,-6.19,-0.93,,1.06,93.6,90.3,94.0,82.3,,0.235,,0.224,0.317,0.122,0.4,,,,,
12,2023-09-17,716540,Flyout,field_out,True,676701,640455,Alan Trejo,Sean Manaea,0,0,0,3c643ef1-3c1f-4028-8cd8-c23de95afc30,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,,,,90.0,105.0,95.0,121.0,109.0,108.0,92.0,95.0,98.0,,,,0.008,0.562,0.0,0.26,,0.17,0.91,-5.8,-6.19,-0.93,,1.06,93.6,90.3,94.0,82.3,,0.235,,0.224,0.317,0.122,0.4,,,,,
13,2023-09-17,716540,Strikeout,strikeout,True,686668,640455,Brenton Doyle,Sean Manaea,0,0,0,18ba03ac-ea8c-4ff8-84bd-9eb1600cdad7,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,,,,90.0,105.0,95.0,121.0,109.0,108.0,92.0,95.0,98.0,,,,0.008,0.562,0.0,0.26,,0.17,0.91,-5.8,-6.19,-0.93,,1.06,93.6,90.3,94.0,82.3,,0.235,,0.224,0.317,0.122,0.4,,,,,
14,2023-09-17,716540,Strikeout,strikeout,True,571745,623167,Mitch Haniger,Chris Flexen,0,0,0,06b33b75-d1ab-4f82-a352-81a6174b7d1e,623167.0,chrisflexen,Flexen,Right,Chris Flexen,6.86,6.2,102.1,99.0,83.0,93.0,0.794,6.51,3.34,11.7,2.2,1.05,0.257,0.41700000000000004,0.13699999999999998,0.34600000000000003,0.401,81.0,93.0,97.0,97.0,92.0,95.0,111.0,65.0,98.0,84.0,49.0,106.0,76.0,122.0,107.0,111.0,87.0,100.0,94.0,0.019,0.409,0.293,0.09699999999999999,0.022000000000000002,0.16,-2.66,-0.47,-7.15,-2.44,2.61,0.72,91.9,87.9,90.9,80.8,71.6,0.379,0.287,0.213,0.296,0.389,0.6,0.125,,,,
15,2023-09-17,716540,Groundout,field_out,True,672275,623167,Patrick Bailey,Chris Flexen,0,0,0,94df78fe-05c4-4d02-a7ec-32476a2c1f5a,623167.0,chrisflexen,Flexen,Right,Chris Flexen,6.86,6.2,102.1,99.0,83.0,93.0,0.794,6.51,3.34,11.7,2.2,1.05,0.257,0.41700000000000004,0.13699999999999998,0.34600000000000003,0.401,81.0,93.0,97.0,97.0,92.0,95.0,111.0,65.0,98.0,84.0,49.0,106.0,76.0,122.0,107.0,111.0,87.0,100.0,94.0,0.019,0.409,0.293,0.09699999999999999,0.022000000000000002,0.16,-2.66,-0.47,-7.15,-2.44,2.61,0.72,91.9,87.9,90.9,80.8,71.6,0.379,0.287,0.213,0.296,0.389,0.6,0.125,,,,
16,2023-09-17,716540,Strikeout,strikeout,True,543063,623167,Brandon Crawford,Chris Flexen,0,0,0,ab906cd7-866d-4dd4-91c9-41b361dfa307,623167.0,chrisflexen,Flexen,Right,Chris Flexen,6.86,6.2,102.1,99.0,83.0,93.0,0.794,6.51,3.34,11.7,2.2,1.05,0.257,0.41700000000000004,0.13699999999999998,0.34600000000000003,0.401,81.0,93.0,97.0,97.0,92.0,95.0,111.0,65.0,98.0,84.0,49.0,106.0,76.0,122.0,107.0,111.0,87.0,100.0,94.0,0.019,0.409,0.293,0.09699999999999999,0.022000000000000002,0.16,-2.66,-0.47,-7.15,-2.44,2.61,0.72,91.9,87.9,90.9,80.8,71.6,0.379,0.287,0.213,0.296,0.389,0.6,0.125,,,,
17,2023-09-17,716540,Single,single,False,642851,640455,Austin Wynns,Sean Manaea,0,0,0,920500cc-ac1e-4140-a2c4-e3f95cebdd65,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,,,,90.0,105.0,95.0,121.0,109.0,108.0,92.0,95.0,98.0,,,,0.008,0.562,0.0,0.26,,0.17,0.91,-5.8,-6.19,-0.93,,1.06,93.6,90.3,94.0,82.3,,0.235,,0.224,0.317,0.122,0.4,,,,,
18,2023-09-17,716540,Grounded Into DP,grounded_into_double_play,True,453568,640455,Charlie Blackmon,Sean Manaea,0,0,1,41500439-996a-4933-8efa-fce0c57bd1c9,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,,,,90.0,105.0,95.0,121.0,109.0,108.0,92.0,95.0,98.0,,,,0.008,0.562,0.0,0.26,,0.17,0.91,-5.8,-6.19,-0.93,,1.06,93.6,90.3,94.0,82.3,,0.235,,0.224,0.317,0.122,0.4,,,,,
19,2023-09-17,716540,Groundout,field_out,True,678662,640455,Ezequiel Tovar,Sean Manaea,1,0,0,8bb1e0cc-6c4c-4520-b0ee-26819e415d01,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,,,,90.0,105.0,95.0,121.0,109.0,108.0,92.0,95.0,98.0,,,,0.008,0.562,0.0,0.26,,0.17,0.91,-5.8,-6.19,-0.93,,1.06,93.6,90.3,94.0,82.3,,0.235,,0.224,0.317,0.122,0.4,,,,,
20,2023-09-17,716540,Hit By Pitch,hit_by_pitch,False,573262,623167,Mike Yastrzemski,Chris Flexen,0,0,0,a7a92c79-3f19-400e-89c6-87407a3403e8,623167.0,chrisflexen,Flexen,Right,Chris Flexen,6.86,6.2,102.1,99.0,83.0,93.0,0.794,6.51,3.34,11.7,2.2,1.05,0.257,0.41700000000000004,0.13699999999999998,0.34600000000000003,0.401,81.0,93.0,97.0,97.0,92.0,95.0,111.0,65.0,98.0,84.0,49.0,106.0,76.0,122.0,107.0,111.0,87.0,100.0,94.0,0.019,0.409,0.293,0.09699999999999999,0.022000000000000002,0.16,-2.66,-0.47,-7.15,-2.44,2.61,0.72,91.9,87.9,90.9,80.8,71.6,0.379,0.287,0.213,0.296,0.389,0.6,0.125,,,,
21,2023-09-17,716540,Pop Out,field_out,True,642731,623167,Thairo Estrada,Chris Flexen,0,0,0,08e3f02d-f03b-400c-bc7d-8d12b01049cb,623167.0,chrisflexen,Flexen,Right,Chris Flexen,6.86,6.2,102.1,99.0,83.0,93.0,0.794,6.51,3.34,11.7,2.2,1.05,0.257,0.41700000000000004,0.13699999999999998,0.34600000000000003,0.401,81.0,93.0,97.0,97.0,92.0,95.0,111.0,65.0,98.0,84.0,49.0,106.0,76.0,122.0,107.0,111.0,87.0,100.0,94.0,0.019,0.409,0.293,0.09699999999999999,0.022000000000000002,0.16,-2.66,-0.47,-7.15,-2.44,2.61,0.72,91.9,87.9,90.9,80.8,71.6,0.379,0.287,0.213,0.296,0.389,0.6,0.125,,,,
22,2023-09-17,716540,Lineout,field_out,True,592626,623167,Joc Pederson,Chris Flexen,0,0,0,f12ccb97-bcf6-4827-9a2e-d5bf171bca65,623167.0,chrisflexen,Flexen,Right,Chris Flexen,6.86,6.2,102.1,99.0,83.0,93.0,0.794,6.51,3.34,11.7,2.2,1.05,0.257,0.41700000000000004,0.13699999999999998,0.34600000000000003,0.401,81.0,93.0,97.0,97.0,92.0,95.0,111.0,65.0,98.0,84.0,49.0,106.0,76.0,122.0,107.0,111.0,87.0,100.0,94.0,0.019,0.409,0.293,0.09699999999999999,0.022000000000000002,0.16,-2.66,-0.47,-7.15,-2.44,2.61,0.72,91.9,87.9,90.9,80.8,71.6,0.379,0.287,0.213,0.296,0.389,0.6,0.125,,,,
23,2023-09-17,716540,Flyout,field_out,True,624424,623167,Michael Conforto,Chris Flexen,1,0,1,c1274d84-6ea2-4f48-8215-b78785356f8e,623167.0,chrisflexen,Flexen,Right,Chris Flexen,6.86,6.2,102.1,99.0,83.0,93.0,0.794,6.51,3.34,11.7,2.2,1.05,0.257,0.41700000000000004,0.13699999999999998,0.34600000000000003,0.401,81.0,93.0,97.0,97.0,92.0,95.0,111.0,65.0,98.0,84.0,49.0,106.0,76.0,122.0,107.0,111.0,87.0,100.0,94.0,0.019,0.409,0.293,0.09699999999999999,0.022000000000000002,0.16,-2.66,-0.47,-7.15,-2.44,2.61,0.72,91.9,87.9,90.9,80.8,71.6,0.379,0.287,0.213,0.296,0.389,0.6,0.125,,,,
24,2023-09-17,716540,Lineout,field_out,True,660707,640455,Elehuris Montero,Sean Manaea,0,0,0,5d70fc02-9df6-4aab-9d0b-4bfbfa37285a,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,,,,90.0,105.0,95.0,121.0,109.0,108.0,92.0,95.0,98.0,,,,0.008,0.562,0.0,0.26,,0.17,0.91,-5.8,-6.19,-0.93,,1.06,93.6,90.3,94.0,82.3,,0.235,,0.224,0.317,0.122,0.4,,,,,
25,2023-09-17,716540,Single,single,False,666134,640455,Nolan Jones,Sean Manaea,1,0,0,476cf982-8260-419c-ac00-744375a1c4a8,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,,,,90.0,105.0,95.0,121.0,109.0,108.0,92.0,95.0,98.0,,,,0.008,0.562,0.0,0.26,,0.17,0.91,-5.8,-6.19,-0.93,,1.06,93.6,90.3,94.0,82.3,,0.235,,0.224,0.317,0.122,0.4,,,,,
26,2023-09-17,716540,Pop Out,field_out,True,696100,640455,Hunter Goodman,Sean Manaea,1,0,0,f6ff99d6-5240-4add-89ef-1052ab38e537,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,,,,90.0,105.0,95.0,121.0,109.0,108.0,92.0,95.0,98.0,,,,0.008,0.562,0.0,0.26,,0.17,0.91,-5.8,-6.19,-0.93,,1.06,93.6,90.3,94.0,82.3,,0.235,,0.224,0.317,0.122,0.4,,,,,
27,2023-09-17,716540,Forceout,force_out,True,663898,640455,Brendan Rodgers,Sean Manaea,0,0,1,be6f681f-f37a-4b81-b0fa-0900d217b23b,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,,,,90.0,105.0,95.0,121.0,109.0,108.0,92.0,95.0,98.0,,,,0.008,0.562,0.0,0.26,,0.17,0.91,-5.8,-6.19,-0.93,,1.06,93.6,90.3,94.0,82.3,,0.235,,0.224,0.317,0.122,0.4,,,,,
28,2023-09-17,716540,Single,single,False,605204,623167,J.D. Davis,Chris Flexen,0,0,0,64a069b9-2402-475b-b56c-e81d89e645d4,623167.0,chrisflexen,Flexen,Right,Chris Flexen,6.86,6.2,102.1,99.0,83.0,93.0,0.794,6.51,3.34,11.7,2.2,1.05,0.257,0.41700000000000004,0.13699999999999998,0.34600000000000003,0.401,81.0,93.0,97.0,97.0,92.0,95.0,111.0,65.0,98.0,84.0,49.0,106.0,76.0,122.0,107.0,111.0,87.0,100.0,94.0,0.019,0.409,0.293,0.09699999999999999,0.022000000000000002,0.16,-2.66,-0.47,-7.15,-2.44,2.61,0.72,91.9,87.9,90.9,80.8,71.6,0.379,0.287,0.213,0.296,0.389,0.6,0.125,,,,
29,2023-09-17,716540,Flyout,field_out,True,664774,623167,LaMonte Wade Jr.,Chris Flexen,1,1,0,c0fe88d9-20da-405a-a21d-b5705f8efe7a,623167.0,chrisflexen,Flexen,Right,Chris Flexen,6.86,6.2,102.1,99.0,83.0,93.0,0.794,6.51,3.34,11.7,2.2,1.05,0.257,0.41700000000000004,0.13699999999999998,0.34600000000000003,0.401,81.0,93.0,97.0,97.0,92.0,95.0,111.0,65.0,98.0,84.0,49.0,106.0,76.0,122.0,107.0,111.0,87.0,100.0,94.0,0.019,0.409,0.293,0.09699999999999999,0.022000000000000002,0.16,-2.66,-0.47,-7.15,-2.44,2.61,0.72,91.9,87.9,90.9,80.8,71.6,0.379,0.287,0.213,0.296,0.389,0.6,0.125,,,,
30,2023-09-17,716540,Double,double,False,571745,623167,Mitch Haniger,Chris Flexen,0,0,1,ca4c971b-4222-4994-a2f7-f9512da241f3,623167.0,chrisflexen,Flexen,Right,Chris Flexen,6.86,6.2,102.1,99.0,83.0,93.0,0.794,6.51,3.34,11.7,2.2,1.05,0.257,0.41700000000000004,0.13699999999999998,0.34600000000000003,0.401,81.0,93.0,97.0,97.0,92.0,95.0,111.0,65.0,98.0,84.0,49.0,106.0,76.0,122.0,107.0,111.0,87.0,100.0,94.0,0.019,0.409,0.293,0.09699999999999999,0.022000000000000002,0.16,-2.66,-0.47,-7.15,-2.44,2.61,0.72,91.9,87.9,90.9,80.8,71.6,0.379,0.287,0.213,0.296,0.389,0.6,0.125,,,,
31,2023-09-17,716540,Strikeout,strikeout,True,672275,623167,Patrick Bailey,Chris Flexen,0,0,0,74a34824-f1d8-48f6-a989-8b7c660ad249,623167.0,chrisflexen,Flexen,Right,Chris Flexen,6.86,6.2,102.1,99.0,83.0,93.0,0.794,6.51,3.34,11.7,2.2,1.05,0.257,0.41700000000000004,0.13699999999999998,0.34600000000000003,0.401,81.0,93.0,97.0,97.0,92.0,95.0,111.0,65.0,98.0,84.0,49.0,106.0,76.0,122.0,107.0,111.0,87.0,100.0,94.0,0.019,0.409,0.293,0.09699999999999999,0.022000000000000002,0.16,-2.66,-0.47,-7.15,-2.44,2.61,0.72,91.9,87.9,90.9,80.8,71.6,0.379,0.287,0.213,0.296,0.389,0.6,0.125,,,,
32,2023-09-17,716540,Flyout,field_out,True,543063,623167,Brandon Crawford,Chris Flexen,0,0,0,db764916-dab5-4146-9b52-a31c42c0930a,623167.0,chrisflexen,Flexen,Right,Chris Flexen,6.86,6.2,102.1,99.0,83.0,93.0,0.794,6.51,3.34,11.7,2.2,1.05,0.257,0.41700000000000004,0.13699999999999998,0.34600000000000003,0.401,81.0,93.0,97.0,97.0,92.0,95.0,111.0,65.0,98.0,84.0,49.0,106.0,76.0,122.0,107.0,111.0,87.0,100.0,94.0,0.019,0.409,0.293,0.09699999999999999,0.022000000000000002,0.16,-2.66,-0.47,-7.15,-2.44,2.61,0.72,91.9,87.9,90.9,80.8,71.6,0.379,0.287,0.213,0.296,0.389,0.6,0.125,,,,
33,2023-09-17,716540,Groundout,field_out,True,676701,640455,Alan Trejo,Sean Manaea,0,0,0,ad49e985-cdc8-4a3c-9f3a-8210c4b6e7ed,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,,,,90.0,105.0,95.0,121.0,109.0,108.0,92.0,95.0,98.0,,,,0.008,0.562,0.0,0.26,,0.17,0.91,-5.8,-6.19,-0.93,,1.06,93.6,90.3,94.0,82.3,,0.235,,0.224,0.317,0.122,0.4,,,,,
34,2023-09-17,716540,Field Error,field_error,False,686668,640455,Brenton Doyle,Sean Manaea,0,0,0,5acfeac1-ee97-4d52-ba4a-09807237d9b8,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,,,,90.0,105.0,95.0,121.0,109.0,108.0,92.0,95.0,98.0,,,,0.008,0.562,0.0,0.26,,0.17,0.91,-5.8,-6.19,-0.93,,1.06,93.6,90.3,94.0,82.3,,0.235,,0.224,0.317,0.122,0.4,,,,,
35,2023-09-17,716540,Single,single,False,642851,640455,Austin Wynns,Sean Manaea,1,0,1,5f48131e-59b8-41a5-a310-28e9f6cb2e84,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,,,,90.0,105.0,95.0,121.0,109.0,108.0,92.0,95.0,98.0,,,,0.008,0.562,0.0,0.26,,0.17,0.91,-5.8,-6.19,-0.93,,1.06,93.6,90.3,94.0,82.3,,0.235,,0.224,0.317,0.122,0.4,,,,,
