,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSL,vCU,FC_ba,FF_ba,SL_ba,CH_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI
0,2023-03-28,719411,Groundout,field_out,True,680244,677651,Ross Adolph,Luis Garcia,0,0,0,d7c93c74-9353-48c6-b532-a4e03da02c14,677651.0,luisgarcia,"Garcia, L",Right,Luis Garcia,4.0,4.01,27.0,101.0,92.0,97.0,0.7070000000000001,10.33,3.33,8.33,1.0,0.59,0.205,0.384,0.247,0.342,0.387,84.4,53.0,106.0,89.0,99.0,94.0,99.0,79.0,94.0,89.0,87.0,103.0,111.0,107.0,105.0,98.0,0.312,0.42700000000000005,0.126,0.076,0.059000000000000004,-2.31,1.28,1.15,-0.26,-1.19,92.7,85.4,78.4,76.2,0.192,0.407,0.1,0.222,0.25,,,,,,
1,2023-03-28,719411,Lineout,field_out,True,664753,677651,Marty Costes,Luis Garcia,0,0,0,d194e320-79c1-4dc7-b3e0-4d10aa43bd23,677651.0,luisgarcia,"Garcia, L",Right,Luis Garcia,4.0,4.01,27.0,101.0,92.0,97.0,0.7070000000000001,10.33,3.33,8.33,1.0,0.59,0.205,0.384,0.247,0.342,0.387,84.4,53.0,106.0,89.0,99.0,94.0,99.0,79.0,94.0,89.0,87.0,103.0,111.0,107.0,105.0,98.0,0.312,0.42700000000000005,0.126,0.076,0.059000000000000004,-2.31,1.28,1.15,-0.26,-1.19,92.7,85.4,78.4,76.2,0.192,0.407,0.1,0.222,0.25,,,,,,
2,2023-03-28,719411,Strikeout,strikeout,True,695238,677651,Will Wagner,Luis Garcia,0,0,0,d907c210-6533-42d7-b570-d0e00ccc114c,677651.0,luisgarcia,"Garcia, L",Right,Luis Garcia,4.0,4.01,27.0,101.0,92.0,97.0,0.7070000000000001,10.33,3.33,8.33,1.0,0.59,0.205,0.384,0.247,0.342,0.387,84.4,53.0,106.0,89.0,99.0,94.0,99.0,79.0,94.0,89.0,87.0,103.0,111.0,107.0,105.0,98.0,0.312,0.42700000000000005,0.126,0.076,0.059000000000000004,-2.31,1.28,1.15,-0.26,-1.19,92.7,85.4,78.4,76.2,0.192,0.407,0.1,0.222,0.25,,,,,,
3,2023-03-28,719411,Lineout,field_out,True,665161,666215,Jeremy Peña,Forrest Whitley,0,0,0,37a88dc9-ff08-49ff-b901-08f31799d314,666215.0,forrestwhitley,Whitley,Right,Forrest Whitley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-03-28,719411,Strikeout,strikeout,True,670541,666215,Yordan Alvarez,Forrest Whitley,0,0,0,dbca395f-3aad-45d8-823a-53e50bef39e3,666215.0,forrestwhitley,Whitley,Right,Forrest Whitley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2023-03-28,719411,Groundout,field_out,True,608324,666215,Alex Bregman,Forrest Whitley,0,0,0,33663259-0dc8-4e79-a731-3f0a3c6cfa23,666215.0,forrestwhitley,Whitley,Right,Forrest Whitley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2023-03-28,719411,Pop Out,field_out,True,669309,677651,Joe Perez,Luis Garcia,0,0,0,d53e5451-064e-4b85-ac1e-bc6fe7045622,677651.0,luisgarcia,"Garcia, L",Right,Luis Garcia,4.0,4.01,27.0,101.0,92.0,97.0,0.7070000000000001,10.33,3.33,8.33,1.0,0.59,0.205,0.384,0.247,0.342,0.387,84.4,53.0,106.0,89.0,99.0,94.0,99.0,79.0,94.0,89.0,87.0,103.0,111.0,107.0,105.0,98.0,0.312,0.42700000000000005,0.126,0.076,0.059000000000000004,-2.31,1.28,1.15,-0.26,-1.19,92.7,85.4,78.4,76.2,0.192,0.407,0.1,0.222,0.25,,,,,,
7,2023-03-28,719411,Strikeout,strikeout,True,667690,677651,C.J. Stubbs,Luis Garcia,0,0,0,3068d652-05b8-44d3-a5a4-8c1432adce0f,677651.0,luisgarcia,"Garcia, L",Right,Luis Garcia,4.0,4.01,27.0,101.0,92.0,97.0,0.7070000000000001,10.33,3.33,8.33,1.0,0.59,0.205,0.384,0.247,0.342,0.387,84.4,53.0,106.0,89.0,99.0,94.0,99.0,79.0,94.0,89.0,87.0,103.0,111.0,107.0,105.0,98.0,0.312,0.42700000000000005,0.126,0.076,0.059000000000000004,-2.31,1.28,1.15,-0.26,-1.19,92.7,85.4,78.4,76.2,0.192,0.407,0.1,0.222,0.25,,,,,,
8,2023-03-28,719411,Groundout,field_out,True,666197,677651,Grae Kessinger,Luis Garcia,0,0,0,00e1e785-c6bb-4ce1-a9c7-76b5b7c64bf4,677651.0,luisgarcia,"Garcia, L",Right,Luis Garcia,4.0,4.01,27.0,101.0,92.0,97.0,0.7070000000000001,10.33,3.33,8.33,1.0,0.59,0.205,0.384,0.247,0.342,0.387,84.4,53.0,106.0,89.0,99.0,94.0,99.0,79.0,94.0,89.0,87.0,103.0,111.0,107.0,105.0,98.0,0.312,0.42700000000000005,0.126,0.076,0.059000000000000004,-2.31,1.28,1.15,-0.26,-1.19,92.7,85.4,78.4,76.2,0.192,0.407,0.1,0.222,0.25,,,,,,
9,2023-03-28,719411,Single,single,False,547989,666215,José Abreu,Forrest Whitley,1,0,0,63c5360a-3ac4-4d68-8bc0-e8f6c9b1a32b,666215.0,forrestwhitley,Whitley,Right,Forrest Whitley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
