,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,CH_ba,SL_ba,FF_ba,SI_ba,CU_ba,ST_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-06-10,717809,Flyout,field_out,True,641487,663776,J.P. Crawford,Patrick Sandoval,0,0,0,594120ef-5e70-466d-885f-d14ee15cf916,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,99.0,96.0,101.0,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,0.111,0.256,0.285,0.09,0.258,-1.22,0.36,0.02,0.27,0.3,93.0,93.2,86.5,76.5,0.184,0.267,0.336,0.269,0.286,0.2,,,,,,,,,,,,,,
1,2023-06-10,717809,Single,single,False,677594,663776,Julio Rodríguez,Patrick Sandoval,1,0,0,a7d5dffb-9c56-474c-b925-d4e4f3aa91b1,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,99.0,96.0,101.0,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,0.111,0.256,0.285,0.09,0.258,-1.22,0.36,0.02,0.27,0.3,93.0,93.2,86.5,76.5,0.184,0.267,0.336,0.269,0.286,0.2,,,,,,,,,,,,,,
2,2023-06-10,717809,Lineout,field_out,True,664034,663776,Ty France,Patrick Sandoval,1,0,0,ac16f283-24eb-459b-bd79-12cd8a3dc1c1,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,99.0,96.0,101.0,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,0.111,0.256,0.285,0.09,0.258,-1.22,0.36,0.02,0.27,0.3,93.0,93.2,86.5,76.5,0.184,0.267,0.336,0.269,0.286,0.2,,,,,,,,,,,,,,
3,2023-06-10,717809,Strikeout,strikeout,True,606192,663776,Teoscar Hernández,Patrick Sandoval,0,0,0,8ef2354c-4cfd-45d0-9e1e-bc0c91f1d882,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,99.0,96.0,101.0,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,0.111,0.256,0.285,0.09,0.258,-1.22,0.36,0.02,0.27,0.3,93.0,93.2,86.5,76.5,0.184,0.267,0.336,0.269,0.286,0.2,,,,,,,,,,,,,,
4,2023-06-10,717809,Strikeout,strikeout,True,666160,693433,Mickey Moniak,Bryan Woo,0,0,0,aadfbe0a-7374-4f9c-941f-ef9a69602355,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,,,,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,,0.037000000000000005,0.69,1.34,-0.83,,-2.37,95.1,95.0,86.0,,0.4,0.261,0.207,0.213,,0.257,,,,,,,,,,,,,,
5,2023-06-10,717809,Flyout,field_out,True,660271,693433,Shohei Ohtani,Bryan Woo,1,0,0,51289535-ed9b-4563-8cec-b424d773968a,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,,,,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,,0.037000000000000005,0.69,1.34,-0.83,,-2.37,95.1,95.0,86.0,,0.4,0.261,0.207,0.213,,0.257,,,,,,,,,,,,,,
6,2023-06-10,717809,Strikeout,strikeout,True,545361,693433,Mike Trout,Bryan Woo,0,0,0,008a0ded-bc0e-4d91-bcb7-274643bf8747,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,,,,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,,0.037000000000000005,0.69,1.34,-0.83,,-2.37,95.1,95.0,86.0,,0.4,0.261,0.207,0.213,,0.257,,,,,,,,,,,,,,
7,2023-06-10,717809,Strikeout,strikeout,True,672284,663776,Jarred Kelenic,Patrick Sandoval,0,0,0,4ded8004-e434-4d5c-b7d3-3131c5751fa9,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,99.0,96.0,101.0,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,0.111,0.256,0.285,0.09,0.258,-1.22,0.36,0.02,0.27,0.3,93.0,93.2,86.5,76.5,0.184,0.267,0.336,0.269,0.286,0.2,,,,,,,,,,,,,,
8,2023-06-10,717809,Single,single,False,553993,663776,Eugenio Suárez,Patrick Sandoval,0,0,0,cd63dc26-708e-4637-940a-0b30cdab9ed6,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,99.0,96.0,101.0,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,0.111,0.256,0.285,0.09,0.258,-1.22,0.36,0.02,0.27,0.3,93.0,93.2,86.5,76.5,0.184,0.267,0.336,0.269,0.286,0.2,,,,,,,,,,,,,,
9,2023-06-10,717809,Flyout,field_out,True,664238,663776,Dylan Moore,Patrick Sandoval,1,0,0,a1d2fc19-9c8f-4810-a5b1-c50b639998e9,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,99.0,96.0,101.0,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,0.111,0.256,0.285,0.09,0.258,-1.22,0.36,0.02,0.27,0.3,93.0,93.2,86.5,76.5,0.184,0.267,0.336,0.269,0.286,0.2,,,,,,,,,,,,,,
