,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSL/C,wCH/C,vFA,vFC,vSL,FF_ba,CH_ba,FC_ba,SL_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,CU%,wFS/C,wSI/C,wCU/C,vFS,vSI,vCU,SI_ba,CU_ba,ST_ba
11,2023-05-26,718018,Groundout,field_out,True,670764,592789,Taylor Walls,Noah Syndergaard,1,1,1,88470536-2b63-4f53-aadc-69a2938204ac,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,65.0,109.0,95.0,88.0,99.0,97.0,85.0,103.0,98.0,0.18100000000000002,0.126,0.067,0.222,0.68,-0.49,-2.33,-2.71,92.2,89.5,85.0,0.208,0.286,0.333,0.24,95.0,104.0,107.0,87.0,102.0,96.0,43.0,87.0,84.0,0.261,0.003,0.141,1.25,-1.16,-0.93,87.7,92.3,77.9,0.363,0.233,
12,2023-05-26,718018,Strikeout,strikeout,True,681546,656222,James Outman,Jalen Beeks,0,0,0,4f7142b3-1514-4b69-8dde-d2b7896fe27a,656222.0,jalenbeeks,Beeks,Left,Jalen Beeks,5.95,3.61,42.1,95.0,89.0,90.0,0.7290000000000001,9.99,4.46,8.93,0.85,1.17,0.285,0.366,0.154,0.309,0.43799999999999994,89.6,112.0,95.0,96.0,65.0,95.0,83.0,106.0,71.0,93.0,92.0,105.0,98.0,0.435,0.107,0.015,0.44299999999999995,-0.49,2.73,-16.85,-0.18,94.3,85.7,81.8,0.243,0.267,0.125,1.0,,,,,,,,,,,,,,,,,,,,,
13,2023-05-26,718018,Groundout,field_out,True,500743,656222,Miguel Rojas,Jalen Beeks,0,0,0,5230e1d1-6f16-4caa-b700-dcfcf71bcc13,656222.0,jalenbeeks,Beeks,Left,Jalen Beeks,5.95,3.61,42.1,95.0,89.0,90.0,0.7290000000000001,9.99,4.46,8.93,0.85,1.17,0.285,0.366,0.154,0.309,0.43799999999999994,89.6,112.0,95.0,96.0,65.0,95.0,83.0,106.0,71.0,93.0,92.0,105.0,98.0,0.435,0.107,0.015,0.44299999999999995,-0.49,2.73,-16.85,-0.18,94.3,85.7,81.8,0.243,0.267,0.125,1.0,,,,,,,,,,,,,,,,,,,,,
14,2023-05-26,718018,Single,single,False,444482,656222,David Peralta,Jalen Beeks,1,1,0,510899b5-ec29-478c-b0ae-637607c3920f,656222.0,jalenbeeks,Beeks,Left,Jalen Beeks,5.95,3.61,42.1,95.0,89.0,90.0,0.7290000000000001,9.99,4.46,8.93,0.85,1.17,0.285,0.366,0.154,0.309,0.43799999999999994,89.6,112.0,95.0,96.0,65.0,95.0,83.0,106.0,71.0,93.0,92.0,105.0,98.0,0.435,0.107,0.015,0.44299999999999995,-0.49,2.73,-16.85,-0.18,94.3,85.7,81.8,0.243,0.267,0.125,1.0,,,,,,,,,,,,,,,,,,,,,
15,2023-05-26,718018,Lineout,field_out,True,605141,681867,Mookie Betts,Cooper Criswell,0,0,0,4ea340bc-3fe4-4069-be40-d36e0a2698be,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,5.73,5.16,33.0,102.0,95.0,102.0,0.83,7.36,3.0,10.91,1.64,1.55,0.22899999999999998,0.413,0.165,0.284,0.43700000000000006,83.5,83.0,103.0,102.0,,,,120.0,107.0,109.0,92.0,96.0,94.0,,0.179,0.35,0.13,,-0.62,1.05,-3.85,,84.0,77.3,,0.381,0.292,0.125,,,,75.0,101.0,99.0,,,,0.341,,,,-2.1,,,88.4,,0.372,,0.205
16,2023-05-26,718018,Double,double,False,542194,592789,Christian Bethancourt,Noah Syndergaard,0,0,0,d070a83f-58ea-4050-8035-0e63540505a1,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,65.0,109.0,95.0,88.0,99.0,97.0,85.0,103.0,98.0,0.18100000000000002,0.126,0.067,0.222,0.68,-0.49,-2.33,-2.71,92.2,89.5,85.0,0.208,0.286,0.333,0.24,95.0,104.0,107.0,87.0,102.0,96.0,43.0,87.0,84.0,0.261,0.003,0.141,1.25,-1.16,-0.93,87.7,92.3,77.9,0.363,0.233,
17,2023-05-26,718018,Walk,walk,False,670042,592789,Luke Raley,Noah Syndergaard,1,0,0,1e6deef5-f696-4ee0-aa53-5cbbab9c3ef5,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,65.0,109.0,95.0,88.0,99.0,97.0,85.0,103.0,98.0,0.18100000000000002,0.126,0.067,0.222,0.68,-0.49,-2.33,-2.71,92.2,89.5,85.0,0.208,0.286,0.333,0.24,95.0,104.0,107.0,87.0,102.0,96.0,43.0,87.0,84.0,0.261,0.003,0.141,1.25,-1.16,-0.93,87.7,92.3,77.9,0.363,0.233,
18,2023-05-26,718018,Single,single,False,642350,592789,Jose Siri,Noah Syndergaard,0,0,1,0a00e74b-af01-4a10-94eb-742821c195a7,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,65.0,109.0,95.0,88.0,99.0,97.0,85.0,103.0,98.0,0.18100000000000002,0.126,0.067,0.222,0.68,-0.49,-2.33,-2.71,92.2,89.5,85.0,0.208,0.286,0.333,0.24,95.0,104.0,107.0,87.0,102.0,96.0,43.0,87.0,84.0,0.261,0.003,0.141,1.25,-1.16,-0.93,87.7,92.3,77.9,0.363,0.233,
19,2023-05-26,718018,Groundout,field_out,True,650490,592789,Yandy Díaz,Noah Syndergaard,0,0,1,b29de7c3-651d-4380-ba24-8021867f011b,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,65.0,109.0,95.0,88.0,99.0,97.0,85.0,103.0,98.0,0.18100000000000002,0.126,0.067,0.222,0.68,-0.49,-2.33,-2.71,92.2,89.5,85.0,0.208,0.286,0.333,0.24,95.0,104.0,107.0,87.0,102.0,96.0,43.0,87.0,84.0,0.261,0.003,0.141,1.25,-1.16,-0.93,87.7,92.3,77.9,0.363,0.233,
20,2023-05-26,718018,Sac Fly,sac_fly,True,677551,592789,Wander Franco,Noah Syndergaard,0,0,1,ab8c15ce-7d34-46b0-81eb-c95d0c24d443,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,65.0,109.0,95.0,88.0,99.0,97.0,85.0,103.0,98.0,0.18100000000000002,0.126,0.067,0.222,0.68,-0.49,-2.33,-2.71,92.2,89.5,85.0,0.208,0.286,0.333,0.24,95.0,104.0,107.0,87.0,102.0,96.0,43.0,87.0,84.0,0.261,0.003,0.141,1.25,-1.16,-0.93,87.7,92.3,77.9,0.363,0.233,
21,2023-05-26,718018,Strikeout,strikeout,True,664040,592789,Brandon Lowe,Noah Syndergaard,0,0,0,956b6ac0-710b-4e73-9600-0925d52c963c,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,65.0,109.0,95.0,88.0,99.0,97.0,85.0,103.0,98.0,0.18100000000000002,0.126,0.067,0.222,0.68,-0.49,-2.33,-2.71,92.2,89.5,85.0,0.208,0.286,0.333,0.24,95.0,104.0,107.0,87.0,102.0,96.0,43.0,87.0,84.0,0.261,0.003,0.141,1.25,-1.16,-0.93,87.7,92.3,77.9,0.363,0.233,
22,2023-05-26,718018,Walk,walk,False,518692,681867,Freddie Freeman,Cooper Criswell,0,0,0,448e2097-82ec-43bd-a56a-fad0b60c09c1,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,5.73,5.16,33.0,102.0,95.0,102.0,0.83,7.36,3.0,10.91,1.64,1.55,0.22899999999999998,0.413,0.165,0.284,0.43700000000000006,83.5,83.0,103.0,102.0,,,,120.0,107.0,109.0,92.0,96.0,94.0,,0.179,0.35,0.13,,-0.62,1.05,-3.85,,84.0,77.3,,0.381,0.292,0.125,,,,75.0,101.0,99.0,,,,0.341,,,,-2.1,,,88.4,,0.372,,0.205
23,2023-05-26,718018,Walk,walk,False,669257,681867,Will Smith,Cooper Criswell,1,0,1,15e69e57-34d3-4b52-b4ff-9a10f098f974,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,5.73,5.16,33.0,102.0,95.0,102.0,0.83,7.36,3.0,10.91,1.64,1.55,0.22899999999999998,0.413,0.165,0.284,0.43700000000000006,83.5,83.0,103.0,102.0,,,,120.0,107.0,109.0,92.0,96.0,94.0,,0.179,0.35,0.13,,-0.62,1.05,-3.85,,84.0,77.3,,0.381,0.292,0.125,,,,75.0,101.0,99.0,,,,0.341,,,,-2.1,,,88.4,,0.372,,0.205
24,2023-05-26,718018,Single,single,False,502110,681867,J.D. Martinez,Cooper Criswell,0,0,1,b33ae297-1228-4738-b6af-6c4937170c7e,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,5.73,5.16,33.0,102.0,95.0,102.0,0.83,7.36,3.0,10.91,1.64,1.55,0.22899999999999998,0.413,0.165,0.284,0.43700000000000006,83.5,83.0,103.0,102.0,,,,120.0,107.0,109.0,92.0,96.0,94.0,,0.179,0.35,0.13,,-0.62,1.05,-3.85,,84.0,77.3,,0.381,0.292,0.125,,,,75.0,101.0,99.0,,,,0.341,,,,-2.1,,,88.4,,0.372,,0.205
25,2023-05-26,718018,Grounded Into DP,grounded_into_double_play,True,571970,681867,Max Muncy,Cooper Criswell,0,0,1,1df44330-70ef-403b-9bd2-e2c637c80f50,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,5.73,5.16,33.0,102.0,95.0,102.0,0.83,7.36,3.0,10.91,1.64,1.55,0.22899999999999998,0.413,0.165,0.284,0.43700000000000006,83.5,83.0,103.0,102.0,,,,120.0,107.0,109.0,92.0,96.0,94.0,,0.179,0.35,0.13,,-0.62,1.05,-3.85,,84.0,77.3,,0.381,0.292,0.125,,,,75.0,101.0,99.0,,,,0.341,,,,-2.1,,,88.4,,0.372,,0.205
26,2023-05-26,718018,Lineout,field_out,True,678246,681867,Miguel Vargas,Cooper Criswell,0,0,0,9947fdbe-2b05-4687-8651-78bd7ac353af,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,5.73,5.16,33.0,102.0,95.0,102.0,0.83,7.36,3.0,10.91,1.64,1.55,0.22899999999999998,0.413,0.165,0.284,0.43700000000000006,83.5,83.0,103.0,102.0,,,,120.0,107.0,109.0,92.0,96.0,94.0,,0.179,0.35,0.13,,-0.62,1.05,-3.85,,84.0,77.3,,0.381,0.292,0.125,,,,75.0,101.0,99.0,,,,0.341,,,,-2.1,,,88.4,,0.372,,0.205
27,2023-05-26,718018,Groundout,field_out,True,668227,592789,Randy Arozarena,Noah Syndergaard,1,0,0,72144754-6be1-438c-a52e-6e61c479daa8,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,65.0,109.0,95.0,88.0,99.0,97.0,85.0,103.0,98.0,0.18100000000000002,0.126,0.067,0.222,0.68,-0.49,-2.33,-2.71,92.2,89.5,85.0,0.208,0.286,0.333,0.24,95.0,104.0,107.0,87.0,102.0,96.0,43.0,87.0,84.0,0.261,0.003,0.141,1.25,-1.16,-0.93,87.7,92.3,77.9,0.363,0.233,
28,2023-05-26,718018,Flyout,field_out,True,666139,592789,Josh Lowe,Noah Syndergaard,1,0,0,79fed712-dac8-4a09-86a4-4e92408bb26c,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,65.0,109.0,95.0,88.0,99.0,97.0,85.0,103.0,98.0,0.18100000000000002,0.126,0.067,0.222,0.68,-0.49,-2.33,-2.71,92.2,89.5,85.0,0.208,0.286,0.333,0.24,95.0,104.0,107.0,87.0,102.0,96.0,43.0,87.0,84.0,0.261,0.003,0.141,1.25,-1.16,-0.93,87.7,92.3,77.9,0.363,0.233,
29,2023-05-26,718018,Single,single,False,670764,592789,Taylor Walls,Noah Syndergaard,0,0,0,adb79579-fb12-402c-b89a-369ea9cb5f42,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,65.0,109.0,95.0,88.0,99.0,97.0,85.0,103.0,98.0,0.18100000000000002,0.126,0.067,0.222,0.68,-0.49,-2.33,-2.71,92.2,89.5,85.0,0.208,0.286,0.333,0.24,95.0,104.0,107.0,87.0,102.0,96.0,43.0,87.0,84.0,0.261,0.003,0.141,1.25,-1.16,-0.93,87.7,92.3,77.9,0.363,0.233,
30,2023-05-26,718018,Single,single,False,542194,592789,Christian Bethancourt,Noah Syndergaard,0,0,1,96760f30-5e73-414a-8acd-7143240d0f5b,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,65.0,109.0,95.0,88.0,99.0,97.0,85.0,103.0,98.0,0.18100000000000002,0.126,0.067,0.222,0.68,-0.49,-2.33,-2.71,92.2,89.5,85.0,0.208,0.286,0.333,0.24,95.0,104.0,107.0,87.0,102.0,96.0,43.0,87.0,84.0,0.261,0.003,0.141,1.25,-1.16,-0.93,87.7,92.3,77.9,0.363,0.233,
31,2023-05-26,718018,Lineout,field_out,True,670042,592789,Luke Raley,Noah Syndergaard,1,0,0,f9820672-8d4e-4875-9909-4d5c66928dc3,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,65.0,109.0,95.0,88.0,99.0,97.0,85.0,103.0,98.0,0.18100000000000002,0.126,0.067,0.222,0.68,-0.49,-2.33,-2.71,92.2,89.5,85.0,0.208,0.286,0.333,0.24,95.0,104.0,107.0,87.0,102.0,96.0,43.0,87.0,84.0,0.261,0.003,0.141,1.25,-1.16,-0.93,87.7,92.3,77.9,0.363,0.233,
32,2023-05-26,718018,Walk,walk,False,681546,681867,James Outman,Cooper Criswell,1,0,0,dfb925f6-d094-40e8-ab12-1d4e6fa0b72d,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,5.73,5.16,33.0,102.0,95.0,102.0,0.83,7.36,3.0,10.91,1.64,1.55,0.22899999999999998,0.413,0.165,0.284,0.43700000000000006,83.5,83.0,103.0,102.0,,,,120.0,107.0,109.0,92.0,96.0,94.0,,0.179,0.35,0.13,,-0.62,1.05,-3.85,,84.0,77.3,,0.381,0.292,0.125,,,,75.0,101.0,99.0,,,,0.341,,,,-2.1,,,88.4,,0.372,,0.205
33,2023-05-26,718018,Grounded Into DP,grounded_into_double_play,True,500743,681867,Miguel Rojas,Cooper Criswell,0,0,1,4d275e53-e091-410d-8a71-23808d96f44e,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,5.73,5.16,33.0,102.0,95.0,102.0,0.83,7.36,3.0,10.91,1.64,1.55,0.22899999999999998,0.413,0.165,0.284,0.43700000000000006,83.5,83.0,103.0,102.0,,,,120.0,107.0,109.0,92.0,96.0,94.0,,0.179,0.35,0.13,,-0.62,1.05,-3.85,,84.0,77.3,,0.381,0.292,0.125,,,,75.0,101.0,99.0,,,,0.341,,,,-2.1,,,88.4,,0.372,,0.205
34,2023-05-26,718018,Strikeout,strikeout,True,444482,681867,David Peralta,Cooper Criswell,0,0,0,48ebce4e-7ade-43c4-83e2-e6bf649960b5,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,5.73,5.16,33.0,102.0,95.0,102.0,0.83,7.36,3.0,10.91,1.64,1.55,0.22899999999999998,0.413,0.165,0.284,0.43700000000000006,83.5,83.0,103.0,102.0,,,,120.0,107.0,109.0,92.0,96.0,94.0,,0.179,0.35,0.13,,-0.62,1.05,-3.85,,84.0,77.3,,0.381,0.292,0.125,,,,75.0,101.0,99.0,,,,0.341,,,,-2.1,,,88.4,,0.372,,0.205
35,2023-05-26,718018,Groundout,field_out,True,642350,592789,Jose Siri,Noah Syndergaard,1,0,0,d95d8407-1012-4352-9757-86bcabfd58dc,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,65.0,109.0,95.0,88.0,99.0,97.0,85.0,103.0,98.0,0.18100000000000002,0.126,0.067,0.222,0.68,-0.49,-2.33,-2.71,92.2,89.5,85.0,0.208,0.286,0.333,0.24,95.0,104.0,107.0,87.0,102.0,96.0,43.0,87.0,84.0,0.261,0.003,0.141,1.25,-1.16,-0.93,87.7,92.3,77.9,0.363,0.233,
