,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vSI,vSL,vKC,FF_ba,CH_ba,SL_ba,SI_ba,CU_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
10,2023-07-24,718558,Pop Out,field_out,True,624424,669373,Michael Conforto,Tarik Skubal,0,0,0,89c9dddc-4d41-4516-8908-a62c605ae2a1,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,81.0,90.0,93.0,0.122,0.36,0.207,0.068,0.244,2.49,2.7,-0.49,0.54,3.25,95.8,95.9,87.6,76.4,0.206,0.167,0.224,0.229,0.143,,,,,,,,,,,,,,,,,,,
11,2023-07-24,718558,Strikeout,strikeout,True,681584,669373,David Villar,Tarik Skubal,0,0,0,92abcf11-94b3-4400-aaf9-81ab9d1b235b,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,81.0,90.0,93.0,0.122,0.36,0.207,0.068,0.244,2.49,2.7,-0.49,0.54,3.25,95.8,95.9,87.6,76.4,0.206,0.167,0.224,0.229,0.143,,,,,,,,,,,,,,,,,,,
12,2023-07-24,718558,Single,single,False,408234,548389,Miguel Cabrera,Ross Stripling,0,0,0,4affa12d-65b4-4972-b045-bcbf36466465,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,47.0,109.0,88.0,97.0,109.0,106.0,119.0,95.0,102.0,0.092,0.26,0.292,0.099,0.248,-0.38,-0.64,0.07,1.22,-2.35,92.5,90.3,87.2,75.9,0.275,0.305,0.274,0.325,0.2,83.0,107.0,102.0,0.009000000000000001,-0.82,85.6,,,,,,,,,,,,,
13,2023-07-24,718558,Flyout,field_out,True,665155,548389,Nick Maton,Ross Stripling,0,0,0,32a8889d-b352-4cc1-b3a9-219c5a3014ed,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,47.0,109.0,88.0,97.0,109.0,106.0,119.0,95.0,102.0,0.092,0.26,0.292,0.099,0.248,-0.38,-0.64,0.07,1.22,-2.35,92.5,90.3,87.2,75.9,0.275,0.305,0.274,0.325,0.2,83.0,107.0,102.0,0.009000000000000001,-0.82,85.6,,,,,,,,,,,,,
14,2023-07-24,718558,Forceout,force_out,True,668731,548389,Akil Baddoo,Ross Stripling,0,0,1,e08b9eef-528e-4df0-9d7e-67e8ffdc90a2,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,47.0,109.0,88.0,97.0,109.0,106.0,119.0,95.0,102.0,0.092,0.26,0.292,0.099,0.248,-0.38,-0.64,0.07,1.22,-2.35,92.5,90.3,87.2,75.9,0.275,0.305,0.274,0.325,0.2,83.0,107.0,102.0,0.009000000000000001,-0.82,85.6,,,,,,,,,,,,,
15,2023-07-24,718558,Caught Stealing 2B,caught_stealing_2b,True,668670,548389,Jake Rogers,Ross Stripling,0,0,0,e562223c-d4d5-4708-b81c-073d24a57838,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,47.0,109.0,88.0,97.0,109.0,106.0,119.0,95.0,102.0,0.092,0.26,0.292,0.099,0.248,-0.38,-0.64,0.07,1.22,-2.35,92.5,90.3,87.2,75.9,0.275,0.305,0.274,0.325,0.2,83.0,107.0,102.0,0.009000000000000001,-0.82,85.6,,,,,,,,,,,,,
16,2023-07-24,718558,Strikeout,strikeout,True,669477,669373,Casey Schmitt,Tarik Skubal,0,0,0,61a3ab41-2293-4074-acab-da71e01d7efa,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,81.0,90.0,93.0,0.122,0.36,0.207,0.068,0.244,2.49,2.7,-0.49,0.54,3.25,95.8,95.9,87.6,76.4,0.206,0.167,0.224,0.229,0.143,,,,,,,,,,,,,,,,,,,
17,2023-07-24,718558,Groundout,field_out,True,664774,669373,LaMonte Wade Jr.,Tarik Skubal,0,0,0,af7c39d9-362d-41e4-9e10-2e13af0bb8d1,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,81.0,90.0,93.0,0.122,0.36,0.207,0.068,0.244,2.49,2.7,-0.49,0.54,3.25,95.8,95.9,87.6,76.4,0.206,0.167,0.224,0.229,0.143,,,,,,,,,,,,,,,,,,,
18,2023-07-24,718558,Flyout,field_out,True,596103,669373,Austin Slater,Tarik Skubal,1,0,0,58a84e4f-5b18-4336-90d5-eb11d982087d,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,81.0,90.0,93.0,0.122,0.36,0.207,0.068,0.244,2.49,2.7,-0.49,0.54,3.25,95.8,95.9,87.6,76.4,0.206,0.167,0.224,0.229,0.143,,,,,,,,,,,,,,,,,,,
19,2023-07-24,718558,Single,single,False,668670,548389,Jake Rogers,Ross Stripling,1,0,0,b2602301-66f1-4bee-ba38-52eaae0a3c5b,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,47.0,109.0,88.0,97.0,109.0,106.0,119.0,95.0,102.0,0.092,0.26,0.292,0.099,0.248,-0.38,-0.64,0.07,1.22,-2.35,92.5,90.3,87.2,75.9,0.275,0.305,0.274,0.325,0.2,83.0,107.0,102.0,0.009000000000000001,-0.82,85.6,,,,,,,,,,,,,
20,2023-07-24,718558,Lineout,field_out,True,656716,548389,Zach McKinstry,Ross Stripling,1,0,0,2dd5a675-ef41-4532-81bf-5f153fd65d42,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,47.0,109.0,88.0,97.0,109.0,106.0,119.0,95.0,102.0,0.092,0.26,0.292,0.099,0.248,-0.38,-0.64,0.07,1.22,-2.35,92.5,90.3,87.2,75.9,0.275,0.305,0.274,0.325,0.2,83.0,107.0,102.0,0.009000000000000001,-0.82,85.6,,,,,,,,,,,,,
21,2023-07-24,718558,Single,single,False,682985,548389,Riley Greene,Ross Stripling,1,0,1,3217f92a-1509-4c26-af8c-ac1f6e366fe3,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,47.0,109.0,88.0,97.0,109.0,106.0,119.0,95.0,102.0,0.092,0.26,0.292,0.099,0.248,-0.38,-0.64,0.07,1.22,-2.35,92.5,90.3,87.2,75.9,0.275,0.305,0.274,0.325,0.2,83.0,107.0,102.0,0.009000000000000001,-0.82,85.6,,,,,,,,,,,,,
22,2023-07-24,718558,Lineout,field_out,True,679529,548389,Spencer Torkelson,Ross Stripling,1,1,0,21fd5b81-f05e-4cd9-8f7f-042da5a52b9d,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,47.0,109.0,88.0,97.0,109.0,106.0,119.0,95.0,102.0,0.092,0.26,0.292,0.099,0.248,-0.38,-0.64,0.07,1.22,-2.35,92.5,90.3,87.2,75.9,0.275,0.305,0.274,0.325,0.2,83.0,107.0,102.0,0.009000000000000001,-0.82,85.6,,,,,,,,,,,,,
23,2023-07-24,718558,Single,single,False,681481,548389,Kerry Carpenter,Ross Stripling,0,0,1,bcf765b9-fc7c-4e2a-bdd1-4b8cccf1da4e,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,47.0,109.0,88.0,97.0,109.0,106.0,119.0,95.0,102.0,0.092,0.26,0.292,0.099,0.248,-0.38,-0.64,0.07,1.22,-2.35,92.5,90.3,87.2,75.9,0.275,0.305,0.274,0.325,0.2,83.0,107.0,102.0,0.009000000000000001,-0.82,85.6,,,,,,,,,,,,,
24,2023-07-24,718558,Lineout,field_out,True,628451,548389,Andy Ibáñez,Ross Stripling,1,0,0,4c7c7d96-5b5f-4eac-9c03-464a35c65aeb,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,47.0,109.0,88.0,97.0,109.0,106.0,119.0,95.0,102.0,0.092,0.26,0.292,0.099,0.248,-0.38,-0.64,0.07,1.22,-2.35,92.5,90.3,87.2,75.9,0.275,0.305,0.274,0.325,0.2,83.0,107.0,102.0,0.009000000000000001,-0.82,85.6,,,,,,,,,,,,,
25,2023-07-24,718558,Strikeout,strikeout,True,527038,669373,Wilmer Flores,Tarik Skubal,0,0,0,78851fcb-5920-4aa4-b41a-e125fede8ada,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,81.0,90.0,93.0,0.122,0.36,0.207,0.068,0.244,2.49,2.7,-0.49,0.54,3.25,95.8,95.9,87.6,76.4,0.206,0.167,0.224,0.229,0.143,,,,,,,,,,,,,,,,,,,
26,2023-07-24,718558,Strikeout,strikeout,True,605204,669373,J.D. Davis,Tarik Skubal,0,0,0,b4a3a8db-5333-4429-94a7-5fc5a4cb1565,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,81.0,90.0,93.0,0.122,0.36,0.207,0.068,0.244,2.49,2.7,-0.49,0.54,3.25,95.8,95.9,87.6,76.4,0.206,0.167,0.224,0.229,0.143,,,,,,,,,,,,,,,,,,,
27,2023-07-24,718558,Single,single,False,672275,669373,Patrick Bailey,Tarik Skubal,0,0,0,da46a617-0dba-4f91-90e0-089ec7a8a4e0,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,81.0,90.0,93.0,0.122,0.36,0.207,0.068,0.244,2.49,2.7,-0.49,0.54,3.25,95.8,95.9,87.6,76.4,0.206,0.167,0.224,0.229,0.143,,,,,,,,,,,,,,,,,,,
28,2023-07-24,718558,Lineout,field_out,True,682641,669373,Luis Matos,Tarik Skubal,1,0,0,5c621d71-33f9-4191-bb83-b2689dcc62da,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,81.0,90.0,93.0,0.122,0.36,0.207,0.068,0.244,2.49,2.7,-0.49,0.54,3.25,95.8,95.9,87.6,76.4,0.206,0.167,0.224,0.229,0.143,,,,,,,,,,,,,,,,,,,
29,2023-07-24,718558,Groundout,field_out,True,408234,548389,Miguel Cabrera,Ross Stripling,0,0,0,db083c35-0215-45f2-aa75-36b387d4970b,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,47.0,109.0,88.0,97.0,109.0,106.0,119.0,95.0,102.0,0.092,0.26,0.292,0.099,0.248,-0.38,-0.64,0.07,1.22,-2.35,92.5,90.3,87.2,75.9,0.275,0.305,0.274,0.325,0.2,83.0,107.0,102.0,0.009000000000000001,-0.82,85.6,,,,,,,,,,,,,
30,2023-07-24,718558,Strikeout,strikeout,True,665155,548389,Nick Maton,Ross Stripling,0,0,0,089d7be9-1b3f-42c6-baf2-07ba390b7927,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,47.0,109.0,88.0,97.0,109.0,106.0,119.0,95.0,102.0,0.092,0.26,0.292,0.099,0.248,-0.38,-0.64,0.07,1.22,-2.35,92.5,90.3,87.2,75.9,0.275,0.305,0.274,0.325,0.2,83.0,107.0,102.0,0.009000000000000001,-0.82,85.6,,,,,,,,,,,,,
31,2023-07-24,718558,Strikeout,strikeout,True,668731,548389,Akil Baddoo,Ross Stripling,0,0,0,bd14a7c5-3d3d-4de6-a358-eb2678f0221c,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,47.0,109.0,88.0,97.0,109.0,106.0,119.0,95.0,102.0,0.092,0.26,0.292,0.099,0.248,-0.38,-0.64,0.07,1.22,-2.35,92.5,90.3,87.2,75.9,0.275,0.305,0.274,0.325,0.2,83.0,107.0,102.0,0.009000000000000001,-0.82,85.6,,,,,,,,,,,,,
32,2023-07-24,718558,Flyout,field_out,True,624424,669373,Michael Conforto,Tarik Skubal,0,0,0,b7dd4a8b-c2e1-4737-b967-b164d45b22e8,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,81.0,90.0,93.0,0.122,0.36,0.207,0.068,0.244,2.49,2.7,-0.49,0.54,3.25,95.8,95.9,87.6,76.4,0.206,0.167,0.224,0.229,0.143,,,,,,,,,,,,,,,,,,,
33,2023-07-24,718558,Strikeout,strikeout,True,681584,669373,David Villar,Tarik Skubal,0,0,0,7e8ffa31-7e6b-42c9-a392-65d95658050d,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,81.0,90.0,93.0,0.122,0.36,0.207,0.068,0.244,2.49,2.7,-0.49,0.54,3.25,95.8,95.9,87.6,76.4,0.206,0.167,0.224,0.229,0.143,,,,,,,,,,,,,,,,,,,
34,2023-07-24,718558,Strikeout,strikeout,True,669477,669373,Casey Schmitt,Tarik Skubal,0,0,0,a7a83cac-9199-46f0-a2df-7e64baa0274f,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,81.0,90.0,93.0,0.122,0.36,0.207,0.068,0.244,2.49,2.7,-0.49,0.54,3.25,95.8,95.9,87.6,76.4,0.206,0.167,0.224,0.229,0.143,,,,,,,,,,,,,,,,,,,
35,2023-07-24,718558,Groundout,field_out,True,668670,548389,Jake Rogers,Ross Stripling,0,0,0,dd926773-3ba6-440f-979a-54ebe9e59cf9,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,47.0,109.0,88.0,97.0,109.0,106.0,119.0,95.0,102.0,0.092,0.26,0.292,0.099,0.248,-0.38,-0.64,0.07,1.22,-2.35,92.5,90.3,87.2,75.9,0.275,0.305,0.274,0.325,0.2,83.0,107.0,102.0,0.009000000000000001,-0.82,85.6,,,,,,,,,,,,,
