,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,FF_ba,SI_ba,CU_ba,SL_ba,CH_ba,ST_ba
0,2023-07-01,717550,Single,single,False,518934,669461,DJ LeMahieu,Matthew Liberatore,0,0,0,62642ffb-3c46-41ae-839d-502daee829ad,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,87.3,72.0,100.0,96.0,101.0,87.0,97.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,0.185,0.382,0.127,0.22399999999999998,0.081,-0.74,1.76,-2.12,-1.62,-0.64,94.2,94.3,86.6,76.6,0.308,0.208,0.222,0.333,0.278,
1,2023-07-01,717550,Flyout,field_out,True,650402,669461,Gleyber Torres,Matthew Liberatore,0,0,0,bf49a50b-8416-450b-b2e9-8c6d19e01604,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,87.3,72.0,100.0,96.0,101.0,87.0,97.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,0.185,0.382,0.127,0.22399999999999998,0.081,-0.74,1.76,-2.12,-1.62,-0.64,94.2,94.3,86.6,76.6,0.308,0.208,0.222,0.333,0.278,
2,2023-07-01,717550,Single,single,False,519317,669461,Giancarlo Stanton,Matthew Liberatore,0,0,1,97daa635-e263-4119-b8db-6aeef1fcfc3f,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,87.3,72.0,100.0,96.0,101.0,87.0,97.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,0.185,0.382,0.127,0.22399999999999998,0.081,-0.74,1.76,-2.12,-1.62,-0.64,94.2,94.3,86.6,76.6,0.308,0.208,0.222,0.333,0.278,
3,2023-07-01,717550,Single,single,False,519203,669461,Anthony Rizzo,Matthew Liberatore,1,0,1,4ddedd52-0d4a-4d4f-b0d6-0b2272d17a76,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,87.3,72.0,100.0,96.0,101.0,87.0,97.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,0.185,0.382,0.127,0.22399999999999998,0.081,-0.74,1.76,-2.12,-1.62,-0.64,94.2,94.3,86.6,76.6,0.308,0.208,0.222,0.333,0.278,
4,2023-07-01,717550,Sac Fly,sac_fly,True,664056,669461,Harrison Bader,Matthew Liberatore,0,0,1,bfdd3213-e0f8-497f-bd7b-b849871af71b,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,87.3,72.0,100.0,96.0,101.0,87.0,97.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,0.185,0.382,0.127,0.22399999999999998,0.081,-0.74,1.76,-2.12,-1.62,-0.64,94.2,94.3,86.6,76.6,0.308,0.208,0.222,0.333,0.278,
5,2023-07-01,717550,Strikeout,strikeout,True,518626,669461,Josh Donaldson,Matthew Liberatore,0,0,0,08578912-6a39-4de0-85ac-8116b559fdd0,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,87.3,72.0,100.0,96.0,101.0,87.0,97.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,0.185,0.382,0.127,0.22399999999999998,0.081,-0.74,1.76,-2.12,-1.62,-0.64,94.2,94.3,86.6,76.6,0.308,0.208,0.222,0.333,0.278,
6,2023-07-01,717550,Home Run,home_run,False,663457,641656,Lars Nootbaar,Ian Hamilton,1,0,0,d22dfa94-5e1e-44e3-80e1-452af3ba0270,641656.0,ianhamilton,"Hamilton, I",Right,Ian Hamilton,2.64,3.5,58.0,98.0,105.0,100.0,0.675,10.71,4.03,6.98,0.31,2.52,0.19899999999999998,0.41100000000000003,0.191,0.27699999999999997,0.387,,,,,,,,101.0,99.0,96.0,98.0,90.0,89.0,110.0,100.0,106.0,0.23399999999999999,0.22399999999999998,0.542,,,0.06,-0.07,2.12,,,96.2,95.6,88.1,,0.222,0.378,,0.156,,
7,2023-07-01,717550,Single,single,False,502671,641656,Paul Goldschmidt,Ian Hamilton,1,1,0,b4f26ca2-ad5a-4d30-94f8-8a5feb1fffe0,641656.0,ianhamilton,"Hamilton, I",Right,Ian Hamilton,2.64,3.5,58.0,98.0,105.0,100.0,0.675,10.71,4.03,6.98,0.31,2.52,0.19899999999999998,0.41100000000000003,0.191,0.27699999999999997,0.387,,,,,,,,101.0,99.0,96.0,98.0,90.0,89.0,110.0,100.0,106.0,0.23399999999999999,0.22399999999999998,0.542,,,0.06,-0.07,2.12,,,96.2,95.6,88.1,,0.222,0.378,,0.156,,
8,2023-07-01,717550,Strikeout,strikeout,True,669357,641656,Nolan Gorman,Ian Hamilton,0,0,0,e42044a6-80ee-494d-b6bc-6c5f1eebdef4,641656.0,ianhamilton,"Hamilton, I",Right,Ian Hamilton,2.64,3.5,58.0,98.0,105.0,100.0,0.675,10.71,4.03,6.98,0.31,2.52,0.19899999999999998,0.41100000000000003,0.191,0.27699999999999997,0.387,,,,,,,,101.0,99.0,96.0,98.0,90.0,89.0,110.0,100.0,106.0,0.23399999999999999,0.22399999999999998,0.542,,,0.06,-0.07,2.12,,,96.2,95.6,88.1,,0.222,0.378,,0.156,,
9,2023-07-01,717550,Strikeout,strikeout,True,575929,641656,Willson Contreras,Ian Hamilton,0,0,0,7131eb31-c94a-42eb-baed-ba308f0a8dc2,641656.0,ianhamilton,"Hamilton, I",Right,Ian Hamilton,2.64,3.5,58.0,98.0,105.0,100.0,0.675,10.71,4.03,6.98,0.31,2.52,0.19899999999999998,0.41100000000000003,0.191,0.27699999999999997,0.387,,,,,,,,101.0,99.0,96.0,98.0,90.0,89.0,110.0,100.0,106.0,0.23399999999999999,0.22399999999999998,0.542,,,0.06,-0.07,2.12,,,96.2,95.6,88.1,,0.222,0.378,,0.156,,
