,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,FF_ba,SI_ba,SL_ba,CU_ba,CH_ba,ST_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
0,2023-06-04,717888,Walk,walk,False,650402,676272,Gleyber Torres,Bobby Miller,0,0,0,1c229b2d-abc0-4709-9771-d77ae503f1c2,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,153.0,110.0,121.0,0.192,0.289,0.174,0.185,0.16,1.2,1.75,-1.0,1.25,0.6,99.0,98.8,89.7,80.6,0.258,0.258,0.25,0.184,0.133,0.5,,,,,,,
1,2023-06-04,717888,Strikeout,strikeout,True,519203,676272,Anthony Rizzo,Bobby Miller,0,0,0,cf6af3c0-bbde-4d6a-a4a0-3ccbd0be710d,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,153.0,110.0,121.0,0.192,0.289,0.174,0.185,0.16,1.2,1.75,-1.0,1.25,0.6,99.0,98.8,89.7,80.6,0.258,0.258,0.25,0.184,0.133,0.5,,,,,,,
2,2023-06-04,717888,Strikeout,strikeout,True,519317,676272,Giancarlo Stanton,Bobby Miller,0,0,0,8261dba4-d24a-4c00-918e-ea59662fcc5b,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,153.0,110.0,121.0,0.192,0.289,0.174,0.185,0.16,1.2,1.75,-1.0,1.25,0.6,99.0,98.8,89.7,80.6,0.258,0.258,0.25,0.184,0.133,0.5,,,,,,,
3,2023-06-04,717888,Walk,walk,False,641432,676272,Willie Calhoun,Bobby Miller,1,0,1,94b6345e-2fcc-4648-9f7d-86fd076a7776,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,153.0,110.0,121.0,0.192,0.289,0.174,0.185,0.16,1.2,1.75,-1.0,1.25,0.6,99.0,98.8,89.7,80.6,0.258,0.258,0.25,0.184,0.133,0.5,,,,,,,
4,2023-06-04,717888,Strikeout,strikeout,True,518934,676272,DJ LeMahieu,Bobby Miller,0,0,0,0b3ce94b-cc81-4ce8-92d9-b11cfb4992eb,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,153.0,110.0,121.0,0.192,0.289,0.174,0.185,0.16,1.2,1.75,-1.0,1.25,0.6,99.0,98.8,89.7,80.6,0.258,0.258,0.25,0.184,0.133,0.5,,,,,,,
5,2023-06-04,717888,Groundout,field_out,True,605141,593334,Mookie Betts,Domingo Germán,0,0,0,eeef8d7b-7293-48a0-857f-abad11a39c47,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,,,,0.105,0.27699999999999997,,0.409,0.209,-1.75,0.95,,1.5,1.01,92.3,92.4,,82.9,0.321,0.15,,0.174,0.2,,,,,,,,
6,2023-06-04,717888,Groundout,field_out,True,518692,593334,Freddie Freeman,Domingo Germán,1,0,0,ae0b1fcd-de22-484f-8878-d498c1d44887,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,,,,0.105,0.27699999999999997,,0.409,0.209,-1.75,0.95,,1.5,1.01,92.3,92.4,,82.9,0.321,0.15,,0.174,0.2,,,,,,,,
7,2023-06-04,717888,Groundout,field_out,True,669257,593334,Will Smith,Domingo Germán,0,0,0,6bf5c1e2-f4d3-49ff-a3c0-acb3ec0f61a1,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,,,,0.105,0.27699999999999997,,0.409,0.209,-1.75,0.95,,1.5,1.01,92.3,92.4,,82.9,0.321,0.15,,0.174,0.2,,,,,,,,
8,2023-06-04,717888,Flyout,field_out,True,641343,676272,Jake Bauers,Bobby Miller,1,1,0,91e5618e-1cc6-4a48-8dae-73ddf61cc998,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,153.0,110.0,121.0,0.192,0.289,0.174,0.185,0.16,1.2,1.75,-1.0,1.25,0.6,99.0,98.8,89.7,80.6,0.258,0.258,0.25,0.184,0.133,0.5,,,,,,,
9,2023-06-04,717888,Groundout,field_out,True,643396,676272,Isiah Kiner-Falefa,Bobby Miller,1,0,0,cd63e554-5356-42f5-86d0-05b9add96d3b,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,153.0,110.0,121.0,0.192,0.289,0.174,0.185,0.16,1.2,1.75,-1.0,1.25,0.6,99.0,98.8,89.7,80.6,0.258,0.258,0.25,0.184,0.133,0.5,,,,,,,
