,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,SI_ba,SL_ba,FF_ba,CH_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
10,2023-08-17,716966,Double,double,False,656180,519242,Riley Adams,Chris Sale,0,0,0,98e5ed80-b5f9-4ed5-9f00-b6068a68d20c,519242.0,chrissale,Sale,Left,Chris Sale,4.3,3.61,102.2,100.0,94.0,99.0,0.725,10.96,2.54,7.63,1.31,0.86,0.293,0.384,0.16,0.308,0.405,86.1,81.0,103.0,99.0,99.0,102.0,100.0,98.0,94.0,96.0,92.0,98.0,100.0,0.062,0.43200000000000005,0.375,0.131,0.46,-1.13,0.7,-1.09,93.9,93.3,77.8,0.267,0.162,0.252,0.309,,,,,,,,,,,,,,,,,,,,,,
11,2023-08-17,716966,Strikeout,strikeout,True,656308,519242,Michael Chavis,Chris Sale,0,0,0,3806a4ae-0619-47bf-bae9-e28306daa5a9,519242.0,chrissale,Sale,Left,Chris Sale,4.3,3.61,102.2,100.0,94.0,99.0,0.725,10.96,2.54,7.63,1.31,0.86,0.293,0.384,0.16,0.308,0.405,86.1,81.0,103.0,99.0,99.0,102.0,100.0,98.0,94.0,96.0,92.0,98.0,100.0,0.062,0.43200000000000005,0.375,0.131,0.46,-1.13,0.7,-1.09,93.9,93.3,77.8,0.267,0.162,0.252,0.309,,,,,,,,,,,,,,,,,,,,,,
12,2023-08-17,716966,Groundout,field_out,True,545121,519242,Ildemaro Vargas,Chris Sale,0,0,1,01d99e87-d0b9-4c3a-b934-de598f17482e,519242.0,chrissale,Sale,Left,Chris Sale,4.3,3.61,102.2,100.0,94.0,99.0,0.725,10.96,2.54,7.63,1.31,0.86,0.293,0.384,0.16,0.308,0.405,86.1,81.0,103.0,99.0,99.0,102.0,100.0,98.0,94.0,96.0,92.0,98.0,100.0,0.062,0.43200000000000005,0.375,0.131,0.46,-1.13,0.7,-1.09,93.9,93.3,77.8,0.267,0.162,0.252,0.309,,,,,,,,,,,,,,,,,,,,,,
13,2023-08-17,716966,Strikeout,strikeout,True,669743,519242,Alex Call,Chris Sale,0,0,0,52533f7b-5a3f-464b-b92e-bafe3495572d,519242.0,chrissale,Sale,Left,Chris Sale,4.3,3.61,102.2,100.0,94.0,99.0,0.725,10.96,2.54,7.63,1.31,0.86,0.293,0.384,0.16,0.308,0.405,86.1,81.0,103.0,99.0,99.0,102.0,100.0,98.0,94.0,96.0,92.0,98.0,100.0,0.062,0.43200000000000005,0.375,0.131,0.46,-1.13,0.7,-1.09,93.9,93.3,77.8,0.267,0.162,0.252,0.309,,,,,,,,,,,,,,,,,,,,,,
14,2023-08-17,716966,Home Run,home_run,False,671213,571578,Triston Casas,Patrick Corbin,0,0,0,4c79e783-721e-4a31-8ec9-e11191db6aee,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,0.233,0.327,0.29,,,,,,,,,,,,,,,,,,,,,,
15,2023-08-17,716966,Flyout,field_out,True,657136,571578,Connor Wong,Patrick Corbin,1,0,0,401ad96b-e687-4f24-b87d-8e22a1890140,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,0.233,0.327,0.29,,,,,,,,,,,,,,,,,,,,,,
16,2023-08-17,716966,Single,single,False,649966,571578,Luis Urías,Patrick Corbin,1,0,0,227cdd50-c5cd-419e-9627-58a04ef40e4f,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,0.233,0.327,0.29,,,,,,,,,,,,,,,,,,,,,,
17,2023-08-17,716966,Lineout,field_out,True,608701,571578,Rob Refsnyder,Patrick Corbin,0,0,0,e1d938ed-9a96-4322-943c-ead7213a7d48,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,0.233,0.327,0.29,,,,,,,,,,,,,,,,,,,,,,
18,2023-08-17,716966,Pop Out,field_out,True,646240,571578,Rafael Devers,Patrick Corbin,0,0,0,41bbf7d7-f44c-4737-9a48-1de1ac8e58fe,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,0.233,0.327,0.29,,,,,,,,,,,,,,,,,,,,,,
19,2023-08-17,716966,Walk,walk,False,669023,519242,Jeter Downs,Chris Sale,1,0,0,6b1e8cd5-0300-41e9-9a5a-0c951b456c8c,519242.0,chrissale,Sale,Left,Chris Sale,4.3,3.61,102.2,100.0,94.0,99.0,0.725,10.96,2.54,7.63,1.31,0.86,0.293,0.384,0.16,0.308,0.405,86.1,81.0,103.0,99.0,99.0,102.0,100.0,98.0,94.0,96.0,92.0,98.0,100.0,0.062,0.43200000000000005,0.375,0.131,0.46,-1.13,0.7,-1.09,93.9,93.3,77.8,0.267,0.162,0.252,0.309,,,,,,,,,,,,,,,,,,,,,,
20,2023-08-17,716966,Strikeout,strikeout,True,657041,519242,Lane Thomas,Chris Sale,0,0,1,94672acc-214b-4e98-8ebd-6bc290313f9c,519242.0,chrissale,Sale,Left,Chris Sale,4.3,3.61,102.2,100.0,94.0,99.0,0.725,10.96,2.54,7.63,1.31,0.86,0.293,0.384,0.16,0.308,0.405,86.1,81.0,103.0,99.0,99.0,102.0,100.0,98.0,94.0,96.0,92.0,98.0,100.0,0.062,0.43200000000000005,0.375,0.131,0.46,-1.13,0.7,-1.09,93.9,93.3,77.8,0.267,0.162,0.252,0.309,,,,,,,,,,,,,,,,,,,,,,
21,2023-08-17,716966,Field Error,field_error,False,608841,519242,Joey Meneses,Chris Sale,0,0,1,b154582d-6188-471e-8cec-ec66179f10e4,519242.0,chrissale,Sale,Left,Chris Sale,4.3,3.61,102.2,100.0,94.0,99.0,0.725,10.96,2.54,7.63,1.31,0.86,0.293,0.384,0.16,0.308,0.405,86.1,81.0,103.0,99.0,99.0,102.0,100.0,98.0,94.0,96.0,92.0,98.0,100.0,0.062,0.43200000000000005,0.375,0.131,0.46,-1.13,0.7,-1.09,93.9,93.3,77.8,0.267,0.162,0.252,0.309,,,,,,,,,,,,,,,,,,,,,,
22,2023-08-17,716966,Hit By Pitch,hit_by_pitch,False,660688,519242,Keibert Ruiz,Chris Sale,1,0,1,ca97fe6c-0a6d-4567-a37c-c9178b4d7a5f,519242.0,chrissale,Sale,Left,Chris Sale,4.3,3.61,102.2,100.0,94.0,99.0,0.725,10.96,2.54,7.63,1.31,0.86,0.293,0.384,0.16,0.308,0.405,86.1,81.0,103.0,99.0,99.0,102.0,100.0,98.0,94.0,96.0,92.0,98.0,100.0,0.062,0.43200000000000005,0.375,0.131,0.46,-1.13,0.7,-1.09,93.9,93.3,77.8,0.267,0.162,0.252,0.309,,,,,,,,,,,,,,,,,,,,,,
23,2023-08-17,716966,Grounded Into DP,grounded_into_double_play,True,656448,519242,Stone Garrett,Chris Sale,1,0,1,cc410c77-b26b-463c-8154-dcae7d2171e0,519242.0,chrissale,Sale,Left,Chris Sale,4.3,3.61,102.2,100.0,94.0,99.0,0.725,10.96,2.54,7.63,1.31,0.86,0.293,0.384,0.16,0.308,0.405,86.1,81.0,103.0,99.0,99.0,102.0,100.0,98.0,94.0,96.0,92.0,98.0,100.0,0.062,0.43200000000000005,0.375,0.131,0.46,-1.13,0.7,-1.09,93.9,93.3,77.8,0.267,0.162,0.252,0.309,,,,,,,,,,,,,,,,,,,,,,
24,2023-08-17,716966,Strikeout,strikeout,True,596115,571578,Trevor Story,Patrick Corbin,0,0,0,213332a3-a4aa-4aa2-a08e-6d74817a90ac,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,0.233,0.327,0.29,,,,,,,,,,,,,,,,,,,,,,
25,2023-08-17,716966,Pop Out,field_out,True,594807,571578,Adam Duvall,Patrick Corbin,1,1,0,e0725bd0-0545-4781-b9bb-28bc1230b380,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,0.233,0.327,0.29,,,,,,,,,,,,,,,,,,,,,,
26,2023-08-17,716966,Single,single,False,807799,571578,Masataka Yoshida,Patrick Corbin,1,0,0,c68e68ec-1810-4e6a-8cae-8b77f12e17b4,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,0.233,0.327,0.29,,,,,,,,,,,,,,,,,,,,,,
27,2023-08-17,716966,Forceout,force_out,True,622569,571578,Pablo Reyes,Patrick Corbin,0,0,1,a01a4aa3-0bef-4691-9535-0117ffbeacfb,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,0.233,0.327,0.29,,,,,,,,,,,,,,,,,,,,,,
28,2023-08-17,716966,Flyout,field_out,True,656180,519242,Riley Adams,Chris Sale,0,0,0,c955e6c7-1c1e-486b-904b-e06b050ee8e9,519242.0,chrissale,Sale,Left,Chris Sale,4.3,3.61,102.2,100.0,94.0,99.0,0.725,10.96,2.54,7.63,1.31,0.86,0.293,0.384,0.16,0.308,0.405,86.1,81.0,103.0,99.0,99.0,102.0,100.0,98.0,94.0,96.0,92.0,98.0,100.0,0.062,0.43200000000000005,0.375,0.131,0.46,-1.13,0.7,-1.09,93.9,93.3,77.8,0.267,0.162,0.252,0.309,,,,,,,,,,,,,,,,,,,,,,
29,2023-08-17,716966,Lineout,field_out,True,656308,519242,Michael Chavis,Chris Sale,1,0,0,95eafa8e-53af-4c77-a786-1db77dec12a9,519242.0,chrissale,Sale,Left,Chris Sale,4.3,3.61,102.2,100.0,94.0,99.0,0.725,10.96,2.54,7.63,1.31,0.86,0.293,0.384,0.16,0.308,0.405,86.1,81.0,103.0,99.0,99.0,102.0,100.0,98.0,94.0,96.0,92.0,98.0,100.0,0.062,0.43200000000000005,0.375,0.131,0.46,-1.13,0.7,-1.09,93.9,93.3,77.8,0.267,0.162,0.252,0.309,,,,,,,,,,,,,,,,,,,,,,
30,2023-08-17,716966,Flyout,field_out,True,545121,519242,Ildemaro Vargas,Chris Sale,0,0,0,0721daaa-b86f-48c1-b344-f14c746cfa93,519242.0,chrissale,Sale,Left,Chris Sale,4.3,3.61,102.2,100.0,94.0,99.0,0.725,10.96,2.54,7.63,1.31,0.86,0.293,0.384,0.16,0.308,0.405,86.1,81.0,103.0,99.0,99.0,102.0,100.0,98.0,94.0,96.0,92.0,98.0,100.0,0.062,0.43200000000000005,0.375,0.131,0.46,-1.13,0.7,-1.09,93.9,93.3,77.8,0.267,0.162,0.252,0.309,,,,,,,,,,,,,,,,,,,,,,
31,2023-08-17,716966,Strikeout,strikeout,True,671213,571578,Triston Casas,Patrick Corbin,0,0,0,265b982c-1687-43bb-9d88-1d1e3ce7936a,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,0.233,0.327,0.29,,,,,,,,,,,,,,,,,,,,,,
32,2023-08-17,716966,Strikeout,strikeout,True,657136,571578,Connor Wong,Patrick Corbin,0,0,0,f8731793-9962-4258-bdf3-6d7a926a0463,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,0.233,0.327,0.29,,,,,,,,,,,,,,,,,,,,,,
33,2023-08-17,716966,Strikeout,strikeout,True,649966,571578,Luis Urías,Patrick Corbin,0,0,0,1d7707a2-8f9b-4907-bd1e-da6fcb70891a,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,0.233,0.327,0.29,,,,,,,,,,,,,,,,,,,,,,
34,2023-08-17,716966,Walk,walk,False,669743,519242,Alex Call,Chris Sale,1,0,0,d41306dd-835f-48e8-bdb7-19f2eda153f0,519242.0,chrissale,Sale,Left,Chris Sale,4.3,3.61,102.2,100.0,94.0,99.0,0.725,10.96,2.54,7.63,1.31,0.86,0.293,0.384,0.16,0.308,0.405,86.1,81.0,103.0,99.0,99.0,102.0,100.0,98.0,94.0,96.0,92.0,98.0,100.0,0.062,0.43200000000000005,0.375,0.131,0.46,-1.13,0.7,-1.09,93.9,93.3,77.8,0.267,0.162,0.252,0.309,,,,,,,,,,,,,,,,,,,,,,
35,2023-08-17,716966,Walk,walk,False,669023,519242,Jeter Downs,Chris Sale,0,0,1,a20bfbed-315c-4a08-95e8-c0a2e9f174bc,519242.0,chrissale,Sale,Left,Chris Sale,4.3,3.61,102.2,100.0,94.0,99.0,0.725,10.96,2.54,7.63,1.31,0.86,0.293,0.384,0.16,0.308,0.405,86.1,81.0,103.0,99.0,99.0,102.0,100.0,98.0,94.0,96.0,92.0,98.0,100.0,0.062,0.43200000000000005,0.375,0.131,0.46,-1.13,0.7,-1.09,93.9,93.3,77.8,0.267,0.162,0.252,0.309,,,,,,,,,,,,,,,,,,,,,,
36,2023-08-17,716966,Lineout,field_out,True,657041,519242,Lane Thomas,Chris Sale,0,0,1,ef5336d3-47b0-45af-bc73-e0f0b647d213,519242.0,chrissale,Sale,Left,Chris Sale,4.3,3.61,102.2,100.0,94.0,99.0,0.725,10.96,2.54,7.63,1.31,0.86,0.293,0.384,0.16,0.308,0.405,86.1,81.0,103.0,99.0,99.0,102.0,100.0,98.0,94.0,96.0,92.0,98.0,100.0,0.062,0.43200000000000005,0.375,0.131,0.46,-1.13,0.7,-1.09,93.9,93.3,77.8,0.267,0.162,0.252,0.309,,,,,,,,,,,,,,,,,,,,,,
37,2023-08-17,716966,Double,double,False,608841,670174,Joey Meneses,Josh Winckowski,0,0,1,edee9c76-4abe-413c-ab28-413144bfc139,670174.0,joshwinckowski,Winckowski,Right,Josh Winckowski,2.88,3.82,84.1,102.0,115.0,100.0,0.753,8.75,3.31,9.5,0.96,1.83,0.315,0.37799999999999995,0.163,0.34700000000000003,0.42100000000000004,92.9,106.0,102.0,94.0,100.0,119.0,111.0,103.0,101.0,99.0,108.0,107.0,109.0,0.374,0.05,0.196,0.059000000000000004,1.95,-1.07,1.0,1.42,96.0,96.3,85.8,0.355,0.172,0.172,0.154,135.0,98.0,95.0,0.32,0.001,0.8,4.16,88.9,80.2,0.273,,,,,,,,,,,,
38,2023-08-17,716966,Single,single,False,660688,670174,Keibert Ruiz,Josh Winckowski,1,1,1,ce8f2397-fa92-41d1-89fa-3bdbd99f2bad,670174.0,joshwinckowski,Winckowski,Right,Josh Winckowski,2.88,3.82,84.1,102.0,115.0,100.0,0.753,8.75,3.31,9.5,0.96,1.83,0.315,0.37799999999999995,0.163,0.34700000000000003,0.42100000000000004,92.9,106.0,102.0,94.0,100.0,119.0,111.0,103.0,101.0,99.0,108.0,107.0,109.0,0.374,0.05,0.196,0.059000000000000004,1.95,-1.07,1.0,1.42,96.0,96.3,85.8,0.355,0.172,0.172,0.154,135.0,98.0,95.0,0.32,0.001,0.8,4.16,88.9,80.2,0.273,,,,,,,,,,,,
39,2023-08-17,716966,Double,double,False,656448,670174,Stone Garrett,Josh Winckowski,0,0,1,4842da60-5291-4ffb-b87e-b19636728764,670174.0,joshwinckowski,Winckowski,Right,Josh Winckowski,2.88,3.82,84.1,102.0,115.0,100.0,0.753,8.75,3.31,9.5,0.96,1.83,0.315,0.37799999999999995,0.163,0.34700000000000003,0.42100000000000004,92.9,106.0,102.0,94.0,100.0,119.0,111.0,103.0,101.0,99.0,108.0,107.0,109.0,0.374,0.05,0.196,0.059000000000000004,1.95,-1.07,1.0,1.42,96.0,96.3,85.8,0.355,0.172,0.172,0.154,135.0,98.0,95.0,0.32,0.001,0.8,4.16,88.9,80.2,0.273,,,,,,,,,,,,
