,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,FF_ba,FC_ba,CH_ba,SL_ba,ST_ba,SI_ba,CU_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2023-04-05,718691,Pop Out,field_out,True,621493,623167,Taylor Ward,Chris Flexen,1,1,0,3da88179-f504-4b17-ab0c-ea1acf3aa78b,623167.0,chrisflexen,Flexen,Right,Chris Flexen,6.86,6.2,102.1,99.0,83.0,93.0,0.794,6.51,3.34,11.7,2.2,1.05,0.257,0.41700000000000004,0.13699999999999998,0.34600000000000003,0.401,81.0,93.0,97.0,97.0,92.0,95.0,111.0,65.0,98.0,84.0,49.0,106.0,76.0,122.0,107.0,111.0,87.0,100.0,94.0,0.019,0.409,0.293,0.09699999999999999,0.022000000000000002,0.16,-2.66,-0.47,-7.15,-2.44,2.61,0.72,91.9,87.9,90.9,80.8,71.6,0.379,0.287,0.213,0.296,0.389,0.6,0.125,,,,,,,,,,,,,
1,2023-04-05,718691,Walk,walk,False,545361,623167,Mike Trout,Chris Flexen,0,0,0,3cf3ac74-10f9-4394-a902-5dfe7b640b11,623167.0,chrisflexen,Flexen,Right,Chris Flexen,6.86,6.2,102.1,99.0,83.0,93.0,0.794,6.51,3.34,11.7,2.2,1.05,0.257,0.41700000000000004,0.13699999999999998,0.34600000000000003,0.401,81.0,93.0,97.0,97.0,92.0,95.0,111.0,65.0,98.0,84.0,49.0,106.0,76.0,122.0,107.0,111.0,87.0,100.0,94.0,0.019,0.409,0.293,0.09699999999999999,0.022000000000000002,0.16,-2.66,-0.47,-7.15,-2.44,2.61,0.72,91.9,87.9,90.9,80.8,71.6,0.379,0.287,0.213,0.296,0.389,0.6,0.125,,,,,,,,,,,,,
2,2023-04-05,718691,Walk,walk,False,660271,623167,Shohei Ohtani,Chris Flexen,0,0,1,5c18d064-ea02-4b76-9b3d-8b0d7eb8bf2a,623167.0,chrisflexen,Flexen,Right,Chris Flexen,6.86,6.2,102.1,99.0,83.0,93.0,0.794,6.51,3.34,11.7,2.2,1.05,0.257,0.41700000000000004,0.13699999999999998,0.34600000000000003,0.401,81.0,93.0,97.0,97.0,92.0,95.0,111.0,65.0,98.0,84.0,49.0,106.0,76.0,122.0,107.0,111.0,87.0,100.0,94.0,0.019,0.409,0.293,0.09699999999999999,0.022000000000000002,0.16,-2.66,-0.47,-7.15,-2.44,2.61,0.72,91.9,87.9,90.9,80.8,71.6,0.379,0.287,0.213,0.296,0.389,0.6,0.125,,,,,,,,,,,,,
3,2023-04-05,718691,Strikeout,strikeout,True,592669,623167,Hunter Renfroe,Chris Flexen,0,0,0,aea9e6be-b480-43fd-8fae-31e7149b9773,623167.0,chrisflexen,Flexen,Right,Chris Flexen,6.86,6.2,102.1,99.0,83.0,93.0,0.794,6.51,3.34,11.7,2.2,1.05,0.257,0.41700000000000004,0.13699999999999998,0.34600000000000003,0.401,81.0,93.0,97.0,97.0,92.0,95.0,111.0,65.0,98.0,84.0,49.0,106.0,76.0,122.0,107.0,111.0,87.0,100.0,94.0,0.019,0.409,0.293,0.09699999999999999,0.022000000000000002,0.16,-2.66,-0.47,-7.15,-2.44,2.61,0.72,91.9,87.9,90.9,80.8,71.6,0.379,0.287,0.213,0.296,0.389,0.6,0.125,,,,,,,,,,,,,
4,2023-04-05,718691,Strikeout,strikeout,True,592273,623167,Brandon Drury,Chris Flexen,0,0,0,e16927f9-68f0-4e0c-8422-31d5807263a1,623167.0,chrisflexen,Flexen,Right,Chris Flexen,6.86,6.2,102.1,99.0,83.0,93.0,0.794,6.51,3.34,11.7,2.2,1.05,0.257,0.41700000000000004,0.13699999999999998,0.34600000000000003,0.401,81.0,93.0,97.0,97.0,92.0,95.0,111.0,65.0,98.0,84.0,49.0,106.0,76.0,122.0,107.0,111.0,87.0,100.0,94.0,0.019,0.409,0.293,0.09699999999999999,0.022000000000000002,0.16,-2.66,-0.47,-7.15,-2.44,2.61,0.72,91.9,87.9,90.9,80.8,71.6,0.379,0.287,0.213,0.296,0.389,0.6,0.125,,,,,,,,,,,,,
5,2023-04-05,718691,Walk,walk,False,677594,660271,Julio Rodríguez,Shohei Ohtani,1,0,0,b626713b-069f-4176-adc9-63ea22eb1353,660271.0,shoheiohtani,Ohtani,Right,Shohei Ohtani,3.14,3.82,132.0,96.0,121.0,103.0,0.722,11.39,3.75,5.8,1.23,1.25,0.253,0.441,0.185,0.34299999999999997,0.457,,,,,87.0,97.0,105.0,114.0,99.0,100.0,104.0,94.0,95.0,136.0,97.0,112.0,96.0,89.0,88.0,0.06,0.33,0.156,0.35600000000000004,0.036000000000000004,,1.64,-0.82,-0.53,1.81,1.15,,96.8,88.6,94.5,83.7,75.7,0.164,0.31,,,0.146,0.273,0.111,129.0,93.0,108.0,0.062,-0.25,88.6,0.179,,,,,,
6,2023-04-05,718691,Walk,walk,False,664034,660271,Ty France,Shohei Ohtani,1,0,1,be26a135-7943-4c86-a55b-df8908e0a33a,660271.0,shoheiohtani,Ohtani,Right,Shohei Ohtani,3.14,3.82,132.0,96.0,121.0,103.0,0.722,11.39,3.75,5.8,1.23,1.25,0.253,0.441,0.185,0.34299999999999997,0.457,,,,,87.0,97.0,105.0,114.0,99.0,100.0,104.0,94.0,95.0,136.0,97.0,112.0,96.0,89.0,88.0,0.06,0.33,0.156,0.35600000000000004,0.036000000000000004,,1.64,-0.82,-0.53,1.81,1.15,,96.8,88.6,94.5,83.7,75.7,0.164,0.31,,,0.146,0.273,0.111,129.0,93.0,108.0,0.062,-0.25,88.6,0.179,,,,,,
7,2023-04-05,718691,Single,single,True,553993,660271,Eugenio Suárez,Shohei Ohtani,0,0,1,00f711c7-67d8-4621-bae3-785273a89a1e,660271.0,shoheiohtani,Ohtani,Right,Shohei Ohtani,3.14,3.82,132.0,96.0,121.0,103.0,0.722,11.39,3.75,5.8,1.23,1.25,0.253,0.441,0.185,0.34299999999999997,0.457,,,,,87.0,97.0,105.0,114.0,99.0,100.0,104.0,94.0,95.0,136.0,97.0,112.0,96.0,89.0,88.0,0.06,0.33,0.156,0.35600000000000004,0.036000000000000004,,1.64,-0.82,-0.53,1.81,1.15,,96.8,88.6,94.5,83.7,75.7,0.164,0.31,,,0.146,0.273,0.111,129.0,93.0,108.0,0.062,-0.25,88.6,0.179,,,,,,
8,2023-04-05,718691,Strikeout,strikeout,True,663728,660271,Cal Raleigh,Shohei Ohtani,0,0,0,3a75935f-0398-4fa4-8167-dc3b12662f8f,660271.0,shoheiohtani,Ohtani,Right,Shohei Ohtani,3.14,3.82,132.0,96.0,121.0,103.0,0.722,11.39,3.75,5.8,1.23,1.25,0.253,0.441,0.185,0.34299999999999997,0.457,,,,,87.0,97.0,105.0,114.0,99.0,100.0,104.0,94.0,95.0,136.0,97.0,112.0,96.0,89.0,88.0,0.06,0.33,0.156,0.35600000000000004,0.036000000000000004,,1.64,-0.82,-0.53,1.81,1.15,,96.8,88.6,94.5,83.7,75.7,0.164,0.31,,,0.146,0.273,0.111,129.0,93.0,108.0,0.062,-0.25,88.6,0.179,,,,,,
9,2023-04-05,718691,Strikeout,strikeout,True,606192,660271,Teoscar Hernández,Shohei Ohtani,0,0,0,93799bf8-c2df-4ac4-9734-8963f278e7ea,660271.0,shoheiohtani,Ohtani,Right,Shohei Ohtani,3.14,3.82,132.0,96.0,121.0,103.0,0.722,11.39,3.75,5.8,1.23,1.25,0.253,0.441,0.185,0.34299999999999997,0.457,,,,,87.0,97.0,105.0,114.0,99.0,100.0,104.0,94.0,95.0,136.0,97.0,112.0,96.0,89.0,88.0,0.06,0.33,0.156,0.35600000000000004,0.036000000000000004,,1.64,-0.82,-0.53,1.81,1.15,,96.8,88.6,94.5,83.7,75.7,0.164,0.31,,,0.146,0.273,0.111,129.0,93.0,108.0,0.062,-0.25,88.6,0.179,,,,,,
