,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,KC%,CH%,wFA/C,wFC/C,wSI/C,wKC/C,wCH/C,vFA,vFC,vSI,vKC,CU_ba,FF_ba,SI_ba,CH_ba,FC_ba,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
10,2023-05-09,718244,Single,single,False,592206,666201,Nick Castellanos,Alek Manoah,0,0,0,8f3a70f1-bd91-4e2e-a816-96078e55d5e0,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,,,,,,,0.282,0.29,,,0.128,-2.16,,0.68,,-1.01,92.8,,92.6,,,0.316,0.25,0.273,,94.0,93.0,96.0,0.3,-1.17,80.8,0.239,,,,,,,,,,,,,
11,2023-05-09,718244,Flyout,field_out,True,656941,666201,Kyle Schwarber,Alek Manoah,1,0,0,b923e9b0-e173-4e93-8388-9c112ab401cf,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,,,,,,,0.282,0.29,,,0.128,-2.16,,0.68,,-1.01,92.8,,92.6,,,0.316,0.25,0.273,,94.0,93.0,96.0,0.3,-1.17,80.8,0.239,,,,,,,,,,,,,
12,2023-05-09,718244,Forceout,force_out,True,592663,666201,J.T. Realmuto,Alek Manoah,1,0,1,e06e5523-158a-4d5b-9d75-ce9179430d60,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,,,,,,,0.282,0.29,,,0.128,-2.16,,0.68,,-1.01,92.8,,92.6,,,0.316,0.25,0.273,,94.0,93.0,96.0,0.3,-1.17,80.8,0.239,,,,,,,,,,,,,
13,2023-05-09,718244,Single,single,False,664761,666201,Alec Bohm,Alek Manoah,1,0,1,117a53e7-131a-4d0f-8756-7659167ee93d,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,,,,,,,0.282,0.29,,,0.128,-2.16,,0.68,,-1.01,92.8,,92.6,,,0.316,0.25,0.273,,94.0,93.0,96.0,0.3,-1.17,80.8,0.239,,,,,,,,,,,,,
14,2023-05-09,718244,Flyout,field_out,True,669016,666201,Brandon Marsh,Alek Manoah,1,1,0,7a1bb36f-2bcb-4394-88a4-e36d88b45e24,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,,,,,,,0.282,0.29,,,0.128,-2.16,,0.68,,-1.01,92.8,,92.6,,,0.316,0.25,0.273,,94.0,93.0,96.0,0.3,-1.17,80.8,0.239,,,,,,,,,,,,,
15,2023-05-09,718244,Double,double,False,595281,605400,Kevin Kiermaier,Aaron Nola,0,0,0,b36c242e-d609-4b48-baab-9e460fde0c8f,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,118.0,105.0,113.0,111.0,110.0,105.0,0.188,0.295,0.075,0.316,0.126,-0.03,0.4,0.46,0.47,0.14,92.7,86.3,91.8,79.4,0.221,0.246,0.279,0.22,0.246,,,,,,,,,,,,,,,,,,,,
16,2023-05-09,718244,Sac Bunt,sac_bunt,True,669289,605400,Santiago Espinal,Aaron Nola,0,0,1,b4470970-31c3-4d35-8d81-e662a04de577,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,118.0,105.0,113.0,111.0,110.0,105.0,0.188,0.295,0.075,0.316,0.126,-0.03,0.4,0.46,0.47,0.14,92.7,86.3,91.8,79.4,0.221,0.246,0.279,0.22,0.246,,,,,,,,,,,,,,,,,,,,
17,2023-05-09,718244,Double,double,False,666182,605400,Bo Bichette,Aaron Nola,0,0,1,d60dec2c-39ea-4fd6-8f80-7db320e8f4d9,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,118.0,105.0,113.0,111.0,110.0,105.0,0.188,0.295,0.075,0.316,0.126,-0.03,0.4,0.46,0.47,0.14,92.7,86.3,91.8,79.4,0.221,0.246,0.279,0.22,0.246,,,,,,,,,,,,,,,,,,,,
18,2023-05-09,718244,Groundout,field_out,True,665489,605400,Vladimir Guerrero Jr.,Aaron Nola,0,0,1,e6fa7a61-e15b-460d-b1ae-f4e4225b1404,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,118.0,105.0,113.0,111.0,110.0,105.0,0.188,0.295,0.075,0.316,0.126,-0.03,0.4,0.46,0.47,0.14,92.7,86.3,91.8,79.4,0.221,0.246,0.279,0.22,0.246,,,,,,,,,,,,,,,,,,,,
19,2023-05-09,718244,Strikeout,strikeout,True,662139,605400,Daulton Varsho,Aaron Nola,0,0,0,fd05c8d0-e3b1-420c-9a8c-40eaed9e60dc,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,118.0,105.0,113.0,111.0,110.0,105.0,0.188,0.295,0.075,0.316,0.126,-0.03,0.4,0.46,0.47,0.14,92.7,86.3,91.8,79.4,0.221,0.246,0.279,0.22,0.246,,,,,,,,,,,,,,,,,,,,
20,2023-05-09,718244,Strikeout,strikeout,True,624641,666201,Edmundo Sosa,Alek Manoah,0,0,0,292d6bf6-4bb8-47f3-8b01-5c0f8b236f59,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,,,,,,,0.282,0.29,,,0.128,-2.16,,0.68,,-1.01,92.8,,92.6,,,0.316,0.25,0.273,,94.0,93.0,96.0,0.3,-1.17,80.8,0.239,,,,,,,,,,,,,
21,2023-05-09,718244,Groundout,field_out,True,681082,666201,Bryson Stott,Alek Manoah,1,1,0,452fb9d0-2539-4c4c-8a55-4f07faa0fe2c,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,,,,,,,0.282,0.29,,,0.128,-2.16,,0.68,,-1.01,92.8,,92.6,,,0.316,0.25,0.273,,94.0,93.0,96.0,0.3,-1.17,80.8,0.239,,,,,,,,,,,,,
22,2023-05-09,718244,Pop Out,field_out,True,607208,666201,Trea Turner,Alek Manoah,1,0,0,71fc3b13-7290-4d40-9334-98f63418e6df,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,,,,,,,0.282,0.29,,,0.128,-2.16,,0.68,,-1.01,92.8,,92.6,,,0.316,0.25,0.273,,94.0,93.0,96.0,0.3,-1.17,80.8,0.239,,,,,,,,,,,,,
23,2023-05-09,718244,Single,single,False,656305,605400,Matt Chapman,Aaron Nola,1,0,0,2e0b3d0e-b22e-4f53-b7ce-6b549f7a22bc,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,118.0,105.0,113.0,111.0,110.0,105.0,0.188,0.295,0.075,0.316,0.126,-0.03,0.4,0.46,0.47,0.14,92.7,86.3,91.8,79.4,0.221,0.246,0.279,0.22,0.246,,,,,,,,,,,,,,,,,,,,
24,2023-05-09,718244,Lineout,field_out,True,474832,605400,Brandon Belt,Aaron Nola,1,1,0,54dd1570-be0b-4e2e-9320-633fc8dc03ff,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,118.0,105.0,113.0,111.0,110.0,105.0,0.188,0.295,0.075,0.316,0.126,-0.03,0.4,0.46,0.47,0.14,92.7,86.3,91.8,79.4,0.221,0.246,0.279,0.22,0.246,,,,,,,,,,,,,,,,,,,,
25,2023-05-09,718244,Grounded Into DP,grounded_into_double_play,True,672386,605400,Alejandro Kirk,Aaron Nola,0,0,1,5869cf10-b8d9-4247-8f52-2d65a9e0dd90,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,118.0,105.0,113.0,111.0,110.0,105.0,0.188,0.295,0.075,0.316,0.126,-0.03,0.4,0.46,0.47,0.14,92.7,86.3,91.8,79.4,0.221,0.246,0.279,0.22,0.246,,,,,,,,,,,,,,,,,,,,
26,2023-05-09,718244,Walk,walk,False,547180,666201,Bryce Harper,Alek Manoah,1,0,0,788cbf43-9a64-4e24-897d-2b7a532cfbdc,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,,,,,,,0.282,0.29,,,0.128,-2.16,,0.68,,-1.01,92.8,,92.6,,,0.316,0.25,0.273,,94.0,93.0,96.0,0.3,-1.17,80.8,0.239,,,,,,,,,,,,,
27,2023-05-09,718244,Home Run,home_run,False,592206,666201,Nick Castellanos,Alek Manoah,1,0,1,fb2f91ed-00d9-47f1-997e-e345c4cd56fe,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,,,,,,,0.282,0.29,,,0.128,-2.16,,0.68,,-1.01,92.8,,92.6,,,0.316,0.25,0.273,,94.0,93.0,96.0,0.3,-1.17,80.8,0.239,,,,,,,,,,,,,
28,2023-05-09,718244,Walk,walk,False,656941,666201,Kyle Schwarber,Alek Manoah,1,0,0,79f6056b-1e23-429c-963b-1b884473b6fc,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,,,,,,,0.282,0.29,,,0.128,-2.16,,0.68,,-1.01,92.8,,92.6,,,0.316,0.25,0.273,,94.0,93.0,96.0,0.3,-1.17,80.8,0.239,,,,,,,,,,,,,
29,2023-05-09,718244,Pop Out,field_out,True,592663,666201,J.T. Realmuto,Alek Manoah,0,0,0,7921ff4e-5d1d-4f59-a52c-9135d0cc1830,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,,,,,,,0.282,0.29,,,0.128,-2.16,,0.68,,-1.01,92.8,,92.6,,,0.316,0.25,0.273,,94.0,93.0,96.0,0.3,-1.17,80.8,0.239,,,,,,,,,,,,,
30,2023-05-09,718244,Grounded Into DP,grounded_into_double_play,True,664761,666201,Alec Bohm,Alek Manoah,0,0,1,81e2ec9a-d93d-4019-9a40-0d5e36243ea9,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,,,,,,,0.282,0.29,,,0.128,-2.16,,0.68,,-1.01,92.8,,92.6,,,0.316,0.25,0.273,,94.0,93.0,96.0,0.3,-1.17,80.8,0.239,,,,,,,,,,,,,
31,2023-05-09,718244,Strikeout,strikeout,True,593160,605400,Whit Merrifield,Aaron Nola,0,0,0,4168701d-1ebc-48b2-8b79-806856011f3d,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,118.0,105.0,113.0,111.0,110.0,105.0,0.188,0.295,0.075,0.316,0.126,-0.03,0.4,0.46,0.47,0.14,92.7,86.3,91.8,79.4,0.221,0.246,0.279,0.22,0.246,,,,,,,,,,,,,,,,,,,,
32,2023-05-09,718244,Groundout,field_out,True,595281,605400,Kevin Kiermaier,Aaron Nola,0,0,0,53ad4c7c-7701-4796-9271-1a960672a6b4,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,118.0,105.0,113.0,111.0,110.0,105.0,0.188,0.295,0.075,0.316,0.126,-0.03,0.4,0.46,0.47,0.14,92.7,86.3,91.8,79.4,0.221,0.246,0.279,0.22,0.246,,,,,,,,,,,,,,,,,,,,
33,2023-05-09,718244,Groundout,field_out,True,669289,605400,Santiago Espinal,Aaron Nola,1,0,0,62752522-1a49-45f1-8a4e-cb6c7b826589,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,118.0,105.0,113.0,111.0,110.0,105.0,0.188,0.295,0.075,0.316,0.126,-0.03,0.4,0.46,0.47,0.14,92.7,86.3,91.8,79.4,0.221,0.246,0.279,0.22,0.246,,,,,,,,,,,,,,,,,,,,
34,2023-05-09,718244,Walk,walk,False,669016,666201,Brandon Marsh,Alek Manoah,1,0,0,e879b77e-839c-4532-bbff-a346d7d6783a,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,,,,,,,0.282,0.29,,,0.128,-2.16,,0.68,,-1.01,92.8,,92.6,,,0.316,0.25,0.273,,94.0,93.0,96.0,0.3,-1.17,80.8,0.239,,,,,,,,,,,,,
35,2023-05-09,718244,Pop Out,field_out,True,624641,666201,Edmundo Sosa,Alek Manoah,1,0,0,44b7fd96-d212-4977-ad2f-756d0c77fc52,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,,,,,,,0.282,0.29,,,0.128,-2.16,,0.68,,-1.01,92.8,,92.6,,,0.316,0.25,0.273,,94.0,93.0,96.0,0.3,-1.17,80.8,0.239,,,,,,,,,,,,,
36,2023-05-09,718244,Flyout,field_out,True,681082,666201,Bryson Stott,Alek Manoah,0,0,0,c817366e-2f2b-44a8-baf9-63f193be97ab,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,,,,,,,0.282,0.29,,,0.128,-2.16,,0.68,,-1.01,92.8,,92.6,,,0.316,0.25,0.273,,94.0,93.0,96.0,0.3,-1.17,80.8,0.239,,,,,,,,,,,,,
37,2023-05-09,718244,Single,single,False,607208,666201,Trea Turner,Alek Manoah,1,0,1,bd82fb27-a859-4075-9b92-8efc849445b9,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,,,,,,,0.282,0.29,,,0.128,-2.16,,0.68,,-1.01,92.8,,92.6,,,0.316,0.25,0.273,,94.0,93.0,96.0,0.3,-1.17,80.8,0.239,,,,,,,,,,,,,
