,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,FF_ba,CH_ba,SI_ba,SL_ba,CU_ba,ST_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FC%,wFC/C,vFC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
10,2023-07-25,717269,Single,single,False,676701,592866,Alan Trejo,Trevor Williams,0,0,1,eb466e5f-4750-4f15-88a1-0249e9630ccd,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313,,,,,,,,,,,,,,,,,,,
11,2023-07-25,717269,Single,single,False,686668,592866,Brenton Doyle,Trevor Williams,0,0,1,17eea748-aa44-41c4-bda4-0b8f97061264,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313,,,,,,,,,,,,,,,,,,,
12,2023-07-25,717269,Pop Out,field_out,True,595777,592866,Jurickson Profar,Trevor Williams,0,0,0,839382da-b83b-413c-9654-18e3f47bd7d8,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313,,,,,,,,,,,,,,,,,,,
13,2023-07-25,717269,Field Error,field_error,False,608841,596295,Joey Meneses,Austin Gomber,1,0,0,f7df6c39-13e6-476c-8d42-8fae9ec2bcd3,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,,,,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,0.012,0.439,0.201,,0.18100000000000002,-1.99,-5.34,0.96,,-0.07,90.6,90.8,84.8,,0.344,0.296,0.4,0.275,0.226,,90.0,103.0,104.0,0.168,-0.75,77.6,,,,,,,,,,,,,
14,2023-07-25,717269,Groundout,field_out,True,660688,596295,Keibert Ruiz,Austin Gomber,1,0,1,17094a39-2701-4209-aaae-d93d60232e4b,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,,,,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,0.012,0.439,0.201,,0.18100000000000002,-1.99,-5.34,0.96,,-0.07,90.6,90.8,84.8,,0.344,0.296,0.4,0.275,0.226,,90.0,103.0,104.0,0.168,-0.75,77.6,,,,,,,,,,,,,
15,2023-07-25,717269,Single,single,False,656448,596295,Stone Garrett,Austin Gomber,1,0,1,39d1c5d7-8c35-47bf-a520-2758004e8574,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,,,,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,0.012,0.439,0.201,,0.18100000000000002,-1.99,-5.34,0.96,,-0.07,90.6,90.8,84.8,,0.344,0.296,0.4,0.275,0.226,,90.0,103.0,104.0,0.168,-0.75,77.6,,,,,,,,,,,,,
16,2023-07-25,717269,Strikeout,strikeout,True,656308,596295,Michael Chavis,Austin Gomber,0,0,0,05ff20ea-4c32-45c5-b0fe-286a5a6590a2,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,,,,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,0.012,0.439,0.201,,0.18100000000000002,-1.99,-5.34,0.96,,-0.07,90.6,90.8,84.8,,0.344,0.296,0.4,0.275,0.226,,90.0,103.0,104.0,0.168,-0.75,77.6,,,,,,,,,,,,,
17,2023-07-25,717269,Double,double,True,656180,596295,Riley Adams,Austin Gomber,0,0,1,fff088cd-ff02-4d49-b2cc-76212594c667,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,,,,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,0.012,0.439,0.201,,0.18100000000000002,-1.99,-5.34,0.96,,-0.07,90.6,90.8,84.8,,0.344,0.296,0.4,0.275,0.226,,90.0,103.0,104.0,0.168,-0.75,77.6,,,,,,,,,,,,,
18,2023-07-25,717269,Home Run,home_run,False,678662,592866,Ezequiel Tovar,Trevor Williams,0,0,0,84ed1579-f7a7-4a1c-b53b-b26304a9d38a,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313,,,,,,,,,,,,,,,,,,,
19,2023-07-25,717269,Single,single,False,641857,592866,Ryan McMahon,Trevor Williams,0,0,0,58093804-f081-4c3f-847f-723270f87065,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313,,,,,,,,,,,,,,,,,,,
20,2023-07-25,717269,Single,single,False,545341,592866,Randal Grichuk,Trevor Williams,1,0,1,dd5a437f-ed68-4684-8da2-2a8df0dd469d,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313,,,,,,,,,,,,,,,,,,,
21,2023-07-25,717269,Flyout,field_out,True,666134,592866,Nolan Jones,Trevor Williams,1,1,1,4d91d310-76d1-4381-bfc1-824441c7771b,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313,,,,,,,,,,,,,,,,,,,
22,2023-07-25,717269,Single,single,False,553869,592866,Elias Díaz,Trevor Williams,0,0,1,8cbc5ad8-2ccb-4030-9210-bfa9de73a01d,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313,,,,,,,,,,,,,,,,,,,
23,2023-07-25,717269,Grounded Into DP,grounded_into_double_play,True,669911,592866,Michael Toglia,Trevor Williams,0,0,1,1375a08d-10ee-4249-9d3d-ddbd390de656,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313,,,,,,,,,,,,,,,,,,,
24,2023-07-25,717269,Groundout,field_out,True,669743,596295,Alex Call,Austin Gomber,1,0,0,40491141-4b32-49cf-98e2-d60c6a4407e5,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,,,,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,0.012,0.439,0.201,,0.18100000000000002,-1.99,-5.34,0.96,,-0.07,90.6,90.8,84.8,,0.344,0.296,0.4,0.275,0.226,,90.0,103.0,104.0,0.168,-0.75,77.6,,,,,,,,,,,,,
25,2023-07-25,717269,Groundout,field_out,True,682928,596295,CJ Abrams,Austin Gomber,1,0,0,366be13c-198a-460e-bfcd-f999ddc6357c,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,,,,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,0.012,0.439,0.201,,0.18100000000000002,-1.99,-5.34,0.96,,-0.07,90.6,90.8,84.8,,0.344,0.296,0.4,0.275,0.226,,90.0,103.0,104.0,0.168,-0.75,77.6,,,,,,,,,,,,,
26,2023-07-25,717269,Flyout,field_out,True,657041,596295,Lane Thomas,Austin Gomber,1,0,0,919af506-2069-4c53-8d86-f3e661d8a3f8,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,,,,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,0.012,0.439,0.201,,0.18100000000000002,-1.99,-5.34,0.96,,-0.07,90.6,90.8,84.8,,0.344,0.296,0.4,0.275,0.226,,90.0,103.0,104.0,0.168,-0.75,77.6,,,,,,,,,,,,,
27,2023-07-25,717269,Lineout,field_out,True,676701,592866,Alan Trejo,Trevor Williams,0,0,0,cc2720c9-84cf-4f57-a30b-8bc1353270e7,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313,,,,,,,,,,,,,,,,,,,
28,2023-07-25,717269,Groundout,field_out,True,686668,592866,Brenton Doyle,Trevor Williams,0,0,0,4e6a6a4b-c3aa-45ff-930d-01f0464d33d4,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313,,,,,,,,,,,,,,,,,,,
29,2023-07-25,717269,Pop Out,field_out,True,595777,592866,Jurickson Profar,Trevor Williams,0,0,0,d97c423a-83a9-4488-be06-cee1d3c0f8f6,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313,,,,,,,,,,,,,,,,,,,
30,2023-07-25,717269,Flyout,field_out,True,600869,596295,Jeimer Candelario,Austin Gomber,1,0,0,7ba35df6-1c2b-41ab-b557-0590d88b7bd7,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,,,,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,0.012,0.439,0.201,,0.18100000000000002,-1.99,-5.34,0.96,,-0.07,90.6,90.8,84.8,,0.344,0.296,0.4,0.275,0.226,,90.0,103.0,104.0,0.168,-0.75,77.6,,,,,,,,,,,,,
31,2023-07-25,717269,Double,double,False,608841,596295,Joey Meneses,Austin Gomber,1,0,0,d3a760d2-8a2b-4056-8f75-1b9822680060,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,,,,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,0.012,0.439,0.201,,0.18100000000000002,-1.99,-5.34,0.96,,-0.07,90.6,90.8,84.8,,0.344,0.296,0.4,0.275,0.226,,90.0,103.0,104.0,0.168,-0.75,77.6,,,,,,,,,,,,,
32,2023-07-25,717269,Strikeout,strikeout,True,660688,596295,Keibert Ruiz,Austin Gomber,0,0,0,9d160a29-75d4-4f8d-9fff-15af54284fdc,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,,,,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,0.012,0.439,0.201,,0.18100000000000002,-1.99,-5.34,0.96,,-0.07,90.6,90.8,84.8,,0.344,0.296,0.4,0.275,0.226,,90.0,103.0,104.0,0.168,-0.75,77.6,,,,,,,,,,,,,
33,2023-07-25,717269,Strikeout,strikeout,True,656448,596295,Stone Garrett,Austin Gomber,0,0,0,19197bb3-eca0-4103-9ab5-aa3a1b37647a,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,,,,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,0.012,0.439,0.201,,0.18100000000000002,-1.99,-5.34,0.96,,-0.07,90.6,90.8,84.8,,0.344,0.296,0.4,0.275,0.226,,90.0,103.0,104.0,0.168,-0.75,77.6,,,,,,,,,,,,,
34,2023-07-25,717269,Strikeout,strikeout,True,678662,592866,Ezequiel Tovar,Trevor Williams,0,0,0,17996ec9-f883-41d3-9bd7-120b4929c590,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313,,,,,,,,,,,,,,,,,,,
35,2023-07-25,717269,Strikeout,strikeout,True,641857,592866,Ryan McMahon,Trevor Williams,0,0,0,7033df53-3cb4-4db5-b671-e758b0dcf196,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313,,,,,,,,,,,,,,,,,,,
36,2023-07-25,717269,Flyout,field_out,True,545341,592866,Randal Grichuk,Trevor Williams,0,0,0,a7a8991e-00e8-47e4-8efc-6b8f13744264,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313,,,,,,,,,,,,,,,,,,,
