,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,FF_ba,CH_ba,CU_ba,SI_ba,ST_ba,SL_ba,FC_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,KC%,wKC/C,vKC
0,2023-08-14,717001,Single,single,False,643396,608331,Isiah Kiner-Falefa,Max Fried,0,0,0,55ac5733-3fde-4612-8930-32ea872b4f16,608331.0,maxfried,Fried,Left,Max Fried,2.55,2.75,77.2,98.0,96.0,101.0,0.748,9.27,2.09,8.11,0.81,2.26,0.218,0.39299999999999996,0.147,0.242,0.379,86.2,89.0,101.0,106.0,114.0,98.0,106.0,90.0,98.0,99.0,79.0,98.0,88.0,105.0,98.0,105.0,0.11699999999999999,0.332,0.044000000000000004,0.11,0.231,0.165,0.71,1.44,-0.71,-0.19,2.64,1.75,94.0,87.5,93.5,83.6,74.2,0.291,0.232,0.109,0.302,0.154,0.4,0.091,,,,,,,,,
1,2023-08-14,717001,Single,single,False,592450,608331,Aaron Judge,Max Fried,0,0,1,390b00e1-ce07-48c6-a802-672d51f22a12,608331.0,maxfried,Fried,Left,Max Fried,2.55,2.75,77.2,98.0,96.0,101.0,0.748,9.27,2.09,8.11,0.81,2.26,0.218,0.39299999999999996,0.147,0.242,0.379,86.2,89.0,101.0,106.0,114.0,98.0,106.0,90.0,98.0,99.0,79.0,98.0,88.0,105.0,98.0,105.0,0.11699999999999999,0.332,0.044000000000000004,0.11,0.231,0.165,0.71,1.44,-0.71,-0.19,2.64,1.75,94.0,87.5,93.5,83.6,74.2,0.291,0.232,0.109,0.302,0.154,0.4,0.091,,,,,,,,,
2,2023-08-14,717001,Flyout,field_out,True,650402,608331,Gleyber Torres,Max Fried,1,0,0,945742e0-5ef6-458f-9c0c-c52672702f9d,608331.0,maxfried,Fried,Left,Max Fried,2.55,2.75,77.2,98.0,96.0,101.0,0.748,9.27,2.09,8.11,0.81,2.26,0.218,0.39299999999999996,0.147,0.242,0.379,86.2,89.0,101.0,106.0,114.0,98.0,106.0,90.0,98.0,99.0,79.0,98.0,88.0,105.0,98.0,105.0,0.11699999999999999,0.332,0.044000000000000004,0.11,0.231,0.165,0.71,1.44,-0.71,-0.19,2.64,1.75,94.0,87.5,93.5,83.6,74.2,0.291,0.232,0.109,0.302,0.154,0.4,0.091,,,,,,,,,
3,2023-08-14,717001,Walk,walk,False,519317,608331,Giancarlo Stanton,Max Fried,0,0,1,26518677-8b65-4130-8c9f-66227f7d5082,608331.0,maxfried,Fried,Left,Max Fried,2.55,2.75,77.2,98.0,96.0,101.0,0.748,9.27,2.09,8.11,0.81,2.26,0.218,0.39299999999999996,0.147,0.242,0.379,86.2,89.0,101.0,106.0,114.0,98.0,106.0,90.0,98.0,99.0,79.0,98.0,88.0,105.0,98.0,105.0,0.11699999999999999,0.332,0.044000000000000004,0.11,0.231,0.165,0.71,1.44,-0.71,-0.19,2.64,1.75,94.0,87.5,93.5,83.6,74.2,0.291,0.232,0.109,0.302,0.154,0.4,0.091,,,,,,,,,
4,2023-08-14,717001,Groundout,field_out,True,664056,608331,Harrison Bader,Max Fried,0,0,1,a6381ab4-b391-41e5-b69e-b9202a5b1dc4,608331.0,maxfried,Fried,Left,Max Fried,2.55,2.75,77.2,98.0,96.0,101.0,0.748,9.27,2.09,8.11,0.81,2.26,0.218,0.39299999999999996,0.147,0.242,0.379,86.2,89.0,101.0,106.0,114.0,98.0,106.0,90.0,98.0,99.0,79.0,98.0,88.0,105.0,98.0,105.0,0.11699999999999999,0.332,0.044000000000000004,0.11,0.231,0.165,0.71,1.44,-0.71,-0.19,2.64,1.75,94.0,87.5,93.5,83.6,74.2,0.291,0.232,0.109,0.302,0.154,0.4,0.091,,,,,,,,,
5,2023-08-14,717001,Groundout,field_out,True,518934,608331,DJ LeMahieu,Max Fried,0,0,0,083755f8-0f71-4840-a694-c5aff8f14170,608331.0,maxfried,Fried,Left,Max Fried,2.55,2.75,77.2,98.0,96.0,101.0,0.748,9.27,2.09,8.11,0.81,2.26,0.218,0.39299999999999996,0.147,0.242,0.379,86.2,89.0,101.0,106.0,114.0,98.0,106.0,90.0,98.0,99.0,79.0,98.0,88.0,105.0,98.0,105.0,0.11699999999999999,0.332,0.044000000000000004,0.11,0.231,0.165,0.71,1.44,-0.71,-0.19,2.64,1.75,94.0,87.5,93.5,83.6,74.2,0.291,0.232,0.109,0.302,0.154,0.4,0.091,,,,,,,,,
6,2023-08-14,717001,Groundout,field_out,True,660670,657376,Ronald Acuña Jr.,Clarke Schmidt,1,0,0,4a650111-8c88-4a57-a3d8-62a285d0617b,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,,,,,,,68.0,103.0,88.0,109.0,99.0,107.0,0.24100000000000002,,0.27899999999999997,0.27399999999999997,,0.015,,0.27,-0.2,-0.59,,-7.35,,91.3,93.4,86.0,,,0.5,0.198,0.288,0.276,,0.28,146.0,100.0,118.0,96.0,106.0,105.0,0.191,-0.46,83.7
7,2023-08-14,717001,Strikeout,strikeout,True,671739,657376,Michael Harris II,Clarke Schmidt,0,0,0,4316a35a-3650-451e-936f-4eb757c5a42e,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,,,,,,,68.0,103.0,88.0,109.0,99.0,107.0,0.24100000000000002,,0.27899999999999997,0.27399999999999997,,0.015,,0.27,-0.2,-0.59,,-7.35,,91.3,93.4,86.0,,,0.5,0.198,0.288,0.276,,0.28,146.0,100.0,118.0,96.0,106.0,105.0,0.191,-0.46,83.7
8,2023-08-14,717001,Home Run,home_run,False,663586,657376,Austin Riley,Clarke Schmidt,0,0,0,463415a7-a3fe-431e-9cc6-0bd48cae58a7,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,,,,,,,68.0,103.0,88.0,109.0,99.0,107.0,0.24100000000000002,,0.27899999999999997,0.27399999999999997,,0.015,,0.27,-0.2,-0.59,,-7.35,,91.3,93.4,86.0,,,0.5,0.198,0.288,0.276,,0.28,146.0,100.0,118.0,96.0,106.0,105.0,0.191,-0.46,83.7
9,2023-08-14,717001,Flyout,field_out,True,621566,657376,Matt Olson,Clarke Schmidt,1,1,0,5d31eb9c-6515-4b88-b599-060ee1c96769,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,,,,,,,68.0,103.0,88.0,109.0,99.0,107.0,0.24100000000000002,,0.27899999999999997,0.27399999999999997,,0.015,,0.27,-0.2,-0.59,,-7.35,,91.3,93.4,86.0,,,0.5,0.198,0.288,0.276,,0.28,146.0,100.0,118.0,96.0,106.0,105.0,0.191,-0.46,83.7
