,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,FO%,SL%,CU%,wFA/C,wFC/C,wFO/C,wSL/C,wCU/C,vFA,vFC,vFO,vSL,vCU,FF_ba,FC_ba,FS_ba,SL_ba,ST_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,KC%,wFS/C,wSI/C,wKC/C,vFS,vSI,vKC,SI_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,CH_ba
10,2023-09-01,716769,Strikeout,strikeout,True,596129,669302,Daniel Vogelbach,Logan Gilbert,0,0,0,5d7cb565-1482-4483-9d7b-74b1357ed09c,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,,,,88.0,103.0,99.0,133.0,101.0,99.0,,,,0.419,,,0.297,,0.01,,,1.84,,95.7,,,88.7,,0.28,,0.174,0.211,,0.214,55.0,90.0,81.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.14800000000000002,0.134,0.25,-11.33,0.39,85.6,93.7,80.3,0.667,,,,,,,
11,2023-09-01,716769,Strikeout,strikeout,True,621466,669302,DJ Stewart,Logan Gilbert,0,0,0,143c5f14-c0cf-4f10-9ee6-b5c63a53353e,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,,,,88.0,103.0,99.0,133.0,101.0,99.0,,,,0.419,,,0.297,,0.01,,,1.84,,95.7,,,88.7,,0.28,,0.174,0.211,,0.214,55.0,90.0,81.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.14800000000000002,0.134,0.25,-11.33,0.39,85.6,93.7,80.3,0.667,,,,,,,
12,2023-09-01,716769,Single,single,False,682626,669302,Francisco Alvarez,Logan Gilbert,1,1,0,eaaf471b-e9f9-4108-a20e-26e0bdd02e36,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,,,,88.0,103.0,99.0,133.0,101.0,99.0,,,,0.419,,,0.297,,0.01,,,1.84,,95.7,,,88.7,,0.28,,0.174,0.211,,0.214,55.0,90.0,81.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.14800000000000002,0.134,0.25,-11.33,0.39,85.6,93.7,80.3,0.667,,,,,,,
13,2023-09-01,716769,Strikeout,strikeout,True,683146,669302,Brett Baty,Logan Gilbert,0,0,0,18b9fbfd-91a1-4c0e-a908-1812b0275976,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,,,,88.0,103.0,99.0,133.0,101.0,99.0,,,,0.419,,,0.297,,0.01,,,1.84,,95.7,,,88.7,,0.28,,0.174,0.211,,0.214,55.0,90.0,81.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.14800000000000002,0.134,0.25,-11.33,0.39,85.6,93.7,80.3,0.667,,,,,,,
14,2023-09-01,716769,Walk,walk,False,664034,673540,Ty France,Kodai Senga,1,0,0,80e03b91-f13e-473e-bc4c-a744c59cc7a7,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2023-09-01,716769,Grounded Into DP,grounded_into_double_play,True,645801,673540,Mike Ford,Kodai Senga,0,0,1,1a265b8d-aac6-4412-b48e-f8111c68289a,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2023-09-01,716769,Strikeout,strikeout,True,668942,673540,Josh Rojas,Kodai Senga,0,0,0,78bd10e0-b38b-46a0-91d4-427ff1667ce1,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2023-09-01,716769,Double,double,False,677595,669302,Ronny Mauricio,Logan Gilbert,1,0,0,5f88e3a1-cdc2-4a15-b956-78ce25b4248e,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,,,,88.0,103.0,99.0,133.0,101.0,99.0,,,,0.419,,,0.297,,0.01,,,1.84,,95.7,,,88.7,,0.28,,0.174,0.211,,0.214,55.0,90.0,81.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.14800000000000002,0.134,0.25,-11.33,0.39,85.6,93.7,80.3,0.667,,,,,,,
18,2023-09-01,716769,Strikeout,strikeout,True,607043,669302,Brandon Nimmo,Logan Gilbert,0,0,0,b7c5cdc6-937f-4f21-9968-1db913e24c94,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,,,,88.0,103.0,99.0,133.0,101.0,99.0,,,,0.419,,,0.297,,0.01,,,1.84,,95.7,,,88.7,,0.28,,0.174,0.211,,0.214,55.0,90.0,81.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.14800000000000002,0.134,0.25,-11.33,0.39,85.6,93.7,80.3,0.667,,,,,,,
19,2023-09-01,716769,Groundout,field_out,True,596019,669302,Francisco Lindor,Logan Gilbert,0,0,1,f6e83c0c-8e2e-4fe9-bdda-864503097cc9,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,,,,88.0,103.0,99.0,133.0,101.0,99.0,,,,0.419,,,0.297,,0.01,,,1.84,,95.7,,,88.7,,0.28,,0.174,0.211,,0.214,55.0,90.0,81.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.14800000000000002,0.134,0.25,-11.33,0.39,85.6,93.7,80.3,0.667,,,,,,,
20,2023-09-01,716769,Flyout,field_out,True,643446,669302,Jeff McNeil,Logan Gilbert,0,0,0,ff5f5bc4-83c1-488e-a560-50f4c2882903,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,,,,88.0,103.0,99.0,133.0,101.0,99.0,,,,0.419,,,0.297,,0.01,,,1.84,,95.7,,,88.7,,0.28,,0.174,0.211,,0.214,55.0,90.0,81.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.14800000000000002,0.134,0.25,-11.33,0.39,85.6,93.7,80.3,0.667,,,,,,,
21,2023-09-01,716769,Home Run,home_run,False,641487,673540,J.P. Crawford,Kodai Senga,0,0,0,4c9d4cf2-85b3-4117-9ece-ebc9fb144836,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2023-09-01,716769,Single,single,True,677594,673540,Julio Rodríguez,Kodai Senga,0,0,1,a75d88cf-5146-460e-aee0-6076e0dce7b9,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2023-09-01,716769,Strikeout,strikeout,True,553993,673540,Eugenio Suárez,Kodai Senga,0,0,0,e198a7e9-8c72-435c-8a51-1380e2a06e4d,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2023-09-01,716769,Single,single,False,663728,673540,Cal Raleigh,Kodai Senga,0,0,0,6a67f1eb-c5ef-4616-902d-711861af2f72,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2023-09-01,716769,Flyout,field_out,True,606192,673540,Teoscar Hernández,Kodai Senga,0,0,0,abccafac-784c-4c18-9c58-877c0f90b20c,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2023-09-01,716769,Groundout,field_out,True,624413,669302,Pete Alonso,Logan Gilbert,0,0,0,cde2784b-cae4-4119-a4f2-c552f66d6591,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,,,,88.0,103.0,99.0,133.0,101.0,99.0,,,,0.419,,,0.297,,0.01,,,1.84,,95.7,,,88.7,,0.28,,0.174,0.211,,0.214,55.0,90.0,81.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.14800000000000002,0.134,0.25,-11.33,0.39,85.6,93.7,80.3,0.667,,,,,,,
27,2023-09-01,716769,Pop Out,field_out,True,596129,669302,Daniel Vogelbach,Logan Gilbert,0,0,0,09ea99fb-81b2-4e11-973e-4fba4a2adaf0,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,,,,88.0,103.0,99.0,133.0,101.0,99.0,,,,0.419,,,0.297,,0.01,,,1.84,,95.7,,,88.7,,0.28,,0.174,0.211,,0.214,55.0,90.0,81.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.14800000000000002,0.134,0.25,-11.33,0.39,85.6,93.7,80.3,0.667,,,,,,,
28,2023-09-01,716769,Groundout,field_out,True,621466,669302,DJ Stewart,Logan Gilbert,0,0,0,c3c39aae-693a-4446-9191-fe88587dd23e,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,,,,88.0,103.0,99.0,133.0,101.0,99.0,,,,0.419,,,0.297,,0.01,,,1.84,,95.7,,,88.7,,0.28,,0.174,0.211,,0.214,55.0,90.0,81.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.14800000000000002,0.134,0.25,-11.33,0.39,85.6,93.7,80.3,0.667,,,,,,,
29,2023-09-01,716769,Flyout,field_out,True,686527,673540,Dominic Canzone,Kodai Senga,1,0,0,3fcaf54f-0245-4842-b0bb-4002ce0dc2be,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2023-09-01,716769,Strikeout,strikeout,True,664034,673540,Ty France,Kodai Senga,0,0,0,d3e5028a-1ba7-47e8-8fd8-3c1419b22a10,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2023-09-01,716769,Strikeout,strikeout,True,645801,673540,Mike Ford,Kodai Senga,0,0,0,9dcf0a33-2058-4ae3-8686-bd3790dd5f64,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2023-09-01,716769,Groundout,field_out,True,682626,669302,Francisco Alvarez,Logan Gilbert,0,0,0,840856e6-23d6-4c9a-b8d0-70edfa7c1abf,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,,,,88.0,103.0,99.0,133.0,101.0,99.0,,,,0.419,,,0.297,,0.01,,,1.84,,95.7,,,88.7,,0.28,,0.174,0.211,,0.214,55.0,90.0,81.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.14800000000000002,0.134,0.25,-11.33,0.39,85.6,93.7,80.3,0.667,,,,,,,
33,2023-09-01,716769,Strikeout,strikeout,True,683146,669302,Brett Baty,Logan Gilbert,0,0,0,5ab103d4-99d0-47cd-82d4-1063429b900c,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,,,,88.0,103.0,99.0,133.0,101.0,99.0,,,,0.419,,,0.297,,0.01,,,1.84,,95.7,,,88.7,,0.28,,0.174,0.211,,0.214,55.0,90.0,81.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.14800000000000002,0.134,0.25,-11.33,0.39,85.6,93.7,80.3,0.667,,,,,,,
34,2023-09-01,716769,Strikeout,strikeout,True,677595,669302,Ronny Mauricio,Logan Gilbert,0,0,0,5ab53039-46a4-431f-9cb7-6fe668f48db7,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,,,,88.0,103.0,99.0,133.0,101.0,99.0,,,,0.419,,,0.297,,0.01,,,1.84,,95.7,,,88.7,,0.28,,0.174,0.211,,0.214,55.0,90.0,81.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.14800000000000002,0.134,0.25,-11.33,0.39,85.6,93.7,80.3,0.667,,,,,,,
