,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,FF_ba,SL_ba,CH_ba,SI_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,KC%,wFC/C,wCU/C,wKC/C,vFC,vCU,vKC,ST_ba,CU_ba,FC_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-04-18,718524,Strikeout,strikeout,True,456781,519242,Donovan Solano,Chris Sale,0,0,0,a108261d-5cd1-4bc2-8af9-61359dd66654,519242.0,chrissale,Sale,Left,Chris Sale,4.3,3.61,102.2,100.0,94.0,99.0,0.725,10.96,2.54,7.63,1.31,0.86,0.293,0.384,0.16,0.308,0.405,86.1,81.0,103.0,99.0,99.0,102.0,100.0,98.0,94.0,96.0,92.0,98.0,100.0,0.062,0.43200000000000005,0.375,0.131,0.46,-1.13,0.7,-1.09,93.9,93.3,77.8,0.252,0.162,0.309,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-04-18,718524,Single,single,False,621043,519242,Carlos Correa,Chris Sale,0,0,0,54881f1c-dfcd-4a41-ab0d-8231d626a5ec,519242.0,chrissale,Sale,Left,Chris Sale,4.3,3.61,102.2,100.0,94.0,99.0,0.725,10.96,2.54,7.63,1.31,0.86,0.293,0.384,0.16,0.308,0.405,86.1,81.0,103.0,99.0,99.0,102.0,100.0,98.0,94.0,96.0,92.0,98.0,100.0,0.062,0.43200000000000005,0.375,0.131,0.46,-1.13,0.7,-1.09,93.9,93.3,77.8,0.252,0.162,0.309,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-04-18,718524,Strikeout,strikeout,True,621439,519242,Byron Buxton,Chris Sale,0,0,0,4d4e6c89-274f-4374-a5c9-cf149fac6ea4,519242.0,chrissale,Sale,Left,Chris Sale,4.3,3.61,102.2,100.0,94.0,99.0,0.725,10.96,2.54,7.63,1.31,0.86,0.293,0.384,0.16,0.308,0.405,86.1,81.0,103.0,99.0,99.0,102.0,100.0,98.0,94.0,96.0,92.0,98.0,100.0,0.062,0.43200000000000005,0.375,0.131,0.46,-1.13,0.7,-1.09,93.9,93.3,77.8,0.252,0.162,0.309,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-04-18,718524,Strikeout,strikeout,True,669304,519242,Jose Miranda,Chris Sale,0,0,0,82c07893-4b93-4cbb-a2a9-cffdaa91a5fe,519242.0,chrissale,Sale,Left,Chris Sale,4.3,3.61,102.2,100.0,94.0,99.0,0.725,10.96,2.54,7.63,1.31,0.86,0.293,0.384,0.16,0.308,0.405,86.1,81.0,103.0,99.0,99.0,102.0,100.0,98.0,94.0,96.0,92.0,98.0,100.0,0.062,0.43200000000000005,0.375,0.131,0.46,-1.13,0.7,-1.09,93.9,93.3,77.8,0.252,0.162,0.309,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-04-18,718524,Double,double,False,657077,543243,Alex Verdugo,Sonny Gray,1,1,0,e1a15443-118c-4740-849e-cf8e10866d9b,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,0.157,0.271,0.205,0.067,0.61,-0.46,3.25,-0.63,92.9,92.8,84.3,0.301,,0.27,0.275,91.0,98.0,101.0,118.0,102.0,102.0,0.131,0.168,0.001,1.3,0.87,-0.41,87.6,79.6,72.9,0.096,0.257,0.265,,,,,,,,,,
5,2023-04-18,718524,Single,single,False,646240,543243,Rafael Devers,Sonny Gray,0,0,1,b22f6c0f-052a-4cab-b6f6-0600f5004254,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,0.157,0.271,0.205,0.067,0.61,-0.46,3.25,-0.63,92.9,92.8,84.3,0.301,,0.27,0.275,91.0,98.0,101.0,118.0,102.0,102.0,0.131,0.168,0.001,1.3,0.87,-0.41,87.6,79.6,72.9,0.096,0.257,0.265,,,,,,,,,,
6,2023-04-18,718524,Single,single,False,457759,543243,Justin Turner,Sonny Gray,1,0,1,8c87d56d-857b-4674-99ab-048f5898c66f,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,0.157,0.271,0.205,0.067,0.61,-0.46,3.25,-0.63,92.9,92.8,84.3,0.301,,0.27,0.275,91.0,98.0,101.0,118.0,102.0,102.0,0.131,0.168,0.001,1.3,0.87,-0.41,87.6,79.6,72.9,0.096,0.257,0.265,,,,,,,,,,
7,2023-04-18,718524,Groundout,field_out,True,807799,543243,Masataka Yoshida,Sonny Gray,0,0,0,06ea80ad-3ae4-4d28-8447-f6d0e3192cc3,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,0.157,0.271,0.205,0.067,0.61,-0.46,3.25,-0.63,92.9,92.8,84.3,0.301,,0.27,0.275,91.0,98.0,101.0,118.0,102.0,102.0,0.131,0.168,0.001,1.3,0.87,-0.41,87.6,79.6,72.9,0.096,0.257,0.265,,,,,,,,,,
8,2023-04-18,718524,Strikeout,strikeout,True,571771,543243,Enrique Hernández,Sonny Gray,0,0,0,f3f6cf97-875f-4940-ae3d-0a2b416396b9,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,0.157,0.271,0.205,0.067,0.61,-0.46,3.25,-0.63,92.9,92.8,84.3,0.301,,0.27,0.275,91.0,98.0,101.0,118.0,102.0,102.0,0.131,0.168,0.001,1.3,0.87,-0.41,87.6,79.6,72.9,0.096,0.257,0.265,,,,,,,,,,
9,2023-04-18,718524,Strikeout,strikeout,True,671213,543243,Triston Casas,Sonny Gray,0,0,0,7c72e2f8-9cdb-4883-a4b8-755d150c0cb6,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,0.157,0.271,0.205,0.067,0.61,-0.46,3.25,-0.63,92.9,92.8,84.3,0.301,,0.27,0.275,91.0,98.0,101.0,118.0,102.0,102.0,0.131,0.168,0.001,1.3,0.87,-0.41,87.6,79.6,72.9,0.096,0.257,0.265,,,,,,,,,,
