,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,FF_ba,SI_ba,SL_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,FS_ba,ST_ba,CU_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
10,2023-07-19,717335,Strikeout,strikeout,True,608336,622491,Joey Gallo,Luis Castillo,0,0,0,72eacb07-e838-4de8-9533-ee94ef1f2c3f,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,
11,2023-07-19,717335,Single,single,False,680777,622491,Ryan Jeffers,Luis Castillo,0,0,1,119f5eb2-1f0e-4d48-97ee-7380b8b0fe4d,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,
12,2023-07-19,717335,Strikeout,strikeout,True,621043,622491,Carlos Correa,Luis Castillo,0,0,0,76b0a591-5a4b-4a36-a98a-559e6fab9b17,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,
13,2023-07-19,717335,Strikeout,strikeout,True,553993,628317,Eugenio Suárez,Kenta Maeda,0,0,0,00467d94-0914-4e9e-9b65-0b56ddc160e9,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,,,,,76.0,102.0,91.0,73.0,107.0,96.0,105.0,99.0,103.0,0.064,0.27399999999999997,0.306,,0.35,-0.88,-0.07,,91.0,90.3,81.6,0.275,0.385,0.247,,94.0,96.0,95.0,138.0,107.0,112.0,0.319,0.036000000000000004,1.6,-2.4,84.1,76.4,0.182,0.206,0.333,,,,,,,
14,2023-07-19,717335,Strikeout,strikeout,True,645801,628317,Mike Ford,Kenta Maeda,0,0,0,4322f0fa-7d73-4302-b2f6-413736d50b69,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,,,,,76.0,102.0,91.0,73.0,107.0,96.0,105.0,99.0,103.0,0.064,0.27399999999999997,0.306,,0.35,-0.88,-0.07,,91.0,90.3,81.6,0.275,0.385,0.247,,94.0,96.0,95.0,138.0,107.0,112.0,0.319,0.036000000000000004,1.6,-2.4,84.1,76.4,0.182,0.206,0.333,,,,,,,
15,2023-07-19,717335,Lineout,field_out,True,606192,628317,Teoscar Hernández,Kenta Maeda,0,0,0,5b7da998-fbc9-4342-9b89-a02dc1a1f747,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,,,,,76.0,102.0,91.0,73.0,107.0,96.0,105.0,99.0,103.0,0.064,0.27399999999999997,0.306,,0.35,-0.88,-0.07,,91.0,90.3,81.6,0.275,0.385,0.247,,94.0,96.0,95.0,138.0,107.0,112.0,0.319,0.036000000000000004,1.6,-2.4,84.1,76.4,0.182,0.206,0.333,,,,,,,
16,2023-07-19,717335,Single,single,False,666397,622491,Edouard Julien,Luis Castillo,1,0,0,d2a7956d-7b19-4b9d-8dee-c4ddb4651506,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,
17,2023-07-19,717335,Strikeout,strikeout,True,666135,622491,Alex Kirilloff,Luis Castillo,0,0,0,3998cd29-b2e7-4dbf-8685-b37de2ec7dcc,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,
18,2023-07-19,717335,Strikeout,strikeout,True,596146,622491,Max Kepler,Luis Castillo,0,0,0,31a4291d-efe1-49e0-ab54-6fe223b401c8,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,
19,2023-07-19,717335,Strikeout,strikeout,True,670242,622491,Matt Wallner,Luis Castillo,0,0,0,c3c216f0-cff0-46bc-a3d2-d84fa7797c2b,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,
20,2023-07-19,717335,Lineout,field_out,True,664034,628317,Ty France,Kenta Maeda,0,0,0,2cc1c221-9aa2-403f-aaeb-b9e93058ba7c,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,,,,,76.0,102.0,91.0,73.0,107.0,96.0,105.0,99.0,103.0,0.064,0.27399999999999997,0.306,,0.35,-0.88,-0.07,,91.0,90.3,81.6,0.275,0.385,0.247,,94.0,96.0,95.0,138.0,107.0,112.0,0.319,0.036000000000000004,1.6,-2.4,84.1,76.4,0.182,0.206,0.333,,,,,,,
21,2023-07-19,717335,Groundout,field_out,True,608596,628317,Tom Murphy,Kenta Maeda,0,0,0,ccbd7468-01cc-4e78-a1b3-2e99fb0a3fa3,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,,,,,76.0,102.0,91.0,73.0,107.0,96.0,105.0,99.0,103.0,0.064,0.27399999999999997,0.306,,0.35,-0.88,-0.07,,91.0,90.3,81.6,0.275,0.385,0.247,,94.0,96.0,95.0,138.0,107.0,112.0,0.319,0.036000000000000004,1.6,-2.4,84.1,76.4,0.182,0.206,0.333,,,,,,,
22,2023-07-19,717335,Flyout,field_out,True,543939,628317,Kolten Wong,Kenta Maeda,1,0,0,4a762bbb-a277-4bc9-ab95-83a9986d2f9a,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,,,,,76.0,102.0,91.0,73.0,107.0,96.0,105.0,99.0,103.0,0.064,0.27399999999999997,0.306,,0.35,-0.88,-0.07,,91.0,90.3,81.6,0.275,0.385,0.247,,94.0,96.0,95.0,138.0,107.0,112.0,0.319,0.036000000000000004,1.6,-2.4,84.1,76.4,0.182,0.206,0.333,,,,,,,
23,2023-07-19,717335,Single,single,False,650489,622491,Willi Castro,Luis Castillo,0,0,0,d3991b52-288a-4e0f-8a84-50bc48293e65,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,
24,2023-07-19,717335,Groundout,field_out,True,571657,622491,Kyle Farmer,Luis Castillo,0,0,1,e214540f-fd04-4cdb-8cd2-6da3f27ed188,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,
25,2023-07-19,717335,Strikeout,strikeout,True,608336,622491,Joey Gallo,Luis Castillo,0,0,0,a9aacee7-d8b2-4f45-8b6b-42ec6616d95b,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,
26,2023-07-19,717335,Strikeout,strikeout,True,680777,622491,Ryan Jeffers,Luis Castillo,0,0,0,2ee58b44-84db-45bd-bad1-ae371de4b77d,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,
27,2023-07-19,717335,Groundout,field_out,True,641487,628317,J.P. Crawford,Kenta Maeda,0,0,0,23ff2260-b3b0-4275-8589-a106af1c1d1b,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,,,,,76.0,102.0,91.0,73.0,107.0,96.0,105.0,99.0,103.0,0.064,0.27399999999999997,0.306,,0.35,-0.88,-0.07,,91.0,90.3,81.6,0.275,0.385,0.247,,94.0,96.0,95.0,138.0,107.0,112.0,0.319,0.036000000000000004,1.6,-2.4,84.1,76.4,0.182,0.206,0.333,,,,,,,
28,2023-07-19,717335,Strikeout,strikeout,True,677594,628317,Julio Rodríguez,Kenta Maeda,0,0,0,0b1f3989-2417-4ae3-9787-e16e6773f3b7,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,,,,,76.0,102.0,91.0,73.0,107.0,96.0,105.0,99.0,103.0,0.064,0.27399999999999997,0.306,,0.35,-0.88,-0.07,,91.0,90.3,81.6,0.275,0.385,0.247,,94.0,96.0,95.0,138.0,107.0,112.0,0.319,0.036000000000000004,1.6,-2.4,84.1,76.4,0.182,0.206,0.333,,,,,,,
29,2023-07-19,717335,Strikeout,strikeout,True,672284,628317,Jarred Kelenic,Kenta Maeda,0,0,0,58ee53b1-4ae3-4d89-9129-f755f08faee0,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,,,,,76.0,102.0,91.0,73.0,107.0,96.0,105.0,99.0,103.0,0.064,0.27399999999999997,0.306,,0.35,-0.88,-0.07,,91.0,90.3,81.6,0.275,0.385,0.247,,94.0,96.0,95.0,138.0,107.0,112.0,0.319,0.036000000000000004,1.6,-2.4,84.1,76.4,0.182,0.206,0.333,,,,,,,
30,2023-07-19,717335,Flyout,field_out,True,621043,622491,Carlos Correa,Luis Castillo,1,0,0,6c615602-0cca-4c06-9ecd-988e4c9e2ca6,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,
31,2023-07-19,717335,Home Run,home_run,False,666397,622491,Edouard Julien,Luis Castillo,0,0,0,f072cc1e-5444-40c1-a1d4-9e2420169cde,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,
32,2023-07-19,717335,Strikeout,strikeout,True,666135,622491,Alex Kirilloff,Luis Castillo,0,0,0,7f287363-a0ad-4ba2-8cfc-a384cf9d58d1,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,
33,2023-07-19,717335,Home Run,home_run,False,596146,622491,Max Kepler,Luis Castillo,0,0,0,ab36a722-1d43-4330-8f58-e342a428ce96,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,
34,2023-07-19,717335,Groundout,field_out,True,670242,622491,Matt Wallner,Luis Castillo,1,0,0,6d94680e-87ed-4774-90e3-826ba3385e83,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,
35,2023-07-19,717335,Lineout,field_out,True,553993,628317,Eugenio Suárez,Kenta Maeda,0,0,0,1f9a8ffe-d875-4c35-b14f-467ec0c970b0,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,,,,,76.0,102.0,91.0,73.0,107.0,96.0,105.0,99.0,103.0,0.064,0.27399999999999997,0.306,,0.35,-0.88,-0.07,,91.0,90.3,81.6,0.275,0.385,0.247,,94.0,96.0,95.0,138.0,107.0,112.0,0.319,0.036000000000000004,1.6,-2.4,84.1,76.4,0.182,0.206,0.333,,,,,,,
36,2023-07-19,717335,Strikeout,strikeout,True,645801,628317,Mike Ford,Kenta Maeda,0,0,0,87e9c84b-7ad0-4e33-b5ec-47b55efa911e,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,,,,,76.0,102.0,91.0,73.0,107.0,96.0,105.0,99.0,103.0,0.064,0.27399999999999997,0.306,,0.35,-0.88,-0.07,,91.0,90.3,81.6,0.275,0.385,0.247,,94.0,96.0,95.0,138.0,107.0,112.0,0.319,0.036000000000000004,1.6,-2.4,84.1,76.4,0.182,0.206,0.333,,,,,,,
37,2023-07-19,717335,Strikeout,strikeout,True,606192,628317,Teoscar Hernández,Kenta Maeda,0,0,0,5a822787-32d4-401f-af85-5fecf1b7fb65,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,,,,,76.0,102.0,91.0,73.0,107.0,96.0,105.0,99.0,103.0,0.064,0.27399999999999997,0.306,,0.35,-0.88,-0.07,,91.0,90.3,81.6,0.275,0.385,0.247,,94.0,96.0,95.0,138.0,107.0,112.0,0.319,0.036000000000000004,1.6,-2.4,84.1,76.4,0.182,0.206,0.333,,,,,,,
